time,buttons_pressed
0.0,1.0
1.0,1.5
2.0,3.75
3.0,1.875
4.0,2.9375
5.0,2.4375
6.0,2.1875
7.0,1.0
8.0,1.5
9.0,0.6875
10.0,1.3125
11.0,1.625
12.0,0.8125
13.0,0.375
14.0,0.1875
15.0,0.0625
16.0,1.0
17.0,0.5
18.0,0.25
19.0,0.125
20.0,1.0625
21.0,0.5
22.0,1.25
23.0,1.625
24.0,0.8125
25.0,2.375
26.0,2.1875
27.0,1.0625
28.0,1.5
29.0,0.75
30.0,0.3125
31.0,1.125
32.0,0.5625
33.0,1.25
34.0,1.625
35.0,0.8125
36.0,1.375
37.0,1.6875
38.0,0.8125
39.0,0.375
40.0,0.1875
41.0,0.0625
42.0,1.0
43.0,0.5
44.0,0.25
45.0,0.125
46.0,0.0625
47.0,0.0
48.0,0.0
49.0,0.0
50.0,1.0
51.0,0.5
52.0,0.25
53.0,1.125
54.0,1.5625
55.0,0.75
56.0,0.375
57.0,1.1875
58.0,1.5625
59.0,1.75
60.0,0.875
61.0,0.4375
62.0,0.1875
63.0,0.0625
64.0,0.0
65.0,0.0
66.0,0.0
67.0,1.0
68.0,0.5
69.0,1.25
70.0,1.625
71.0,1.8125
72.0,0.875
73.0,0.4375
74.0,0.1875
75.0,0.0625
76.0,1.0
77.0,0.5
78.0,0.25
79.0,0.125
80.0,0.0625
81.0,1.0
82.0,0.5
83.0,0.25
84.0,0.125
85.0,1.0625
86.0,0.5
87.0,0.25
88.0,0.125
89.0,0.0625
90.0,0.0
91.0,1.0
92.0,0.5
93.0,1.25
94.0,0.625
95.0,0.3125
96.0,0.125
97.0,0.0625
98.0,0.0
99.0,0.0
100.0,0.0
101.0,0.0
102.0,0.0
103.0,0.0
104.0,0.0
105.0,0.0
106.0,0.0
107.0,0.0
108.0,0.0
109.0,2.0
110.0,2.0
111.0,2.0
112.0,1.0
113.0,1.5
114.0,0.6875
115.0,0.3125
116.0,0.125
117.0,1.0625
118.0,0.5
119.0,0.25
120.0,0.125
121.0,0.0625
122.0,0.0
123.0,0.0
124.0,0.0
125.0,1.0
126.0,2.5
127.0,1.25
128.0,0.625
129.0,0.3125
130.0,0.125
131.0,0.0
132.0,0.0
133.0,0.0
134.0,0.0
135.0,0.0
136.0,1.0
137.0,0.5
138.0,0.25
139.0,0.125
140.0,0.0625
141.0,1.0
142.0,0.5
143.0,0.25
144.0,0.125
145.0,1.0625
146.0,0.5
147.0,0.25
148.0,0.125
149.0,0.0625
150.0,1.0
151.0,0.5
152.0,0.25
153.0,1.125
154.0,1.5625
155.0,1.75
156.0,0.875
157.0,2.4375
158.0,1.1875
159.0,0.5625
160.0,0.25
161.0,0.125
162.0,1.0
163.0,0.5
164.0,0.25
165.0,0.125
166.0,0.0625
167.0,0.0
168.0,0.0
169.0,0.0
170.0,0.0
171.0,1.0
172.0,0.5
173.0,0.25
174.0,0.125
175.0,1.0625
176.0,0.5
177.0,1.25
178.0,0.625
179.0,0.3125
180.0,1.125
181.0,0.5625
182.0,1.25
183.0,1.625
184.0,0.8125
185.0,1.375
186.0,0.6875
187.0,0.3125
188.0,1.125
189.0,1.5625
190.0,0.75
191.0,0.375
192.0,0.1875
193.0,0.0625
194.0,0.0
195.0,0.0
196.0,1.0
197.0,2.5
198.0,1.25
199.0,1.625
200.0,0.8125
201.0,0.375
202.0,0.125
203.0,0.0625
204.0,0.0
205.0,1.0
206.0,0.5
207.0,0.25
208.0,1.125
209.0,0.5625
210.0,0.25
211.0,1.125
212.0,0.5625
213.0,0.25
214.0,0.125
215.0,0.0625
216.0,0.0
217.0,0.0
218.0,0.0
219.0,0.0
220.0,0.0
221.0,1.0
222.0,1.5
223.0,1.75
224.0,0.875
225.0,0.4375
226.0,0.1875
227.0,0.0625
228.0,0.0
229.0,0.0
230.0,0.0
231.0,2.0
232.0,1.0
233.0,0.5
234.0,1.25
235.0,0.625
236.0,1.25
237.0,0.625
238.0,1.3125
239.0,0.625
