time,mouse_movement,mouse_clicks
0.0,721.7555123275604,2.0
1.0,1466.855372263989,3.0
2.0,2163.355317467756,3.5
3.0,1899.2881389021732,2.75
4.0,1043.2010648420164,1.375
5.0,503.04567266077197,0.625
6.0,216.96103582725445,0.25
7.0,63.79527943438469,0.0625
8.0,6.347312211933122,0.0
9.0,24.648345637668168,0.0
10.0,569.5422088384275,0.0
11.0,669.8606650516508,0.0
12.0,336.3445460881985,0.0
13.0,241.6434568886796,0.0
14.0,242.4496529656845,0.0
15.0,368.39978099350117,0.0
16.0,706.5438805038652,0.0
17.0,1077.515035128615,0.0
18.0,536.4615430691643,0.0
19.0,264.4060723838784,0.0
20.0,123.9345385548682,0.0
21.0,46.267955565656656,0.0
22.0,187.24836570652235,1.0
23.0,1052.3305908951502,2.5
24.0,704.2678288407473,3.25
25.0,1493.4076600972105,1.625
26.0,2326.19336305855,1.8125
27.0,3329.5532908589594,3.875
28.0,3122.441341708841,2.875
29.0,1837.088064820091,2.375
30.0,2478.892341154303,2.1875
31.0,1564.9528494702747,1.0625
32.0,714.5922842426994,0.4375
33.0,310.8078836360163,0.1875
34.0,146.60915750131417,0.0625
35.0,23.42916896013651,0.0
36.0,0.0,0.0
37.0,0.0,0.0
38.0,14.307135789365265,0.0
39.0,1959.3237266437156,2.0
40.0,1919.1190786032935,2.0
41.0,1138.5439720614722,5.0
42.0,1648.0534842177635,6.5
43.0,1997.190494874096,5.25
44.0,2222.633448894245,7.5625
45.0,2081.1891789217516,6.75
46.0,1139.0347159779221,6.25
47.0,742.6088668254379,6.0
48.0,457.5067834991012,4.9375
49.0,343.7676132584532,2.3125
50.0,2576.3744776715816,3.0625
51.0,2088.1694098367916,2.4375
52.0,1409.8978107420628,3.125
53.0,1346.138826498718,3.5
54.0,1255.836669711296,3.75
55.0,650.7874579933292,4.8125
56.0,436.53112659847193,5.375
57.0,600.7410451539987,6.625
58.0,2310.2402819680256,3.25
59.0,2593.639579994011,1.5625
60.0,2677.835870490147,1.6875
61.0,1843.6020296222637,1.75
62.0,2534.596528354748,1.75
63.0,1573.977109529228,1.875
64.0,1073.0377555684,2.9375
65.0,930.2858545174856,3.4375
66.0,1030.5011787134451,5.6875
67.0,961.6789621092785,4.8125
68.0,885.0815664385834,4.375
69.0,781.8184193807734,5.125
70.0,1084.5658908181106,5.5
71.0,1385.284588566024,5.625
72.0,1113.5588569117283,6.75
73.0,1820.47997932832,6.3125
74.0,2526.2111056881313,3.0625
75.0,1741.2790330139437,2.4375
76.0,1130.1474018178099,3.125
77.0,2472.079076193071,4.4375
78.0,2439.6932922047126,3.125
79.0,1803.6083978224176,3.5625
80.0,1381.3193464719936,5.75
81.0,1962.4656475089248,4.8125
82.0,1564.8876184951353,4.3125
83.0,1498.6492238772098,4.125
84.0,963.7148653433314,2.0
85.0,1076.6058889307417,2.875
86.0,950.7548979324971,4.375
87.0,977.2996326315429,4.125
88.0,1479.2965429990368,4.0
89.0,2942.4202995723126,6.0
90.0,2594.474507775919,4.9375
91.0,1986.5561417115969,3.375
92.0,1265.9211136988279,3.625
93.0,1081.2365469696201,2.75
94.0,1185.658165119704,2.25
95.0,1124.6258823941212,3.0625
96.0,1531.9405184719756,4.5
97.0,1357.8276837094998,4.1875
98.0,1253.406639371084,4.0625
99.0,1057.8439078534943,3.0
100.0,935.4886588129204,2.4375
101.0,677.992335364524,3.125
102.0,792.4917423484832,3.5
103.0,779.9690245549182,2.6875
104.0,1295.0101275536608,4.3125
105.0,1053.046468883521,3.125
106.0,1222.934645605133,4.5
107.0,1789.8202589022876,3.1875
108.0,1488.6418623643003,5.5625
109.0,1454.271875530906,3.6875
110.0,1617.8259489880684,4.8125
111.0,1519.7010496745934,3.3125
112.0,1605.4584333170405,3.625
113.0,1596.0190840205476,1.6875
114.0,1453.6476764671575,2.8125
115.0,1316.4376197375657,2.3125
116.0,1073.3799616368249,4.125
117.0,1062.2049747641413,3.0
118.0,719.5381900709951,3.5
119.0,840.5936623903403,3.6875
120.0,813.1981229318052,3.8125
121.0,743.0888725252953,2.8125
122.0,571.4244647774473,2.375
123.0,878.2302161940752,3.125
124.0,2745.5783044309014,2.5
125.0,1786.5392705545146,2.1875
126.0,1208.5292948832987,1.0625
127.0,928.1679943624594,0.5
128.0,823.5409527280325,1.1875
129.0,897.7442967569739,1.5625
130.0,1130.777854287183,2.75
131.0,863.6080599457914,1.375
132.0,890.423342495763,2.6875
133.0,1825.5249692184298,3.3125
134.0,2126.7899901619294,2.625
135.0,1166.9184745942132,1.25
136.0,3117.1555308737447,1.625
137.0,2590.466168780106,3.75
138.0,1642.3950852327835,4.8125
139.0,1417.6447965882498,5.375
140.0,1682.8353325182613,5.6875
141.0,937.774309157047,3.8125
142.0,742.0639195387237,3.8125
143.0,760.5290262986671,3.8125
144.0,974.6964657577555,2.8125
145.0,1098.5848818676966,4.3125
146.0,892.3023746514465,3.125
147.0,848.103293662553,3.5
148.0,649.0094923006369,2.6875
149.0,666.59451097045,2.3125
150.0,771.2621237113344,4.0625
151.0,755.6866522893056,4.0
152.0,700.9892871676509,3.9375
153.0,699.7235756834858,3.9375
154.0,691.6810300983104,2.9375
155.0,684.7284377113392,3.375
156.0,973.2861504534835,2.625
157.0,784.1159472972503,2.25
158.0,1457.5609086094064,1.0625
159.0,1865.462261445504,1.5
160.0,2440.025692198943,1.6875
161.0,1766.8270064824014,2.8125
162.0,1653.5196677039767,3.375
163.0,999.9186218374066,4.6875
164.0,764.7941224006547,4.3125
165.0,783.1339653572043,3.125
166.0,858.1091867836165,3.5
167.0,980.6192903629128,2.6875
168.0,965.8426342295547,3.25
169.0,928.5672493547721,3.5625
170.0,781.8299816998317,3.75
171.0,1727.5409823148852,2.8125
172.0,1263.792936879554,3.375
173.0,1321.3921891219359,3.625
174.0,941.5970127215861,2.75
175.0,771.4319509895415,3.3125
176.0,640.3542791287239,3.625
177.0,747.0832525697563,3.75
178.0,1057.100141516607,1.8125
179.0,898.3662474279919,1.875
180.0,718.0868861757752,2.875
181.0,603.1392846643795,2.375
182.0,585.2365201847138,3.125
183.0,356.0764334993779,2.5625
184.0,395.76292107109623,2.25
185.0,600.7822739265819,2.0625
186.0,775.1026447567016,2.0
187.0,617.8935089386715,0.9375
188.0,806.8619918813162,2.4375
189.0,654.7582629940048,2.1875
190.0,1370.6366530028433,1.0625
191.0,1827.4883447297905,2.5
192.0,2128.0810185037044,2.25
193.0,1097.2780592473605,3.0625
194.0,836.8308277841942,1.5
195.0,831.3688066723191,1.75
196.0,1228.844791146521,1.8125
197.0,658.9851625658714,0.875
198.0,432.13006173485485,0.375
199.0,312.6746902018336,0.1875
200.0,173.47225194303684,0.0625
201.0,110.73793852968623,0.0
202.0,56.78319384642158,0.0
203.0,722.020298755891,2.0
204.0,1700.7514098176018,2.0
205.0,1887.8061847787499,3.0
206.0,1590.6672336420563,1.5
207.0,1088.2587774257504,0.75
208.0,2967.4085866549494,0.3125
209.0,1597.929671125151,1.125
210.0,1543.54436495472,0.5
211.0,1026.5490789465441,1.25
212.0,982.6300501922519,2.625
213.0,742.164754239709,3.3125
214.0,592.6339310137155,2.625
215.0,745.877661733929,3.3125
216.0,630.5287472906024,2.625
217.0,909.1294780913229,3.25
218.0,703.874690829736,2.5625
219.0,754.5743467716062,1.25
220.0,810.056840521864,2.5625
221.0,804.4031334760746,2.25
222.0,812.9448836939553,2.0625
223.0,788.1522987697177,1.0
224.0,1061.8872368789087,1.5
225.0,878.3174651373089,4.6875
226.0,1328.8601602743458,3.3125
227.0,1003.3388086931275,3.625
228.0,1182.4520743764228,3.8125
229.0,1196.8832860139823,4.875
230.0,880.1055941249044,4.3125
231.0,609.525035938376,4.125
232.0,737.7985702098188,6.0
233.0,715.9200471483796,6.9375
234.0,699.819705916641,5.375
235.0,758.058790107968,5.625
236.0,1069.524972229784,4.75
237.0,877.9059117293293,3.25
238.0,855.064907015935,2.5
239.0,1308.8293607102062,2.1875
240.0,1029.9730209835216,2.0
241.0,1809.6948724010217,2.9375
242.0,2043.65682578185,3.4375
243.0,2249.4175354196586,2.6875
244.0,2066.947069089414,2.3125
245.0,1141.6419015886638,2.125
246.0,740.8748314719871,1.0
247.0,896.6298802433649,0.4375
248.0,599.6703248719818,1.1875
249.0,1081.289035549995,2.5625
250.0,1187.4853895370609,3.25
251.0,1830.6015820117561,3.625
252.0,1624.2945225495102,3.8125
253.0,1367.0636056989654,2.875
254.0,1193.8832167184707,2.375
255.0,924.1026980325023,3.125
256.0,1182.2760423482139,3.5
257.0,947.3433261558903,1.6875
258.0,698.2391745726798,1.8125
259.0,1264.7330557291461,2.875
260.0,1638.5992171747234,2.375
261.0,962.309418501064,1.125
262.0,750.6192378208837,1.5625
263.0,540.50063405428,1.75
264.0,341.78132130615774,1.8125
265.0,712.745107329368,0.875
266.0,1022.3352087499917,1.4375
267.0,766.037309112882,2.6875
268.0,863.9125951314813,2.3125
269.0,992.8745628193772,4.125
270.0,1357.455816787362,3.0625
271.0,760.8096211008124,1.5
272.0,860.9532684020284,0.6875
273.0,714.9284299161434,1.3125
274.0,569.2268905308968,0.5625
275.0,281.0327716399404,0.25
276.0,340.3298304639263,1.125
277.0,789.5791840887281,0.5625
278.0,987.0731718821366,2.25
279.0,1816.6674614166504,1.125
280.0,1175.2234915774475,2.5625
281.0,785.165989536893,1.25
282.0,578.2788901394277,1.625
283.0,803.6923533642424,3.75
284.0,1668.3580478164702,4.875
285.0,1715.9491681722284,3.375
286.0,1892.8885501915574,4.6875
287.0,1082.954764074412,2.3125
288.0,908.8574226085905,3.0625
289.0,1594.4741546825724,2.4375
290.0,1742.424867366888,2.1875
291.0,1152.2065775379579,3.0
292.0,954.5169264307601,2.5
293.0,816.4886919661735,1.1875
294.0,1136.4487502489685,1.5625
295.0,1033.7774472164274,3.75
296.0,1130.397383058968,3.8125
297.0,749.7225581655924,1.875
298.0,977.877327203162,2.9375
299.0,901.9710955817877,3.4375
300.0,1030.5300511992987,3.625
301.0,939.2738740995394,3.75
302.0,962.8263237520582,2.875
303.0,733.2374901772813,3.375
304.0,652.896186938952,2.625
305.0,995.5090276602277,2.25
306.0,1309.3342647929699,2.0625
307.0,2682.0509335884217,1.0
308.0,1661.5432689857091,0.4375
309.0,1656.8447196335487,2.1875
310.0,1046.1906393686506,5.0625
311.0,806.7847786143993,4.5
312.0,684.6424596691321,5.25
313.0,733.6542984572243,5.625
314.0,1222.3985314441359,3.75
315.0,2563.5294921983977,2.75
316.0,2908.1723206157567,3.3125
317.0,2527.7438432290883,2.5625
318.0,3441.401110540457,3.1875
319.0,2018.5309290138932,2.5625
320.0,1099.676215127717,2.25
321.0,1139.2530261383831,3.0625
322.0,682.830580340446,6.5
323.0,424.59645083408304,5.1875
324.0,1014.2013774053016,3.5625
325.0,957.2068690405786,4.75
326.0,957.5162232008372,5.3125
327.0,981.3461569350875,5.5
328.0,1374.8727246321923,4.6875
329.0,1286.6830120104482,4.3125
