time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
0.0,21.781125,8.679375,5.13175,1.07325,0.8738750000000001,3.5050000000000003,0.82325,0.546875,0.863125,0.7322500000000001,5.7383750000000004,4.804625,1.3253749999999997,0.491375,0.48075,2.150375,3.638,1.8735000000000002,1.26525,0.7099249999999999,11.323250000000002,6.447374999999999,1.3206312500000001,0.60625,0.6145
1.0,11.830625,5.832375,3.4694166666666666,0.8349166666666668,0.854875,2.49825,1.0005833333333332,0.9093749999999999,0.7717083333333333,0.9646666666666667,4.484375,3.8959583333333327,1.8747916666666664,0.44729166666666664,0.45824999999999994,2.3561249999999996,2.2885,1.3988333333333334,1.0774166666666665,0.7995333333333332,6.200416666666667,3.3666041666666664,1.1708770833333335,0.6049166666666665,0.4480833333333333
2.0,28.46648214285714,10.292446428571427,3.402964285714286,0.9488214285714285,1.0414464285714287,2.1419642857142858,1.1643214285714287,1.188875,0.8118035714285713,1.0223571428571427,3.6038035714285717,3.4264821428571426,2.289267857142857,0.573767857142857,0.6935357142857143,1.6869392857142855,1.7897857142857139,1.2555714285714283,1.3031785714285713,1.0296571428571428,7.1611071428571424,3.7201196428571426,1.0260901785714287,0.6225357142857143,0.5896071428571428
3.0,47.05629166666666,14.031274999999999,3.157116666666667,1.1229833333333332,0.8456316666666667,2.0209833333333336,0.85995,0.9837416666666667,1.0199083333333334,0.9225000000000001,2.9629083333333335,2.561358333333333,2.2103916666666663,0.694225,0.7618499999999999,2.158638333333333,1.5829666666666664,1.6877333333333333,1.0902633333333331,0.9479733333333333,17.349916666666665,4.4715225,1.1104420833333335,0.6694966666666666,0.7174833333333335
4.0,71.78065725806451,20.457545967741936,4.069766129032258,1.1541532258064517,0.8745314516129032,2.0778951612903227,0.9041693548387096,1.2620040322580646,0.9645362903225806,0.9005000000000001,3.9668266129032257,2.0117604838709675,1.9784475806451611,0.6074637096774194,0.7948951612903226,3.9070185483870965,1.489564516129032,1.7436774193548386,0.9986435483870968,0.9685032258064515,44.26383064516129,10.325356048387096,2.2380848790322583,0.7331564516129032,0.7711693548387097
5.0,44.28953629032257,13.286202419354838,2.613983870967742,1.1091209677419356,0.7787193548387097,2.2095766129032257,1.1835806451612902,0.8921814516129033,0.6906048387096774,0.7828266129032257,3.295439516129032,2.180257258064516,1.7816532258064515,0.6143225806451613,0.6145322580645161,3.2206322580645157,1.6928790322580645,2.1682016129032253,0.8593048387096773,0.9398979838709678,31.672379032258064,7.240171975806451,2.0346451612903227,0.8027354838709677,0.6076733870967742
6.0,96.88140725806446,15.222893548387095,2.8786330645161287,0.9384354838709679,1.053595564516129,2.073193548387097,1.3577701612903226,0.667725806451613,0.6207540322580646,1.325463709677419,3.6122782258064516,3.470683064516129,2.593899193548387,0.5264959677419355,0.7574112903225806,3.8077516129032256,2.395443548387097,2.619883064516129,1.2384346774193549,1.425040322580645,49.67472177419355,8.014114717741935,1.6940967741935484,0.8511701612903226,0.8011129032258064
7.0,81.10198790322576,10.927035483870966,2.056846774193548,0.9170524193548388,1.117872379032258,2.2126169354838714,1.3321895161290322,0.7109838709677418,0.6835080645161291,1.2025766129032258,3.255891129032258,2.8412387096774196,2.1063024193548388,0.5277346774193549,0.6991895161290322,2.7445685483870963,2.257725806451613,2.052068548387097,1.2641770161290322,1.326032258064516,39.023895967741936,6.1206499999999995,1.2986629032258064,0.8628149193548388,0.7212701612903226
8.0,40.66605241935482,6.947002419354838,1.3676169354838708,0.7830524193548387,1.2010282258064517,1.7607741935483872,1.421423387096774,0.8926491935483871,0.7101733870967741,1.3231733870967741,2.4212919354838713,2.7352584677419354,1.5216451612903226,0.4541798387096774,0.7884072580645161,2.070165322580645,3.9352177419354843,1.6647814516129034,1.6732504032258064,1.5742983870967742,20.31482016129032,4.9955991935483866,1.2543596774193548,0.8310431451612903,0.7544838709677419
9.0,21.38638508064515,4.495620967741935,1.4795282258064515,0.8074072580645162,0.9504233870967742,1.5350443548387098,1.2513306451612904,1.0254395161290324,0.9375282258064517,1.3326854838709679,2.7150330645161294,3.161814516129032,1.3646774193548388,0.7027330645161289,0.7230120967741935,1.6276290322580644,3.919383064516129,1.606259677419355,1.7856453629032258,1.7872822580645162,11.50146129032258,3.7213072580645163,1.5785467741935482,0.946733870967742,0.7088951612903226
