time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
164.0,8.9348,4.8260000000000005,2.5976,1.4072,0.8382,0.8690000000000001,0.399,0.6978,1.052,1.0084,36.534000000000006,6.0484,5.3506,2.0766,0.9233999999999998,2.9543999999999997,2.6111999999999997,2.3194,1.2695999999999998,0.874,10.187000000000001,5.480200000000001,1.1828,1.5728,0.7902
165.0,6.784308333333333,4.214833333333333,2.2168666666666663,1.8435666666666664,0.9599833333333334,1.0881666666666667,0.5030833333333333,0.61335,0.8779166666666667,0.7649666666666667,43.37233333333333,9.719716666666667,5.309699999999999,2.4561166666666665,1.0277999999999998,4.491133333333332,1.791483333333333,1.7572166666666664,1.2324499999999996,0.6335833333333333,8.259416666666667,3.974733333333333,1.1301833333333335,1.4416,0.7764
166.0,9.836346428571428,4.264857142857142,1.6793714285714285,1.3411714285714287,0.9155642857142857,1.6997857142857142,0.6914642857142856,1.0097214285714284,0.8635357142857143,0.6452714285714285,46.129,13.52995,6.661942857142856,2.7814071428571427,1.2237714285714287,4.477914285714285,2.038992857142857,1.3778071428571426,0.9798357142857141,0.5561071428571429,10.98067857142857,4.1839571428571425,1.7698642857142857,1.3172571428571427,0.7605999999999999
167.0,8.649561666666665,4.9144,2.3071066666666664,1.3086799999999998,0.8929966666666667,1.4083,0.5492833333333333,0.91267,0.88025,0.59446,27.9684,10.77731,5.322406666666666,2.1282566666666667,1.03336,4.765626666666666,1.9249966666666667,1.4870433333333333,0.9349233333333333,0.5141833333333333,10.61225,3.7090466666666666,1.96407,1.0245866666666665,0.65728
168.0,16.018949193548387,4.885612903225806,2.694341935483871,1.2136193548387095,0.8490629032258064,1.2220806451612902,0.5059758064516129,0.9326467741935485,0.8988951612903225,0.5572548387096774,21.35748387096774,8.590053225806452,4.7154870967741935,2.2296080645161287,0.8620774193548386,4.6818193548387095,1.5610629032258063,1.740633870967742,1.2594790322580645,0.5769274193548386,22.53773387096774,3.9243774193548386,2.348033870967742,1.1061548387096773,0.5935225806451613
169.0,17.83478427419355,5.4353225806451615,2.866822580645161,1.3800483870967741,0.839915322580645,1.673798387096774,0.5221653225806451,0.9645524193548387,0.6820282258064516,0.46275,18.96858064516129,8.347342741935483,6.481766129032257,2.008923387096774,0.8596935483870968,3.8951290322580645,1.6051895161290322,1.9303266129032257,1.199649193548387,0.5644314516129032,25.375334677419353,4.879798387096774,2.585907258064516,1.181,0.568016129032258
170.0,11.661052419354839,3.542608870967742,1.9807903225806447,1.1040604838709676,0.7013629032258064,1.322806451612903,0.566516129032258,0.9457096774193547,0.5952903225806452,0.4611935483870967,16.99507258064516,9.36355241935484,6.595895161290322,1.7164314516129031,0.8721048387096775,4.681766129032257,1.6084395161290324,1.3951612903225805,1.1512137096774195,0.49122580645161285,17.806060483870965,3.81296370967742,1.9170201612903224,1.1910806451612903,0.5092741935483871
171.0,10.416697580645161,2.673620967741935,1.976197580645161,1.018991935483871,0.6238709677419354,1.203233870967742,0.7316330645161289,0.7219032258064515,0.572923387096774,0.44634677419354835,17.815399193548387,10.386233870967743,7.2652358870967735,1.9394193548387098,0.7867177419354838,5.22036693548387,2.0415,1.4215604838709677,1.0633750000000002,0.4537741935483871,16.582423387096775,3.3934354838709675,1.7644193548387097,1.0068951612903225,0.5088830645161291
172.0,7.598879032258065,2.3965725806451617,1.771834677419355,0.9289112903225807,0.6840443548387096,1.6768870967741936,0.7421249999999999,0.6364395161290322,0.5693185483870968,0.43210887096774186,17.21592741935484,9.098782258064517,6.4446774193548375,2.355181451612903,0.6621532258064515,3.815322580645161,2.343181451612903,1.4308669354838708,0.9630806451612903,0.5408629032258064,12.776149193548388,2.9166290322580646,1.8605645161290323,0.8802137096774193,0.5178145161290323
173.0,7.770282258064516,2.007921370967742,1.551508064516129,0.9687056451612903,0.6617661290322581,1.7168387096774196,0.8040080645161289,0.7792620967741936,0.5471048387096774,0.39246774193548384,17.707,7.876947580645162,6.839814516129032,1.9062258064516129,0.6528588709677419,3.1564475806451613,2.211915322580645,1.7513951612903225,0.9603185483870967,0.5886290322580645,12.064689516129032,2.62595564516129,1.797508064516129,0.8101935483870968,0.5825564516129033
174.0,8.185596774193549,1.839108870967742,1.5532137096774195,0.9092217741935484,0.8289637096774194,1.6157379032258063,0.836875,0.707,0.45323790322580637,0.47881048387096775,15.938157258064514,7.886016129032258,5.555495967741935,2.0570282258064516,0.8294717741935483,3.2426814516129028,2.760741935483871,1.5995967741935482,0.9619032258064515,0.6372500000000001,9.185802419354838,2.40891129032258,1.8978427419354837,0.8527459677419356,0.6630483870967743
175.0,14.700826612903224,4.743094758064516,2.774931451612903,1.3489556451612903,0.9302701612903225,1.8973064516129032,0.8106774193548387,0.5740201612903226,0.5038225806451613,0.5198991935483871,14.219814516129032,6.602032258064516,6.706076612903225,1.8543508064516128,0.8203064516129032,3.819633064516129,2.678233870967742,1.5223266129032256,1.0778830645161288,0.6892540322580645,14.663403225806452,5.8352782258064515,2.913056451612903,1.394975806451613,0.6916451612903226
176.0,16.814790322580645,8.018213709677418,4.42433870967742,1.6165604838709677,0.956282258064516,1.9532782258064514,1.0072943548387097,0.6392782258064515,0.489008064516129,0.5140241935483871,16.80688306451613,9.15358870967742,5.455417338709678,1.910314516129032,0.8343750000000001,3.285838709677419,2.847975806451613,1.5234717741935482,1.314461693548387,0.7470322580645161,19.895866935483873,7.5864032258064515,3.299370967741935,1.73208064516129,0.8331774193548387
177.0,12.223564516129032,7.2867096774193545,3.501141129032258,1.5966572580645162,0.9400725806451613,1.8765846774193546,1.3719959677419356,0.5273225806451612,0.49676209677419353,0.4910443548387096,27.629205645161285,12.37491129032258,4.326514112903226,2.059915322580645,0.8575766129032258,3.618149193548387,2.830258064516129,1.2406290322580644,1.4819435483870966,0.7190766129032258,14.323237903225806,5.4961290322580645,2.8150040322580647,2.1522661290322582,0.9810403225806451
178.0,20.57323387096774,10.665282258064517,5.127133064516128,1.6869717741935482,0.9298306451612902,1.6131532258064514,1.501717741935484,0.7008387096774192,0.76075,0.48587499999999995,33.34003629032257,10.637399193548386,4.489475806451612,2.5759516129032254,0.9461854838709678,2.7305040322580645,3.1047137096774193,1.5884919354838711,1.4180604838709676,0.878758064516129,21.312391129032257,4.490721774193548,2.3631653225806453,2.130423387096774,0.9824596774193548
179.0,16.014577956989246,8.279831093189964,4.4267495519713265,1.6009870071684587,0.9385085125448028,1.5532423835125444,1.1211720430107526,0.5767352150537634,0.6018996415770609,0.3853091397849462,22.6435358422939,8.672060483870968,4.329817428315412,2.418852150537634,0.8916922043010753,2.1910712365591394,2.846321684587813,1.636215501792115,1.2839655017921145,0.7381137992831541,18.144631272401433,3.8261272401433692,2.293279121863799,1.54245564516129,0.8316214157706092
180.0,9.583663978494622,5.294982078853046,2.7312638888888885,1.4149471326164875,0.796844982078853,1.6453086917562723,0.8901505376344085,0.746885752688172,0.6735103046594981,0.4913319892473118,21.005973566308242,8.815556451612903,3.4725952060931897,1.7365591397849465,0.8156908602150537,2.129344086021505,2.5375358422939067,1.7568275089605736,1.0476097670250895,0.7226173835125448,11.029079749103943,3.504249103942652,1.7590851254480286,1.1295120967741936,0.7328409498207885
181.0,9.443206989247312,5.172728942652329,1.8455533154121864,1.4400784050179212,0.7764708781362007,1.4328257168458782,0.709877688172043,0.8022997311827957,0.6097732974910394,0.6423454301075269,18.28712992831541,6.593443548387096,3.476603046594982,2.112711021505376,0.8468051075268817,3.7548534946236556,2.336888888888889,1.7396738351254477,0.8959843189964156,0.6262643369175627,10.63510842293907,3.939543906810036,1.7576474014336916,1.1552298387096775,0.6970595878136201
182.0,14.055442204301075,6.320689068100359,1.5776214157706092,1.4393597670250897,1.0805197132616489,1.18109229390681,0.624654569892473,0.998119623655914,0.5568422939068101,0.609646505376344,21.1821335125448,8.893407258064517,3.4477853942652334,2.144454301075269,0.872912634408602,4.057928763440859,3.0276299283154122,1.6633691756272397,1.06991353046595,0.6140837813620073,17.693316308243727,7.434021953405017,1.4527732974910395,0.982717741935484,0.6813987455197132
183.0,17.10807795698925,5.226945340501793,2.0782724014336917,1.2108835125448028,1.4569856630824374,1.0938082437275984,0.5422123655913978,1.1019005376344086,0.5515582437275985,0.5616478494623656,22.195385304659496,12.699193548387097,4.819406810035842,2.418005376344086,1.011510752688172,3.947716397849462,2.864431899641577,1.7667732974910393,1.0394668458781362,0.5477858422939067,23.007533154121866,6.124508960573476,1.6144068100358424,1.1545483870967743,0.8099695340501794
184.0,13.020729838709675,3.833592741935484,1.6329435483870967,1.1361048387096773,1.0635806451612904,1.310282258064516,0.7155524193548388,0.9650362903225806,0.8060282258064517,0.5109314516129032,28.651830645161287,12.42301612903226,5.972169354838709,2.13675,0.9661048387096773,3.619409274193548,2.481556451612903,1.5400120967741935,1.0006653225806452,0.5147298387096774,18.672689516129033,4.223370967741935,1.5546048387096774,1.1108709677419353,0.7237822580645161
185.0,8.41794758064516,3.292100806451613,1.4294798387096774,1.3314475806451613,0.9002016129032258,1.2191088709677418,1.0024395161290323,0.7287983870967742,0.7155443548387097,0.6126895161290322,26.868798387096774,13.542891129032256,4.323278225806451,2.4577177419354843,0.7894717741935484,3.196649193548387,2.9071774193548388,1.4913709677419353,1.2427983870967743,0.5093024193548387,12.93107258064516,3.951072580645161,1.4779032258064517,1.0254032258064516,0.6627862903225806
186.0,7.450939516129032,2.488850806451613,1.4476491935483868,1.2733790322580645,0.8096048387096775,1.320584677419355,1.009891129032258,0.5505806451612902,0.7709354838709677,0.6176935483870969,42.60675403225807,15.603891129032258,5.401302419354838,2.9232338709677417,0.7322701612903226,3.8636612903225807,3.2577943548387096,1.4872298387096774,1.3322217741935485,0.4915201612903225,14.382040322580643,3.659798387096774,1.8759435483870965,1.138774193548387,0.7054153225806452
187.0,8.285854838709676,2.3651370967741934,1.5914959677419354,1.0876854838709678,0.7764475806451613,1.1697620967741935,0.8995927419354839,0.5801008064516129,0.7041774193548387,0.5997258064516129,52.97136290322581,16.515375,6.855903225806451,2.8745564516129027,0.9997137096774193,3.2086895161290325,2.7734475806451613,1.4664556451612902,1.1908245967741937,0.6375564516129031,15.66192741935484,2.8409233870967743,1.7762862903225807,1.0090725806451613,0.6539395161290322
188.0,15.675338709677417,2.612780241935484,1.6258750000000002,1.0136088709677418,0.6607298387096774,1.3416935483870966,0.8528346774193549,0.5850282258064516,0.6481411290322581,0.4635967741935484,57.31140322580645,14.59141129032258,6.596252016129032,2.508334677419355,0.929241935483871,3.5264758064516126,2.9967701612903226,1.5220604838709675,1.1776149193548386,0.5320927419354838,18.514943548387098,2.980649193548387,1.6462056451612903,1.0290927419354838,0.5835564516129031
189.0,13.051189516129032,2.630774193548387,1.4639556451612903,0.9450806451612903,0.6079314516129032,1.5382379032258064,0.8156370967741936,0.8156008064516129,0.6728911290322581,0.37136290322580645,39.29010887096774,12.034318548387096,6.176564516129032,2.352358870967742,0.7487137096774195,4.655923387096774,2.7200846774193552,1.556181451612903,1.2175241935483871,0.48421774193548384,17.224084677419356,3.1858790322580646,1.5750806451612904,0.9109395161290322,0.567149193548387
