time,rot_x,rot_y,rot_z
164.0,0.0,-0.6146875317365998,0.24430467317319604
165.0,0.0,-0.028918799483779373,0.16371794605279588
166.0,0.0,0.0901594903003119,0.10117751722174666
167.0,0.0,0.08981251655065484,0.3407085633218125
168.0,0.0,0.029447501769686475,0.14845543073554704
169.0,0.0,-0.1415333436497348,0.05931743239044296
170.0,0.0,-0.0006267488189853204,-0.0004328096302885498
171.0,0.0,0.1491034494687315,-0.04894456813679819
172.0,0.0,-0.052483665027144716,0.03838058731158846
173.0,0.0,-0.029434084394874334,0.1670502907148148
174.0,0.0,0.09580587030827013,0.2418331914672889
175.0,0.0,0.034832889407787046,0.4271936779315578
176.0,0.0,-0.13281522610222196,0.17054455701005605
177.0,0.0,0.011295800692713853,-0.1475122496067135
178.0,0.004679312870178127,0.006436664045899069,-0.11431490623652726
179.0,0.0023396564350890636,0.10142039720532652,-0.253347810775537
180.0,0.0011698282175445318,0.18665124697034502,-0.2558204693153148
181.0,0.0005849141087722659,0.08876609212767618,-0.3972362198906697
182.0,0.00029245705438613295,0.14173044889209474,-0.3109516752336591
183.0,0.0,0.009663394481204159,-0.30709206423277935
184.0,0.0,0.35713061709594895,-0.27205688308456466
185.0,0.0,0.024397085253077655,-0.3044916845381628
186.0,0.0,0.1180439384177228,-0.44907405743518036
187.0,0.0,0.08403837556538378,-0.402552040983725
188.0,0.0,-0.09518288860533128,-0.43917142618507027
189.0,0.0,0.09950070342567816,-0.17824153261430456
190.0,0.0,0.10899475781098752,-0.049561489350244535
191.0,0.0,0.14961650558712825,0.12215197000467744
192.0,0.0,-0.030066705994685944,-0.1594382325464901
193.0,0.0,0.008444683011328832,0.13074922698974645
194.0,0.0,-0.022046983235637592,0.2398843547390449
195.0,0.0,0.16142852633772858,-0.07863961475950326
196.0,0.004591212970276834,0.02509685595481738,0.04911268359793635
197.0,0.002295606485138417,0.20120441572685985,0.015799352347236513
198.0,0.0011478032425692084,0.2090658068334681,0.10799993498749466
199.0,0.0005739016212846042,0.20211466712425524,0.061677150022863364
200.0,0.0002869508106423021,-0.008712300338470855,0.05502759168871654
201.0,0.0,0.08207813676439586,0.0046512158427138885
202.0,0.0,-0.009022654626133587,0.07376819011093308
203.0,0.0,0.10530212223363486,-0.12978026251590746
204.0,0.0,0.15323897002480236,-0.06851284872396979
205.0,0.0,0.3367826973636011,-0.1701056995469091
206.0,0.0,0.08263793572558212,-0.09060423738026636
207.0,0.0,-0.08837873912716386,-0.21805671516946756
208.0,0.0,-0.1674261815404372,0.041520819277270415
209.0,0.0,-0.03908842097157846,-0.08131934109526615
210.0,0.0,0.031018931541526556,0.3373418131432324
211.0,0.0,0.07725806286579934,0.07992681422088364
212.0,0.0,-0.2826264238540339,0.13202123041140218
213.0,0.0,-0.15808094088229482,-0.04993346818579027
214.0,0.004798496900701948,-0.20334298077057789,-0.1582899646860571
215.0,0.002399248450350974,0.12218422590110269,-0.21476322382067045
216.0,0.001199624225175487,-0.07493392389352369,-0.3194861909031629
217.0,0.0005998121125877435,-0.07218994066576609,-0.13551721107440143
218.0,0.00029990605629387176,0.13560763148990673,-0.16547197409220946
219.0,0.0,0.2888594281296916,-0.1358144771580262
220.0,0.0,0.17943574672761983,-0.09107234902631153
221.0,0.0,0.17481217019971002,0.0028683230086447506
222.0,0.0,0.057875775028839914,0.11284733206670942
223.0,0.0,0.04913635133151564,0.2443554131996134
224.0,0.0,-0.0020867223124496313,0.11162917569072273
225.0,0.0,0.1596980121152089,0.29128615202824604
226.0,0.0,0.15414652081190144,0.05989921237061682
227.0,0.0,0.09087939300248361,-0.20975818394109705
228.0,0.0,0.24039509485781357,-0.1168745489375528
229.0,0.00505742953876528,0.09460643701330303,-0.3174459229802156
230.0,0.00252871476938264,0.1600742423902457,-0.5709349484064503
231.0,0.00126435738469132,-0.12220379847568819,-0.18930952994626976
232.0,0.00063217869234566,-0.38341470343432826,0.1289478210293439
233.0,0.00031608934617283,-0.2548199422728112,0.08534865148989419
234.0,0.0,-0.15899616289948254,0.13864919696070668
235.0,0.0,-0.2702419029418771,-0.028959925586019383
236.0,0.0,-0.2804275513404638,-0.20838415173111893
237.0,0.0,-0.21017684088994187,0.00546677550538581
238.0,0.0,-0.08885146702837002,0.08743474538745921
239.0,0.0,-0.0976942742509275,0.05576947339446639
240.0,0.0,-0.08254100458967834,-0.18263533619126152
241.0,0.0,-0.14884285936341518,-0.07278137084467012
242.0,0.0,-0.15336309449444713,-0.06803160717805183
243.0,0.0,-0.155949983678854,-0.05533800536930804
244.0,0.0,0.10396583838495985,-0.1549372458430605
245.0,0.0,0.010985232665339302,-0.1991804587328716
246.0,0.0,0.29113868155927214,-0.18982290909748362
247.0,0.0,0.2061441229938687,0.364072121587506
248.0,0.0,-0.04523526371364403,0.38410362880809207
249.0,0.0,-0.08118719682077125,0.5260254811421656
250.0,0.0,-0.043663614037346345,0.1313971879714055
251.0,0.0,-0.07141754604489658,0.13390459319691644
252.0,0.0,-0.10970318020811826,0.03462587932611563
253.0,0.0,0.010528594490762669,0.024323476046401605
