time,emg_right_hand,emg_left_hand
0.0,25.7,4.85
1.0,20.2,9.066666666666666
2.0,15.221602787456446,7.690592334494774
3.0,12.098536585365853,7.023089430894309
4.0,12.538630999213218,6.331392604248624
5.0,10.638434303697876,5.441522423288749
6.0,48.933910306845,6.040125885129818
7.0,34.60424862313139,6.414971338653478
8.0,23.5963808025177,5.92345734517253
9.0,19.060267505900864,7.553939530178711
10.0,15.070967741935483,7.277599190738451
11.0,12.086309992132179,6.13588850174216
12.0,12.185090479937058,7.500432730133753
13.0,9.116935483870968,8.681451612903224
14.0,8.195967741935483,8.155645161290321
15.0,7.92016129032258,6.275806451612903
16.0,5.568548387096774,5.804838709677419
17.0,5.0854838709677415,8.502419354838711
18.0,5.796774193548387,7.887903225806452
19.0,7.280645161290322,7.858870967741936
20.0,7.67016129032258,6.644354838709678
21.0,7.804838709677419,6.565322580645161
22.0,7.720967741935484,7.15483870967742
23.0,10.094768403639371,7.283519437551696
24.0,9.448593879239041,6.947808105872622
25.0,9.025614799572313,6.118514595815933
26.0,7.483775141721641,6.090708910811193
27.0,8.084629506344692,6.157451229599145
28.0,7.199055861526357,6.417269866247049
29.0,7.341463414634147,6.701376868607396
30.0,6.271712158808933,6.7326509511993375
31.0,5.929404466501241,6.881244830438378
32.0,5.986476426799007,7.210380479735319
33.0,6.269044665012407,6.40035153019024
34.0,6.811331679073614,4.913978494623656
35.0,6.429735318444996,5.303473945409429
36.0,5.976157981803143,5.842059553349875
37.0,7.095740281224152,6.941997518610421
38.0,7.346277915632754,6.9931761786600495
39.0,7.8770264681555,5.529838709677419
40.0,8.370368072787429,6.659677419354839
41.0,8.289619520264681,8.62016129032258
42.0,7.1101323407775014,7.935483870967741
43.0,6.916935483870968,6.293548387096774
44.0,6.8717741935483865,5.545967741935484
45.0,8.59758064516129,6.609677419354838
46.0,9.406451612903226,5.536290322580645
47.0,9.729032258064517,5.476612903225806
48.0,9.091129032258065,5.539516129032258
49.0,8.421774193548387,5.660483870967742
50.0,9.348387096774193,4.706451612903226
51.0,9.420326716294458,5.030913978494624
52.0,8.833953680727873,5.549731182795698
53.0,9.494396195202647,6.594623655913978
54.0,8.519375516956162,5.61747311827957
55.0,8.98428453267163,6.036559139784946
56.0,8.71290322580645,5.745161290322581
57.0,8.635483870967743,5.445967741935483
58.0,9.69032258064516,5.813709677419354
59.0,8.878225806451614,6.147580645161289
60.0,8.299193548387098,7.074193548387097
61.0,8.232258064516131,6.816935483870967
62.0,8.171774193548387,5.983064516129033
63.0,8.351612903225806,7.8072580645161285
64.0,7.787903225806451,6.290322580645161
65.0,7.226612903225806,6.707258064516129
66.0,7.029838709677419,7.429032258064517
67.0,6.441935483870967,5.502419354838709
68.0,6.114516129032258,5.126612903225807
69.0,5.6887096774193555,6.70483870967742
70.0,5.691129032258065,7.314516129032258
71.0,6.902419354838709,6.287903225806451
72.0,7.381451612903225,7.175806451612903
73.0,7.195636889991729,8.233436724565756
74.0,8.040963606286187,7.133250620347393
75.0,10.986207609594707,6.574689826302729
76.0,16.00015533902237,14.354477092537675
77.0,13.992288527103632,11.996701567511952
78.0,10.741719118804092,10.650708103855232
79.0,9.570104803405354,10.54706621073655
80.0,9.132229821057514,7.614258911819888
81.0,6.994989812181,7.032778551110573
82.0,6.674048800661703,7.61985111662531
83.0,6.842266335814723,6.588957816377171
84.0,6.666129032258064,5.824999999999999
85.0,6.312903225806451,6.294354838709677
86.0,5.689516129032258,8.093548387096774
87.0,6.287903225806451,6.75241935483871
88.0,7.1983870967741925,6.381451612903226
89.0,6.796774193548387,7.390322580645162
90.0,7.713709677419355,7.496774193548387
91.0,6.32983870967742,8.261290322580646
92.0,6.086290322580645,9.745161290322581
93.0,6.745161290322581,10.427419354838708
94.0,6.035277088502895,9.817638544251448
95.0,5.653928866832093,11.173738626964433
96.0,5.547125723738627,9.286062861869313
97.0,6.859449958643507,8.258354011579819
98.0,6.819644334160463,7.242886683209264
99.0,5.684677419354839,6.699193548387097
100.0,5.594354838709677,7.640322580645162
101.0,6.5677419354838715,7.429032258064515
102.0,6.069354838709677,7.699193548387097
103.0,5.712096774193548,7.101612903225806
104.0,5.401612903225806,7.914516129032258
105.0,6.147580645161289,6.978225806451613
106.0,6.979032258064516,9.20483870967742
107.0,7.127419354838709,8.448387096774194
108.0,5.9282258064516125,7.912903225806451
109.0,5.052646815550041,7.310732009925557
110.0,5.202936311000827,8.472704714640198
111.0,5.75308105872622,7.8605459057071965
112.0,6.076137303556658,8.451240694789082
113.0,5.529197684036394,7.9264267990074435
114.0,6.0129032258064505,6.615322580645161
115.0,5.460297766749379,8.593238213399504
116.0,6.537406947890819,10.53895781637717
117.0,8.24894540942928,8.917866004962779
118.0,7.463585607940447,7.333126550868486
119.0,5.976550868486353,7.5415632754342425
120.0,6.431451612903226,7.394354838709678
121.0,6.654838709677419,7.317741935483871
122.0,7.891129032258064,8.108064516129032
123.0,6.935483870967742,7.718961952026468
124.0,6.633064516129032,7.284077750206782
125.0,6.909677419354839,7.252522746071133
126.0,7.756451612903226,9.003680727874276
127.0,7.498387096774193,8.707485525227462
128.0,6.05241935483871,8.82983870967742
129.0,5.725,8.00725806451613
130.0,5.764143920595533,7.5794044665012414
131.0,6.292555831265508,7.708250620347394
132.0,6.770471464019851,11.12468982630273
133.0,6.716687344913151,10.102667493796526
134.0,6.251488833746898,8.05818858560794
135.0,6.450806451612904,8.391129032258064
136.0,5.6822580645161285,7.912903225806453
137.0,5.0930934656741105,8.396629445822994
138.0,6.865901571546732,7.135814722911498
139.0,7.055934656741108,9.354197684036393
140.0,7.411671104924448,9.774000887651557
141.0,7.909464584720289,8.121677863180615
142.0,7.893607395751377,6.934205350118017
143.0,8.260110149488591,6.957828481510621
144.0,8.583556254917386,7.260424862313139
145.0,9.341266719118803,7.634303697875688
146.0,9.310955940204563,8.060700236034618
147.0,8.042269866247048,7.372659323367428
148.0,7.740086546026751,8.696813532651456
149.0,8.462726199842644,11.630940204563336
150.0,9.30837922895358,11.07877655389457
151.0,9.45228166797797,9.48217938630999
152.0,8.639544372490871,9.980261352861667
153.0,8.108885089471242,8.739727450624382
154.0,7.5193618995743305,8.26744437047348
155.0,7.066939014303294,8.71356089491416
156.0,7.168009239645746,8.056229700014121
157.0,7.058280881195908,8.02877655389457
158.0,7.44567269866247,10.305114083398898
159.0,8.293804091266718,10.19771833202203
160.0,7.863082773507635,8.814822772297202
161.0,6.9228081058726225,8.945885028949546
162.0,6.497291149710504,9.426571546732838
163.0,7.019210090984284,8.912882547559967
164.0,8.292266335814723,7.972167080231596
165.0,7.123387096774194,8.755645161290321
166.0,7.012903225806452,8.683870967741935
167.0,7.444458229942101,8.616480562448304
168.0,7.0843258891645995,7.628804797353184
169.0,7.155872622001654,7.454321753515302
170.0,7.855355665839537,8.064660876757651
171.0,7.920645968246283,8.802737598095582
172.0,7.279346970889064,7.74669551534225
173.0,7.434855454013597,8.053124432609092
174.0,6.348072888297121,8.076965442110996
175.0,7.3470203151163025,8.607837559765176
176.0,6.332361455748552,8.950496277915633
177.0,6.568196856906534,8.792183622828784
178.0,6.104032258064516,7.849193548387096
179.0,8.114516129032257,7.89758064516129
180.0,8.051612903225806,7.982258064516129
181.0,7.128122415219189,7.4010959470636895
182.0,10.744706368899916,6.439660876757651
183.0,29.576247755653732,6.720636889991729
184.0,52.12401097460106,9.180479735318444
185.0,30.836199035687628,8.356368899917287
186.0,19.62810778914241,8.17016129032258
187.0,14.347521636506688,7.969354838709677
188.0,10.55678246484698,7.908167907361456
189.0,9.733682341786196,8.17417640057294
190.0,7.38458310637697,6.8427333615767925
191.0,7.673743166091711,6.38991506788517
192.0,7.546145776594242,7.780441404910327
193.0,7.759756097560976,7.428599527930762
194.0,6.258870967741935,7.576612903225806
195.0,6.777977667493797,7.16571546732837
196.0,6.692617866004962,6.634470636889992
197.0,5.856743630091388,6.619310456131856
198.0,9.38038794407795,7.440300389356251
199.0,9.307129455909944,9.608053420484577
200.0,10.66597167584579,11.805350118017309
201.0,7.25153422501967,10.436546026750591
202.0,7.063813068651777,10.37764681555004
203.0,6.539164598842017,9.198097601323408
204.0,6.477646815550041,8.411145574855253
205.0,5.9376137303556655,7.0930727874276265
206.0,6.389371381306866,7.621133167907361
207.0,6.349193548387097,8.871774193548386
208.0,9.912903225806453,9.325806451612902
209.0,9.251612903225807,8.254032258064516
210.0,8.624813895781639,7.669210090984285
211.0,7.119665012406948,8.812427626137303
212.0,7.896526054590571,8.694520264681554
213.0,6.082940446650124,7.932340777502068
214.0,9.200744416873448,7.359718775847808
215.0,10.201612903225806,7.024193548387096
216.0,9.693548387096774,8.281451612903226
217.0,9.456451612903225,8.001612903225807
218.0,8.822580645161288,9.393548387096775
219.0,8.046774193548387,8.329032258064515
220.0,7.612096774193548,7.579032258064516
