time,spo2
5.0,97.802616
6.0,98.02804466666666
7.0,98.28567742857143
8.0,98.56907346666668
9.0,98.87158419354839
10.0,99.20972719354839
11.0,99.54787019354839
12.0,99.65451745161289
13.0,99.64541683870968
14.0,99.57844229032258
15.0,99.48253077419355
16.0,99.37215077419354
17.0,99.26177077419355
18.0,99.24653658064517
19.0,99.27887529032259
20.0,99.3350004516129
21.0,99.40301883870967
22.0,99.47698383870967
23.0,99.55094883870967
24.0,99.56615874193548
25.0,99.55199109677419
26.0,99.52313467741936
27.0,99.48693387096773
28.0,99.44706087096773
29.0,99.40718787096773
30.0,99.36033783870968
31.0,99.30999929032258
32.0,99.25791648387096
33.0,99.20496154838709
34.0,99.1515705483871
35.0,99.0981795483871
36.0,99.06160919354838
37.0,99.03344916129032
38.0,99.00949429032258
39.0,98.987642
40.0,98.966841
41.0,98.94604000000001
42.0,98.87066661290322
43.0,98.76800703225805
44.0,98.6517043548387
45.0,98.52858012903226
46.0,98.40204512903226
47.0,98.27551012903226
48.0,98.12959448387096
49.0,97.97398851612903
50.0,97.81353738709677
51.0,97.65066367741935
52.0,97.48657867741935
53.0,97.32249367741935
54.0,97.22383422580644
55.0,97.1578875483871
56.0,97.10829725806451
57.0,97.06688516129032
58.0,97.02956216129033
59.0,96.99223916129031
60.0,96.95414093548386
61.0,96.9156550967742
62.0,96.8769754516129
63.0,96.8381989032258
64.0,96.79937390322581
65.0,96.76054890322581
66.0,96.75178196774192
67.0,96.75804406451613
68.0,96.77182067741936
69.0,96.7893545483871
70.0,96.8087670483871
71.0,96.82817954838708
72.0,96.8475920483871
73.0,96.86700454838709
74.0,96.8864170483871
75.0,96.90582954838709
76.0,96.92524204838709
77.0,96.94465454838709
78.0,97.10816537096774
79.0,97.34372535483871
80.0,97.61530991935484
81.0,97.90490677419355
82.0,98.20350977419355
83.0,98.50211277419355
84.0,98.62488196774194
85.0,98.6597342580645
86.0,98.6506280967742
87.0,98.6195427096774
88.0,98.5774677096774
89.0,98.53539270967741
90.0,98.38263229032256
91.0,98.17452916129031
92.0,97.93875467741935
93.0,97.68914451612903
94.0,97.43261651612903
95.0,97.17608851612903
96.0,97.17052670967742
97.0,97.290448
