time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
0.0,8.109,4.048,1.6095,1.1776,0.9480000000000001,3.9534999999999996,2.004,1.1015,1.294125,0.7070000000000001,2.5995,1.3883750000000001,1.6382500000000002,2.2264999999999997,1.87275,2.785125,2.180625,1.3475000000000001,1.3247812500000002,1.095,6.7936250000000005,3.6514999999999995,1.6766437500000004,1.32245,1.0874500000000002
1.0,7.103249999999999,4.145833333333333,1.5964166666666664,1.2697,1.0467499999999998,3.5415,1.362725,0.9773333333333334,1.0900416666666666,0.7728333333333334,3.264416666666666,1.543125,2.4429999999999996,2.0258333333333334,2.2354999999999996,2.309283333333333,1.8836833333333332,1.3800833333333333,1.2498937500000002,1.095,5.8764125,3.327233333333333,1.7662979166666668,1.498225,1.08745
2.0,6.559892857142856,4.055642857142857,2.025607142857143,1.1901285714285714,0.9988214285714285,3.049857142857143,1.4562321428571428,1.1234142857142855,0.9411321428571426,0.8704285714285716,3.7829642857142853,1.9311964285714287,2.407285714285714,2.110214285714285,2.0277142857142856,1.9784642857142856,2.3872071428571426,1.9208214285714285,1.2552901785714288,1.095,5.217448214285714,4.52445,2.5074848214285717,1.4797642857142859,1.1037428571428571
3.0,77.52529666666659,11.725833333333334,4.532349999999999,1.6449266666666666,1.4171833333333332,3.4524,1.9464416666666668,2.1721266666666663,1.1293950000000001,0.9022000000000001,4.9447833333333335,2.077158333333333,2.095133333333333,1.7333666666666665,1.6831333333333331,2.23975,3.3402966666666667,2.699383333333333,1.7149354166666666,1.1642,70.80400916666663,11.408296666666665,3.5116262500000004,2.4073566666666664,1.33108
4.0,154.94381451612884,18.741519354838704,4.929459677419355,1.7686064516129032,1.3633467741935483,2.863225806451613,1.9744072580645162,1.809954838709677,1.4424814516129034,0.8562258064516131,5.354120967741935,2.1348830645161287,2.142741935483871,1.4763387096774192,1.7732580645161287,3.6393629032258064,2.574208064516129,2.4470564516129025,1.723542943548387,1.3131290322580647,144.7354237903225,20.08149193548386,3.5589159274193545,2.422456451612903,1.3490612903225807
5.0,81.49182661290314,10.877920967741932,3.260189516129032,1.4487677419354839,1.1525766129032258,2.4203629032258065,1.482797177419355,1.3494790322580645,1.221774193548387,0.776,5.363262096774194,2.533048387096774,2.0872056451612906,1.6134838709677417,1.602681451612903,3.6205020161290324,2.306248790322581,1.9466975806451612,1.466184677419355,1.2040645161290322,76.55465342741931,11.918066935483868,2.722560483870968,1.8724532258064515,1.2182556451612905
6.0,44.76932661290318,7.878787096774192,2.733741935483871,1.5767395161290323,1.0878991935483873,2.6096088709677416,1.606977822580645,1.9096548387096774,1.1747516129032258,0.7382943548387098,5.217100806451613,2.919483870967742,2.5957741935483867,1.980975806451613,1.4817137096774196,3.508906451612903,3.024104838709677,1.6377943548387095,1.433746370967742,1.1561129032258064,42.01299758064514,8.348838306451611,2.923287903225807,1.8104441532258062,1.198614112903226
7.0,35.140205645161274,8.677845161290323,3.7155241935483865,1.9504592741935485,1.1764193548387096,3.428334677419355,2.495902419354839,2.086811693548387,1.3273524193548387,0.7442500000000001,5.256423387096775,2.429770161290323,1.8636209677419355,1.6894314516129032,1.3340201612903226,3.2835766129032256,3.5546838709677413,1.6844717741935482,1.6782322580645161,1.1483951612903225,34.36431774193547,8.688639112903225,5.1832024193548385,2.180481451612903,1.328920564516129
8.0,19.650941129032248,5.430450806451613,3.1186370967741937,1.6378284274193549,1.3454475806451613,3.214092741935484,2.4740258064516127,2.2034421370967743,1.1089548387096773,0.7149959677419355,4.884705645161291,2.307,1.7202298387096773,1.3479475806451613,1.5389193548387095,3.7973306451612903,2.620295967741935,1.4642903225806454,1.4307495967741937,1.1499274193548388,20.64002580645161,5.585754032258063,3.7796939516129027,1.9363213709677418,1.7287506048387096
9.0,28.460250000000002,7.2258266129032265,2.6933548387096775,1.5771923387096773,1.2853548387096776,3.6193870967741937,2.315002822580645,2.2605852822580643,1.3104129032258063,0.7039314516129033,5.031677419354839,2.770322580645161,1.8785120967741937,1.5943709677419353,1.3732379032258062,4.868028225806452,2.1351544354838707,1.544943548387097,1.3531165322580643,1.1166935483870968,24.147268951612904,6.657441330645161,3.283665524193548,1.9401798387096774,1.5536217741935485
