time,rot_x,rot_y,rot_z
0.0,0.0,0.31605254057779114,0.10266046349956429
1.0,0.0,0.16991302848167425,0.20221412002110883
2.0,0.0,0.10394118578425031,-0.16341205261341646
3.0,0.0,0.057429302678161695,-0.0930171631986322
4.0,0.0,0.2572159408625395,0.30480442230350724
5.0,0.0,0.26961140030502573,-0.00940029135799983
6.0,0.0,0.007462787279660654,0.18752475759477166
7.0,0.0,-0.034108642054929264,0.1395444004041781
8.0,0.0,-0.10265893882348534,-0.05236008728170351
9.0,0.0,-0.4238475915677901,-0.20926167460618195
10.0,-0.005812286689721778,-0.3558933652341887,-0.10069841545391797
11.0,-0.002906143344860889,-0.21112748584278296,0.027083639770171253
12.0,-0.0014530716724304444,-0.2525154023185519,-0.10463803445867456
13.0,-0.0007265358362152222,-0.22820820730420294,-0.02783651610806551
14.0,-0.006571531775012061,0.11115716975296444,0.11813132017378677
15.0,-0.003104131928452225,0.21682413071969336,0.11107097670357924
16.0,-0.0015520659642261124,0.17539136596901617,0.4677185549626901
17.0,-0.0007760329821130562,0.05732444238431197,0.02674811601794866
18.0,-0.0003880164910565281,0.16491583627788947,0.13805079344043536
19.0,0.0,-0.01902276295270347,-0.023956177102304077
20.0,0.0,0.17862970779150927,-0.012014072675135042
21.0,0.0,0.2558920812052739,-0.03707777298015163
22.0,0.0,-0.1365196720662719,-0.02958769788444572
23.0,0.0,-0.14843906088119047,0.3500644361346203
24.0,0.0,-0.27297264601502413,0.3261189956284334
25.0,0.0,-0.11829146120332741,0.3782832869197207
26.0,0.0,-0.12696682089623804,0.038803255126317465
27.0,0.0,0.14061114842960748,0.0354642900095783
28.0,0.0,0.3081743680293002,0.1792624452831106
29.0,0.0,0.2163437802158072,0.03772740127411053
30.0,0.0,0.040209474386875,0.0014090272905295693
31.0,0.0,-0.07271210822336889,-0.009541020627252239
32.0,0.0,-0.16846260508733846,0.09199731614207492
33.0,0.0,-0.007351440293928341,0.09597722092973072
34.0,0.0,-0.07723710226356231,-0.08008976370434724
35.0,0.0,-0.0928359659780495,-0.1542032050191282
36.0,0.0,-0.2658104399741924,-0.33341620289514085
