time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
164.0,2.4233333333333333,3.548,2.5531666666666664,1.0451666666666668,5.0725,0.8421666666666666,3.4629999999999996,0.8506666666666667,0.7678333333333334,5.112,3.247333333333333,7.978000000000001,2.4216666666666673,0.8494999999999999,5.637666666666667,3.220833333333333,5.951333333333333,4.040666666666667,2.144333333333334,7.209333333333333,3.4125,3.099333333333334,1.2136666666666667,1.1263333333333334,4.757833333333333
165.0,3.463111111111111,3.155,2.9590555555555556,1.052888888888889,5.1890833333333335,1.4259722222222222,2.2724999999999995,1.2121388888888889,0.750361111111111,4.997249999999999,3.0701111111111112,7.1706666666666665,3.0003888888888888,1.0732499999999998,6.067388888888889,2.6774444444444443,4.595777777777777,4.135888888888888,1.692027777777778,7.466527777777777,3.4125000000000005,2.650069444444444,2.043722222222222,1.2752777777777777,5.369527777777778
166.0,3.667404761904761,2.6581428571428565,2.176095238095238,1.1279523809523808,5.4618214285714295,1.2021309523809525,2.043428571428571,0.9147023809523809,0.913654761904762,4.9318928571428575,3.557547619047619,4.746785714285714,3.2698809523809524,1.1150357142857144,5.996809523809524,2.150547619047619,3.868619047619047,3.2083095238095236,1.517011904761905,6.160083333333333,5.652357142857142,2.601422619047619,1.6963095238095236,1.2851190476190475,5.159511904761905
167.0,3.119522222222222,2.7535999999999996,2.1753777777777774,1.2378444444444445,5.2608500000000005,1.0036611111111111,3.0173333333333328,1.4163944444444443,0.8139055555555555,4.821883333333333,3.3273888888888887,5.224233333333334,2.7032777777777777,1.0437500000000002,6.192044444444445,2.5777888888888887,3.518088888888889,3.395011111111111,1.6054055555555555,5.957972222222222,5.3203,2.8191305555555557,2.193144444444444,1.0943222222222224,5.2625722222222215
168.0,5.377446236559139,2.896774193548387,1.954795698924731,1.5065053763440863,4.830604838709677,1.5928037634408603,2.677354838709677,1.545739247311828,1.0222768817204302,4.965685483870967,5.162284946236559,4.58566129032258,2.2133924731182795,1.2168467741935485,6.161182795698925,4.0772526881720434,3.011462365591398,2.90281182795699,1.9253252688172044,6.079147849462366,8.512532258064516,2.7480954301075267,1.8470537634408601,1.029704301075269,5.211051075268816
169.0,28.85839516129032,7.347290322580644,2.2628629032258063,2.312201612903226,4.8609072580645165,4.109657258064516,2.2552096774193546,1.4928911290322582,1.1899153225806451,5.027810483870967,5.061798387096774,5.281701612903226,3.055443548387097,1.1338185483870968,6.226564516129033,3.942032258064516,3.869612903225806,5.094814516129032,2.313302419354839,6.441229838709678,15.69948387096774,4.931090725806451,3.6513064516129026,1.4788790322580645,5.331302419354838
170.0,67.21293951612903,16.21107258064516,2.1127540322580645,2.0291854838709678,4.364850806451614,3.702798387096774,1.9694556451612901,1.2206249999999998,1.169576612903226,4.591068548387096,4.206229838709677,5.050479838709677,4.481758064516129,1.1931491935483869,5.3086008064516115,3.134084677419355,3.4573548387096773,5.229931451612903,2.6353306451612903,6.586629032258064,31.059927419354835,8.658296370967742,4.819866935483871,1.5177983870967742,4.405016129032258
171.0,37.335104838709675,10.305383064516128,1.641588709677419,1.4610403225806452,4.177741935483871,2.8973629032258064,1.822540322580645,1.057673387096774,1.116141129032258,4.310262096774194,3.7180967741935484,3.6675483870967738,3.064104838709677,1.250407258064516,5.229270161290322,2.7492459677419356,2.6670766129032257,4.736052419354839,2.0050564516129032,6.939891129032258,18.940798387096773,7.531907258064517,3.554066532258064,1.386375,4.476346774193549
172.0,22.120066532258065,6.441447580645161,2.3983629032258067,1.612165322580645,3.9895,2.5133588709677417,2.4282137096774195,1.5683306451612902,1.4252540322580645,4.589104838709678,3.1881129032258064,6.520999999999999,4.573415322580645,1.565891129032258,5.283556451612903,3.4554032258064518,4.666129032258064,5.820633064516128,2.1934516129032255,6.339733870967741,12.463854838709677,7.42250806451613,3.957164314516129,1.930358870967742,4.399451612903226
173.0,15.954706653225806,4.560933467741935,2.916342741935484,1.5693991935483869,4.192633064516129,2.874790322580645,3.024645161290323,1.553407258064516,1.516600806451613,4.815447580645161,3.8816935483870965,7.954419354838709,4.015060483870967,1.3978629032258065,5.370096774193549,3.6160403225806457,5.541056451612903,4.840810483870968,1.9847701612903221,5.04133870967742,10.364100806451614,8.688842741935483,4.704153225806452,2.0942580645161293,4.228520161290322
