time,gsr
0.0,19411.72796223335
1.0,19432.4982399271
2.0,19477.85157681801
3.0,19562.81948326171
4.0,19611.274325631843
5.0,19607.42605430878
6.0,19676.54660226829
7.0,19702.360664426385
8.0,19747.194161770698
9.0,19742.20674681027
10.0,19794.85779073585
11.0,19854.473731140835
12.0,19871.426424210804
13.0,19890.90602321748
14.0,19936.441294393437
15.0,19965.763718666814
16.0,20018.156467367142
17.0,20058.06938903277
18.0,20062.57514558034
19.0,20083.72562371516
20.0,20081.42289584488
21.0,20093.967541356717
22.0,20138.37988710426
23.0,20191.809899772514
24.0,20220.005843418563
25.0,20285.49848318947
26.0,20272.949830402635
27.0,20264.017508346406
28.0,20282.311414798474
29.0,20331.42088947873
30.0,20334.95202781701
31.0,20343.41189107842
32.0,20364.18871955244
33.0,20337.67498455406
34.0,20386.644081725914
35.0,20340.07448382766
36.0,20391.023590934827
37.0,20369.577114589443
38.0,20404.548823324512
39.0,20415.767210277267
40.0,20429.6223289079
41.0,20420.334858815528
42.0,20465.97540246862
43.0,20453.15732396184
44.0,20537.960757537236
45.0,20570.112448617954
46.0,20607.934814982287
47.0,20647.30029487483
48.0,20767.624819886612
49.0,20748.06799573952
50.0,20755.015826617666
51.0,20788.43082970118
52.0,20718.803000881624
53.0,20675.965539904057
54.0,20605.01810907243
55.0,20516.07394415859
56.0,20454.17591165582
57.0,20423.388527750627
58.0,20447.978344419076
59.0,20480.72827886392
60.0,20527.228420288513
61.0,20588.94467844878
62.0,20590.694152100346
63.0,20569.293317550597
64.0,20595.393992697158
65.0,20528.502968391716
66.0,20490.508369911135
67.0,20474.283592769745
68.0,20508.12696409587
69.0,20544.349338797125
70.0,20604.98020460051
71.0,20677.819702398767
72.0,20663.42363216695
73.0,20733.011272351214
74.0,20816.565032015395
75.0,20894.621463152012
76.0,20895.78810807628
77.0,20975.727201611906
78.0,21014.35397477869
79.0,21011.20544010096
80.0,20996.342095870546
81.0,21049.324329183517
82.0,21073.448077108915
83.0,21141.217407661465
84.0,21096.70732768335
85.0,21158.46231802168
86.0,21154.23131381427
87.0,21221.777733177452
88.0,21231.285113187405
89.0,21264.965911188534
90.0,21291.419199413347
91.0,21352.561397042875
92.0,21418.189886749908
93.0,21438.522820965445
94.0,21431.450790779512
95.0,21447.84200559878
96.0,21468.52165786539
97.0,21442.245797904725
98.0,21331.088115018603
99.0,21289.73890366173
100.0,21252.900708921552
101.0,21279.362431815745
102.0,21293.509147206012
103.0,21184.78393742161
104.0,21052.28125443935
105.0,21029.330551135477
106.0,21030.135640711836
107.0,21068.534609515802
108.0,21055.132263218595
109.0,21004.42808833719
110.0,21057.043753431797
111.0,21052.494139516042
112.0,21128.40001286048
113.0,21203.64095301059
114.0,21217.308152322963
115.0,21269.01433098596
116.0,21340.141191847146
117.0,21365.465735607024
118.0,21399.46009451052
119.0,21373.609563907365
120.0,21413.428077020275
121.0,21444.600262270615
122.0,21492.199765811914
123.0,21563.926905216096
124.0,21629.427371951668
125.0,21580.73404619076
126.0,21558.820330062714
127.0,21547.244979418807
128.0,21450.891821575777
129.0,21332.80493331609
130.0,21320.645159800726
131.0,21363.1560890663
132.0,21425.42566271803
133.0,21488.498048380745
134.0,21554.415220369272
135.0,21606.462876069752
136.0,21678.339267497126
137.0,21736.862713611554
138.0,21769.162289428918
139.0,21809.857233347655
140.0,21855.645658409765
141.0,21829.129091420717
142.0,21889.12324106342
143.0,21926.977774671006
144.0,21992.61922088308
145.0,22000.292560827373
146.0,22027.35845331458
147.0,22036.783578878472
148.0,22084.16514381292
149.0,22021.114494399728
150.0,21908.814884869833
151.0,21880.289444227754
152.0,21868.428653729337
153.0,21926.50774747702
154.0,21946.609115334104
155.0,22014.664355714798
156.0,22037.247969619282
157.0,22077.36453108733
158.0,22070.120255781992
159.0,22085.81081740487
160.0,22012.749058575988
161.0,21988.041307756088
162.0,22006.925564712667
163.0,22035.06646257846
164.0,21988.371531761244
165.0,22035.346894398077
166.0,22098.701329061543
167.0,22104.77361837223
168.0,22093.171571445535
169.0,22026.06737421607
170.0,22042.414395057804
171.0,21855.20054613144
172.0,21691.66829419355
173.0,21546.39108678793
174.0,21466.275821866893
175.0,21370.327805543802
176.0,21323.063489013424
177.0,21403.225933796897
178.0,21437.756474848302
179.0,21437.016669794437
180.0,21433.56372663985
181.0,21495.25219323342
182.0,21523.387688536095
183.0,21516.550057000946
184.0,21570.56249833703
185.0,21581.11008560393
186.0,21593.16166649021
187.0,21622.4425258193
188.0,21549.79876265744
189.0,21271.455252489613
190.0,20912.66944628858
191.0,20663.782266398914
192.0,20562.034989541055
193.0,20552.636597274453
194.0,20606.8502088683
195.0,20633.350231674267
196.0,20481.98025563037
197.0,20424.35103100659
198.0,20392.63127827868
199.0,20430.52462900583
200.0,20532.48419245782
201.0,20619.857565672257
202.0,20770.586878282098
203.0,20786.23179687003
204.0,20828.34641883627
205.0,20837.576257713255
206.0,20864.77560714756
207.0,20943.324335973855
208.0,20988.468107101216
209.0,21006.443815038394
210.0,21068.19454353908
211.0,21119.744019806196
212.0,21191.109814849067
213.0,21243.900797597886
214.0,21252.453468919946
215.0,21270.671889890975
216.0,21212.497775451837
217.0,21125.438660535976
218.0,21011.89053949668
219.0,20985.88000212631
220.0,21012.87778064297
221.0,20988.442992054006
222.0,21036.43172545562
223.0,21077.699167075953
224.0,21118.978991113207
225.0,21210.90778102277
226.0,21243.5718430115
227.0,21320.7635720091
228.0,21364.89535704295
229.0,21436.292994854608
230.0,21454.7766269324
231.0,21507.271626241716
232.0,21445.436254269724
233.0,21184.363333629983
234.0,20862.9454223876
235.0,20513.400117030236
236.0,20103.333081688972
237.0,19826.654620002788
238.0,19745.28146815701
239.0,19794.759260827024
240.0,19928.981672496055
241.0,20085.555190720683
242.0,20189.029128476734
243.0,20283.020810382346
244.0,20386.271656466422
245.0,20466.136657428367
246.0,20561.00159491323
247.0,20573.92561361462
248.0,20656.357506365464
249.0,20757.035964524046
250.0,20803.69309847911
251.0,20869.623052334613
252.0,20953.430333384404
253.0,21001.101435617886
254.0,21060.524663574408
255.0,21056.473723242027
256.0,20966.575689205747
257.0,20827.38577096659
258.0,20754.111875104638
259.0,20766.34370655761
260.0,20854.12408170342
261.0,20913.307977122146
262.0,20973.34922516396
263.0,20938.938842157615
264.0,20970.67671402204
265.0,21032.136232825495
266.0,21072.507782355842
267.0,21048.925370147095
268.0,21124.83570563179
269.0,21198.712334047304
270.0,21247.275570304715
271.0,21223.13047628194
272.0,21271.91744932661
273.0,21270.561397801746
274.0,21198.05760463899
275.0,21194.17013978879
276.0,21259.99103666768
277.0,21243.86135400273
278.0,21314.94077710357
279.0,21414.95729343548
280.0,21406.247423507768
281.0,21370.39871090823
282.0,21286.603460267106
283.0,21259.775687470814
284.0,21256.466666536446
285.0,21281.392307942217
286.0,21297.22756232017
287.0,21329.23585348209
288.0,21389.39510920301
289.0,21431.19967311454
290.0,21389.165277521777
291.0,21388.890677230287
292.0,21430.03438729009
293.0,21439.283028756658
294.0,21412.01143415226
295.0,21427.919747980635
296.0,21426.700449330743
297.0,21465.757140582245
298.0,21438.797421204166
299.0,21305.58579920069
300.0,21053.2415395586
301.0,20813.456283942174
302.0,20720.27667489624
303.0,20744.064849366318
304.0,20868.31905930876
305.0,20902.181735980797
306.0,20923.72189154107
307.0,20961.79386984702
308.0,21030.35485989473
309.0,21063.82533770647
310.0,21167.519447663333
311.0,21218.297354800576
312.0,21297.853777361095
313.0,21356.29123228417
314.0,21435.076667914134
315.0,21431.70911752942
316.0,21474.202024775263
317.0,21521.42555566084
318.0,21586.677775735436
319.0,21660.53510464629
320.0,21687.869554654524
321.0,21698.84513200005
322.0,21710.66425846825
323.0,21799.43173010474
324.0,21816.930040286898
325.0,21836.3868940987
326.0,21867.743462694394
327.0,21896.994493957005
328.0,21956.204693469037
329.0,21944.024457661108
330.0,22000.883902393027
331.0,22023.968327515326
332.0,22016.524231181822
333.0,21995.245900472284
334.0,22041.33968396333
335.0,22069.967468150448
336.0,22102.76820024363
337.0,22130.845929937386
338.0,22200.329471467994
339.0,22208.56515020112
340.0,22195.66172488922
341.0,22297.096614056973
342.0,22281.479520686473
343.0,22198.176663325903
344.0,22066.189002059502
345.0,21976.747777366167
346.0,21924.552544441285
347.0,21918.601956232458
348.0,21942.6055115494
349.0,22012.208924529295
350.0,22077.107984974886
351.0,22012.89169618409
352.0,21822.830138841742
353.0,21690.336305319357
354.0,21544.83709659664
355.0,21387.28210262202
356.0,21276.02060821962
357.0,21184.087349225243
358.0,20996.946674068808
359.0,20869.694693739155
360.0,20820.53872887751
361.0,20879.45447031057
362.0,20971.553985768096
363.0,21082.39165572299
364.0,21158.79514769164
365.0,21243.937745325093
366.0,21284.447544842573
367.0,21293.41170767438
368.0,21247.698386961172
369.0,21278.99317279734
370.0,21329.693900319227
371.0,21403.224618517204
372.0,21477.38062553874
373.0,21512.801178219936
374.0,21556.65207374891
375.0,21592.460886577403
376.0,21626.124890752188
377.0,21684.761850326708
378.0,21702.896053237066
379.0,21783.934715160132
380.0,21884.037088954545
381.0,21921.530794901766
382.0,21932.06091630205
383.0,21760.342574447666
384.0,21520.670660045296
385.0,21263.384125051132
386.0,21144.518055377437
387.0,21117.480161957723
388.0,21118.94830909359
389.0,21283.007344578597
390.0,21404.643625376142
391.0,21513.749979829227
392.0,21541.143650464735
393.0,21585.742643574114
394.0,21641.32557122643
395.0,21718.85602673154
396.0,21823.12158523622
397.0,21887.398253579267
398.0,21928.12438634743
399.0,21957.466768081915
400.0,21952.2439423248
401.0,21964.058501138086
402.0,22011.40214799151
403.0,21951.299765791842
404.0,21835.94407732805
405.0,21603.06312116255
406.0,21379.20115490226
407.0,21294.145238904064
408.0,21261.257933570596
409.0,21321.286770453884
410.0,21401.145074653705
411.0,21284.418253147298
412.0,20779.785132477766
413.0,20109.923230366752
414.0,19601.52965131598
415.0,19405.40397194907
416.0,19423.529697805694
417.0,19605.078687769404
418.0,19740.09670137128
419.0,19950.909193693966
420.0,20066.14721495707
421.0,20184.905639857738
422.0,20287.823216321856
423.0,20385.686959911614
424.0,20456.432948719616
425.0,20548.91768151213
426.0,20610.964303906145
427.0,20673.14842494652
428.0,20751.95692955555
429.0,20753.750634183965
430.0,20811.44443437593
431.0,20887.05362482308
432.0,20921.301254499405
433.0,20951.385790126806
434.0,20981.17284095093
435.0,21038.08526463373
436.0,21106.82916906935
437.0,21141.069575150923
438.0,21208.840506580782
439.0,21243.305441931006
440.0,21267.342572742768
441.0,21284.2121435457
442.0,21308.394361972467
443.0,21354.19024947688
444.0,21389.789908617648
445.0,21396.028771288147
446.0,21389.29938223443
447.0,21472.90827005382
448.0,21518.146511289124
449.0,21498.04799798793
450.0,21508.474277314577
451.0,21548.157737336573
452.0,21578.34004938992
453.0,21547.310400675182
454.0,21622.693656051473
455.0,21641.9776177807
456.0,21670.230352590697
457.0,21718.97561426303
458.0,21854.109955599008
459.0,21881.28603580044
460.0,21894.77177963042
461.0,21945.52944885988
462.0,21898.682936673413
463.0,21780.90867382956
464.0,21710.594662018782
465.0,21720.014226028612
466.0,21679.375469803643
467.0,21713.744071097663
468.0,21787.665102887164
469.0,21863.8168218687
470.0,21937.44575887063
471.0,21985.40383812334
472.0,22021.3550923867
473.0,21921.10734494
474.0,21892.44048423732
475.0,21796.392500103964
476.0,21776.74071066753
477.0,21761.43538602114
478.0,21675.015966993866
479.0,21696.071416007548
480.0,21554.216754826164
481.0,21198.824830323796
482.0,20709.36968540307
483.0,20316.22241797574
484.0,20174.0017960203
485.0,20229.33581140887
486.0,20416.829861004786
487.0,20443.257769903914
488.0,20336.399955604764
489.0,20236.28171679711
490.0,20130.715144003232
491.0,20115.96600194141
492.0,20185.913361056206
493.0,20236.826419962134
494.0,20385.991698465627
495.0,20469.90931215189
496.0,20606.595267402387
497.0,20655.552804126433
498.0,20749.454404768534
499.0,20849.48290609237
500.0,20935.89939294169
501.0,20987.39578673181
502.0,21066.872210232126
503.0,21103.736826577526
504.0,21124.20129661345
505.0,21086.05431871595
506.0,21063.112905679493
507.0,21127.03022397212
508.0,21107.25349831161
509.0,21166.781186495
510.0,21193.72197517904
511.0,21206.781301658226
512.0,21261.371123353274
513.0,21345.82812473239
514.0,21411.373248731667
515.0,21487.3344742371
516.0,21484.524717530006
517.0,21500.95810270746
518.0,21545.405139629613
519.0,21595.14804508932
520.0,21522.07592557386
521.0,21310.731005688045
522.0,21163.106188362734
523.0,21111.310785027672
524.0,21103.45325449296
525.0,21108.54250618424
526.0,21162.96211167932
527.0,21240.705872358783
528.0,21265.64244089579
529.0,21320.932909126714
530.0,21440.624566735954
531.0,21384.29508608102
532.0,21181.643844740014
533.0,21055.472024291146
534.0,20973.18607852344
535.0,21026.930468094324
536.0,21106.6825059196
537.0,21207.469480503707
538.0,21262.626347780726
539.0,21328.167419436533
540.0,21386.780405854654
541.0,21460.836610655424
542.0,21533.573521636805
543.0,21577.675274211753
544.0,21621.629269774698
545.0,21651.931210660652
546.0,21674.581810747077
547.0,21671.437115608365
548.0,21656.44929813432
549.0,21683.814986116868
550.0,21729.692918065724
551.0,21765.7231297982
552.0,21840.51341442528
553.0,21901.458624367922
554.0,21948.84334627784
555.0,21974.239801729105
556.0,22009.665596403698
557.0,22021.660548873522
558.0,22085.882740874018
559.0,22150.454353270605
560.0,22123.240815207042
561.0,22076.436924207163
562.0,22120.241987596706
563.0,22165.478345195836
564.0,22230.194706863702
565.0,22211.814952733737
566.0,22241.24387498141
567.0,22264.89500327657
568.0,22265.09465240701
569.0,22346.276209237378
570.0,22422.23165166736
571.0,22448.039584739752
572.0,22420.518186412155
573.0,22481.99893323177
574.0,22519.741021628593
575.0,22448.889772658702
576.0,22347.874511077058
577.0,22319.687423319374
578.0,22277.408173115742
579.0,22298.8944869003
580.0,22331.10213108031
581.0,22343.765495111693
582.0,22152.11464517702
583.0,22009.64317815018
584.0,21916.527275262535
585.0,21795.911187385245
586.0,21704.004011736055
587.0,21637.66883790146
588.0,21733.43390928249
589.0,21814.619540576423
590.0,21850.451093244323
591.0,21938.756036448867
592.0,22017.342118745553
593.0,22069.293225652727
594.0,22113.273024886956
595.0,22149.4513397661
596.0,22159.977181603543
597.0,22155.906794678926
598.0,22174.51774215204
599.0,22283.242592101775
600.0,22270.33015202389
601.0,22178.05077932775
602.0,21880.457392630306
603.0,21636.392255694285
604.0,21536.458515188584
605.0,21551.734944979416
606.0,21709.91449391599
607.0,21791.333703528802
608.0,21899.03397217528
609.0,21889.70644018484
610.0,21863.937036480304
611.0,21884.608597237762
612.0,21953.921743298713
613.0,21959.130592107187
614.0,22041.70698502606
615.0,22077.964323974105
616.0,22132.178819251596
617.0,22212.531965048744
618.0,22268.062613800732
619.0,22315.031200585017
620.0,22346.97242103248
621.0,22435.613729857017
622.0,22481.91106729607
623.0,22514.775121752322
624.0,22414.01587585226
625.0,22277.181995329862
626.0,22297.096888651766
627.0,22350.135855837776
628.0,22360.7280593345
629.0,22363.450785630976
630.0,22428.23212477764
631.0,22441.27879442845
632.0,22417.864593990504
633.0,22390.935767754472
634.0,22416.954055400747
635.0,22434.126787864632
636.0,22293.426778944635
637.0,22091.68297554794
638.0,21909.25190096101
639.0,21657.05953474601
640.0,21069.417433948372
641.0,20194.780827250026
642.0,19610.361239535858
643.0,19302.37352464058
644.0,19168.712968145916
645.0,19136.68146420488
646.0,19200.885894786952
647.0,19206.756017162676
648.0,19245.82798974819
649.0,19378.847150766756
650.0,19513.605900039256
651.0,19584.933306162373
652.0,19574.6771857821
653.0,19644.853065259173
654.0,19735.608476190282
655.0,19838.24818535416
656.0,20030.387070585857
657.0,20119.637151449882
658.0,20197.2574154741
659.0,20283.61606214509
660.0,20392.864286548687
661.0,20478.377070434384
662.0,20518.170987397505
663.0,20500.38918257046
664.0,20552.24247247682
665.0,20645.580673207412
666.0,20725.269619080842
667.0,20799.78965152515
668.0,20851.800674439306
669.0,20941.795627810174
670.0,20979.660886138237
671.0,21028.401752927974
672.0,21038.246084021193
673.0,21102.74063675655
674.0,21147.297655724407
675.0,21168.294339092226
676.0,21199.135106029837
677.0,21289.763737434456
678.0,21360.796711546704
679.0,21445.42475630967
680.0,21504.801151599386
681.0,21486.92048037068
682.0,21508.124491160146
683.0,21468.585241387154
684.0,21318.05021271146
685.0,21176.029128636445
686.0,21081.84704498456
687.0,20992.812030372646
688.0,20956.701341992986
689.0,20981.66364060501
690.0,21086.2982153404
691.0,21088.556875371272
692.0,21048.326195848203
693.0,21021.56594130678
694.0,21051.74858745181
695.0,21129.098317096097
696.0,21221.22031753377
697.0,21262.873088787404
698.0,21284.761266999227
699.0,21350.208788336036
700.0,21394.854853548408
701.0,21475.77870213778
702.0,21492.147760785338
703.0,21517.28844586512
704.0,21599.654213834074
705.0,21604.503572999667
706.0,21642.081068622065
707.0,21720.197223559553
708.0,21731.609657007124
709.0,21801.551509235505
710.0,21839.923711685566
711.0,21860.492729497586
712.0,21879.44300925596
713.0,21894.114619680007
714.0,21940.546424513468
715.0,21942.171710644347
716.0,21926.95351250043
717.0,21891.330484931925
718.0,21919.053187850208
719.0,21918.943743768905
720.0,21962.41509860177
721.0,21999.04104589463
722.0,22026.724028189336
723.0,22057.818074324583
724.0,22109.836307734906
725.0,22171.749794093834
726.0,22186.732306893515
727.0,22226.711039506976
728.0,22281.285472239582
729.0,22338.46708513599
730.0,22338.47012182499
