time,spo2
3.0,95.975064
4.0,96.3855088
5.0,96.85458857142856
6.0,97.37057632
7.0,97.92136676129032
8.0,98.53703396129032
9.0,98.67354596129032
10.0,98.57048036129032
11.0,98.34762596129032
12.0,98.06487716129033
13.0,98.00357109677418
14.0,98.06796
15.0,98.19519638709676
16.0,98.35385651612901
17.0,98.58979161290321
18.0,98.85650825806451
19.0,99.13861567741935
20.0,99.42841848387096
21.0,99.59235827419354
22.0,99.6914427096774
23.0,99.75809946774194
24.0,99.80854238709676
25.0,97.62071787096772
26.0,94.31781309677419
27.0,90.45736819354838
28.0,86.31815322580644
29.0,85.35120638709677
30.0,86.04008612903225
31.0,87.55687916129031
32.0,89.48762883870967
33.0,91.62535683870966
34.0,93.76308483870966
35.0,95.90081283870967
36.0,98.03854083870968
37.0,98.69357051612903
38.0,98.60725103225806
39.0,98.15025696774192
40.0,97.50792561290321
41.0,97.3978678064516
42.0,97.60028109677418
43.0,97.95892993548387
44.0,98.3956965483871
45.0,98.67424669354838
46.0,98.85415916129033
47.0,98.98475279032257
48.0,99.090687
49.0,99.14975782258065
50.0,99.19156180645162
51.0,99.22473237096774
52.0,99.25358622580646
53.0,99.29057153225807
54.0,99.33270174193548
55.0,99.3774044032258
56.0,99.42339329032257
57.0,99.49025341935484
58.0,99.56722761290322
59.0,99.64925883870967
60.0,99.73381858064516
61.0,99.64489161290322
62.0,99.46858916129032
63.0,99.24859896774194
64.0,99.00676490322581
65.0,98.9017304516129
66.0,98.87055677419355
67.0,98.87631348387097
68.0,98.90053538709678
69.0,98.86143401612904
70.0,98.78605470967742
71.0,98.69253643548387
72.0,98.58994867741934
73.0,98.6622958548387
74.0,98.82437787096774
75.0,99.0313273064516
76.0,99.26071045161291
77.0,99.42142606451611
78.0,99.54219948387096
79.0,99.64300180645161
80.0,99.73381858064516
81.0,99.78080903225806
82.0,99.8083827096774
83.0,99.82624799999999
84.0,99.83925909677419
85.0,99.58044232258064
86.0,99.18692516129032
87.0,98.72605780645162
88.0,98.2315153548387
89.0,97.93209716129032
90.0,97.73865987096775
91.0,97.59821303225806
92.0,97.48426141935484
93.0,97.69023638709677
94.0,98.04955083870968
95.0,98.48553503225806
96.0,98.9598540967742
97.0,99.25769956451612
98.0,99.45772451612902
99.0,99.6088392096774
100.0,99.73549877419354
101.0,99.77550909677419
102.0,99.77830858064516
103.0,99.76250264516128
104.0,99.737394
105.0,99.5803573548387
106.0,99.35968238709677
107.0,99.10718825806453
108.0,98.83878454838711
109.0,98.7776038548387
110.0,98.82401206451613
111.0,98.92421472580645
112.0,99.05131461290323
113.0,99.0122324032258
114.0,98.88333483870969
115.0,98.70952959677419
116.0,98.51327051612903
117.0,98.60210632258064
118.0,98.83910303225807
119.0,99.15018019354838
120.0,99.49829758064517
121.0,99.58916656451613
122.0,99.54215129032258
123.0,99.42619388709677
124.0,99.27576541935483
125.0,99.14527122580645
126.0,99.03336193548387
127.0,98.93074509677419
128.0,98.83277448387096
129.0,98.9278588548387
130.0,99.11830916129031
131.0,99.35644243548387
132.0,99.61841719354838
133.0,99.74879733870966
134.0,99.8074198064516
135.0,99.83016343548387
136.0,99.8349676451613
137.0,99.79563285483871
138.0,99.73871341935484
139.0,99.67300166129031
140.0,99.60289374193547
141.0,99.39076296774192
