time,linaccel_x,linaccel_y,linaccel_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,quaternion_w,quaternion_y,quaternion_x,quaternion_z
0.0,0.0734375,-0.0028124999999999995,-0.04375,-0.1999999999999998,0.06999999999999998,-9.799999999999999,0.0185546875,-0.00390625,0.009765625,321.0,-1.1875,-179.5,0.008544920000000003,0.9426269499999991,-0.3336791999999999,0.007324219999999996
1.0,0.07224036069651742,0.0002565298507462689,-0.04881218905472635,-0.19999999999999976,0.06999999999999998,-9.799999999999997,0.022975940609452735,0.008648165422885571,-0.0010980254975124374,321.0,-1.1875,-179.5,0.008544920000000001,0.942626949999999,-0.33367919999999984,0.007324219999999996
2.0,0.07203158315565031,-0.0005150586353944561,-0.048330223880597,-0.19999999999999976,0.06999999999999998,-9.799999999999997,0.023239688832622597,0.017657249466950957,-0.008283082356076759,321.0,-1.1875,-179.5,0.008544920000000001,0.9426269499999991,-0.33367919999999984,0.007324219999999996
3.0,0.07526553245676379,-0.005489037945194663,-0.04862817855168601,-0.1999999999999998,0.07711111111111107,-9.799999999999997,-0.062170684893982475,-0.05683931532812129,0.1183567837893864,321.0174603174603,-1.1875,-179.47777777777776,0.008459148232804236,0.9426982552275132,-0.3334570192592592,0.007559835999999994
4.0,0.07326247848404202,-0.008214298757600397,-0.0478275305647116,-0.1999999999999998,0.083763440860215,-9.8,-0.06333320981222476,-0.0046741103945003755,0.08803864228022418,321.0729646697389,-1.1875,-179.4569892473118,0.008377409790066568,0.9428189647875067,-0.3330676622222224,0.007784751612903218
5.0,0.0739218367493524,-0.008597465849963445,-0.04862356489134896,-0.19999999999999976,0.08720430107526875,-9.799999999999999,-0.03147711550606351,-0.009116670910837676,0.04141801829309352,321.1009984639017,-1.1875,-179.44623655913978,0.008335157153097803,0.9428804696518184,-0.3328694001433695,0.007901009677419347
6.0,0.07320490933797386,-0.008853675334522113,-0.049528329980950955,-0.1999999999999998,0.08892473118279562,-9.799999999999999,-0.02458151727304953,0.000659989791794228,0.012873882669749606,321.1150153609831,-1.1875,-179.44086021505376,0.00831403083461342,0.9429112220839742,-0.3327702691039431,0.007959138709677412
7.0,0.07165161720000429,-0.01004691365981689,-0.04963811815424718,-0.1999999999999998,0.08978494623655905,-9.799999999999999,-0.016639006155135187,0.009861778006939298,0.006161177532145275,321.12202380952385,-1.1875,-179.43817204301075,0.00830346767537123,0.9429265983000521,-0.3327207035842299,0.007988203225806442
8.0,0.07147725392886684,-0.009087600571471543,-0.05069719527784043,-0.19999999999999976,0.08999999999999991,-9.799999999999999,-0.005133844649973682,-0.003853673208511917,0.016979660124821414,321.125,-1.1875,-179.4375,0.008300780000000006,0.9429321300000009,-0.3327026400000005,0.007995609999999992
9.0,0.07112592067430776,-0.010678346742862875,-0.05121499647306098,-0.1999999999999998,0.08999999999999991,-9.799999999999999,0.04916340380050057,-0.021585448601577635,-0.05801190297158039,321.125,-1.1875,-179.4375,0.008330284229390687,0.9429321300000009,-0.3327026400000005,0.007935106159754225
10.0,0.0716186788122272,-0.010116788229691458,-0.051264878490684944,-0.1999999999999998,0.08999999999999991,-9.799999999999999,0.01952610561481529,-0.004026473078892435,-0.024897324897324897,321.125,-1.1875,-179.4375,0.008347036630824377,0.9429321300000009,-0.3327026400000005,0.007902354208909376
11.0,0.07233366454334195,-0.009843641125899194,-0.04913916907465294,-0.19999999999999976,0.08999999999999991,-9.799999999999999,0.012959251769735641,0.015900234398218267,-0.0014478353188030618,321.125,-1.1875,-179.4375,0.008355412831541224,0.9429321300000009,-0.3327026400000005,0.00788597823348695
12.0,0.06941745261906551,-0.009589314359475656,-0.04735122225444806,-0.1999999999999998,0.08999999999999991,-9.799999999999999,0.011566474520103552,-0.013203728954737022,-0.00021213105890525302,321.125,-1.1875,-179.4375,0.008359600931899646,0.9429321300000009,-0.3327026400000005,0.007877790245775737
13.0,0.06976493354315932,-0.009823982692934309,-0.04687453585840683,-0.1999999999999998,0.08999999999999991,-9.799999999999999,-0.022473116601140795,0.0017986731570400908,-0.00015188664382212794,321.125,-1.1875,-179.4375,0.008361694982078859,0.9429321300000009,-0.3327026400000005,0.007873696251920132
14.0,0.06931383468681857,-0.00908210438754794,-0.04602953229566133,-0.1999999999999998,0.08999999999999991,-9.8,0.007030456942251297,0.024320158588051734,-0.013908705541770058,321.125,-1.1875,-179.4375,0.008361820000000006,0.9429321300000009,-0.3327026400000005,0.007873540000000009
15.0,0.06962163508534475,-0.008375592149785702,-0.045804966538837505,-0.19999999999999976,0.08999999999999991,-9.799999999999999,0.025178114895856828,0.026618072787427626,-0.02858573717948718,321.125,-1.1875,-179.4375,0.008361820000000006,0.9429321300000009,-0.3327026400000005,0.007873540000000009
16.0,0.06879419975186103,-0.009275772614482296,-0.04593278629972178,-0.1999999999999998,0.08999999999999991,-9.799999999999999,0.009473221670802313,0.03794552221971577,-0.03378211590157155,321.125,-1.1875,-179.4375,0.008361820000000006,0.9429321300000009,-0.3327026400000005,0.007873540000000009
