time,mouse_movement,mouse_clicks
0.0,31.363887282792383,0.0
1.0,15.681943641396192,0.0
2.0,80.49125336057098,1.0
3.0,75.36553691565652,0.5
4.0,852.1990753079667,1.25
5.0,762.6464056352456,2.625
6.0,846.2715461224584,4.3125
7.0,420.8654517631082,4.125
8.0,635.9040614095929,3.0625
9.0,1940.366220348199,2.5
10.0,1688.8339788171975,3.1875
11.0,1314.5988271246272,6.5
12.0,944.5168911096425,9.1875
13.0,506.8797022825947,10.5625
14.0,1010.6256254444318,9.25
15.0,886.8739295643475,5.5625
16.0,835.2216471803248,4.625
17.0,912.3406704088634,6.125
18.0,1639.4955562367436,4.875
19.0,1334.5887823835671,4.3125
20.0,1045.892144467429,5.125
21.0,1131.123532396462,5.5
22.0,993.8655982121124,8.625
23.0,1727.0054255638772,6.25
24.0,1758.0755918245322,6.0625
25.0,1387.1517413564957,6.9375
26.0,1360.3156691738463,6.375
27.0,982.6990318565965,6.0
28.0,599.2356173842411,4.9375
29.0,686.4735391015693,6.375
30.0,1642.1398934466906,4.0625
31.0,1474.7984888176723,4.9375
32.0,2300.8484308540505,3.375
33.0,1437.6267188589538,2.625
34.0,1691.2244403853088,3.1875
35.0,2174.3905118505386,1.5625
36.0,1955.175405728352,1.6875
37.0,1906.6348641505888,0.8125
38.0,1837.1901691467438,1.375
39.0,2127.168393794973,3.625
40.0,3021.822839629242,5.8125
41.0,1782.1899335182577,4.875
42.0,886.7479059634226,3.4375
43.0,2185.8494639012924,1.6875
44.0,1302.4529657709254,2.75
45.0,2353.6888983506487,4.25
46.0,2521.2627178793864,2.0625
47.0,3089.520468411151,3.0
48.0,2521.6278338207876,1.5
49.0,2940.1991014735568,1.6875
50.0,1761.7779015783062,4.75
51.0,1932.1041415155332,3.375
52.0,1432.182574910536,2.625
53.0,2461.1284894986984,3.3125
54.0,2177.6859498653266,1.625
55.0,2390.6068395688526,2.6875
56.0,4134.595281003828,5.3125
57.0,4430.501230606347,4.625
58.0,2260.0753413019806,6.25
59.0,1680.1363945414364,7.125
60.0,2638.6981822484827,4.5
61.0,2318.7491215379778,5.125
62.0,2054.2885572753776,4.5
63.0,1407.0377443514185,5.125
64.0,1786.90733657206,6.4375
65.0,1747.2582163188117,6.1875
66.0,1730.7883223215108,5.0
67.0,1431.4923179770935,5.4375
68.0,1346.366630573747,3.625
69.0,696.5021500540366,2.6875
70.0,1703.2196183512456,3.25
71.0,867.192990203468,1.5625
72.0,1944.868330278565,0.6875
73.0,3565.4799316930234,0.3125
74.0,2780.462761050695,2.125
75.0,2855.563447784777,2.0
76.0,1588.331192672847,2.0
77.0,2744.0671694710277,3.0
78.0,1396.8858056901893,2.5
79.0,1822.5720411768684,2.1875
80.0,2065.539452063257,1.0625
81.0,1177.703206241636,1.5
82.0,953.0240160243845,1.6875
83.0,2357.969584776587,3.8125
84.0,1873.0929888174192,1.875
85.0,2392.1764040500816,1.9375
86.0,2040.9573456725382,1.9375
87.0,1762.8075251199502,3.9375
88.0,1693.6421514819262,1.875
89.0,999.6623777093944,2.9375
90.0,1126.0890790740682,2.4375
91.0,1096.0167068833448,3.1875
92.0,1114.8062031886236,3.5
93.0,1072.764675601014,1.75
94.0,1225.234716452915,1.8125
95.0,914.9760889538154,1.875
