time,rot_x,rot_y,rot_z
0.0,0.00528724879330671,-0.05438818873420967,-0.08207481837047015
1.0,0.006242689045188332,-0.0020504196064813004,-0.028792087659368647
2.0,0.0015309387771861394,-0.02862009441964222,-0.01924866580361311
3.0,-0.0015910921946845314,-0.03911100834252388,0.08120299860776903
4.0,-0.007300886712946093,0.005471964483654952,0.015376405271529416
5.0,0.0017614566673575848,0.026619261782890428,0.03267495315545695
6.0,-0.004109139809332802,0.034915796898479276,-0.01390728212813925
7.0,-0.0026443576576949596,-0.013728736978941163,0.0033347397099625156
8.0,0.00225047169307721,-0.03495938510981317,-0.10693191781329164
9.0,0.00950756974775155,-0.02786878374444357,0.05082408888363953
10.0,0.0045917639668883415,0.02836491237636028,0.000195137517760801
11.0,0.007658249309744196,0.06295705488930793,-0.008879764601532095
12.0,0.0017951397508578727,0.06686674602660528,0.02193260247145565
13.0,-0.003434495939583171,0.022772233407072892,0.06090025780089058
14.0,-0.003682933077874662,6.302236094892465e-05,0.0066514067473116036
15.0,-0.006815972708073924,0.009738833105462946,-0.0035806017901692513
16.0,-0.009471130977350393,-0.04245114705199131,-0.15787236394075999
17.0,-0.012205594293445763,-0.04270493385960147,-0.11829108674628719
18.0,-0.009033103503858579,0.01239075874501322,-0.10900383295212177
19.0,0.00021050113030325265,0.04213704916921406,-0.06454346230088978
20.0,-0.0012190098048917727,0.0027752803176097143,-0.0923860693081869
21.0,-0.0004856385486950601,0.0034144349029197343,-0.05219238405483766
22.0,-0.0013699206206909025,-0.003159037969996527,-0.0002511392190590392
23.0,-0.00388775632631449,0.03507971856569502,0.06669281496852791
24.0,0.008116142050925122,0.017783875269155966,0.023577618535061958
25.0,-0.0007535248587093634,0.03286349323124868,0.012036904014627677
26.0,-0.003272827378056477,0.024199785900473232,0.03663745980322652
27.0,-0.00277876306694274,0.0660237798742709,0.005030464171018179
28.0,-0.0030039060083486705,-0.033018028095672246,-0.03899853456936488
29.0,-0.0007607501290976047,-0.017524336772496072,-0.0009936091200663764
30.0,-0.0022816858520264376,-0.0264414906640867,0.06771470337843183
31.0,0.002107502055808575,-0.0010604571456467472,0.07144163576112558
32.0,-0.0021000673467320183,0.006269163341991163,0.02304964115948861
33.0,0.0052622905003107245,0.04338309711023361,0.05051835294218295
34.0,0.003885018142984571,0.0708222676429977,-0.045711121803132096
35.0,0.0031164114876189608,0.00026001021530281526,0.018535021009088576
36.0,-0.023223299473565617,0.10351524091754287,0.12038953119598529
37.0,-0.009657750141984523,0.05172348041354927,0.07852013835664502
38.0,0.009829460519391606,-0.019178094295596058,0.023562625059956887
39.0,-0.00012068922959384502,0.048235226370415385,0.10648103724658488
40.0,-0.005270270277881429,0.051965287935609256,0.1894919537682136
41.0,0.0008701522397778381,0.022941052185114136,0.09424172344643604
42.0,0.0024899869128005843,-0.002932256872654984,0.11283754383582661
43.0,-0.004882752976960374,0.08262590858343642,-0.058943053206869614
44.0,-0.014758752405531948,0.029683251403125714,0.01432590798094957
45.0,-0.004953086778394528,0.00397205619807128,0.12365550066266714
46.0,-0.0007687405093760992,-0.0020954642406475358,-0.021721891771753828
47.0,0.0004979577279403682,0.021794993384920337,-0.00017391590971382875
48.0,-0.0050493743403031525,0.008617777187027238,-0.011441449883609567
49.0,-0.002023547916997772,-0.03776419286006304,0.01650991389249149
50.0,-0.0028964593735555186,-0.019607069016364057,-0.010405090774819322
51.0,0.003664197200950939,-0.03195437445685534,0.04633583598959886
52.0,0.021637338283354988,-0.04229320047753089,-0.054346137553572475
53.0,0.024284876539759206,0.01146623784234543,-0.049330519513162696
54.0,0.01616061806603976,-0.0057580084462807435,0.05445296269987101
55.0,0.014633719402140276,-0.015967945339640285,0.008898243114672879
56.0,0.0033743361873094196,-0.04966150728694336,0.001741157641272141
57.0,0.0012253369990965586,0.2311381674026307,0.045464483200373274
