time,mouse_movement,mouse_clicks
0.0,293.02848514110366,5.0
1.0,327.86300892025963,4.5
2.0,441.5751344312694,2.25
3.0,1068.163798207388,1.125
4.0,1275.9967989907332,0.5625
5.0,632.8412593347072,0.125
6.0,684.8677580741057,3.0
7.0,863.4715410390115,1.5
8.0,655.4512695028856,1.75
9.0,1737.8530921446632,0.875
10.0,2286.0308860699824,3.4375
11.0,1510.3606719105715,2.625
12.0,1851.6040439781486,3.3125
13.0,2944.6461716402973,5.625
14.0,2007.876701507302,4.8125
15.0,1432.599826387924,5.3125
16.0,1049.2956492511862,2.625
17.0,1168.5940095560613,1.25
18.0,2715.5814086076566,0.5
19.0,2826.011019159526,0.1875
20.0,2443.9829230451983,0.0
21.0,1988.2888550926546,1.0
22.0,2376.0272475286793,2.5
23.0,1594.8668492225756,5.25
24.0,1528.808260668282,3.625
25.0,1331.7248683701337,3.8125
26.0,641.5788822176105,1.875
27.0,1571.3173799587485,0.875
28.0,803.2155589809983,0.3125
29.0,422.715009812432,0.125
30.0,287.02169823933315,2.0
31.0,885.171517572919,5.0
32.0,544.621834034403,4.5
33.0,631.1783765236838,2.25
34.0,964.478708226758,1.125
35.0,3057.4822060171746,1.5
36.0,2872.1558258976224,0.625
37.0,2358.0328575292097,0.25
38.0,1482.8427662354547,0.125
39.0,846.7560900503843,0.0625
40.0,677.0176162343342,0.0
41.0,1030.4253909265574,1.0
42.0,1717.789381806929,3.5
43.0,1231.6987155696015,3.75
44.0,935.5108519115439,2.875
45.0,729.6601888144933,6.4375
46.0,528.7726340033518,10.1875
47.0,730.3097599032222,6.0
48.0,1920.3486881353967,6.9375
49.0,1072.133278416375,3.4375
50.0,1477.2170011293415,3.5625
51.0,1049.1319974194741,5.5625
52.0,1150.2743210326405,5.75
53.0,1202.687325254266,6.75
54.0,1039.554042365018,7.375
55.0,833.580128930167,6.625
56.0,937.6900012361087,6.1875
57.0,903.8623338349082,6.0
58.0,1241.7300954441976,5.875
59.0,2469.0479453238295,4.8125
60.0,1429.089832939059,2.3125
61.0,763.8103779819554,1.0625
62.0,1303.450337114482,0.4375
63.0,2149.671314511667,2.125
64.0,3158.0986993970228,5.0
65.0,1814.7104252667855,6.5
66.0,1409.2527139396364,9.25
67.0,1054.4528471215804,6.625
68.0,805.8872736283278,5.25
69.0,1115.4758052678897,4.5
70.0,992.4836238396825,4.125
71.0,1733.4769214833261,2.875
72.0,2147.258545892782,3.375
73.0,2474.0214451243883,2.625
74.0,1480.5557635509153,4.25
75.0,2053.864286871065,3.0625
76.0,2367.79561510005,3.5
77.0,3457.267851200621,2.6875
78.0,3148.405119062969,4.3125
79.0,1776.2372816665861,6.0625
80.0,1186.7717325151316,9.0
81.0,988.6237099012308,7.4375
82.0,941.7385429139742,6.6875
83.0,2168.160365114943,5.25
84.0,1429.9619727691256,4.5
85.0,1087.4779238684393,4.0625
86.0,1296.6796588084167,5.9375
87.0,871.8546247942879,8.875
88.0,1573.4444712205452,7.375
89.0,1321.4679615178488,4.625
90.0,1606.2894902467938,2.25
91.0,1166.006123285028,5.0
92.0,863.5048151971839,4.3125
93.0,547.6449479556646,6.0625
94.0,494.3714980081311,6.0
95.0,531.7266517320413,6.0
96.0,449.77428424810853,5.875
97.0,1798.860771895333,4.875
98.0,1268.3040328433303,4.3125
99.0,1446.4345459052117,5.0625
100.0,1119.416771530777,5.4375
101.0,759.5245410157934,5.625
102.0,680.9340073147189,3.75
103.0,610.3819802694561,3.8125
104.0,561.4004292505231,2.8125
105.0,753.0515089219205,3.3125
106.0,1725.8379702483335,5.5625
107.0,1354.6202462536105,5.75
108.0,1133.4403146690809,5.8125
109.0,915.8163381183315,5.875
110.0,526.2359622445216,2.875
111.0,3311.876183661419,4.3125
112.0,2340.2856922628525,5.0625
113.0,1737.50197682875,5.4375
114.0,1326.231181893405,4.625
115.0,1070.887073807614,4.3125
116.0,2873.9118475151568,5.0625
117.0,1703.2848621736832,5.4375
118.0,1190.3319192915928,7.625
119.0,1719.6113736848163,5.75
120.0,1089.9083273752087,3.8125
121.0,469.8583519071101,1.8125
122.0,1833.5638169264712,0.8125
123.0,2320.9401634534333,0.25
124.0,1258.358763571268,0.0625
125.0,783.7300477853869,1.0
126.0,558.7257440092664,1.5
127.0,2746.128820647349,0.75
128.0,2222.1471312597387,1.375
129.0,1305.1153540225207,3.6875
130.0,668.4907352730188,1.8125
131.0,1164.015406284123,0.875
132.0,503.3513052660883,0.4375
133.0,223.75967839316388,0.1875
134.0,105.68567658921955,0.0
135.0,82.18658829460978,0.0
136.0,15.0,0.0
137.0,7.5,0.0
138.0,3.75,0.0
139.0,208.91005785072315,0.0
140.0,142.17438317485394,0.0
141.0,176.57247296166554,0.0
142.0,98.28623648083277,0.0
143.0,487.1383872188509,0.0
144.0,464.57710460579034,0.0
145.0,232.08052560759853,0.0
146.0,120.74384776085431,0.0
147.0,60.059423880427154,0.0
148.0,25.342359784637498,0.0
149.0,9.5625,0.0
150.0,4.75,0.0
151.0,2.125,0.0
152.0,1.0625,0.0
153.0,196.99888238242286,0.0
154.0,241.85972256545,5.0
155.0,1806.3950621387012,5.5
156.0,2583.116775654027,4.75
157.0,2316.2722462532633,3.375
158.0,3267.794420154558,2.6875
159.0,4327.794556177336,2.1875
160.0,2354.6168874719688,5.0
161.0,2638.8830191592024,7.4375
162.0,1842.848823982233,7.6875
163.0,2009.857060684893,5.8125
164.0,1424.8553322190178,6.875
165.0,1679.9205990994633,7.3125
166.0,1516.6631237174342,7.5
167.0,1229.5138320653973,7.625
168.0,2157.7248761957603,6.75
169.0,1918.0101870410008,5.25
170.0,1157.060165364663,6.5
171.0,1211.0945801338132,8.125
172.0,885.878412128693,9.9375
173.0,1362.478861915477,6.875
174.0,1560.4069558289607,7.375
175.0,1465.0147357991605,6.5625
176.0,1449.0491486286394,7.125
177.0,1659.5723509965856,7.375
178.0,1590.386436319101,8.625
179.0,1822.4759254081105,7.1875
180.0,1177.6542131312058,7.5
181.0,2140.644689094571,7.625
182.0,2111.2660709433612,5.6875
183.0,2441.777692341007,5.6875
184.0,2526.017547014984,5.75
185.0,3301.6302628920303,4.75
186.0,2389.533337162989,4.25
187.0,1567.1022269763444,6.0625
188.0,1306.5202675207877,5.9375
189.0,1240.4120174223328,6.875
190.0,1334.2761151665918,5.375
191.0,2102.543431653037,4.625
192.0,1469.0041396051797,5.1875
193.0,1588.0141828602407,6.5
194.0,1698.2562115435244,7.125
195.0,991.0269868061223,5.5
196.0,628.9292409379653,4.6875
197.0,626.1685345926558,7.25
198.0,376.68667280572504,7.5
199.0,635.877746364707,8.625
200.0,1500.3536385373432,6.25
201.0,935.2446639236236,3.0625
202.0,2300.701977548812,1.375
203.0,3179.255399832139,0.5625
204.0,2532.6912547884303,0.125
205.0,2533.2294607243066,0.0
206.0,1458.911348870281,0.0
207.0,825.4107511723026,0.0
208.0,2064.284266070964,0.0
209.0,2984.166641965435,0.0
210.0,2504.0977583515314,0.0
211.0,2598.7029349495,1.0
212.0,1653.8256117999697,5.5
213.0,2439.850806831333,6.75
214.0,1307.6459924881046,6.375
215.0,795.5186211339096,6.1875
216.0,839.6767607734737,4.0625
217.0,509.5106009409333,6.875
218.0,335.16139543575076,7.3125
219.0,263.14656170969806,7.5625
220.0,214.35984309667577,6.6875
221.0,365.87902363819614,8.3125
222.0,343.65646028741776,8.0
223.0,237.00177359974867,8.875
224.0,173.26779921501355,9.3125
225.0,156.70474421078046,6.5625
226.0,1256.608584995545,7.125
227.0,1544.952846257016,6.4375
228.0,983.3804854393609,4.0625
229.0,585.0252134292679,1.875
230.0,805.4732622127989,0.875
231.0,584.9187816060878,0.3125
232.0,1624.2988120065434,0.0625
