time,spo2
6.0,99.612984
7.0,99.61298399999998
8.0,99.61298399999998
9.0,99.612984
10.0,99.61298399999998
11.0,99.61298399999998
12.0,99.61298399999998
13.0,99.61298399999998
14.0,99.53031406451612
15.0,99.40630916129031
16.0,99.26163677419353
17.0,99.10663064516129
18.0,98.94645764516127
19.0,98.78628464516129
20.0,98.80803783870968
21.0,98.92075412903225
22.0,99.07895196774193
23.0,99.25989058064516
24.0,99.45219958064517
25.0,99.64450858064517
26.0,99.54830661290323
27.0,99.30784916129033
28.0,98.99526396774195
29.0,98.64661490322581
30.0,98.27993390322581
31.0,97.91325290322581
32.0,97.91228132258065
33.0,98.09416445161291
34.0,98.36747493548387
35.0,98.68649909677418
36.0,99.02838009677419
37.0,99.37026109677419
38.0,99.41799758064516
39.0,99.31866180645162
40.0,99.1457899032258
41.0,98.93614993548387
42.0,98.70812593548388
43.0,98.48010193548387
44.0,98.5044402580645
45.0,98.65495974193547
46.0,98.8685698064516
47.0,99.11372516129032
48.0,99.3746531612903
49.0,99.63558116129032
50.0,99.65839767741934
51.0,99.5621584516129
52.0,99.40639135483872
53.0,99.22086032258063
54.0,99.02044732258064
55.0,98.82003432258063
56.0,98.82231654838709
57.0,98.92594638709677
58.0,99.08025003225805
59.0,99.25989058064516
60.0,99.45219958064517
61.0,99.64450858064517
62.0,99.58140700000001
63.0,99.39060012903226
64.0,99.13594061290323
65.0,98.84935477419354
66.0,98.54680577419354
67.0,98.24425677419353
68.0,98.25401641935483
69.0,98.41993038709677
70.0,98.66392151612902
71.0,98.94695122580646
72.0,99.24950022580646
73.0,99.55204922580646
74.0,99.69762377419356
75.0,99.76471109677419
76.0,99.79255480645162
77.0,99.80077670967742
78.0,99.79918770967743
79.0,99.79759870967743
80.0,99.71068016129033
81.0,99.58109683870967
82.0,99.43018112903226
83.0,99.26859922580645
84.0,99.10168422580645
85.0,98.93476922580646
86.0,98.67621551612902
87.0,98.3718424516129
88.0,98.04455970967743
89.0,97.70582212903226
90.0,97.36135712903226
91.0,97.01689212903226
92.0,96.97420674193549
93.0,97.08241116129031
94.0,97.26606048387097
95.0,97.48743225806452
96.0,97.7276652580645
97.0,97.96789825806451
98.0,98.05259009677418
99.0,98.05951135483869
100.0,98.02754732258063
101.0,97.97614064516128
102.0,97.91501264516128
103.0,97.85388464516129
104.0,97.96709264516129
105.0,98.16746864516128
106.0,98.4114286451613
107.0,98.67718064516129
108.0,98.95382864516128
109.0,99.23047664516127
110.0,99.31501316129032
111.0,99.30349393548386
112.0,99.24394683870966
113.0,99.1603858064516
114.0,99.0648178064516
115.0,98.96924980645161
116.0,98.82450864516127
117.0,98.6551809032258
118.0,98.47355987096773
119.0,98.28579219354839
120.0,98.09495119354838
121.0,97.90411019354838
122.0,97.93436080645161
123.0,98.07515722580645
124.0,98.27122654838709
125.0,98.49493232258064
126.0,98.73245632258065
127.0,98.96998032258065
128.0,98.8325118064516
129.0,98.50754703225807
130.0,98.08883412903225
131.0,97.62324716129032
132.0,97.13422316129032
133.0,96.64519916129032
134.0,96.67857000000001
135.0,96.97313825806452
136.0,97.39830522580644
137.0,97.8887715483871
138.0,98.41188754838709
139.0,98.93500354838709
140.0,99.17052832258064
141.0,99.26225748387097
142.0,99.28208883870967
143.0,99.26597129032257
144.0,99.23187929032258
145.0,99.19778729032258
146.0,99.12373503225807
147.0,99.02970264516128
148.0,98.92568019354839
149.0,98.81666270967742
150.0,98.70514770967742
151.0,98.59363270967741
152.0,98.53967383870966
153.0,98.51449303225806
154.0,98.50370125806451
155.0,98.500104
156.0,98.500104
157.0,98.500104
158.0,98.61672180645161
159.0,98.79164851612902
160.0,98.99572967741935
161.0,99.21438806451613
162.0,99.44033506451612
163.0,99.66628206451611
164.0,99.73636179569891
165.0,99.72850789247312
166.0,99.681687172043
167.0,99.61538304301075
168.0,99.53933720967741
169.0,99.46329137634407
170.0,99.38724554301075
171.0,99.31119970967741
172.0,99.23515387634407
173.0,99.15910804301075
174.0,99.08306220967741
175.0,99.00701637634407
176.0,98.93097054301074
177.0,98.8549247096774
178.0,98.77887887634407
179.0,98.70283304301074
180.0,98.62678720967742
181.0,98.55074137634408
182.0,98.47469554301074
183.0,98.39864970967741
184.0,98.32260387634408
185.0,98.24655804301074
186.0,98.17051220967741
187.0,98.09446637634407
188.0,98.01842054301073
189.0,97.94237470967741
190.0,97.86632887634408
191.0,97.79028304301075
192.0,97.7142372096774
193.0,97.63819137634408
194.0,97.56214554301074
195.0,97.4860997096774
196.0,97.41005387634408
197.0,97.33400804301074
198.0,97.2579622096774
199.0,97.18191637634408
200.0,97.1527539387678
201.0,97.14703319907002
202.0,97.15303330831154
203.0,97.16489384202265
204.0,97.1796845879686
205.0,97.19447533391454
206.0,97.2092660798605
207.0,97.22405682580644
208.0,97.23884757175239
209.0,97.25363831769835
210.0,97.26842906364428
211.0,97.28321980959022
212.0,97.29801055553617
213.0,97.31280130148212
214.0,97.32759204742806
215.0,97.342382793374
216.0,97.35717353931996
217.0,97.3719642852659
218.0,97.38675503121185
219.0,97.40154577715779
220.0,97.41633652310375
221.0,97.43112726904968
222.0,97.44591801499563
223.0,97.46070876094157
224.0,97.47549950688752
225.0,97.49029025283346
226.0,97.50508099877942
227.0,97.51987174472535
228.0,97.53466249067131
229.0,97.54945323661725
230.0,97.5642439825632
231.0,97.57903472850914
232.0,97.59382547445509
233.0,97.60861622040105
234.0,97.62340696634698
235.0,97.63819771229292
236.0,97.65298845823887
237.0,97.66777920418482
238.0,97.68256995013077
239.0,97.69736069607671
240.0,97.71215144202267
241.0,97.7269421879686
242.0,97.74173293391455
243.0,97.75652367986049
244.0,97.77131442580644
245.0,97.78610517175238
246.0,97.80089591769833
247.0,97.81568666364427
248.0,97.83047740959023
249.0,97.84526815553617
250.0,97.86005890148212
251.0,97.87484964742806
252.0,97.88964039337401
253.0,97.90443113931997
254.0,97.9192218852659
255.0,97.93401263121186
256.0,97.94880337715779
257.0,97.96359412310375
258.0,97.97838486904968
259.0,97.99317561499564
260.0,98.0079663609416
261.0,98.02275710688752
262.0,98.03754785283348
263.0,98.05233859877941
264.0,98.06712934472536
265.0,98.0819200906713
266.0,98.09671083661725
267.0,98.11150158256319
268.0,98.12629232850915
269.0,98.14108307445508
270.0,98.15587382040104
271.0,98.17066456634699
272.0,98.18545531229293
273.0,98.20024605823887
274.0,98.21503680418482
275.0,98.22982755013078
276.0,98.24461829607671
277.0,98.25940904202267
278.0,98.2741997879686
279.0,98.28899053391454
280.0,98.30378127986049
281.0,98.31857202580645
282.0,98.33336277175239
283.0,98.34815351769834
284.0,98.3629442636443
285.0,98.37773500959022
286.0,98.39252575553617
287.0,98.40731650148211
288.0,98.42210724742807
289.0,98.436897993374
290.0,98.45168873931995
291.0,98.46647948526589
292.0,98.48127023121185
293.0,98.4960609771578
294.0,98.51085172310374
295.0,98.5256424690497
296.0,98.54043321499563
297.0,98.55522396094158
298.0,98.57001470688752
299.0,98.58480545283346
300.0,98.59959619877941
301.0,98.61438694472537
302.0,98.6291776906713
303.0,98.64396843661726
304.0,98.65875918256319
305.0,98.67354992850915
306.0,98.68834067445509
307.0,98.70313142040104
308.0,98.717922166347
309.0,98.73271291229293
310.0,98.74750365823887
311.0,98.76229440418481
312.0,98.77708515013077
313.0,98.7918758960767
314.0,98.80666664202266
315.0,98.82145738796862
316.0,98.83624813391455
317.0,98.8510388798605
318.0,98.86582962580644
319.0,98.88062037175239
320.0,98.89541111769833
321.0,98.91020186364428
322.0,98.92499260959022
323.0,98.93978335553618
324.0,98.95457410148211
325.0,98.96936484742807
326.0,98.98415559337401
327.0,98.99894633931996
328.0,99.01373708526592
329.0,99.02852783121185
330.0,99.0433185771578
331.0,99.05810932310374
332.0,99.0729000690497
333.0,99.08769081499563
334.0,99.10248156094157
335.0,99.11727230688751
336.0,99.13206305283347
337.0,99.14685379877942
338.0,99.16164454472536
339.0,99.17643529067131
340.0,99.19122603661725
341.0,99.2060167825632
342.0,99.22080752850914
343.0,99.2355982744551
344.0,99.25038902040103
345.0,99.26517976634698
346.0,99.27997051229292
347.0,99.29476125823888
348.0,99.30955200418482
349.0,99.32434275013077
350.0,99.33913349607673
351.0,99.35392424202266
352.0,99.36871498796862
353.0,99.38350573391455
354.0,99.39829647986049
355.0,99.41308722580644
356.0,99.4278779717524
357.0,99.44266871769833
358.0,99.45745946364428
359.0,99.47225020959023
360.0,99.48704095553617
361.0,99.50183170148212
362.0,99.51662244742806
363.0,99.53141319337402
364.0,99.54620393931995
365.0,99.5609946852659
366.0,99.57578543121184
367.0,99.59057617715779
368.0,99.60536692310373
369.0,99.62015766904969
370.0,99.63494841499565
371.0,99.64973916094158
372.0,99.66452990688752
373.0,99.67932065283347
374.0,99.69411139877941
375.0,99.70890214472536
376.0,99.72369289067132
377.0,99.73848363661725
378.0,99.7532743825632
379.0,99.76806512850914
380.0,99.7828558744551
381.0,99.79764662040104
382.0,99.81243736634698
383.0,99.82722811229294
384.0,99.84201885823887
385.0,99.822321993374
386.0,99.78538132310373
387.0,99.73981875013077
388.0,99.68994522580644
389.0,99.63791622580644
390.0,99.58588722580643
391.0,99.5670832064516
392.0,99.56489167741935
393.0,99.57100639354837
394.0,99.58127423225805
395.0,99.59361863225806
396.0,99.60596303225807
397.0,99.61830743225806
398.0,99.63065183225805
399.0,99.64299623225807
400.0,99.65534063225806
401.0,99.66768503225806
402.0,99.68002943225807
403.0,99.69237383225806
404.0,99.70471823225806
405.0,99.71706263225806
406.0,99.72582420215055
407.0,99.73279435698925
408.0,99.73886880430108
409.0,99.74449539784946
410.0,99.74989806451612
411.0,99.75530073118279
412.0,99.76070339784947
413.0,99.76610606451614
414.0,99.77150873118279
415.0,99.77691139784946
416.0,99.78231406451613
417.0,99.78771673118278
418.0,99.79311939784947
419.0,99.79852206451613
420.0,99.8039247311828
421.0,99.80932739784946
422.0,99.81473006451611
423.0,99.82013273118278
424.0,99.8233327311828
425.0,99.82543139784946
426.0,99.82697939784944
427.0,99.82825206451612
428.0,99.82938706451613
429.0,99.83052206451612
430.0,99.81758583870968
431.0,99.797614
432.0,99.7741243548387
433.0,99.74887580645161
434.0,99.72274780645162
435.0,99.69661980645162
436.0,99.60828432258064
437.0,99.48884509677418
438.0,99.353854
439.0,99.21108696774193
440.0,99.06443196774194
441.0,98.91777696774193
442.0,98.8214667419355
443.0,98.7503289032258
444.0,98.6917772580645
445.0,98.63951870967742
446.0,98.59040670967741
447.0,98.54129470967742
448.0,98.61326245161288
449.0,98.74577006451611
450.0,98.90854761290322
451.0,99.08646012903225
