time,mouse_movement,mouse_clicks
0.0,1133.3354669657117,1.0
1.0,605.3180150227288,2.5
2.0,302.6590075113644,3.25
3.0,606.1328052195868,3.625
4.0,834.5416124209667,2.8125
5.0,985.9284444645141,2.375
6.0,1156.765143361244,3.125
7.0,1546.3808141855684,2.5
8.0,860.0740048242587,3.1875
9.0,1478.9958227964694,1.5625
10.0,1752.614516807573,0.75
11.0,1230.673182344719,2.3125
12.0,777.7656641310803,1.125
13.0,894.7178215178252,1.5
14.0,1356.4282011967168,1.75
15.0,1611.92221871425,2.875
16.0,1703.2348439168172,2.375
17.0,2214.578160254722,2.1875
18.0,2335.1948511397864,2.0625
19.0,1622.4378393381796,3.0
20.0,2236.972839594942,3.4375
21.0,1405.3539365109273,3.6875
22.0,903.2846454663975,4.8125
23.0,561.429682527333,3.375
24.0,2146.941746152386,2.625
25.0,1954.1135085858937,4.25
26.0,1695.4465474221736,3.0625
27.0,1516.9213311473495,2.4375
28.0,1244.9876182319201,4.1875
29.0,934.6273118041454,3.0625
30.0,1380.9552868976475,3.4375
31.0,1035.3919316178367,4.6875
32.0,1021.6517145289029,2.3125
33.0,1236.554942881087,2.0625
34.0,1030.7497927863492,6.0
35.0,797.3627214925932,5.9375
36.0,1216.7096587830652,3.875
37.0,923.6160071286656,5.9375
38.0,1510.631075703846,4.9375
39.0,1919.3791605604072,5.3125
40.0,969.5334602400052,7.5625
41.0,1302.2355420782196,6.75
42.0,784.5191330225373,7.25
43.0,1380.473078491697,5.5625
44.0,2221.4815791835676,4.6875
45.0,1890.618368817446,4.1875
46.0,3018.154576141445,4.0
47.0,2068.9903228579647,3.875
48.0,2270.325494292967,5.875
49.0,1757.9272278522299,4.875
50.0,1391.6010793759367,6.375
51.0,1021.9050492822698,6.125
52.0,564.8064177862817,4.0
53.0,249.78574444603478,1.875
54.0,3201.1600091429073,0.875
55.0,2835.0243596943155,0.3125
56.0,1445.4004027905771,0.0625
57.0,1107.0943781644173,0.0
58.0,656.9685200055554,1.0
59.0,335.93069965092775,0.5
60.0,519.7547251871212,1.25
61.0,648.0663797158502,2.625
62.0,481.9019869436708,2.3125
63.0,1089.3685041521883,1.125
64.0,2402.1412928053724,2.5625
65.0,3014.3450629517115,2.25
66.0,2353.1572544730498,3.0625
67.0,3574.4290058965335,2.5
68.0,3001.830693380869,4.25
69.0,2599.868268532285,5.0625
70.0,1482.0932560593506,6.5
71.0,2632.300163342092,6.1875
72.0,2265.581570387144,5.0625
73.0,2840.427410424612,2.4375
