time,mouse_movement,mouse_clicks
0.0,65.06449510224597,0.0
1.0,5403.708847894454,2.0
2.0,7346.811955754109,4.0
3.0,7571.455471566644,6.0
4.0,7638.402341039665,7.0
5.0,7367.6670504838185,4.5
6.0,7160.296781886183,5.1875
7.0,3669.837234920738,9.5
8.0,1713.104570782569,5.625
9.0,3062.240785659255,2.6875
10.0,2347.961151780897,1.3125
11.0,1060.0958094715425,0.5625
12.0,522.7090370218145,0.0625
13.0,411.90429498739184,0.0
14.0,231.6762178784993,0.0
15.0,86.84455090030768,0.0
16.0,43.42227545015384,0.0
17.0,2828.540375838971,2.0
18.0,6149.489579973863,5.0
19.0,7419.423389192953,4.5
20.0,5830.783051458104,5.25
21.0,3980.7781368998585,7.625
22.0,5524.2040866177285,6.75
23.0,6690.8927314423345,6.25
24.0,3876.198073017373,3.0625
25.0,6056.787713011947,3.4375
26.0,4563.573617931863,5.5625
27.0,7493.773890329554,6.6875
28.0,4883.9981841932695,7.25
29.0,8549.139490731974,3.625
30.0,4636.186531743521,3.75
31.0,3352.125337438717,5.75
32.0,4150.460419721963,2.75
33.0,3210.8401789854233,5.25
34.0,3728.6878899918756,2.625
35.0,3632.1150683990345,1.25
36.0,2785.933525017769,0.5
37.0,2785.6564569938228,0.25
38.0,2364.2736900095388,3.0
39.0,5868.129251197574,3.5
40.0,5562.506262740979,7.75
41.0,4268.738138391429,5.875
42.0,6091.190988321401,4.9375
43.0,7044.818467660982,7.375
44.0,9435.373015199086,3.625
45.0,7852.720882636999,1.625
46.0,6209.569002954902,1.75
47.0,4255.257302807549,2.8125
48.0,3366.077883893521,6.25
49.0,4957.593158217303,5.125
50.0,6024.570786187087,5.5625
51.0,4558.794202470133,4.75
52.0,3857.861987506782,3.3125
53.0,4131.5391934837435,1.5
54.0,4567.77545621671,4.6875
55.0,7735.929091282767,5.25
56.0,9931.060079458282,3.5625
57.0,6128.997889908074,7.75
58.0,3522.2153360971843,7.875
59.0,2851.307269213894,7.8125
60.0,1319.544865532381,5.8125
61.0,891.6093946323795,2.875
62.0,422.10199823223167,1.25
63.0,194.55473884964934,0.5
64.0,60.65955447620277,0.125
65.0,92.68227484545264,0.0
66.0,76.54003578846661,0.0
67.0,295.24154863493516,0.0
68.0,645.6385773481835,0.0
69.0,598.027161592275,0.0
70.0,2130.10400449963,0.0
71.0,5307.911877977298,3.0
72.0,6600.465736899032,5.5
73.0,7947.41259200602,5.75
74.0,9550.829809620429,6.875
75.0,8927.682760229767,5.4375
76.0,7839.490360108881,4.625
77.0,7762.283286584282,5.1875
78.0,7323.967456849125,5.5
79.0,8094.42324117132,5.625
80.0,8214.175309744704,5.75
81.0,7388.115608899039,6.8125
82.0,4578.78126730119,4.3125
83.0,4941.922500809161,5.0625
84.0,5007.1987494313325,5.4375
85.0,4970.149935613614,4.625
86.0,3312.4529145535835,5.1875
87.0,4214.2857038520015,3.5625
88.0,3883.356187889111,3.6875
89.0,3604.240922711512,5.75
90.0,1750.8429905059998,5.8125
91.0,846.2547413240034,6.8125
92.0,342.2029951363305,4.375
93.0,2636.363455490802,5.125
94.0,4793.850820949957,3.4375
95.0,3690.639841621978,3.625
96.0,4625.244108109038,3.6875
97.0,7089.581655655507,3.8125
98.0,7506.583784744091,3.8125
99.0,7958.225784159527,1.875
100.0,9352.456559220034,1.875
101.0,8306.348047218497,2.875
102.0,5200.50189315096,1.375
103.0,4451.225198902901,2.625
104.0,4800.83848508562,3.3125
105.0,3346.8494265545737,2.625
106.0,2669.8552604929246,1.25
107.0,1332.5981298145914,0.625
108.0,1068.7585180068081,1.25
109.0,5006.663894225567,2.5625
110.0,2532.94779696064,4.25
111.0,3091.4695943204815,5.125
112.0,3669.2789078979936,4.5625
113.0,3529.7027800377987,4.25
114.0,3260.668145517244,4.0625
115.0,3682.4832851790293,1.9375
116.0,3192.746170261791,2.875
117.0,1938.057133849824,2.375
118.0,3815.33373374164,1.125
119.0,2742.363239002668,3.5
120.0,3800.968494850815,5.75
121.0,4645.148395774271,6.8125
122.0,4534.9264293712295,5.375
123.0,2614.4926401553257,5.6875
124.0,4042.088408604471,4.75
125.0,1963.3434127257806,2.25
126.0,3312.3932729795533,1.0
127.0,3652.7510241936325,4.4375
128.0,3231.793881079267,4.125
129.0,4413.3448519711255,5.0
130.0,3345.0153665980365,4.5
131.0,2942.0214332350533,5.25
132.0,2915.8032966357487,4.5
133.0,4673.509762688228,5.1875
134.0,4595.540171556648,5.5
135.0,4250.035631930893,7.6875
136.0,3740.784847066259,6.75
137.0,4497.204116555238,6.3125
138.0,2320.344935814016,8.0625
