time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
385.0,51.32306249999999,6.140124999999999,2.3191249999999997,1.228875,0.953125,2.738125,1.4605,1.8235000000000001,2.804875,3.0328749999999998,11.614749999999999,5.902125,2.3477499999999996,2.615875,1.63675,3.415875,1.7704999999999997,2.3287500000000003,1.8651250000000004,1.3743750000000001,40.784531249999986,8.019775,3.2520000000000002,0.721375,1.2833750000000002
386.0,38.205187499999994,6.773541666666667,2.4877916666666664,2.0807083333333334,1.380625,2.2092916666666667,1.1574166666666665,1.3146666666666667,2.5650416666666667,2.5614583333333334,8.596333333333334,4.437458333333333,1.8618333333333332,2.1451249999999997,1.5435833333333333,6.0107083333333335,2.5397499999999997,2.5912499999999996,1.7802916666666668,1.5431249999999999,36.75113958333333,10.326974999999997,3.2438333333333333,1.338625,1.3377083333333335
387.0,23.606508928571426,5.521089285714286,2.523624999999999,2.8898035714285712,2.211125,1.9200535714285714,1.3450357142857141,1.154785714285714,2.9643035714285713,2.8987678571428575,6.060142857142856,2.5474357142857142,1.3858571428571427,1.8389107142857142,1.5041785714285714,6.0917321428571425,1.7957499999999995,1.6720357142857143,2.4272678571428568,1.9071964285714282,32.74055982142856,8.780989285714284,2.7694285714285716,1.7801964285714285,1.6468035714285714
388.0,20.329170833333336,4.968641666666667,2.356491666666667,2.171308333333333,1.8564583333333333,1.3440916666666667,1.0240833333333332,1.1814999999999998,2.132608333333333,2.5763583333333333,5.232333333333333,2.19567,2.2609999999999997,1.613625,1.4218166666666665,4.055141666666667,2.341083333333333,2.192216666666667,1.8736583333333336,1.7893583333333334,23.298261249999996,6.298195,2.5519333333333334,1.5141583333333333,1.5748416666666667
389.0,22.119792338709676,7.626826612903226,2.8595282258064514,1.576891129032258,1.221641129032258,1.5928185483870967,1.2713306451612902,1.1568548387096773,2.038939516129032,2.0868185483870967,6.4348064516129035,2.7364209677419353,1.9403548387096774,1.4187862903225805,1.1053306451612903,3.749842741935484,2.86975,1.7894596774193547,1.6306733870967745,1.3543991935483872,22.255029637096772,7.332352419354839,2.7066129032258064,1.3720120967741936,1.1318911290322582
390.0,12.328069354838709,5.010895161290323,1.976423387096774,1.193141129032258,0.8313185483870966,2.7483749999999993,1.1546249999999998,1.0788870967741935,1.9032620967741936,1.5753951612903228,7.5074233870967735,2.9458536290322583,2.1997298387096773,1.1257177419354838,0.826975806451613,3.358729838709677,2.505737903225806,1.1428467741935484,1.381060483870968,0.9817870967741936,13.745377217741936,4.904050806451613,1.6289838709677418,1.1028225806451613,0.8380201612903226
391.0,6.676295161290322,3.1673467741935486,1.7178870967741935,1.0195604838709678,0.7100725806451612,2.290495967741935,1.0939274193548387,1.145439516129032,1.790709677419355,1.361024193548387,5.47533870967742,2.950392540322581,2.245431451612903,0.9065080645161291,0.7701169354838711,3.2049112903225803,1.7802177419354837,0.8775120967741935,1.2910161290322582,0.9970951612903227,7.416142741935484,2.9358870967741932,1.1782379032258063,1.0107782258064515,0.7368024193548388
392.0,5.4542814516129035,2.5161612903225805,1.3584451612903226,1.2553185483870968,1.1497137096774193,2.2748749999999998,1.0191290322580644,1.020350806451613,1.9081975806451612,1.617741935483871,3.668411290322581,2.5158750000000003,1.8548306451612904,1.3147177419354839,0.9058548387096774,2.724060483870968,1.667241935483871,0.9552943548387097,1.4871129032258066,1.2595112903225807,5.852512903225807,2.2215967741935483,1.1819314516129031,1.1024314516129032,0.7917137096774194
393.0,16.81776169354839,4.481479838709678,1.072950806451613,1.3043911290322578,1.3253387096774194,2.703564516129032,1.1662862903225806,0.9022258064516129,2.244923387096774,1.7344475806451611,3.5117540322580645,1.9561975806451612,1.7469838709677419,1.2370927419354838,1.102189516129032,6.300786290322581,1.4697137096774195,1.3415282258064516,1.4419233870967743,1.5619129032258063,10.22431693548387,3.4354153225806447,1.0257137096774194,1.0235806451612903,1.2523750000000002
394.0,37.035582459677414,8.15124193548387,1.727908870967742,1.7598790322580644,1.5165645161290322,3.674588709677419,1.2445766129032259,1.4253427419354838,3.05383064516129,2.833032258064516,5.499907258064516,3.2844959677419356,2.9409798387096773,1.7577701612903227,1.3300524193548384,7.3425927419354835,2.7158024193548385,2.515798387096774,1.8629798387096774,1.7260754032258063,28.604397177419344,7.315845161290321,1.936733870967742,1.3449717741935483,1.6134677419354837
395.0,32.58190524193548,6.531749999999999,1.840541129032258,1.4124798387096775,1.2442661290322579,4.050399193548387,1.1147540322580645,1.5901774193548386,2.8741411290322585,2.276427419354839,7.592681451612902,3.3825524193548384,2.2515927419354838,1.7593306451612905,1.1820806451612902,8.422818548387097,2.852834677419355,1.8871008064516128,1.7396451612903223,1.6048266129032256,35.0684691532258,7.056938709677419,1.8768870967741935,1.448064516129032,1.3472620967741937
396.0,24.083767943548384,5.082678225806451,2.2842362903225806,1.3284677419354838,1.0463870967741935,3.3420362903225804,1.5525322580645162,1.5934879032258062,2.7076814516129035,1.6802862903225806,7.8025161290322576,2.9164637096774193,1.8289233870967743,1.643125,1.051657258064516,6.271020161290323,2.316399193548387,1.7991935483870964,2.0575362903225805,1.8706774193548386,26.529615322580646,7.040013709677419,2.471056451612903,1.3247822580645159,1.0299153225806452
397.0,24.024342741935484,4.24546693548387,2.5411586693548385,1.7247862903225806,1.3095120967741933,10.76412338709677,1.821213709677419,1.5092016129032257,2.2373185483870968,1.5438467741935484,10.502737903225807,2.573592741935484,2.1151935483870967,2.0856370967741933,1.3274556451612902,10.630268548387093,4.252309677419353,1.9501854838709674,2.818038709677419,2.1711048387096774,21.590936693548386,5.328420161290323,2.4193991935483874,1.7620887096774194,1.4678145161290321
398.0,40.66000604838709,5.675096370967742,2.476967741935484,1.7676935483870968,1.703491935483871,17.323851612903216,3.3079032258064514,1.9358709677419355,2.4426451612903226,2.409649193548387,12.835092741935483,2.840798387096774,2.241298387096774,2.1672137096774193,1.7886935483870967,14.489013709677414,4.447540322580643,2.2474072580645164,3.1271177419354834,2.9203467741935487,25.37285745967742,4.3522604838709675,2.180407258064516,1.596024193548387,1.8485725806451614
399.0,40.64739112903226,6.483680241935484,2.378991935483871,1.550201612903226,3.6770685483870964,18.273256451612895,5.349169354838709,2.833306451612903,2.7925645161290324,4.911153225806452,10.037959677419355,2.7828830645161293,1.8334717741935482,1.8139637096774193,3.0985,13.83962580645161,3.1596532258064505,2.4732701612903227,2.2340024193548382,5.036296774193543,21.58215262096774,3.707713709677419,1.8293669354838709,1.5990282258064514,3.3052016129032262
400.0,34.20124193548387,6.907497379032258,2.521633064516129,1.6320443548387096,2.666858870967742,10.967261290322577,4.409891129032258,2.6005201612903224,2.414306451612903,4.32116935483871,7.223530241935483,2.802068548387097,1.3539274193548387,1.5791491935483872,2.4163467741935483,12.329760483870965,2.490745967741935,2.287790322580645,1.6987774193548386,3.897099999999998,22.197383064516128,5.795399193548386,1.7417137096774193,1.5227943548387097,2.4007137096774196
401.0,23.674354838709675,5.30569939516129,1.9040846774193547,1.3258669354838708,1.7980524193548386,5.925812096774192,2.6637782258064515,1.8200564516129032,2.377298387096774,2.9349838709677423,6.54142439516129,2.4175040322580648,1.9544919354838706,1.3382540322580647,1.6644395161290322,7.930138306451612,1.7929999999999997,2.2626854838709676,1.644433064516129,2.728130645161289,20.90283064516129,5.495504032258064,1.4788145161290323,1.2610524193548387,1.7131491935483871
402.0,17.700395161290324,4.1942903225806445,1.6045040322580644,1.0471370967741933,1.5829233870967743,3.1214874999999993,1.9777177419354837,1.4133104838709678,2.094516129032258,2.2946653225806455,3.9331834677419355,2.281508064516129,1.748798387096774,1.3195322580645161,1.5936048387096775,4.994181854838709,1.523675806451613,1.7234758064516127,1.4327243951612902,2.3422830645161286,22.32866129032258,5.461995967741935,1.7470201612903224,1.0513508064516128,1.5646129032258065
403.0,10.36040120967742,3.6169798387096774,1.3324556451612903,1.092399193548387,1.6205766129032257,3.014149193548387,2.0239354838709676,1.881016129032258,2.065891129032258,2.0885040322580646,3.521826612903226,2.8178024193548383,1.5472056451612906,1.1639112903225808,1.6766048387096775,5.264387096774193,3.136306451612903,1.6579314516129031,1.6422903225806453,2.510802822580645,12.307552419354838,4.655588709677419,1.639358870967742,1.1994314516129032,1.5580322580645163
404.0,9.8005,4.844681451612903,1.5158225806451613,1.2472459677419354,1.7157338709677419,3.9252620967741936,1.6423387096774194,1.806600806451613,2.569540322580645,2.5828064516129032,4.46458064516129,2.898987903225806,1.6956048387096774,2.310935483870967,1.7357459677419356,7.807754032258064,3.643822580645161,1.7536774193548386,2.789391935483871,2.9510967741935485,9.055798387096774,4.310463709677419,1.4510806451612903,2.527179838709677,1.7481532258064518
405.0,17.790455645161288,5.410512096774194,1.2157620967741938,1.9712137096774192,2.195370967741935,5.172620967741936,1.555991935483871,1.9584637096774193,3.265548387096774,2.837923387096774,9.320532258064517,2.8811451612903225,3.2081129032258064,3.037937096774193,1.5047782258064517,11.421354838709677,3.387822580645161,2.3929798387096772,3.6806306451612896,2.396302419354839,18.258943548387094,3.6238588709677417,1.5204758064516128,3.580771774193547,1.6910645161290323
406.0,17.302092741935482,4.459262096774194,1.504875,1.7725362903225808,1.5687419354838708,3.8632419354838707,1.3748629032258066,1.9137379032258066,3.2023588709677417,2.669310483870968,7.052423387096775,3.0541451612903225,2.785346774193548,2.6857749999999996,1.3621209677419355,8.031451612903226,2.7395887096774194,2.4464233870967744,3.0664846774193544,2.0312459677419357,20.71833870967742,3.2414919354838707,2.1824395161290315,2.9266862903225803,1.287149193548387
407.0,21.55933870967742,6.235249999999999,2.0752459677419353,1.4703629032258065,1.4780766129032257,2.7449112903225807,1.0961491935483871,1.4015282258064516,2.327782258064516,2.537379032258065,4.787483870967742,4.027201612903226,2.684076612903226,2.061687903225806,1.1522741935483871,6.206790322580645,2.43695564516129,1.920310483870968,2.3407766129032255,1.7436290322580645,20.861794354838707,5.368262096774194,2.1974596774193547,1.8489701612903222,1.1286975806451611
408.0,21.460992383512544,7.193585573476702,2.5733539426523295,1.20865770609319,1.1857150537634409,2.057864247311828,0.9616536738351256,1.4277450716845879,1.9025681003584225,2.184631272401434,3.70897894265233,3.5014453405017916,2.247371863799283,1.5764389336917561,0.9822195340501791,4.449698924731182,2.3743319892473114,1.6404699820788529,2.1042836917562724,1.7433978494623656,22.001694892473118,6.684889784946236,2.359684139784946,1.5875628136200715,1.0192786738351254
409.0,18.254417562724015,6.240617383512545,2.1398785842293906,1.2999941756272402,0.9104865591397848,1.6230026881720432,1.2442724014336917,1.3656648745519715,1.6679937275985661,1.7373297491039428,2.717185035842294,2.9322387992831542,1.757081093189964,1.4636982974910393,0.717081541218638,3.5387365591397844,2.8565510752688166,1.502607974910394,2.163169668458781,1.551896505376344,15.741002688172042,5.1107513440860215,1.7841182795698924,1.4898366487455197,0.7600949820788531
