time,gsr
0.0,42999.58381133505
1.0,43021.27117202326
2.0,42955.907894058386
3.0,42960.583356738134
4.0,42955.9383149558
5.0,43016.84329843302
6.0,43062.07804175747
7.0,42826.592365534
8.0,42150.14940393728
9.0,41560.56666096842
10.0,41356.73596235589
11.0,41325.257364793666
12.0,41276.22564347592
13.0,41170.56349810741
14.0,41333.89607533183
15.0,41567.0328442848
16.0,41608.50959067441
17.0,41647.461351027494
18.0,41729.16637021641
19.0,41800.115511270036
20.0,41761.29705362649
21.0,41789.60783907509
22.0,41875.485382108935
23.0,41989.48169386288
24.0,42091.849335770064
25.0,42272.10489183692
26.0,42421.10126977451
27.0,42486.10936852358
28.0,42506.77737301646
29.0,42525.56774021256
30.0,42641.883377112536
31.0,42782.893617573674
32.0,42920.94601186653
33.0,43024.8018395936
34.0,43092.970496174676
35.0,43110.75566885082
36.0,43092.24869846247
37.0,43142.05687100308
38.0,43255.487170830354
39.0,43355.735109417874
40.0,43450.58951219736
41.0,43272.818448565755
42.0,43167.08936730451
43.0,43055.29614148701
44.0,43016.68917005183
45.0,43082.44283307012
46.0,43039.22854149855
47.0,43079.77179051502
48.0,43042.83283408772
49.0,43082.45878304516
50.0,43133.29848792466
51.0,43247.3482026802
52.0,43269.27962731205
53.0,43290.00564913816
54.0,43231.60546994695
55.0,43183.13513576181
56.0,43057.9246362308
57.0,43070.96238139925
58.0,42931.86991877049
59.0,42677.951194532
60.0,42719.391483324885
61.0,42785.807661758976
62.0,42847.743071645324
63.0,42818.8096240126
64.0,42961.84107940561
65.0,43030.4522587963
66.0,43103.13234797605
67.0,43112.18207012265
68.0,43143.066790039826
69.0,43231.508340529326
70.0,43389.966643765845
71.0,43531.72960679732
72.0,43484.25490112909
73.0,43556.99735218309
74.0,43650.72000408779
75.0,43718.61479749161
76.0,43726.06802712238
77.0,43813.11119084016
78.0,43947.53006154057
79.0,44070.652878728535
80.0,44189.74180240005
81.0,44281.07448417523
82.0,44334.852637881704
83.0,44502.3970521851
84.0,44589.80845390268
85.0,44719.83702126971
86.0,44745.932542704715
87.0,44712.618600087764
88.0,44566.15003963915
89.0,44459.959725922374
90.0,44442.88620118718
91.0,44472.72438587019
92.0,44073.55072226935
93.0,43569.28905763634
94.0,43169.45914731238
95.0,42882.61233770949
96.0,42774.2430994708
97.0,43001.635174910545
98.0,43160.690950780554
99.0,43268.41033708062
100.0,43302.08554153261
101.0,43435.488763207366
102.0,43556.63377004702
103.0,43596.29389266416
104.0,43711.58435919117
105.0,43765.77003695283
106.0,43903.111241901046
107.0,43947.64888818916
108.0,43939.104527963675
109.0,43955.43175138429
110.0,43832.5863103771
111.0,43996.050696132836
112.0,44111.694463597036
113.0,44231.09120856133
114.0,44338.83367094358
115.0,44393.95124677465
116.0,44526.16005966866
117.0,44640.80174524782
118.0,44730.030526836315
119.0,44713.40742750746
120.0,44660.351911015234
121.0,44654.428299358144
122.0,44712.8175687641
123.0,44732.216490369916
124.0,44734.97811713194
125.0,44867.81139050629
126.0,44879.48216895267
127.0,44799.14713630757
128.0,44881.39778874448
129.0,44879.90999437113
130.0,44854.17970519456
131.0,44944.20460888789
132.0,44938.91412968798
133.0,44928.13072705526
134.0,44964.346861607286
135.0,44955.40254018027
136.0,45062.47308274626
137.0,45281.921322644994
138.0,45222.03780121711
139.0,45254.257695545195
140.0,45235.598738307715
141.0,45107.36763176028
142.0,44948.00083125853
143.0,44816.697268721415
144.0,44747.92086116303
145.0,44683.216885467205
146.0,44662.445884319925
147.0,44577.61667529524
148.0,44457.17974074075
149.0,44388.80444562213
150.0,44454.001799776335
151.0,44468.13989844658
152.0,44477.61616846283
153.0,44392.4173233671
154.0,44464.705014440144
155.0,44576.214696755495
156.0,44663.13201780023
157.0,44801.04105928087
158.0,44838.98319453723
159.0,44805.4858161912
160.0,44912.019114879484
161.0,44976.34438685318
162.0,45147.52202489825
163.0,45149.239329697026
164.0,45244.47726448244
165.0,45005.26962386415
166.0,45047.54168455786
167.0,45024.94645657795
168.0,45100.650245314886
169.0,45154.320654860494
170.0,45250.58117407501
171.0,45287.406306657795
172.0,45328.94639697709
173.0,45297.059796752466
174.0,45230.08990959538
175.0,44957.105772595416
176.0,44130.76546222969
177.0,43190.709125157526
178.0,41925.34780832035
179.0,40747.11241559837
180.0,39410.8700925578
181.0,38129.299234640646
182.0,37069.70422664074
183.0,36477.685140630165
