time,mouse_movement,mouse_clicks
0.0,141.07106781186548,5.0
1.0,1019.2030361915198,3.5
2.0,1438.753432379441,3.75
3.0,1891.3135732513974,4.875
4.0,1621.2848543508048,6.4375
5.0,2794.4008699287615,4.0625
6.0,2328.653056170229,7.0
7.0,1679.87784947537,5.4375
8.0,875.6296064534924,5.625
9.0,1201.8481603050495,5.6875
10.0,1595.5222267211636,4.8125
11.0,2889.759142130619,3.25
12.0,2816.2490650838263,2.5625
13.0,2967.0872839132876,4.1875
14.0,2271.2624271227046,4.0
15.0,2076.305969674902,3.9375
16.0,1864.5624167794276,1.9375
17.0,2188.6504157875106,1.9375
18.0,2072.141642619559,4.875
19.0,1024.6878644157282,2.375
20.0,481.9158847876952,1.125
21.0,364.10417528568917,0.5625
22.0,417.74779558344795,0.25
23.0,923.908426394431,0.0
24.0,1154.5877646952094,2.0
25.0,2125.788501070902,4.0
26.0,2276.1689228298146,4.0
27.0,2055.8213492851273,4.0
28.0,1100.9415056316375,6.0
29.0,715.9894759309605,5.9375
30.0,402.0535525434734,7.875
31.0,481.20854420389287,6.875
32.0,409.23999167815174,6.375
33.0,408.87946273266516,8.0625
34.0,593.7781211156753,7.9375
35.0,2191.0472623819837,3.8125
36.0,3228.29615085639,3.8125
37.0,2316.0960256640683,4.8125
38.0,2301.5970697918556,5.25
39.0,2147.018219232982,7.5
40.0,1764.6493492015097,7.75
41.0,2266.7561185945897,3.8125
42.0,2860.003637931244,3.8125
43.0,1652.9834193889315,6.8125
44.0,1292.1491702641283,6.25
45.0,1231.7479393370675,4.0
46.0,1053.8968254919432,5.0
47.0,729.2923127378518,4.4375
48.0,829.4112870457794,4.0625
49.0,1657.861085832209,3.9375
50.0,1544.8516707477384,1.9375
51.0,878.048168805499,3.875
52.0,1112.7447512899714,2.875
53.0,1099.3244652876085,4.375
54.0,1457.304022233859,4.125
55.0,1172.2892345459093,3.0625
56.0,2380.1936484720786,4.4375
57.0,2697.6338136037316,3.1875
58.0,2816.7757593125325,4.5
59.0,4659.936816044909,3.1875
60.0,2552.929265728895,1.5625
61.0,2175.245655773415,2.6875
62.0,1450.3182853599646,3.3125
63.0,1834.4818945356883,4.5625
64.0,2187.4894107762057,2.25
65.0,1551.7054789873155,6.125
66.0,2367.1821841316337,4.0
67.0,1833.1981617643382,3.9375
68.0,2351.219923383602,3.875
69.0,2815.8763843208385,2.9375
70.0,1923.6110085993118,5.3125
71.0,2422.3794326531756,6.625
72.0,1418.8310349551978,5.25
73.0,907.5732816803314,5.5625
74.0,755.1792286820989,3.75
75.0,643.4599612945538,2.75
76.0,1683.713031414075,2.25
77.0,2283.8945656964,4.0625
78.0,2630.762497187903,4.9375
79.0,3194.6516384944925,6.4375
80.0,2417.731936000446,5.1875
81.0,1508.423577379327,4.5625
82.0,1404.0703346422188,3.1875
83.0,702.2712950771231,1.5
84.0,408.51202442051823,0.625
85.0,1112.674559424099,2.25
86.0,1292.2309975014477,2.0625
87.0,1153.9488464894205,3.0
88.0,1544.599501754697,3.5
89.0,1585.0482226895922,2.75
90.0,1314.3871655025778,4.3125
91.0,1702.7726715085505,2.125
92.0,1756.5226866447524,6.0
93.0,904.4558698460581,2.9375
94.0,596.6525722772425,1.4375
95.0,804.3648547452011,0.625
96.0,682.7764952160811,0.3125
97.0,627.259211712351,0.0
98.0,1153.7322766676573,1.0
99.0,1368.6227687061287,3.5
100.0,1026.43303059666,2.75
101.0,1036.9805052072106,3.375
102.0,888.5675917891076,4.6875
103.0,1353.126894743222,4.3125
104.0,962.272504672995,4.0625
105.0,1252.2809818639312,5.0
106.0,830.4226932373476,5.4375
107.0,975.96597773342,3.625
108.0,1133.1856229803545,6.75
109.0,1874.0638853048963,5.3125
110.0,1256.066975233748,4.5625
111.0,942.8822827757815,3.1875
112.0,704.1085222225219,4.5625
113.0,436.46372631954534,2.125
114.0,522.3455104471791,4.0
115.0,516.8947438102616,1.9375
116.0,538.1009487791175,3.9375
117.0,1326.9590252190155,5.875
118.0,989.4499589174422,7.9375
119.0,1113.4576147609475,3.875
120.0,1464.7721390370036,2.9375
121.0,1418.213481060708,4.375
122.0,1625.3661384750728,4.0625
123.0,1278.907393632964,3.875
124.0,949.7180882883322,4.9375
125.0,1398.2327779746777,2.4375
126.0,1723.9899159177648,2.125
127.0,928.806372783691,2.0
128.0,962.2169055757674,2.9375
129.0,1785.1682358236226,3.375
130.0,2091.0538009282545,3.6875
131.0,3445.876462060636,1.8125
132.0,2178.79153916378,2.875
133.0,1330.2760806824979,2.375
