time,mouse_movement,mouse_clicks
0.0,184.40439014444735,0.0
1.0,1100.9210016419663,1.0
2.0,1015.0581332094488,2.5
3.0,2137.3307653866145,3.25
4.0,2403.1302243302725,5.625
5.0,6834.321535648699,5.8125
6.0,5742.706057769842,5.875
7.0,3342.5061706816423,5.875
8.0,1620.321782253887,2.875
9.0,768.4588648257884,1.3125
10.0,1285.4480010034956,0.5625
11.0,1338.751912946523,0.1875
12.0,793.4279328211289,3.0
13.0,415.36424795043735,5.5
14.0,363.69378908119813,6.75
15.0,436.9948960343819,7.375
16.0,374.21511180511743,6.6875
17.0,557.9800761449969,7.25
18.0,763.9361093013183,4.5
19.0,517.8642182516433,3.125
20.0,249.9065638748082,1.4375
21.0,122.3354581864971,0.625
22.0,53.44199679987705,0.1875
23.0,11.548220508471623,0.0625
24.0,727.4138866761571,0.0
25.0,375.9495840251978,0.0
26.0,525.6294689284844,0.0
27.0,551.4698846461026,0.0
28.0,320.2847187995359,1.0
29.0,147.45364419113804,0.5
30.0,76.75845313646964,0.25
31.0,27.824588227113395,0.125
32.0,4.887914420373558,1.0625
33.0,1.051776695296637,0.5
34.0,952.4649134320775,0.25
35.0,523.847111893953,3.125
36.0,677.5900458894489,1.5625
37.0,674.46608271529,2.75
38.0,824.2703227052064,1.375
39.0,834.4241928442443,0.6875
40.0,725.2179452200851,1.25
41.0,443.85546277684006,0.625
42.0,2999.2699720196147,0.25
43.0,2887.039645511668,1.125
44.0,1957.3922870634183,0.5625
45.0,1006.5096392507851,0.25
46.0,592.0013731074495,0.125
47.0,487.20977072352287,0.0625
48.0,353.80910858931657,0.0
49.0,321.1009338822717,0.0
50.0,171.793265460564,1.0
51.0,1337.212071702457,1.5
52.0,1390.9788253385614,1.75
53.0,981.2829507986123,0.875
54.0,1594.025056696692,3.4375
55.0,3028.1157748871096,2.6875
56.0,3432.4514353907384,2.3125
57.0,5827.320532492798,3.125
58.0,6116.712560854827,6.5625
59.0,5420.661016893851,6.1875
60.0,5681.908866905796,3.0625
61.0,5009.570545201116,3.5
62.0,4082.3544039965545,2.6875
63.0,4625.155944350578,3.1875
64.0,4131.400763981039,4.5
65.0,2542.2168385123873,3.25
66.0,1661.7461737975905,1.5625
67.0,1134.1281121135708,1.75
68.0,484.1778709747879,0.8125
69.0,182.9099591776366,0.3125
70.0,73.59380862507963,0.125
71.0,22.41194450650462,0.0625
72.0,0.0625,0.0
73.0,0.0,0.0
74.0,0.0,0.0
75.0,0.0,0.0
76.0,63.45589083169429,0.0
77.0,355.3540298765654,2.0
78.0,609.9179460229502,3.0
79.0,961.5749489990321,2.5
80.0,990.2942499113458,3.25
81.0,856.3455296893578,4.625
82.0,1334.0217915546007,4.25
83.0,1052.2501807858023,3.0625
84.0,879.0738579496556,4.5
85.0,743.3865692612835,4.1875
86.0,917.9416771546555,4.0
87.0,775.6180571788587,3.9375
88.0,883.1966803981153,4.9375
89.0,1352.7356555455672,4.375
90.0,1207.612430768045,4.125
91.0,1244.403867206608,5.0
92.0,1144.5700500847881,6.4375
93.0,934.4778106487561,8.125
94.0,648.071426958259,8.0
95.0,524.4604572873034,7.9375
96.0,879.9656377511984,3.875
97.0,1200.4505202168962,2.8125
98.0,1295.0494017058713,4.25
99.0,1337.8655230015981,4.0
100.0,1294.7044823783353,3.875
101.0,1290.0006141819456,2.9375
102.0,1099.30654214274,2.4375
