time,mouse_movement,mouse_clicks
0.0,1061.8401500682949,0.0
1.0,1507.259792076991,2.0
2.0,2056.891117024476,2.0
3.0,2217.1706469989776,2.0
4.0,2715.3235869702185,3.0
5.0,1415.8350139549193,4.5
6.0,1313.8760688364414,4.1875
7.0,1817.3548821406937,5.0625
8.0,1544.9192720524843,5.5
9.0,2106.79723298996,6.6875
10.0,1421.6352377923818,4.25
11.0,1424.8976564951806,3.0625
12.0,782.7490894004591,3.4375
13.0,378.33112313781237,1.625
14.0,225.47012023633806,2.6875
15.0,113.91183829276474,1.3125
16.0,53.676220289249514,1.625
17.0,83.2354890534284,3.75
18.0,293.7913034909433,6.875
19.0,1718.3716968958643,5.375
20.0,2699.6788341838815,5.6875
21.0,2912.5355940822374,5.8125
22.0,2505.622501803618,6.8125
23.0,2820.433650322406,5.25
24.0,1637.4201360960074,5.5625
25.0,1850.2971407032414,5.6875
26.0,2385.7618981080755,4.75
27.0,2998.1349961221804,3.25
28.0,1885.6425382690456,3.5625
29.0,1532.3199769578187,2.6875
30.0,951.0356233944867,1.25
31.0,665.9617328548045,0.5625
32.0,1375.2115569949444,0.25
33.0,732.1288910286219,0.0625
34.0,490.5276683979445,0.0
35.0,1758.6445178314725,0.0
36.0,935.8317744226852,0.0
37.0,439.5511539630883,0.0
38.0,647.6802203667498,0.0
39.0,622.7689715021522,0.0
40.0,848.7532194539303,0.0
41.0,857.4736517280714,0.0
42.0,1236.5548363260777,0.0
43.0,777.5548566083842,0.0
44.0,669.7118644252802,4.0
45.0,1870.824575849272,3.0
46.0,1886.941096103931,2.5
47.0,1103.5332321592373,5.25
48.0,842.8146928369453,6.625
49.0,1144.889547770725,5.1875
50.0,1068.1143193205803,7.5625
51.0,2566.321805924371,8.75
52.0,2303.4499592060347,8.25
53.0,1989.8423770382374,7.0
54.0,1880.9085740206353,6.4375
55.0,2051.1451759061697,6.0625
56.0,1170.2382471199562,5.875
57.0,654.0642223139348,6.8125
58.0,702.8923200010868,6.3125
59.0,1123.2832433285264,6.0625
60.0,2350.8134714213647,5.9375
61.0,3138.784522282582,3.875
62.0,2117.1005314622266,4.8125
63.0,1437.4793372167778,5.3125
64.0,1231.9340898504056,7.5625
65.0,1216.652776904824,6.6875
66.0,1068.7595294034788,7.3125
67.0,613.6905808879858,5.5625
68.0,385.98781734688714,5.6875
69.0,228.1007805270585,3.6875
70.0,136.86236656319932,4.75
71.0,213.06247731476626,6.25
72.0,411.0172241315393,8.0625
73.0,656.8697465747123,7.9375
74.0,797.595902734475,7.9375
75.0,798.4882466314853,8.875
76.0,752.5680710782165,9.3125
77.0,758.3156633490241,9.5
78.0,940.7698478536986,5.625
79.0,921.6586129670806,4.6875
80.0,1179.2210019243157,6.1875
81.0,1133.6199177073981,7.9375
82.0,658.9809855176064,3.8125
83.0,381.83216722189024,1.875
84.0,490.3585293161389,0.875
85.0,420.2301163189388,0.3125
86.0,491.54932266242895,0.0
87.0,692.4236784492467,1.0
88.0,1086.2371965606637,1.5
89.0,1279.3451625085656,3.75
90.0,2577.00525592157,2.875
91.0,1581.0316493025466,5.4375
92.0,957.9563946892889,5.6875
93.0,589.6953737901653,6.8125
94.0,280.94817530754847,7.3125
95.0,404.95988078068325,3.625
96.0,598.7870437725176,5.6875
97.0,340.0632972579593,6.75
98.0,190.91140448147289,5.25
99.0,244.77314580680797,5.5
100.0,326.21979795497333,6.75
101.0,285.08955949678034,7.25
102.0,342.33535166808423,7.5
103.0,827.8744790275324,5.6875
104.0,1131.6947335999744,5.75
105.0,1270.2471723735455,3.75
106.0,1038.4864017010477,2.75
107.0,2286.013573873473,3.25
108.0,1926.0149947740529,5.5625
109.0,1448.4133497776634,2.6875
110.0,1543.7359627536093,4.3125
111.0,1168.445312413482,3.125
112.0,1713.2956113611763,1.5
113.0,3137.994886585529,3.625
114.0,2364.8313336931924,5.8125
115.0,1922.2182924798924,7.8125
116.0,1588.2614959544433,6.875
117.0,3406.811496749403,6.4375
118.0,4780.829906357612,8.125
119.0,4439.080982030121,6.9375
120.0,2919.3800353423435,5.3125
121.0,2059.2939563376954,5.5625
122.0,2034.7445716199409,4.6875
123.0,2098.9837443887136,7.1875
124.0,2215.856791881485,7.5
125.0,1713.8826009021318,7.6875
126.0,1324.849045032441,7.75
127.0,1076.5110293419007,5.8125
128.0,1121.4028434434144,6.75
129.0,1063.3307083291224,4.25
130.0,945.106293705956,6.0
131.0,1248.5251993373731,6.875
132.0,1149.266266960792,5.375
133.0,1153.7040779782246,5.5625
134.0,2112.535793609241,3.75
135.0,2060.630812988226,2.75
136.0,2282.773955662451,3.25
137.0,1542.9921910011835,4.5625
138.0,1211.7362083628548,4.1875
139.0,1121.305022507306,2.0625
140.0,691.0539557858742,2.0
141.0,722.0452877552964,0.9375
142.0,2530.1209224484646,2.375
143.0,2651.6525946151655,1.125
144.0,1558.0129532679337,0.5625
145.0,2290.1627865568585,0.25
146.0,2746.062129466424,2.125
147.0,3691.3784311808536,2.0
148.0,2436.577594168165,3.0
149.0,1757.8498020833272,4.5
150.0,1500.6207938601874,3.25
151.0,2053.7141566750784,3.5625
152.0,1503.5930195348237,3.75
153.0,1493.61419537221,3.8125
154.0,1508.853716243003,3.8125
155.0,1664.8232690346435,1.875
156.0,947.0162943320387,0.875
157.0,1666.974981773747,1.375
158.0,2262.167399345907,2.625
159.0,2242.054337499838,2.25
160.0,1583.0374865947074,1.125
161.0,1628.1386526525202,1.5625
162.0,1574.648903903369,1.75
163.0,1763.122166361523,3.8125
164.0,1419.301005888574,4.875
165.0,1984.6177596503567,5.4375
166.0,2957.111769637428,5.6875
167.0,3547.35383008981,6.8125
168.0,2729.8172725430577,7.3125
169.0,1810.8771958332472,7.5625
170.0,1666.9864944290416,8.6875
171.0,1274.118631165767,7.25
172.0,1267.6197861954552,8.5
173.0,1240.8580163420252,8.125
174.0,2722.6917676344838,7.9375
175.0,3992.354000951862,6.8125
176.0,4165.3770205171095,8.3125
177.0,3349.49716813029,9.0
178.0,2258.7280441451253,8.375
179.0,1665.277960603452,8.0625
180.0,2889.67758138085,7.9375
181.0,1768.9221868520017,7.8125
182.0,1299.0960257983677,8.75
183.0,2528.34837908439,7.25
184.0,3158.6253909989505,6.5
185.0,2101.605346920808,7.125
186.0,1614.9183506029563,8.4375
187.0,1693.3254305635417,8.0625
188.0,1605.2577130392083,7.9375
189.0,1216.1806034857852,7.875
190.0,1718.6906015785394,7.8125
191.0,1703.5127657127932,6.75
192.0,1742.8336640129187,7.25
193.0,1441.0667645554013,6.5
194.0,1325.1044195481816,6.125
195.0,1633.4268721730632,5.9375
196.0,1463.1749082162135,5.875
197.0,2228.410203501602,3.8125
198.0,2142.7685811136853,3.8125
199.0,2524.7335889022634,3.8125
200.0,2164.004395755663,5.8125
201.0,1874.0269247191668,3.8125
202.0,1600.6244688450188,3.875
203.0,1275.557794451569,4.875
204.0,943.8540530987245,4.375
205.0,3223.7149789263576,5.0625
206.0,3453.133441167068,4.5
207.0,2638.834263378649,6.1875
208.0,2450.266170209455,7.0
209.0,2428.9543732646994,8.4375
210.0,3050.9376287695554,9.125
211.0,2854.309995848691,8.5
212.0,2705.017591702541,8.125
213.0,2116.059104706441,8.9375
214.0,2310.851918191859,7.3125
215.0,1587.6266585176488,3.5
216.0,1722.4347866805917,5.625
217.0,2563.651340035283,6.6875
218.0,2203.4720073719423,8.1875
219.0,1552.1505531013975,8.0
220.0,1498.6405252804304,5.0
221.0,1549.798112036165,7.375
222.0,1447.81006729227,7.5625
223.0,2860.87494044914,6.625
224.0,2007.7886042905175,4.1875
225.0,1590.2908442475375,4.0625
226.0,1441.270538016606,3.875
227.0,951.8879570233171,2.8125
228.0,767.7316650786775,2.3125
229.0,917.8324121016395,4.125
230.0,1111.6216891840722,4.0
231.0,1525.7139871122235,4.9375
232.0,1545.0373945275637,3.4375
233.0,965.4414626057238,1.6875
234.0,1096.986657764974,1.75
235.0,2608.7327489054724,1.8125
236.0,2028.737557876077,3.8125
237.0,4485.814255007129,3.875
238.0,3810.072967807462,5.9375
239.0,2472.752714966952,6.9375
240.0,2321.5169996565783,4.4375
241.0,1933.738199595315,3.125
242.0,2041.00634650074,5.5
243.0,1504.9695333787813,3.625
244.0,1453.4335557321801,4.6875
245.0,1601.2541570976691,4.3125
246.0,1504.769851851838,4.125
247.0,1542.092579970766,3.9375
248.0,2046.9357758865149,2.9375
249.0,1596.3802198716717,3.375
250.0,1232.7609265492915,2.625
251.0,966.0148915638819,3.25
252.0,831.3108082786666,5.5625
253.0,1119.5808338752631,4.75
254.0,1003.7843186958175,3.3125
255.0,1048.6496200586357,4.625
256.0,1217.7909851581067,5.25
257.0,900.7323643197537,4.5
258.0,1413.2713312102017,3.1875
259.0,980.184483119521,2.5625
260.0,1241.8984634963513,3.1875
