time,heart_rate
0.0,73.0
1.0,73.0
2.0,73.0
3.0,73.0
4.0,73.51612903225808
5.0,73.7741935483871
6.0,74.41935483870968
7.0,74.74193548387098
8.0,74.90322580645162
9.0,74.96774193548387
10.0,75.0
11.0,75.0
12.0,75.0
13.0,75.0
14.0,75.0
15.0,75.0
16.0,75.0
17.0,75.0
18.0,75.51612903225808
19.0,75.7741935483871
20.0,76.41935483870967
21.0,77.25806451612902
22.0,78.70967741935485
23.0,79.93548387096774
24.0,81.06451612903226
25.0,82.12903225806451
26.0,82.12903225806451
27.0,82.09677419354838
28.0,81.54838709677418
29.0,80.74193548387098
30.0,79.80645161290323
31.0,79.35483870967741
32.0,78.61290322580646
33.0,78.25806451612902
34.0,78.09677419354838
35.0,78.03225806451613
36.0,78.0
37.0,78.51612903225806
38.0,79.29032258064515
39.0,79.67741935483872
40.0,80.38709677419354
41.0,80.74193548387098
42.0,80.38709677419354
43.0,79.67741935483872
44.0,78.80645161290323
45.0,77.83870967741936
46.0,77.35483870967741
47.0,77.64516129032259
48.0,78.32258064516128
49.0,79.19354838709677
50.0,79.64516129032259
51.0,79.35483870967741
52.0,78.67741935483872
53.0,77.80645161290323
54.0,76.83870967741936
55.0,76.35483870967741
56.0,76.12903225806451
57.0,76.5483870967742
58.0,76.7741935483871
59.0,77.41935483870967
60.0,77.74193548387098
61.0,78.41935483870967
62.0,79.25806451612902
63.0,79.67741935483872
64.0,80.38709677419354
65.0,81.25806451612902
66.0,81.67741935483872
67.0,81.87096774193549
68.0,82.48387096774192
69.0,82.25806451612902
70.0,82.12903225806451
71.0,82.06451612903226
72.0,81.51612903225805
73.0,81.2258064516129
74.0,81.09677419354838
75.0,80.51612903225805
76.0,79.70967741935485
77.0,78.80645161290323
78.0,77.83870967741936
79.0,76.83870967741936
80.0,75.83870967741936
81.0,75.87096774193549
82.0,75.90322580645162
83.0,76.45161290322581
84.0,77.7741935483871
85.0,79.48387096774192
86.0,80.32258064516128
87.0,80.74193548387098
88.0,81.4516129032258
89.0,81.7741935483871
90.0,81.38709677419354
91.0,81.19354838709677
92.0,80.06451612903226
93.0,78.96774193548387
94.0,78.41935483870967
95.0,77.64516129032259
96.0,76.74193548387098
97.0,76.83870967741936
98.0,77.41935483870967
99.0,77.70967741935485
100.0,78.38709677419354
101.0,77.70967741935485
102.0,76.83870967741936
103.0,75.87096774193549
104.0,74.35483870967741
105.0,73.06451612903226
106.0,72.4516129032258
107.0,72.67741935483872
108.0,72.80645161290323
109.0,72.90322580645162
110.0,72.96774193548387
111.0,73.0
112.0,73.0
113.0,73.0
114.0,73.0
115.0,73.51612903225808
116.0,73.7741935483871
117.0,73.90322580645162
118.0,73.96774193548387
119.0,74.0
120.0,74.51612903225808
121.0,75.29032258064515
122.0,75.67741935483872
123.0,75.87096774193549
124.0,76.48387096774194
125.0,76.25806451612902
126.0,76.12903225806451
127.0,76.06451612903226
128.0,76.03225806451613
129.0,76.0
130.0,76.0
131.0,76.51612903225808
132.0,76.7741935483871
133.0,76.90322580645162
134.0,76.96774193548387
135.0,77.0
136.0,77.0
137.0,77.51612903225806
138.0,77.7741935483871
139.0,77.90322580645162
140.0,77.4516129032258
141.0,77.2258064516129
142.0,77.09677419354838
143.0,77.03225806451613
144.0,77.0
145.0,77.0
146.0,77.0
147.0,76.48387096774194
148.0,76.2258064516129
149.0,76.09677419354838
150.0,76.03225806451613
151.0,76.51612903225808
152.0,77.29032258064515
153.0,77.67741935483872
154.0,77.87096774193549
155.0,77.4516129032258
156.0,76.70967741935485
157.0,76.32258064516128
158.0,76.12903225806451
159.0,76.5483870967742
160.0,76.7741935483871
161.0,76.90322580645162
162.0,76.45161290322581
163.0,76.2258064516129
164.0,75.58064516129033
165.0,75.25806451612902
166.0,75.09677419354838
167.0,75.03225806451613
168.0,75.51612903225808
169.0,75.25806451612902
170.0,74.61290322580646
171.0,73.7741935483871
172.0,72.83870967741936
173.0,72.35483870967741
174.0,72.12903225806451
175.0,72.54838709677419
176.0,72.7741935483871
