time,heart_rate
0.0,96.0
1.0,96.0
2.0,96.0
3.0,96.0
4.0,96.0
5.0,96.0
6.0,96.0
7.0,96.0
8.0,96.0
9.0,96.0
10.0,96.51612903225806
11.0,96.25806451612902
12.0,95.61290322580645
13.0,94.7741935483871
14.0,93.83870967741936
15.0,92.83870967741936
16.0,91.83870967741936
17.0,91.35483870967742
18.0,90.61290322580646
19.0,90.25806451612904
20.0,90.09677419354838
21.0,90.54838709677419
22.0,90.7741935483871
23.0,90.38709677419355
24.0,89.67741935483872
25.0,89.3225806451613
26.0,88.61290322580646
27.0,89.29032258064517
28.0,90.16129032258064
29.0,91.12903225806451
30.0,92.12903225806451
31.0,92.12903225806451
32.0,91.58064516129032
33.0,90.7741935483871
34.0,89.83870967741936
35.0,88.83870967741936
36.0,88.35483870967742
37.0,87.61290322580645
38.0,87.25806451612902
39.0,86.5806451612903
40.0,86.25806451612902
41.0,85.5806451612903
42.0,84.74193548387096
43.0,84.83870967741936
44.0,84.90322580645162
45.0,84.93548387096774
46.0,84.96774193548387
47.0,84.48387096774192
48.0,84.2258064516129
49.0,83.5806451612903
50.0,83.25806451612902
51.0,83.09677419354838
52.0,83.54838709677418
53.0,83.7741935483871
54.0,84.41935483870967
55.0,85.25806451612902
56.0,86.19354838709677
57.0,86.64516129032256
58.0,87.38709677419355
59.0,87.74193548387098
60.0,87.90322580645162
61.0,87.4516129032258
62.0,86.70967741935483
63.0,85.80645161290323
64.0,84.83870967741936
65.0,84.35483870967741
66.0,84.64516129032256
67.0,84.80645161290323
68.0,85.41935483870967
69.0,86.25806451612902
70.0,87.19354838709677
71.0,87.64516129032259
72.0,87.35483870967741
73.0,86.6774193548387
74.0,86.32258064516128
75.0,85.61290322580643
76.0,84.74193548387096
77.0,84.32258064516128
78.0,84.12903225806451
79.0,84.54838709677418
80.0,84.7741935483871
81.0,85.41935483870967
82.0,87.29032258064515
83.0,88.74193548387098
84.0,89.45161290322581
85.0,89.80645161290323
86.0,90.48387096774194
87.0,90.7741935483871
88.0,90.90322580645162
89.0,91.48387096774194
90.0,91.7741935483871
91.0,92.41935483870968
92.0,92.74193548387098
93.0,92.90322580645162
94.0,92.96774193548387
95.0,92.48387096774194
96.0,92.2258064516129
97.0,91.58064516129032
98.0,90.74193548387098
99.0,89.80645161290323
100.0,89.35483870967742
101.0,88.61290322580646
102.0,87.74193548387098
103.0,86.80645161290323
104.0,86.35483870967741
105.0,86.64516129032256
106.0,86.80645161290322
107.0,87.41935483870968
108.0,87.74193548387098
109.0,87.90322580645162
110.0,87.96774193548387
111.0,88.0
112.0,88.0
113.0,88.0
114.0,88.0
115.0,89.03225806451613
116.0,89.54838709677419
117.0,90.3225806451613
118.0,91.2258064516129
119.0,91.16129032258064
120.0,91.09677419354838
121.0,90.03225806451613
122.0,88.96774193548387
123.0,87.90322580645162
124.0,86.87096774193549
125.0,86.35483870967741
126.0,86.12903225806451
127.0,86.54838709677418
128.0,86.77419354838709
129.0,87.41935483870968
130.0,88.25806451612902
131.0,88.67741935483872
132.0,88.35483870967742
133.0,87.67741935483872
134.0,86.80645161290323
135.0,85.83870967741936
136.0,85.35483870967741
137.0,85.64516129032256
138.0,85.80645161290323
139.0,86.41935483870967
140.0,86.74193548387095
141.0,87.41935483870968
142.0,87.74193548387098
143.0,88.93548387096774
144.0,90.03225806451613
145.0,90.58064516129032
146.0,90.83870967741936
147.0,90.96774193548387
148.0,91.0
149.0,91.0
150.0,91.0
151.0,91.0
152.0,90.48387096774194
153.0,89.19354838709677
154.0,88.03225806451613
155.0,86.93548387096774
156.0,86.38709677419354
157.0,85.61290322580643
158.0,85.25806451612902
159.0,85.61290322580643
160.0,85.80645161290323
161.0,85.90322580645162
162.0,85.96774193548387
163.0,86.0
164.0,86.0
165.0,86.51612903225805
166.0,86.77419354838709
167.0,87.41935483870968
168.0,88.25806451612902
169.0,88.67741935483872
170.0,88.87096774193549
171.0,88.45161290322581
172.0,88.22580645161291
173.0,87.06451612903226
174.0,85.96774193548387
175.0,85.41935483870967
176.0,84.64516129032256
177.0,84.25806451612902
178.0,84.09677419354838
179.0,83.51612903225805
180.0,83.2258064516129
181.0,82.5806451612903
182.0,82.25806451612902
183.0,82.09677419354838
184.0,82.54838709677418
185.0,82.7741935483871
186.0,83.41935483870967
187.0,84.25806451612902
188.0,84.67741935483869
189.0,84.35483870967741
190.0,83.16129032258064
191.0,82.03225806451613
192.0,81.4516129032258
193.0,81.16129032258064
194.0,81.03225806451613
195.0,81.51612903225805
196.0,82.29032258064515
197.0,82.6774193548387
198.0,82.87096774193549
199.0,82.96774193548387
200.0,82.48387096774192
201.0,82.74193548387098
202.0,82.87096774193549
203.0,83.96774193548387
204.0,85.03225806451613
205.0,86.09677419354838
206.0,87.64516129032258
207.0,88.93548387096774
208.0,90.06451612903226
209.0,91.12903225806451
210.0,92.16129032258064
211.0,93.6774193548387
212.0,95.45161290322581
213.0,96.83870967741936
214.0,98.03225806451613
215.0,98.61290322580645
216.0,98.87096774193549
217.0,98.96774193548387
218.0,99.0
219.0,98.48387096774192
220.0,97.70967741935483
221.0,97.32258064516128
222.0,97.12903225806451
223.0,97.54838709677419
224.0,97.77419354838709
225.0,98.41935483870967
226.0,98.74193548387096
227.0,98.90322580645162
228.0,98.96774193548387
229.0,99.51612903225805
230.0,99.77419354838709
231.0,99.90322580645162
232.0,100.48387096774192
233.0,100.25806451612902
234.0,99.61290322580645
235.0,98.77419354838709
236.0,97.83870967741936
237.0,96.83870967741936
238.0,95.83870967741936
239.0,94.83870967741936
240.0,93.83870967741936
241.0,92.83870967741936
242.0,91.3225806451613
243.0,90.06451612903226
244.0,88.41935483870967
245.0,86.5806451612903
246.0,85.16129032258064
247.0,84.48387096774192
248.0,84.16129032258064
249.0,83.51612903225805
250.0,83.2258064516129
251.0,83.61290322580643
252.0,83.80645161290323
253.0,84.93548387096774
254.0,86.03225806451613
255.0,86.5806451612903
256.0,86.83870967741936
257.0,86.96774193548387
258.0,86.48387096774192
259.0,86.2258064516129
260.0,86.09677419354838
261.0,86.03225806451613
262.0,85.48387096774192
263.0,84.70967741935483
264.0,83.80645161290323
265.0,82.83870967741936
266.0,82.35483870967741
267.0,82.12903225806451
268.0,82.03225806451613
269.0,83.03225806451613
270.0,84.06451612903226
271.0,85.09677419354838
272.0,86.12903225806451
273.0,86.64516129032256
274.0,86.35483870967741
275.0,85.16129032258064
276.0,84.03225806451613
277.0,83.4516129032258
278.0,82.64516129032258
279.0,81.74193548387098
280.0,80.80645161290323
281.0,79.83870967741936
282.0,79.35483870967741
283.0,78.61290322580646
284.0,78.25806451612902
285.0,78.09677419354838
286.0,78.03225806451613
287.0,78.0
288.0,78.51612903225806
289.0,79.29032258064515
290.0,79.67741935483872
291.0,80.90322580645162
292.0,82.54838709677418
293.0,83.87096774193549
294.0,85.54838709677418
295.0,86.90322580645162
296.0,87.54838709677419
297.0,88.87096774193549
298.0,90.03225806451613
299.0,91.09677419354838
300.0,92.12903225806451
301.0,92.64516129032258
302.0,92.87096774193549
303.0,92.96774193548387
304.0,93.0
305.0,93.0
306.0,93.0
307.0,93.51612903225806
308.0,93.7741935483871
309.0,94.93548387096774
310.0,95.51612903225806
311.0,96.32258064516128
312.0,97.2258064516129
313.0,97.6774193548387
314.0,96.83870967741936
315.0,96.41935483870967
316.0,95.6774193548387
317.0,94.7741935483871
318.0,94.32258064516128
319.0,94.12903225806451
320.0,93.51612903225806
321.0,93.2258064516129
322.0,92.58064516129032
323.0,92.25806451612902
324.0,91.58064516129032
325.0,91.25806451612902
326.0,90.58064516129032
327.0,89.74193548387098
328.0,89.3225806451613
329.0,89.12903225806451
330.0,88.51612903225806
331.0,87.70967741935485
332.0,86.80645161290323
333.0,86.35483870967741
334.0,85.61290322580643
335.0,85.25806451612902
336.0,85.61290322580643
337.0,85.80645161290323
338.0,85.90322580645162
339.0,85.4516129032258
340.0,84.70967741935483
341.0,84.32258064516128
342.0,83.61290322580643
343.0,83.7741935483871
344.0,83.87096774193549
345.0,84.4516129032258
346.0,84.74193548387096
347.0,85.41935483870967
348.0,86.25806451612902
349.0,87.19354838709677
350.0,88.16129032258064
351.0,88.64516129032259
352.0,88.87096774193549
353.0,89.48387096774194
354.0,89.7741935483871
355.0,90.41935483870968
356.0,90.74193548387098
357.0,91.41935483870968
358.0,92.25806451612902
359.0,92.67741935483872
360.0,92.87096774193549
361.0,91.93548387096774
362.0,90.93548387096774
363.0,89.38709677419355
364.0,88.09677419354838
365.0,87.4516129032258
366.0,87.16129032258064
367.0,88.06451612903226
368.0,88.54838709677419
369.0,88.29032258064517
370.0,87.64516129032258
371.0,86.80645161290323
372.0,86.87096774193549
373.0,86.90322580645162
374.0,87.45161290322581
375.0,88.25806451612902
376.0,89.19354838709677
377.0,90.16129032258064
378.0,90.64516129032259
379.0,91.38709677419355
380.0,91.74193548387098
381.0,91.90322580645162
382.0,91.45161290322581
383.0,90.70967741935485
384.0,89.80645161290323
385.0,89.35483870967742
386.0,89.12903225806451
387.0,88.51612903225806
388.0,86.67741935483872
389.0,85.25806451612902
390.0,84.54838709677418
391.0,84.19354838709677
392.0,82.48387096774192
393.0,81.16129032258064
394.0,80.51612903225805
395.0,80.19354838709677
396.0,80.03225806451613
397.0,80.0
398.0,80.0
399.0,80.0
400.0,80.0
401.0,80.51612903225805
402.0,80.7741935483871
403.0,80.90322580645162
404.0,80.96774193548387
405.0,81.0
406.0,81.0
407.0,81.51612903225805
