time,mouse_movement,mouse_clicks
0.0,68.48528137423857,4.0
1.0,812.6136258820655,5.0
2.0,2457.44985936368,3.5
3.0,2304.7040885263805,4.75
4.0,3552.5601311192677,4.375
5.0,1798.1038905555465,7.0625
6.0,1399.5139083330548,3.4375
7.0,1968.330861287476,2.6875
8.0,3355.99459696101,2.25
9.0,3098.2917561200716,4.0625
10.0,3690.536756385235,3.875
11.0,3279.2585629295527,2.9375
12.0,4261.42217497081,3.4375
13.0,3490.7443161462065,2.6875
14.0,4347.328830579463,3.25
15.0,3203.9073969448295,5.5625
16.0,1556.6290188162384,6.75
17.0,728.4962574240913,7.3125
18.0,436.43307246884604,6.625
19.0,2050.502208632813,4.25
20.0,1594.705796045264,5.0
21.0,1146.797118801845,4.375
22.0,2055.6025452770264,3.0625
23.0,1368.5721986340955,2.4375
24.0,624.4405657777255,1.1875
25.0,627.7549923017477,1.5
26.0,452.7563541247468,0.6875
27.0,207.02667143581314,1.3125
28.0,139.74995223186227,1.625
29.0,69.87497611593113,0.8125
30.0,24.487436867076458,2.375
31.0,234.13418890796868,2.1875
32.0,227.70862582822292,7.0625
33.0,633.945605674581,5.5
34.0,738.8256165796763,5.75
35.0,638.0621377192917,3.8125
36.0,724.3634918613539,3.875
37.0,602.4789443201507,1.75
38.0,530.1152019910564,0.8125
39.0,1390.079164526145,0.3125
40.0,1135.0959422206504,0.125
41.0,554.6600714765726,0.0
42.0,285.1260895058963,0.0
43.0,137.90134221647173,0.0
44.0,93.0671210000798,3.0
45.0,83.17630064008702,5.5
46.0,119.22641413936502,3.75
47.0,212.3087063703124,2.875
48.0,106.0606031851562,1.4375
49.0,51.16513473662197,0.625
50.0,23.99954067301435,0.1875
51.0,9.573574592153378,0.0625
52.0,0.0,0.0
53.0,166.3926625056833,0.0
54.0,265.8013076164867,0.0
55.0,143.90065380824336,0.0
56.0,71.95032690412168,0.0
57.0,36.97516345206084,0.0
58.0,13.287811022727817,0.0
59.0,162.4938491861041,1.0
60.0,323.6999230191165,3.5
61.0,257.44794125600487,1.75
62.0,485.7665527078109,0.875
63.0,534.5789048324831,2.4375
64.0,476.0037964162567,3.1875
65.0,677.5698226252607,2.5
66.0,705.3031373319254,2.25
67.0,395.1498656629611,2.125
68.0,600.3804696645192,1.0
69.0,701.0824005832933,2.4375
70.0,2676.8283412956957,2.1875
71.0,3009.2504904176685,2.0625
72.0,1628.3200994051488,4.0
73.0,1167.5828162831597,4.0
74.0,2816.581272055244,2.9375
75.0,1886.6018070484047,2.4375
76.0,1828.2259717553789,3.1875
77.0,1520.4625539767599,2.5
78.0,1344.84732033794,2.1875
79.0,1177.1165891077317,4.0625
80.0,2679.32063619819,3.0
81.0,2595.4108236358265,2.4375
82.0,1908.2050064048767,5.1875
83.0,1440.8274316358861,4.5625
84.0,1469.4146950194336,4.1875
85.0,1495.8275140764508,6.0625
86.0,1597.2363383510199,6.0
87.0,1665.7113322954149,4.875
88.0,3757.4951390785814,4.375
89.0,2487.4573506786633,4.125
90.0,1582.2537463183196,3.9375
91.0,1241.297247775531,5.875
92.0,1148.229833291045,3.875
93.0,1509.935913026869,4.875
94.0,2076.7040872789757,2.375
95.0,1512.3110486970047,5.125
96.0,2000.0973256888983,3.4375
97.0,2322.096418434963,4.6875
98.0,1782.1927362921356,3.25
