time,mouse_movement,mouse_clicks
0.0,17.086659443430378,1.0
1.0,813.8923508887948,0.5
2.0,421.7746025691436,1.25
3.0,216.8873012845718,0.625
4.0,384.22757133911665,2.3125
5.0,191.57982756195113,1.125
6.0,191.86863172114772,3.5625
7.0,1093.7318420270321,3.75
8.0,2742.601040518082,2.875
9.0,2849.107387407995,3.375
10.0,2128.7062097778276,2.6875
11.0,3207.0881103140287,4.25
12.0,2767.457479341264,7.0625
13.0,3091.0998555915567,3.5
14.0,2714.622262752745,3.6875
15.0,2148.704391482045,2.8125
16.0,3833.774430432947,1.3125
17.0,3910.479638665942,0.5
18.0,4989.636359697649,0.25
19.0,4854.2564970132225,0.0625
20.0,5021.792250698295,0.0
21.0,2767.3154286529175,0.0
22.0,3006.464137672588,3.0
23.0,2407.844772450343,1.5
24.0,2052.8573944304558,1.75
25.0,2318.3418302423606,1.875
26.0,1210.471184147983,2.9375
27.0,734.2191983652186,1.375
28.0,2082.2804277502655,1.6875
29.0,3037.310821990705,0.8125
30.0,1744.3110617681252,1.375
31.0,2194.4558563033356,2.625
32.0,1831.855661934852,2.3125
33.0,1232.878166924239,2.125
34.0,1521.1450439259102,5.0625
35.0,1721.3264131028127,3.5
36.0,2786.6629204384635,3.6875
37.0,3010.644503025873,2.8125
38.0,2688.2476333924274,2.375
39.0,1440.3385681276818,2.0625
40.0,2336.4368597093135,1.0
41.0,1587.0848559295923,3.4375
42.0,1074.006203233605,2.6875
43.0,2318.192552250519,3.3125
44.0,3382.5970003023863,3.625
45.0,4953.270608718276,1.8125
46.0,4382.196117079095,3.8125
47.0,2255.1732195670397,2.875
48.0,1070.7579007747183,2.375
49.0,474.5994794988972,2.125
50.0,715.73867253645,2.0625
51.0,2114.714469748566,0.9375
52.0,1114.9566146792524,1.4375
53.0,792.5314499909251,0.6875
54.0,424.0779935010295,0.3125
55.0,299.08177591492847,0.125
56.0,135.79459871798764,1.0625
57.0,258.3609281092955,0.5
58.0,121.83505334679467,0.25
59.0,88.56028147443912,0.125
60.0,40.99171060365375,0.0625
61.0,223.01353874535613,1.0
62.0,178.85421707044296,0.5
63.0,138.31950255937335,0.25
64.0,131.60100572366704,0.125
65.0,182.99303898778354,1.0625
66.0,429.0856742330392,1.5
67.0,254.49592407233683,0.75
68.0,379.0547533123399,3.375
