time,mouse_movement,mouse_clicks
0.0,149.73016345038874,0.0
1.0,835.8974380290556,1.0
2.0,897.4776224949659,0.5
3.0,644.2273685806459,0.25
4.0,816.5668153216277,3.125
5.0,652.7011746333026,1.5625
6.0,1310.0846097888302,3.75
7.0,817.6333554880513,4.875
8.0,593.6052656396112,6.4375
9.0,1578.9067799351822,4.125
10.0,1754.7517002004608,3.0625
11.0,1027.855432389093,1.4375
12.0,1352.3542749548888,0.625
13.0,783.0943862760577,0.1875
14.0,899.3155691455217,1.0625
15.0,1352.7769667552084,0.5
16.0,837.2118172965306,1.25
17.0,595.8696206560418,0.625
18.0,521.9109323237228,1.3125
19.0,463.5708228473743,1.625
20.0,1188.425390544496,0.8125
21.0,973.1997379107354,1.375
22.0,583.4788430643541,0.6875
23.0,1876.495677702517,0.3125
24.0,1222.5620422662796,3.125
25.0,631.2860271340153,3.5625
26.0,446.0266609110565,5.75
27.0,304.4880649316167,5.875
28.0,193.7542247700008,5.9375
29.0,668.7255537508106,3.875
30.0,488.6897823801751,3.875
31.0,457.31278874430495,5.8125
32.0,406.76201043856014,4.8125
33.0,376.23609601488033,5.3125
34.0,590.5976439368161,3.625
35.0,432.731394646832,5.75
36.0,692.7483778976272,4.75
37.0,473.6714074104471,4.3125
38.0,3030.088290671686,3.0625
39.0,2030.9864113766616,3.5
40.0,1808.4587008770188,4.625
41.0,1309.245305656787,5.25
42.0,1067.4447499012476,5.5625
43.0,829.3020665269571,5.75
44.0,767.6949909687428,3.8125
45.0,598.1176596871684,4.8125
46.0,422.49977421041945,6.3125
47.0,390.4630393289899,3.0625
48.0,816.5314532997452,3.4375
49.0,515.4019839613037,5.6875
50.0,730.2151546411509,6.75
51.0,596.0749068016992,6.25
52.0,337.1267157893158,8.125
53.0,159.6020991796007,8.0
54.0,239.71844333629394,7.875
55.0,598.92926490327,7.8125
56.0,1208.7846041075366,4.8125
57.0,3202.7073184540363,4.25
58.0,2465.0806644717327,3.0
59.0,1274.8565630909202,3.375
60.0,853.4880458508023,1.5625
61.0,905.9188463063331,2.75
62.0,873.1610033554541,3.3125
63.0,696.0193103986453,4.625
64.0,1021.2084113662991,4.25
65.0,1071.8308411907537,4.125
66.0,865.3407697091336,5.0
67.0,721.533521460558,6.4375
68.0,391.2941927614393,3.125
69.0,287.408259121708,3.5
70.0,553.9607727556846,3.6875
71.0,1107.7752561003022,4.75
72.0,2221.6601455463606,5.25
