time,gsr
0.0,15434.533204121852
1.0,15513.924500236364
2.0,15654.522237216659
3.0,15799.683699727406
4.0,15924.067411429434
5.0,16016.565154637585
6.0,15892.570209683796
7.0,15506.257914421414
8.0,15203.3224480729
9.0,14960.317170548267
10.0,14809.678134525151
11.0,14891.048851401658
12.0,14982.813954957102
13.0,14908.141547012656
14.0,14788.748651419408
15.0,14808.155516441107
16.0,14940.15834139257
17.0,14791.768215655109
18.0,14793.74505943273
19.0,14971.6034340486
20.0,15164.799973389952
21.0,15018.230889283928
22.0,14875.814717837644
23.0,14903.393204368345
24.0,15065.632665092395
25.0,15217.615377763579
26.0,15174.292483415258
27.0,14925.715925024917
28.0,14856.130446721381
29.0,14985.360641288975
30.0,14982.226138187554
31.0,14946.114004158564
32.0,14974.195023947808
33.0,14858.694776434993
34.0,14816.41117220316
35.0,14791.391421941771
36.0,14707.41036136999
37.0,14665.506181667872
38.0,14645.165986494505
39.0,14634.347685038047
40.0,14629.123617573758
41.0,14628.782662922033
42.0,14628.571428571424
43.0,14628.571428571424
44.0,14628.571428571424
45.0,14630.824617060245
46.0,14629.698022815835
47.0,14629.307304810303
48.0,14628.939366690862
49.0,14633.751315362342
50.0,14631.090959826608
51.0,14629.831194199014
52.0,14631.209962457868
53.0,14629.890695514645
54.0,14631.390716671891
55.0,14639.274951718307
56.0,14634.278062892463
57.0,14640.083620407375
58.0,14635.928457045822
59.0,14632.354947756587
60.0,14630.172754442236
61.0,14629.361001733467
62.0,14628.693658478827
63.0,14628.582514382739
64.0,14628.571428571424
65.0,14628.571428571424
66.0,14628.571428571424
67.0,14628.571428571424
68.0,14628.571428571424
69.0,14628.571428571424
70.0,14628.571428571424
71.0,14628.571428571424
72.0,14628.571428571424
73.0,14628.571428571424
74.0,14628.571428571424
75.0,14628.571428571424
76.0,14628.571428571424
77.0,14628.571428571424
78.0,14628.571428571424
79.0,14628.571428571424
80.0,14629.637570963449
81.0,14629.814752948962
82.0,14629.193090760193
83.0,14630.661711185114
84.0,14629.61656987827
85.0,14629.060682275096
86.0,14628.793860011338
87.0,14628.855223408053
88.0,14628.657718129762
89.0,14628.614573350591
90.0,14628.59300096101
91.0,14631.077023680218
92.0,14631.419765584847
93.0,14629.995597078136
94.0,14634.452291077487
95.0,14656.75526232134
96.0,14662.064799322492
97.0,14645.268084804567
98.0,14642.097796955208
99.0,14643.191805633083
100.0,14635.092760774227
101.0,14632.607457307997
102.0,14630.58944293971
103.0,14633.770414317623
