time,buttons_pressed
0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,1.0
5.0,0.5
6.0,1.25
7.0,0.625
8.0,0.3125
9.0,0.125
10.0,0.0625
11.0,2.0
12.0,2.0
13.0,1.0
14.0,1.5
15.0,0.75
16.0,0.3125
17.0,0.125
18.0,0.0625
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,1.0
26.0,1.5
27.0,1.75
28.0,1.875
29.0,0.9375
30.0,0.4375
31.0,0.1875
32.0,0.0625
33.0,0.0
34.0,2.0
35.0,1.0
36.0,0.5
37.0,0.25
38.0,1.125
39.0,1.5
40.0,0.75
41.0,0.375
42.0,0.1875
43.0,0.0625
44.0,0.0
45.0,1.0
46.0,0.5
47.0,3.25
48.0,3.625
49.0,1.8125
50.0,0.875
51.0,0.4375
52.0,0.125
53.0,0.0
54.0,0.0
55.0,0.0
56.0,2.0
57.0,2.0
58.0,2.0
59.0,3.0
60.0,2.5
61.0,1.1875
62.0,0.5625
63.0,0.25
64.0,1.0625
65.0,0.5
66.0,0.25
67.0,0.125
68.0,1.0625
69.0,0.5
70.0,0.25
71.0,0.125
72.0,0.0625
73.0,0.0
74.0,0.0
75.0,0.0
76.0,0.0
77.0,0.0
78.0,1.0
79.0,0.5
80.0,1.25
81.0,0.625
82.0,1.3125
83.0,0.625
84.0,0.3125
85.0,0.125
86.0,0.0625
87.0,1.0
88.0,0.5
89.0,0.25
90.0,0.125
91.0,0.0625
92.0,1.0
93.0,0.5
94.0,0.25
95.0,0.125
96.0,0.0625
97.0,0.0
98.0,0.0
99.0,0.0
100.0,1.0
101.0,1.5
102.0,0.75
103.0,0.375
104.0,2.1875
105.0,1.0625
106.0,0.5
107.0,0.25
108.0,0.125
109.0,0.0
110.0,0.0
111.0,0.0
112.0,1.0
113.0,1.5
114.0,1.75
115.0,0.875
116.0,0.4375
117.0,0.1875
118.0,0.0625
119.0,0.0
120.0,0.0
121.0,0.0
122.0,0.0
123.0,0.0
124.0,0.0
125.0,0.0
126.0,0.0
127.0,0.0
128.0,0.0
129.0,0.0
130.0,0.0
131.0,0.0
132.0,0.0
133.0,0.0
134.0,0.0
135.0,0.0
136.0,0.0
137.0,0.0
138.0,0.0
139.0,0.0
140.0,2.0
141.0,1.0
142.0,1.5
143.0,0.75
144.0,0.375
145.0,0.125
146.0,0.0625
147.0,0.0
148.0,0.0
149.0,1.0
150.0,3.5
151.0,1.75
152.0,0.875
153.0,0.4375
154.0,0.1875
155.0,0.0
156.0,0.0
157.0,0.0
158.0,2.0
159.0,2.0
160.0,2.0
161.0,2.0
162.0,1.0
163.0,1.4375
164.0,1.6875
165.0,0.8125
166.0,0.375
167.0,1.1875
168.0,0.5625
169.0,0.25
170.0,0.125
171.0,1.0625
172.0,0.5
173.0,0.25
174.0,0.125
175.0,1.0625
176.0,0.5
177.0,0.25
178.0,0.125
179.0,0.0625
180.0,0.0
181.0,0.0
182.0,1.0
183.0,0.5
184.0,1.25
185.0,0.625
186.0,2.3125
187.0,1.125
188.0,0.5625
189.0,0.25
190.0,1.125
191.0,0.5
192.0,1.25
193.0,1.625
194.0,0.8125
195.0,0.375
196.0,1.1875
197.0,1.5625
198.0,1.75
199.0,1.875
200.0,1.9375
201.0,1.9375
202.0,0.9375
203.0,0.4375
204.0,0.1875
205.0,0.0625
206.0,0.0
207.0,0.0
208.0,1.0
209.0,1.5
210.0,1.75
211.0,1.875
212.0,1.9375
213.0,2.9375
214.0,2.4375
215.0,2.1875
216.0,1.0625
217.0,0.5
218.0,0.1875
219.0,0.0625
220.0,0.0
221.0,0.0
222.0,0.0
223.0,0.0
224.0,1.0
225.0,1.5
226.0,0.75
