time,facial_skin_temperature
4.0,34.6
5.0,34.49733333333333
6.0,34.379999999999995
7.0,34.250933333333336
8.0,34.11316129032258
9.0,33.959161290322584
10.0,33.94658064516129
11.0,34.004709677419356
12.0,34.098193548387094
13.0,34.20935483870968
14.0,34.329354838709676
15.0,34.3998064516129
16.0,34.44548387096774
17.0,34.47877419354839
18.0,34.505870967741934
19.0,34.529870967741935
20.0,34.52772043010752
21.0,34.51249462365591
22.0,34.4907311827957
23.0,34.465698924731186
24.0,34.439032258064515
25.0,34.412365591397844
26.0,34.372623655913976
27.0,34.32634408602151
28.0,34.27679569892473
29.0,34.22561290322581
30.0,34.17361290322581
31.0,34.14845161290323
32.0,34.13670967741936
33.0,34.131677419354844
34.0,34.13
35.0,34.13
36.0,34.13
37.0,34.13
38.0,34.13
39.0,34.13
40.0,34.13
41.0,34.13
42.0,34.13
43.0,34.13
44.0,34.13
45.0,34.13
46.0,34.13
47.0,34.13
48.0,34.13
49.0,34.13
50.0,34.13
51.0,34.13
52.0,34.13
53.0,34.13
54.0,34.13
55.0,34.13
56.0,34.13
57.0,34.13
58.0,34.13
59.0,34.13
60.0,34.13
61.0,34.13
62.0,34.13
63.0,34.13
64.0,34.13
65.0,34.13
66.0,34.13
67.0,34.13
68.0,34.13
69.0,34.13
70.0,34.13
71.0,34.13
72.0,34.13
73.0,34.13
74.0,34.13
75.0,34.13
76.0,34.13
77.0,34.13
78.0,34.13
79.0,34.13
80.0,34.13
81.0,34.13
82.0,34.13
83.0,34.13
84.0,34.13
85.0,34.13
86.0,34.13
87.0,34.13
88.0,34.13
89.0,34.13
90.0,34.13
91.0,34.13
92.0,34.13
93.0,34.13
94.0,34.13
95.0,34.13
96.0,34.13
97.0,34.13
98.0,34.13
99.0,34.13
100.0,34.13
101.0,34.13
102.0,34.13
103.0,34.13
104.0,34.13
105.0,34.13
106.0,34.13
107.0,34.13
108.0,34.13
109.0,34.13
110.0,34.13
111.0,34.13
112.0,34.13
113.0,34.13
114.0,34.13
115.0,34.13
116.0,34.13
117.0,34.13
118.0,34.13
119.0,34.13
120.0,34.13
121.0,34.13
122.0,34.13
123.0,34.13
124.0,34.13
125.0,34.13
126.0,34.13
127.0,34.13
128.0,34.13
129.0,34.13
130.0,34.13
131.0,34.13
132.0,34.13
133.0,34.13
134.0,34.13
135.0,34.13
136.0,34.13
137.0,34.13
138.0,34.13
139.0,34.13
140.0,34.13
141.0,34.13
142.0,34.13
143.0,34.13
144.0,34.13
145.0,34.13
146.0,34.13
147.0,34.13
148.0,34.13
149.0,34.13
150.0,34.13
151.0,34.13
152.0,34.13
153.0,34.13
154.0,34.13
155.0,34.13
156.0,34.13
157.0,34.13
158.0,34.13
159.0,34.13
160.0,34.13
161.0,34.13
162.0,34.13
163.0,34.13
164.0,34.13
165.0,34.13
166.0,34.13
167.0,34.13
168.0,34.13
169.0,34.13
170.0,34.13
171.0,34.13
172.0,34.13
173.0,34.13
174.0,34.13
175.0,34.13
176.0,34.13
177.0,34.13
178.0,34.13
179.0,34.13
180.0,34.13
181.0,34.13
182.0,34.13
183.0,34.13
184.0,34.13
185.0,34.13
186.0,34.13
187.0,34.13
188.0,34.13
189.0,34.13
190.0,34.13
191.0,34.13
192.0,34.13
193.0,34.13
194.0,34.13
195.0,34.13
196.0,34.13
197.0,34.13
198.0,34.13
199.0,34.13
200.0,34.13
201.0,34.13
202.0,34.13
203.0,34.13
204.0,34.13
205.0,34.13
206.0,34.13
207.0,34.13
208.0,34.13
209.0,34.13
210.0,34.13
211.0,34.13
212.0,34.13
213.0,34.13
214.0,34.13
215.0,34.13
216.0,34.13
217.0,34.13
218.0,34.13
219.0,34.13
220.0,34.13
221.0,34.13
222.0,34.13
223.0,34.13
224.0,34.13
225.0,34.13
226.0,34.13
227.0,34.13
228.0,34.13
229.0,34.13
230.0,34.13
231.0,34.13
232.0,34.13
233.0,34.13
234.0,34.13
235.0,34.13
236.0,34.13
237.0,34.13
238.0,34.13
239.0,34.13
240.0,34.13
241.0,34.13
242.0,34.13
243.0,34.13
244.0,34.13
245.0,34.13
246.0,34.13
247.0,34.13
248.0,34.13
249.0,34.13
250.0,34.13
251.0,34.13
252.0,34.13
253.0,34.13
254.0,34.13
255.0,34.13
256.0,34.13
257.0,34.13
258.0,34.13
259.0,34.13
260.0,34.13
261.0,34.13
262.0,34.13
263.0,34.13
264.0,34.13
265.0,34.13
266.0,34.13
267.0,34.13
268.0,34.13
269.0,34.13
270.0,34.13
271.0,34.13
272.0,34.13
273.0,34.13
274.0,34.13
275.0,34.13
276.0,34.13
277.0,34.13
278.0,34.13
279.0,34.13
280.0,34.13
281.0,34.13
282.0,34.13
283.0,34.13
284.0,34.13
285.0,34.13
286.0,34.13
287.0,34.13
288.0,34.13
289.0,34.13
290.0,34.13
291.0,34.13
292.0,34.13
293.0,34.13
294.0,34.13
295.0,34.13
296.0,34.13
297.0,34.13
298.0,34.13
299.0,34.13
300.0,34.13
301.0,34.13
302.0,34.13
303.0,34.13
304.0,34.13
305.0,34.13
306.0,34.13
307.0,34.13
308.0,34.13
309.0,34.13
310.0,34.13
311.0,34.13
312.0,34.13
313.0,34.13
314.0,34.13
315.0,34.13
316.0,34.13
317.0,34.13
318.0,34.13
319.0,34.13
320.0,34.13
321.0,34.13
322.0,34.13
323.0,34.13
324.0,34.13
325.0,34.13
326.0,34.13
327.0,34.13
328.0,34.13
329.0,34.13
330.0,34.13
331.0,34.13
332.0,34.13
333.0,34.13
334.0,34.13
335.0,34.13
336.0,34.13
337.0,34.13
338.0,34.13
339.0,34.13
340.0,34.13
341.0,34.13
342.0,34.13
343.0,34.13
344.0,34.13
345.0,34.13
346.0,34.13
347.0,34.13
348.0,34.13
349.0,34.13
350.0,34.13
351.0,34.13
352.0,34.13
353.0,34.13
354.0,34.13
355.0,34.13
356.0,34.13
357.0,34.13
358.0,34.13
359.0,34.13
360.0,34.13
361.0,34.13
362.0,34.13
363.0,34.13
364.0,34.13
365.0,34.13
366.0,34.13
367.0,34.13
368.0,34.13
369.0,34.13
370.0,34.13
371.0,34.13
372.0,34.13
373.0,34.13
374.0,34.13
375.0,34.13
376.0,34.13
377.0,34.13
378.0,34.13
379.0,34.13
380.0,34.13
381.0,34.13
382.0,34.13
383.0,34.13
384.0,34.13
385.0,34.13
386.0,34.13
387.0,34.13
388.0,34.13
389.0,34.13
390.0,34.13
391.0,34.13
392.0,34.13
393.0,34.13
394.0,34.13
395.0,34.13
396.0,34.13
397.0,34.13
398.0,34.13
399.0,34.13
400.0,34.13
401.0,34.13
402.0,34.13
403.0,34.13
404.0,34.13
405.0,34.13
406.0,34.13
407.0,34.13
408.0,34.13
409.0,34.13
410.0,34.13
411.0,34.13
412.0,34.13
413.0,34.13
414.0,34.13
415.0,34.13
416.0,34.13
417.0,34.13
418.0,34.13
419.0,34.13
420.0,34.13
421.0,34.13
422.0,34.13
423.0,34.13
424.0,34.13
425.0,34.13
426.0,34.13
427.0,34.13
428.0,34.13
429.0,34.13
430.0,34.13
431.0,34.13
432.0,34.13
433.0,34.13
434.0,34.13
435.0,34.13
436.0,34.13
437.0,34.13
438.0,34.13
439.0,34.13
440.0,34.13
441.0,34.13
442.0,34.13
443.0,34.13
444.0,34.13
445.0,34.13
446.0,34.13
447.0,34.13
448.0,34.13
449.0,34.13
450.0,34.13
451.0,34.13
452.0,34.13
453.0,34.13
454.0,34.13
455.0,34.13
456.0,34.13
457.0,34.13
458.0,34.13
459.0,34.13
460.0,34.13
461.0,34.13
462.0,34.13
463.0,34.13
464.0,34.13
465.0,34.13
466.0,34.13
467.0,34.13
468.0,34.13
469.0,34.13
470.0,34.13
471.0,34.13
472.0,34.13
473.0,34.13
474.0,34.13
475.0,34.13
476.0,34.13
477.0,34.13
478.0,34.13
479.0,34.13
480.0,34.13
481.0,34.13
482.0,34.13
483.0,34.13
484.0,34.13
485.0,34.13
486.0,34.13
487.0,34.13
488.0,34.13
489.0,34.13
490.0,34.13
491.0,34.13
492.0,34.13
493.0,34.13
494.0,34.13
495.0,34.13
496.0,34.13
497.0,34.13
498.0,34.13
499.0,34.13
500.0,34.13
501.0,34.13
502.0,34.13
503.0,34.13
504.0,34.13
505.0,34.13
506.0,34.13
507.0,34.13
508.0,34.13
509.0,34.13
510.0,34.13
511.0,34.13
512.0,34.13
513.0,34.13
514.0,34.13
515.0,34.13
516.0,34.13
517.0,34.13
518.0,34.13
519.0,34.13
520.0,34.13
521.0,34.13
522.0,34.13
523.0,34.13
524.0,34.13
525.0,34.13
526.0,34.13
527.0,34.13
528.0,34.13
529.0,34.13
530.0,34.13
531.0,34.13
532.0,34.13
533.0,34.13
534.0,34.13
535.0,34.13
536.0,34.13
537.0,34.13
538.0,34.13
539.0,34.13
540.0,34.13
541.0,34.13
542.0,34.13
543.0,34.13
544.0,34.13
545.0,34.13
546.0,34.13
547.0,34.13
548.0,34.13
549.0,34.13
550.0,34.13
551.0,34.13
552.0,34.13
553.0,34.13
554.0,34.13
555.0,34.13
556.0,34.13
557.0,34.13
558.0,34.13
559.0,34.13
560.0,34.13
561.0,34.13
562.0,34.13
563.0,34.13
564.0,34.13
565.0,34.13
566.0,34.13
567.0,34.13
568.0,34.13
569.0,34.13
570.0,34.13
571.0,34.13
572.0,34.13
573.0,34.13
574.0,34.13
575.0,34.13
576.0,34.13
577.0,34.13
578.0,34.13
579.0,34.13
580.0,34.13
581.0,34.13
582.0,34.13
583.0,34.13
584.0,34.13
585.0,34.13
586.0,34.13
587.0,34.13
588.0,34.13
589.0,34.13
590.0,34.13
591.0,34.13
592.0,34.13
593.0,34.13
594.0,34.13
595.0,34.13
596.0,34.13
597.0,34.13
598.0,34.13
599.0,34.13
600.0,34.13
601.0,34.13
602.0,34.13
603.0,34.13
604.0,34.13
605.0,34.13
606.0,34.13
607.0,34.13
608.0,34.13
609.0,34.13
610.0,34.13
611.0,34.13
612.0,34.13
613.0,34.13
614.0,34.13
615.0,34.13
616.0,34.13
617.0,34.13
618.0,34.13
619.0,34.13
620.0,34.13
621.0,34.13
622.0,34.13
623.0,34.13
624.0,34.13
625.0,34.13
626.0,34.13
627.0,34.13
628.0,34.13
629.0,34.13
630.0,34.13
631.0,34.13
632.0,34.13
633.0,34.13
634.0,34.13
635.0,34.13
636.0,34.13
637.0,34.13
638.0,34.13
639.0,34.13
640.0,34.13
641.0,34.13
642.0,34.13
643.0,34.13
644.0,34.13
645.0,34.13
646.0,34.13
647.0,34.13
648.0,34.13
649.0,34.13
650.0,34.13
651.0,34.13
652.0,34.13
653.0,34.13
654.0,34.13
655.0,34.13
656.0,34.13
657.0,34.13
658.0,34.13
659.0,34.13
660.0,34.13
661.0,34.13
662.0,34.13
663.0,34.13
664.0,34.13
665.0,34.13
666.0,34.13
667.0,34.13
668.0,34.13
669.0,34.13
670.0,34.13
671.0,34.13
672.0,34.13
673.0,34.13
674.0,34.13
675.0,34.13
676.0,34.13
677.0,34.13
678.0,34.13
679.0,34.13
680.0,34.13
681.0,34.13
682.0,34.13
683.0,34.13
684.0,34.13
685.0,34.13
686.0,34.13
687.0,34.13
688.0,34.13
689.0,34.13
690.0,34.13
691.0,34.13
692.0,34.13
693.0,34.13
694.0,34.13
695.0,34.13
696.0,34.13
697.0,34.13
698.0,34.13
699.0,34.13
700.0,34.13
701.0,34.13
702.0,34.13
703.0,34.13
704.0,34.13
705.0,34.13
706.0,34.13
707.0,34.13
708.0,34.13
709.0,34.13
710.0,34.13
711.0,34.13
712.0,34.13
713.0,34.13
714.0,34.13
