time,facial_skin_temperature
2.0,33.77
3.0,33.763333333333335
4.0,33.755714285714284
5.0,33.74733333333334
6.0,33.73838709677419
7.0,33.72838709677419
8.0,33.73227096774194
9.0,33.743096774193546
10.0,33.75739354838709
11.0,33.77342580645161
12.0,33.790325806451605
13.0,33.80526451612903
14.0,33.81922258064516
15.0,33.832690322580646
16.0,33.8459129032258
17.0,33.8590129032258
18.0,33.88496451612903
19.0,33.91734193548386
20.0,33.952932258064514
21.0,33.99012903225807
22.0,34.028129032258065
23.0,34.04388387096775
24.0,34.048516129032265
25.0,34.047587096774194
26.0,34.04387741935484
27.0,34.038777419354844
28.0,34.03458924731183
29.0,34.03085698924731
30.0,34.027352688172044
31.0,34.0239623655914
32.0,34.020629032258064
33.0,34.01729569892473
34.0,34.01671505376344
35.0,34.017510752688175
36.0,34.018994623655914
37.0,34.02082258064516
38.0,34.02282258064516
39.0,34.03468064516129
40.0,34.05146774193548
41.0,34.07071935483871
42.0,34.09120322580645
43.0,34.11230322580646
44.0,34.10806129032258
45.0,34.09114838709678
46.0,34.0679
47.0,34.04148387096774
48.0,34.01348387096775
49.0,34.013354838709674
50.0,34.02716129032258
51.0,34.047935483870965
52.0,34.07219354838709
53.0,34.098193548387094
54.0,34.10814193548387
55.0,34.11006451612903
56.0,34.10797419354839
57.0,34.10387741935484
58.0,34.09877741935484
59.0,34.094245161290324
60.0,34.08999677419355
61.0,34.085890322580646
62.0,34.081854838709674
63.0,34.07785483870968
64.0,34.091970967741936
65.0,34.11514516129032
66.0,34.14284838709678
67.0,34.172816129032256
68.0,34.20391612903225
69.0,34.20864193548387
70.0,34.20018064516128
71.0,34.18512580645161
72.0,34.166774193548385
73.0,34.14677419354839
74.0,34.132400000000004
75.0,34.120838709677415
76.0,34.11068387096775
77.0,34.10123225806451
78.0,34.09213225806452
79.0,34.10626666666667
80.0,34.13201827956989
81.0,34.16357849462365
82.0,34.198043010752684
83.0,34.23395967741935
84.0,34.269876344086015
85.0,34.28565537634408
86.0,34.29136559139785
87.0,34.29204139784946
88.0,34.2902
89.0,34.287099999999995
