time,rot_x,rot_y,rot_z
0.0,0.0026623097085727216,0.0,0.0
1.0,0.0008182062999165522,0.0,0.0
2.0,-0.009173995162833421,0.0,0.0
3.0,-0.0022804964162985914,0.0,0.25008667814318813
4.0,-0.0029022869152188196,0.0,-0.31336524843893543
5.0,-0.002683244654279652,0.0,-0.9160637745751097
6.0,-0.0014804378337110794,0.0,-0.8272376810016717
7.0,-0.004908665650444937,0.0,-0.9253103647337968
8.0,-0.0037110026054232104,0.0,-0.6649424241418029
9.0,-0.00010878845429589915,0.0,-0.33029634610389313
10.0,0.004979234747888233,0.0,-0.1414284022648143
11.0,-0.0007583680631162173,0.0,-0.05917668830939359
12.0,-0.004041119840472863,0.0,-0.013597984022416769
13.0,-0.00933563773322136,0.0,-0.000713862742798299
14.0,0.015229673575367026,0.0,-7.016639116701687e-07
15.0,0.01651281404583308,0.0,-1.0514409538029836e-08
16.0,0.0033104775754605707,0.0,0.0
17.0,0.005175443349882812,0.0,0.0
18.0,3.448272943393921e-05,0.0,0.0
19.0,0.0016991029072826896,0.0,0.0
20.0,0.007576780822924107,0.0,0.0
21.0,0.002783605730108408,0.0,0.0
22.0,0.0007202057440515183,0.0,0.0
23.0,0.002698867704319647,0.0,0.0
24.0,0.0012866843069273628,0.0,0.0
25.0,0.0003037925177700056,0.0,0.0
26.0,0.002270382045256028,0.0,0.0
27.0,0.0037212769424386782,0.0,0.0
28.0,0.0005748907944176263,0.0,0.0
29.0,-7.007061893150423e-05,0.0,0.0
30.0,0.0013918967595786596,0.0,0.0
31.0,0.00789813494992322,0.0,0.0
32.0,0.0039869504617081305,0.0,0.0
33.0,0.0034677060650288743,0.0,0.0
34.0,0.002244819291997226,0.0,0.0
35.0,0.001103935544828571,0.0,0.0
36.0,-0.0013589779908872123,0.0,0.0
37.0,-0.003555308715309898,0.0,0.0
38.0,0.0036531585525862815,0.0,0.0
39.0,0.002171043619284904,0.0,0.0
40.0,0.003157743341263891,0.0,-0.03770754267877025
41.0,0.0041796263542026105,0.0,-0.16531844811976643
42.0,0.0018782948943791447,0.0,-0.08299654654717085
43.0,0.0011040700276561922,0.0,-0.04149866071586583
44.0,-0.005135190841274929,0.0,-0.020749330357932916
45.0,-0.009024372065957093,0.0,-0.13228000559818878
46.0,-0.017937680494653708,0.0,-0.2700343764161007
47.0,-0.015725415536746595,0.0,-0.13514953957264278
48.0,-0.017326894755956605,0.0,-0.06758363186559949
49.0,-0.007519075117067031,0.0,-0.03379181593279974
50.0,-0.0017521978197029633,0.0,-0.01304954230615194
51.0,-0.001058470623383744,0.0,-0.0899062510925561
52.0,-0.001904287025777294,0.0,-0.04907426215950632
53.0,0.0023749033353677373,0.0,-0.31802093227903594
54.0,0.007556357840656323,0.0,-0.2062088296703387
55.0,0.00564783039982094,0.0,-0.10312710077837606
56.0,0.005870414317073098,0.0,-0.351208080492444
57.0,0.0017468032562613998,0.0,-0.24665602912397266
58.0,-9.318919214853713e-05,0.0,-0.11416089082116355
59.0,-0.000246567248058442,0.0,-0.055605496550243626
60.0,-0.00017125947139043956,0.0,-0.209233253692154
61.0,2.1393396723981035e-05,0.0,-0.09552758714881802
62.0,-0.0021356406102243826,0.0,-0.045540033236024006
63.0,-0.0036936983737513697,0.0,-0.02276988368948535
64.0,0.002148701991231092,0.0,-0.03417820384610574
65.0,0.00011312255564554011,0.0,-0.1544574489635054
66.0,-0.0016851030200816068,0.0,-0.14818394950976005
67.0,-0.004215080282225244,0.0,-0.0920518221264855
68.0,0.00043282109827181853,0.0,-0.07486221191699617
69.0,0.001111648174514733,0.0,-0.0368640685787681
70.0,0.0022131426145431212,0.0,-0.01396312529744918
71.0,-0.0036290593416705395,0.0,-0.004763857724863962
72.0,0.0009887076971073537,0.0,-0.0018206830039225737
73.0,-0.010069788995337538,0.0,-9.207100281492437e-06
74.0,-0.006162859450642384,0.0,-0.04407292666058332
75.0,-0.0025724578460242257,0.0,-0.109350483045797
76.0,-0.000719288991483537,0.0,-0.05551571326687668
77.0,0.002893707489901305,0.0,-0.14803888406065263
78.0,0.0002448748203266926,0.0,-0.07412498002417743
79.0,0.0006367721596676697,0.0,-0.4527778979513893
