time,gaze_movement,pupil_diameter
0.0,218.5201296481916,3.512594832850241
1.0,1072.4304013803637,3.527383707246376
2.0,1381.5735467895745,3.4835898349623635
3.0,1588.1116317617957,3.5283043467875554
4.0,3295.974395571453,3.5419030039800634
5.0,2419.4067014341417,3.5745052267415094
6.0,1690.5666979624793,3.540373942986403
7.0,1269.9916990310548,3.3860202175922263
8.0,1172.9362317060024,3.3504847815691945
9.0,2361.5563333755226,3.418129831455059
10.0,1782.5293783289555,3.468408091262442
11.0,1149.1667819424183,3.4435614909030887
12.0,3538.082202396044,3.4888423437007865
13.0,3980.2241482285235,3.600429380072898
14.0,2884.4118387563235,3.690253305480603
15.0,2202.4924487854937,3.6432401965527896
16.0,1455.2235963602855,3.5844327935460623
17.0,1266.0183848699585,3.538225841378594
18.0,1398.4058246142242,3.4764220083940875
19.0,2156.0036651450237,3.4411023420012645
20.0,2169.8140572428606,3.421781575008452
21.0,1212.6055361957824,3.3861842742957036
22.0,1542.9243846925633,3.35807224798625
23.0,1543.594074872805,3.345725642393784
24.0,1936.043161994463,3.4881133425230573
25.0,1909.1382398164696,3.5814095034730853
26.0,1857.8554582142574,3.5943153990607666
27.0,1884.6348890569193,3.6020178737125983
28.0,1195.202744847151,3.5836972389090853
29.0,1247.3439624529528,3.5893768784370756
30.0,1876.5458835754043,3.5535179643044374
31.0,1401.8207487307027,3.5039505800829636
32.0,1850.183698036737,3.517897475873145
33.0,2230.6016308822063,3.5345147084178334
34.0,3095.254664509831,3.525851978064721
35.0,2128.7908682639254,3.4821715755428757
36.0,2820.7547193679466,3.4083875705907505
37.0,2511.8016997243267,3.3694855781180664
38.0,1653.0439167670636,3.3910731662987237
39.0,763.976938687583,3.435697367383037
40.0,362.5738140975274,3.4925953220328942
41.0,125.92029728149944,3.5560185703614406
42.0,1373.316880089209,3.6210742311873365
43.0,1873.2007327415522,3.7303131669981635
44.0,1199.662171562979,3.7871782975400237
45.0,1050.3627747189366,3.763585665348128
46.0,1104.9284260792992,3.7347181795586035
47.0,1359.487064771727,3.7165622824005715
48.0,774.114065617012,3.6620495609954515
49.0,488.08631840476596,3.681547233869269
50.0,1344.065389318375,3.7153596065845793
51.0,1655.0222920305134,3.7982946971462677
52.0,934.6279263335505,3.8668825271943508
53.0,724.8031286909288,3.929191762580345
54.0,464.793645265084,3.909555420920345
55.0,315.64900400919043,3.8898941267988443
56.0,227.3118504812508,3.921542401886178
57.0,212.25120509187948,3.9197014318274936
58.0,208.1823727114081,3.943089575094209
59.0,253.58913261382662,3.9829039170925586
60.0,257.9604955668298,3.9742655076732833
61.0,237.3771601332581,3.9723775410579893
62.0,635.9202680365063,3.874293682655076
63.0,927.4545062749406,3.7830756092922173
64.0,1385.1731757998887,3.8320295982236696
65.0,803.0547428349041,3.850657653364405
66.0,1330.5740903324008,3.855296118080052
67.0,2940.155512769864,3.8648104232688576
68.0,1834.9048493485666,3.8300437250752886
69.0,1734.609281025963,3.7864691825980166
70.0,2937.2276644928425,3.744392990526536
71.0,3139.382821772835,3.8184641542890096
72.0,3206.841227214004,3.977030208486147
73.0,3279.789384821542,4.101173177850112
74.0,2877.302817900374,4.171470136293324
75.0,1912.8986565799553,4.191585001599444
76.0,1111.3533711921737,4.099619382888294
77.0,687.6777417346381,3.9566719765929705
78.0,490.73732028044003,3.7932385155325554
