time,env_temperature,env_pressure,altitude,env_humidity,env_co2
0.0,30.54,983.44,256.95,16.4,629
1.0,30.54,983.46,257.12,15.92,629
2.0,30.54,983.44,257.43,15.96,629
3.0,30.53,983.48,257.09,15.94,629
4.0,30.54,983.43,257.5,15.92,629
5.0,30.55,983.47,257.12,16.05,629
6.0,30.54,983.49,256.95,15.91,629
7.0,30.54,983.49,257.26,15.71,629
8.0,30.54,983.46,257.05,16.13,629
9.0,30.54,983.51,256.81,16.21,629
10.0,30.54,983.47,257.19,15.92,629
11.0,30.54,983.49,256.95,15.93,629
12.0,30.55,983.51,256.81,15.92,629
13.0,30.55,983.45,257.29,15.92,629
14.0,30.54,983.55,256.47,15.98,629
15.0,30.55,983.51,256.81,15.54,629
16.0,30.56,983.5,256.81,15.56,626
17.0,30.55,983.45,257.29,15.49,626
18.0,30.55,983.48,257.05,15.62,626
19.0,30.54,983.44,256.95,15.6,626
20.0,30.54,983.49,256.88,15.5,626
21.0,30.54,983.54,256.54,16.09,626
22.0,30.54,983.55,256.47,15.93,626
23.0,30.55,983.56,256.4,15.91,626
24.0,30.54,983.55,256.47,15.93,626
25.0,30.55,983.4,257.76,15.94,626
26.0,30.54,983.49,256.95,15.94,626
27.0,30.54,983.49,256.95,15.76,626
28.0,30.55,983.48,256.57,15.71,626
29.0,30.55,983.53,257.19,15.66,626
30.0,30.56,983.53,256.81,16.03,626
31.0,30.54,983.49,256.95,15.94,626
32.0,30.55,983.48,257.05,15.93,626
33.0,30.55,983.48,257.05,15.93,626
34.0,30.56,983.46,257.22,15.92,626
35.0,30.55,983.51,256.81,15.95,626
36.0,30.56,983.47,257.15,15.68,626
37.0,30.56,983.46,256.19,15.67,626
38.0,30.55,983.45,257.29,15.78,626
39.0,30.56,983.48,257.05,15.87,626
40.0,30.55,983.48,257.05,15.94,626
41.0,30.55,983.51,256.81,15.95,626
42.0,30.55,983.45,257.29,15.96,626
43.0,30.55,983.45,257.29,15.95,626
44.0,30.54,983.41,257.67,16.11,626
45.0,30.54,983.44,257.43,16.01,626
46.0,30.54,983.47,257.67,16.34,626
47.0,30.54,983.44,257.36,15.58,628
48.0,30.54,983.44,256.71,15.68,628
49.0,30.55,983.4,257.83,15.97,628
50.0,30.55,983.42,257.6,15.96,628
51.0,30.55,983.45,257.36,15.86,628
52.0,30.54,983.43,257.5,15.83,628
53.0,30.55,983.45,257.36,15.81,628
54.0,30.54,983.44,257.43,15.8,628
55.0,30.55,983.45,257.36,15.9,628
56.0,30.54,983.41,257.67,15.67,628
57.0,30.53,983.42,258.28,15.38,628
58.0,30.54,983.49,256.95,16.08,628
59.0,30.55,983.45,257.36,16.09,628
60.0,30.54,983.44,257.43,15.86,628
61.0,30.54,983.43,257.5,15.87,628
62.0,30.53,983.48,257.09,15.87,628
63.0,30.54,983.44,257.43,15.87,628
64.0,30.53,983.42,257.56,16.17,628
65.0,30.52,983.46,257.23,15.95,628
66.0,30.54,983.46,257.67,15.8,628
67.0,30.53,983.42,257.56,15.63,628
68.0,30.54,983.44,257.43,15.78,628
69.0,30.54,983.44,257.43,15.83,628
70.0,30.54,983.49,256.95,15.84,628
71.0,30.54,983.49,257.02,15.86,628
72.0,30.53,983.41,257.63,15.62,628
73.0,30.53,983.48,257.8,15.39,628
74.0,30.54,983.49,257.26,15.92,628
75.0,30.53,983.42,257.5,16.13,628
76.0,30.53,983.44,257.4,15.47,628
77.0,30.53,983.53,256.61,15.84,628
78.0,30.53,983.41,257.63,15.86,626
79.0,30.53,983.42,257.56,15.85,626
80.0,30.54,983.46,257.26,15.85,626
81.0,30.54,983.43,257.5,15.83,626
82.0,30.54,983.43,257.5,15.84,626
83.0,30.54,983.46,257.26,15.83,626
84.0,30.53,983.39,257.8,15.97,626
85.0,30.53,983.42,257.56,16.15,626
86.0,30.53,983.48,257.56,16.16,626
87.0,30.53,983.42,257.67,15.73,626
88.0,30.53,983.42,257.56,15.57,626
89.0,30.52,983.41,257.7,15.81,626
90.0,30.54,983.37,257.97,15.82,626
91.0,30.52,983.43,257.46,15.83,626
92.0,30.54,983.43,257.5,15.83,626
