time,buttons_pressed
0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,1.0
7.0,0.5
8.0,0.25
9.0,0.125
10.0,0.0625
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,1.0
19.0,0.5
20.0,3.25
21.0,2.625
22.0,1.3125
23.0,1.625
24.0,1.8125
25.0,2.8125
26.0,1.375
27.0,1.6875
28.0,0.8125
29.0,0.375
30.0,0.125
31.0,0.0625
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,1.0
41.0,5.5
42.0,6.75
43.0,5.375
44.0,2.6875
45.0,1.3125
46.0,0.5
47.0,0.125
48.0,0.0
49.0,1.0
50.0,0.5
51.0,0.25
52.0,3.125
53.0,2.5625
54.0,4.25
55.0,3.125
56.0,2.5625
57.0,2.1875
58.0,2.0625
59.0,1.9375
60.0,1.9375
61.0,1.9375
62.0,1.9375
63.0,1.9375
64.0,0.9375
65.0,1.4375
66.0,2.6875
67.0,2.3125
68.0,2.125
69.0,1.0625
70.0,0.5
71.0,0.1875
72.0,0.0625
73.0,1.0
74.0,1.5
75.0,0.75
76.0,1.375
77.0,1.6875
78.0,0.8125
79.0,1.375
80.0,1.6875
81.0,0.8125
82.0,1.375
83.0,1.6875
84.0,0.8125
85.0,0.375
86.0,0.1875
87.0,1.0625
88.0,0.5
89.0,0.25
90.0,0.125
91.0,0.0625
92.0,0.0
93.0,0.0
94.0,0.0
95.0,0.0
96.0,0.0
97.0,0.0
98.0,1.0
99.0,1.5
100.0,0.75
101.0,2.375
102.0,1.1875
103.0,1.5625
104.0,0.75
105.0,0.375
106.0,0.125
107.0,1.0625
108.0,0.5
109.0,0.25
110.0,0.125
111.0,0.0625
112.0,0.0
113.0,0.0
114.0,0.0
115.0,1.0
116.0,1.5
117.0,1.75
118.0,1.875
119.0,0.9375
120.0,1.4375
121.0,0.6875
122.0,0.3125
123.0,0.125
124.0,1.0625
125.0,0.5
126.0,0.25
127.0,1.125
128.0,1.5625
129.0,1.75
130.0,1.875
131.0,3.9375
132.0,1.9375
133.0,0.9375
134.0,2.4375
135.0,1.1875
136.0,1.5
137.0,0.75
138.0,1.375
139.0,1.625
140.0,0.8125
141.0,0.375
142.0,3.1875
143.0,1.5625
144.0,1.75
145.0,0.875
146.0,1.4375
147.0,0.625
148.0,0.3125
149.0,1.125
150.0,0.5625
151.0,0.25
152.0,1.125
153.0,1.5625
154.0,0.75
155.0,1.375
156.0,0.6875
157.0,1.3125
158.0,0.625
159.0,0.3125
160.0,0.125
161.0,1.0625
162.0,0.5
163.0,1.25
164.0,1.625
165.0,0.8125
166.0,1.375
167.0,0.6875
168.0,1.3125
169.0,0.625
170.0,0.3125
171.0,1.125
172.0,0.5625
173.0,0.25
174.0,1.125
175.0,0.5625
176.0,1.25
177.0,0.625
178.0,1.3125
179.0,1.625
180.0,0.8125
181.0,0.375
182.0,1.1875
183.0,1.5625
184.0,0.75
185.0,1.375
186.0,0.6875
187.0,0.3125
188.0,0.125
189.0,2.0625
190.0,2.0
191.0,2.0
192.0,3.0
193.0,1.5
194.0,1.6875
195.0,1.8125
196.0,0.875
197.0,2.375
198.0,1.1875
199.0,0.5625
200.0,0.25
201.0,0.125
202.0,1.0
203.0,2.5
204.0,5.25
205.0,4.625
206.0,3.3125
207.0,2.625
208.0,1.25
209.0,0.5
210.0,0.1875
211.0,1.0625
212.0,1.5
213.0,1.75
214.0,0.875
215.0,1.4375
216.0,1.6875
217.0,0.8125
218.0,0.375
219.0,0.1875
220.0,0.0625
221.0,1.0
222.0,0.5
223.0,1.25
