,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time
23,19,0,0,0,98.0,0,1,0,0,19.0,1,09:41:23
24,49,0,5,1,97.0,0,1,0,0,49.25,1,09:41:24
25,108,34,3,0,153.0,0,1,0,0,113.27,1,09:41:25
26,45,5,0,1,166.0,0,1,0,0,45.28,1,09:41:26
27,99,0,46,0,166.0,0,1,0,0,109.17,1,09:41:27
28,0,0,0,0,166.0,0,0,0,1,0.0,1,09:41:28
29,76,0,53,0,166.0,0,1,0,0,92.66,1,09:41:29
30,70,15,24,1,166.0,0,1,0,0,75.5,1,09:41:30
31,47,31,7,0,166.0,0,1,0,0,56.74,1,09:41:31
32,16,16,13,1,166.0,0,1,0,0,26.1,1,09:41:32
33,55,11,101,0,166.0,0,1,0,0,115.53,1,09:41:33
34,27,13,58,1,166.0,0,1,0,0,65.28,1,09:41:34
35,2,27,47,0,166.0,0,0,1,0,54.24,1,09:41:35
36,46,41,39,1,166.0,0,1,0,0,72.92,1,09:41:36
37,37,33,78,1,166.0,0,1,0,0,92.42,1,09:41:37
38,49,37,31,0,166.0,0,1,0,0,68.78,1,09:41:38
39,35,30,1,0,166.0,0,1,0,0,46.11,1,09:41:39
40,40,57,32,0,166.0,0,1,0,0,76.64,1,09:41:40
41,89,73,20,1,166.0,0,1,0,0,116.83,1,09:41:41
42,38,21,18,0,166.0,0,1,0,0,47.0,1,09:41:42
43,49,64,40,0,166.0,0,1,0,0,89.98,1,09:41:43
44,0,2,42,0,166.0,0,0,1,0,42.05,1,09:41:44
45,0,0,5,0,166.0,0,0,1,0,5.0,1,09:41:45
53,29,27,12,0,197.0,0,1,0,0,41.4,1,09:41:53
54,102,112,57,0,197.0,0,1,0,0,161.85,1,09:41:54
55,80,84,98,1,197.0,0,1,0,0,151.86,1,09:41:55
56,78,108,58,1,197.0,0,1,0,0,145.3,1,09:41:56
57,22,31,47,1,197.0,0,1,0,0,60.45,1,09:41:57
58,31,0,36,0,197.0,0,1,0,0,47.51,1,09:41:58
59,23,11,64,1,197.0,0,1,0,0,68.89,1,09:41:59
60,105,112,54,0,197.0,0,1,0,0,162.74,1,09:42:00
61,61,45,2,0,197.0,0,1,0,0,75.83,1,09:42:01
62,46,39,26,0,197.0,0,1,0,0,65.67,1,09:42:02
63,7,0,0,1,197.0,0,1,0,0,7.0,1,09:42:03
64,4,0,0,1,197.0,0,0,0,1,4.0,1,09:42:04
65,0,0,0,0,197.0,0,0,0,1,0.0,1,09:42:05
66,0,0,0,0,197.0,0,0,0,1,0.0,1,09:42:06
67,0,0,0,0,197.0,0,0,1,0,0.0,1,09:42:07
68,0,0,0,0,101.0,0,0,1,0,0.0,1,09:42:08
69,21,11,13,1,97.0,0,1,0,0,27.04,1,09:42:09
70,0,0,0,0,95.0,0,0,1,0,0.0,1,09:42:10
71,31,33,42,1,92.0,0,1,0,0,61.76,1,09:42:11
72,21,140,53,1,90.0,0,1,0,0,151.16,1,09:42:12
73,6,68,37,0,90.0,0,0,1,0,77.65,1,09:42:13
74,89,56,222,1,89.0,0,1,0,0,245.64,1,09:42:14
75,72,60,53,0,91.0,0,1,0,0,107.67,1,09:42:15
76,44,0,81,0,91.0,0,1,0,0,92.18,1,09:42:16
77,30,0,14,0,91.0,0,1,0,0,33.11,1,09:42:17
78,0,0,0,0,95.0,1,0,0,0,0.0,1,09:42:18
85,61,0,0,0,97.0,0,1,0,0,61.0,1,09:42:25
86,32,41,40,1,96.0,0,1,0,0,65.61,1,09:42:26
87,37,23,44,1,95.0,0,1,0,0,61.92,1,09:42:27
88,12,19,99,0,96.0,0,1,0,0,101.52,1,09:42:28
89,20,28,64,0,97.0,0,1,0,0,72.66,1,09:42:29
90,33,51,23,0,99.0,0,1,0,0,64.95,1,09:42:30
91,95,55,60,0,99.0,0,1,0,0,125.1,1,09:42:31
92,59,62,30,1,99.0,0,1,0,0,90.69,1,09:42:32
93,166,14,163,1,100.0,0,1,0,0,233.07,1,09:42:33
94,59,8,29,1,100.0,0,1,0,0,66.23,1,09:42:34
95,48,16,41,0,104.0,0,1,0,0,65.12,1,09:42:35
96,22,4,39,0,106.0,0,1,0,0,44.96,1,09:42:36
97,11,41,34,1,106.0,0,1,0,0,54.39,1,09:42:37
98,29,45,47,0,107.0,0,1,0,0,71.24,1,09:42:38
99,44,118,57,0,106.0,0,1,0,0,138.24,1,09:42:39
100,143,216,120,1,105.0,0,1,0,0,285.49,1,09:42:40
101,116,162,89,1,104.0,0,1,0,0,218.22,1,09:42:41
102,51,24,103,0,103.0,0,1,0,0,117.41,1,09:42:42
103,99,205,59,1,102.0,0,1,0,0,235.17,1,09:42:43
104,81,95,23,0,101.0,0,1,0,0,126.94,1,09:42:44
105,62,125,53,1,101.0,0,1,0,0,149.26,1,09:42:45
106,58,115,106,1,102.0,0,1,0,0,166.81,1,09:42:46
107,59,112,215,0,102.0,0,1,0,0,249.5,1,09:42:47
108,0,14,53,0,103.0,0,0,1,0,54.82,1,09:42:48
109,0,0,26,0,103.0,0,0,1,0,26.0,1,09:42:49
110,0,0,0,0,102.0,0,0,1,0,0.0,1,09:42:50
111,40,22,79,0,101.0,0,1,0,0,91.24,1,09:42:51
124,43,27,15,0,95.0,0,1,0,0,52.94,1,09:43:04
125,16,16,17,0,94.0,0,1,0,0,28.3,1,09:43:05
126,28,27,14,1,94.0,0,1,0,0,41.34,1,09:43:06
127,77,60,11,0,95.0,0,1,0,0,98.23,1,09:43:07
128,18,24,0,0,95.0,0,1,0,0,30.0,1,09:43:08
129,4,34,0,0,95.0,0,0,0,1,34.23,1,09:43:09
130,0,0,0,0,94.0,0,0,0,1,0.0,1,09:43:10
131,0,0,0,0,93.0,1,0,0,0,0.0,1,09:43:11
132,52,26,37,0,92.0,0,1,0,0,68.91,1,09:43:12
133,11,1,0,1,90.0,0,1,0,0,11.05,1,09:43:13
134,30,0,35,0,89.0,0,1,0,0,46.1,1,09:43:14
135,63,29,91,1,89.0,0,1,0,0,114.42,1,09:43:15
136,12,29,49,0,88.0,0,1,0,0,58.19,1,09:43:16
137,87,4,125,1,88.0,0,1,0,0,152.35,1,09:43:17
138,35,1,56,0,88.0,0,1,0,0,66.05,1,09:43:18
139,16,0,36,0,88.0,0,1,0,0,39.4,1,09:43:19
140,0,0,0,0,88.0,0,0,1,0,0.0,1,09:43:20
141,0,0,0,0,87.0,0,0,1,0,0.0,1,09:43:21
142,0,0,0,0,88.0,0,0,0,1,0.0,1,09:43:22
143,0,0,0,0,88.0,0,0,0,1,0.0,1,09:43:23
144,40,101,94,1,89.0,0,1,0,0,143.66,1,09:43:24
145,26,84,14,1,89.0,0,1,0,0,89.04,1,09:43:25
146,82,17,101,0,88.0,0,1,0,0,131.2,1,09:43:26
147,45,35,22,1,88.0,0,1,0,0,61.11,1,09:43:27
148,115,32,97,0,88.0,0,1,0,0,153.81,1,09:43:28
149,7,24,14,2,88.0,0,1,0,0,28.65,1,09:43:29
150,39,38,37,0,89.0,0,1,0,0,65.83,1,09:43:30
160,66,0,171,0,93.0,0,1,0,0,183.29,1,09:43:40
161,31,28,83,1,94.0,0,1,0,0,92.92,1,09:43:41
162,0,0,88,0,95.0,0,0,1,0,88.0,1,09:43:42
163,0,10,127,0,94.0,0,1,0,0,127.39,1,09:43:43
164,13,0,37,0,94.0,0,1,0,0,39.22,1,09:43:44
165,0,0,8,0,94.0,0,0,1,0,8.0,1,09:43:45
166,0,0,11,0,91.0,0,0,1,0,11.0,1,09:43:46
167,9,0,46,0,89.0,0,1,0,0,46.87,1,09:43:47
168,49,16,95,1,88.0,0,1,0,0,108.08,1,09:43:48
169,21,0,56,0,87.0,0,1,0,0,59.81,1,09:43:49
170,0,0,0,0,87.0,0,0,1,0,0.0,1,09:43:50
171,47,0,28,1,88.0,0,1,0,0,54.71,1,09:43:51
172,3,0,0,0,88.0,1,0,0,0,3.0,1,09:43:52
173,110,33,211,0,87.0,0,1,0,0,240.23,1,09:43:53
174,16,0,90,1,86.0,0,1,0,0,91.41,1,09:43:54
175,0,0,110,0,85.0,0,0,1,0,110.0,1,09:43:55
176,0,0,0,0,85.0,0,0,1,0,0.0,1,09:43:56
177,75,0,131,0,84.0,0,1,0,0,150.95,1,09:43:57
178,10,0,36,0,84.0,0,1,0,0,37.36,1,09:43:58
179,0,0,48,0,85.0,0,0,1,0,48.0,1,09:43:59
180,0,0,27,0,85.0,0,0,1,0,27.0,1,09:44:00
181,0,0,35,0,87.0,0,0,1,0,35.0,1,09:44:01
182,0,0,0,0,87.0,0,0,1,0,0.0,1,09:44:02
183,0,0,0,0,86.0,0,0,1,0,0.0,1,09:44:03
184,0,0,0,0,85.0,0,0,1,0,0.0,1,09:44:04
185,0,0,0,0,84.0,0,0,1,0,0.0,1,09:44:05
186,0,0,0,0,83.0,0,0,1,0,0.0,1,09:44:06
193,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:13
194,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:14
195,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:15
196,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:16
197,0,0,0,0,78.0,0,0,1,0,0.0,1,09:44:17
198,0,0,0,0,79.0,0,0,1,0,0.0,1,09:44:18
199,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:19
200,0,0,0,0,79.0,0,0,1,0,0.0,1,09:44:20
201,0,0,0,0,79.0,0,0,1,0,0.0,1,09:44:21
202,0,0,0,0,79.0,0,0,1,0,0.0,1,09:44:22
203,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:23
204,0,0,0,0,81.0,0,0,1,0,0.0,1,09:44:24
205,0,0,0,0,81.0,0,0,1,0,0.0,1,09:44:25
206,0,0,0,0,82.0,0,0,1,0,0.0,1,09:44:26
207,0,0,0,0,83.0,0,0,1,0,0.0,1,09:44:27
208,0,0,0,0,83.0,0,0,1,0,0.0,1,09:44:28
209,0,0,0,0,82.0,0,0,1,0,0.0,1,09:44:29
210,0,0,0,0,82.0,0,0,1,0,0.0,1,09:44:30
211,0,0,0,0,82.0,0,0,1,0,0.0,1,09:44:31
212,0,0,0,0,81.0,0,0,1,0,0.0,1,09:44:32
213,0,0,0,0,82.0,0,0,1,0,0.0,1,09:44:33
214,0,0,0,0,82.0,0,0,1,0,0.0,1,09:44:34
215,0,0,0,0,82.0,0,0,1,0,0.0,1,09:44:35
216,0,0,0,0,83.0,0,0,1,0,0.0,1,09:44:36
217,0,0,0,0,83.0,0,0,1,0,0.0,1,09:44:37
218,0,0,0,0,82.0,0,0,1,0,0.0,1,09:44:38
225,0,0,0,0,81.0,0,0,1,0,0.0,1,09:44:45
226,0,0,0,0,81.0,0,0,1,0,0.0,1,09:44:46
227,0,0,0,0,81.0,0,0,1,0,0.0,1,09:44:47
228,0,0,0,0,82.0,0,0,1,0,0.0,1,09:44:48
229,0,0,0,0,81.0,0,0,1,0,0.0,1,09:44:49
230,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:50
231,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:51
232,0,0,0,0,79.0,0,0,1,0,0.0,1,09:44:52
233,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:53
234,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:54
235,0,0,0,0,80.0,0,0,1,0,0.0,1,09:44:55
236,0,0,12,0,81.0,0,0,1,0,12.0,1,09:44:56
237,17,0,84,1,82.0,0,1,0,0,85.7,1,09:44:57
238,1,0,19,0,82.0,0,0,1,0,19.03,1,09:44:58
239,0,0,0,0,81.0,0,0,1,0,0.0,1,09:44:59
240,0,0,0,0,81.0,0,0,1,0,0.0,1,09:45:00
241,0,0,0,0,81.0,0,0,1,0,0.0,1,09:45:01
242,0,0,0,0,81.0,0,0,1,0,0.0,1,09:45:02
243,0,0,0,0,81.0,0,0,1,0,0.0,1,09:45:03
244,0,0,0,0,82.0,0,0,1,0,0.0,1,09:45:04
245,0,0,0,0,82.0,0,0,1,0,0.0,1,09:45:05
246,0,0,9,0,81.0,0,0,1,0,9.0,1,09:45:06
247,0,0,0,0,82.0,0,0,1,0,0.0,1,09:45:07
248,0,0,0,0,84.0,0,0,1,0,0.0,1,09:45:08
249,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:09
250,0,0,0,0,90.0,0,0,1,0,0.0,1,09:45:10
251,0,0,0,0,90.0,0,0,1,0,0.0,1,09:45:11
259,0,0,0,0,86.0,0,0,1,0,0.0,1,09:45:19
260,0,0,0,0,86.0,0,0,1,0,0.0,1,09:45:20
261,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:21
262,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:22
263,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:23
264,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:24
265,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:25
266,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:26
267,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:27
268,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:28
269,0,0,0,0,86.0,0,0,1,0,0.0,1,09:45:29
270,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:30
271,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:31
272,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:32
273,0,0,0,0,87.0,0,0,1,0,0.0,1,09:45:33
274,0,0,4,0,87.0,0,0,1,0,4.0,1,09:45:34
275,0,0,92,0,87.0,0,0,1,0,92.0,1,09:45:35
276,0,0,46,0,89.0,0,0,1,0,46.0,1,09:45:36
277,46,0,126,0,89.0,0,1,0,0,134.13,1,09:45:37
278,28,0,81,0,90.0,0,1,0,0,85.7,1,09:45:38
279,89,76,74,1,90.0,0,1,0,0,138.47,1,09:45:39
280,67,22,26,1,89.0,0,1,0,0,75.16,1,09:45:40
281,140,78,28,0,89.0,0,1,0,0,162.69,1,09:45:41
282,143,12,96,1,89.0,0,1,0,0,172.65,1,09:45:42
283,241,47,93,1,91.0,0,1,0,0,262.56,1,09:45:43
284,83,73,207,2,91.0,0,1,0,0,234.66,1,09:45:44
291,11,0,9,0,95.0,0,1,0,0,14.21,1,09:45:51
292,79,1,89,0,94.0,0,1,0,0,119.01,1,09:45:52
293,18,8,197,0,93.0,0,1,0,0,197.98,1,09:45:53
294,70,38,326,1,92.0,0,1,0,0,335.59,1,09:45:54
295,120,51,271,1,92.0,0,1,0,0,300.74,1,09:45:55
296,7,45,68,0,92.0,0,1,0,0,81.84,1,09:45:56
297,26,11,31,0,92.0,0,1,0,0,41.93,1,09:45:57
298,0,0,91,0,91.0,0,0,1,0,91.0,1,09:45:58
299,0,0,145,0,91.0,0,0,1,0,145.0,1,09:45:59
300,5,0,140,1,91.0,0,1,0,0,140.09,1,09:46:00
301,0,0,32,0,90.0,0,0,1,0,32.0,1,09:46:01
302,0,0,31,0,89.0,0,1,0,0,31.0,1,09:46:02
303,0,0,0,0,88.0,0,1,0,0,0.0,1,09:46:03
304,0,0,0,0,88.0,0,1,0,0,0.0,1,09:46:04
305,0,0,0,0,88.0,0,0,1,0,0.0,1,09:46:05
306,0,0,0,0,88.0,0,0,1,0,0.0,1,09:46:06
307,0,0,0,0,89.0,0,0,1,0,0.0,1,09:46:07
308,0,0,0,0,89.0,0,0,1,0,0.0,1,09:46:08
309,0,0,0,0,89.0,0,0,1,0,0.0,1,09:46:09
310,0,0,0,0,88.0,0,0,1,0,0.0,1,09:46:10
311,0,0,0,0,88.0,0,0,1,0,0.0,1,09:46:11
312,0,0,0,0,88.0,0,0,1,0,0.0,1,09:46:12
313,0,0,0,0,88.0,0,0,1,0,0.0,1,09:46:13
314,0,0,0,0,88.0,0,0,1,0,0.0,1,09:46:14
315,0,0,0,0,88.0,0,0,1,0,0.0,1,09:46:15
316,0,0,9,0,88.0,0,1,0,0,9.0,1,09:46:16
317,0,0,0,0,88.0,0,1,0,0,0.0,1,09:46:17
327,0,0,0,0,87.0,0,1,0,0,0.0,1,09:46:27
328,0,0,0,0,86.0,0,1,0,0,0.0,1,09:46:28
329,0,0,0,0,86.0,0,0,1,0,0.0,1,09:46:29
330,0,0,0,0,86.0,0,0,1,0,0.0,1,09:46:30
331,0,0,0,0,85.0,0,0,1,0,0.0,1,09:46:31
332,0,0,0,0,85.0,0,1,0,0,0.0,1,09:46:32
333,0,0,0,0,85.0,0,1,0,0,0.0,1,09:46:33
334,0,0,0,0,86.0,0,1,0,0,0.0,1,09:46:34
335,0,0,0,0,87.0,0,1,0,0,0.0,1,09:46:35
336,0,0,0,0,87.0,0,1,0,0,0.0,1,09:46:36
337,0,0,0,0,88.0,0,1,0,0,0.0,1,09:46:37
338,0,0,0,0,89.0,0,1,0,0,0.0,1,09:46:38
339,0,0,0,0,88.0,0,1,0,0,0.0,1,09:46:39
340,0,0,0,0,88.0,0,1,0,0,0.0,1,09:46:40
341,0,0,0,0,88.0,0,1,0,0,0.0,1,09:46:41
342,0,0,0,0,88.0,0,1,0,0,0.0,1,09:46:42
343,0,0,0,0,89.0,0,0,1,0,0.0,1,09:46:43
344,9,0,43,0,89.0,0,1,0,0,43.93,1,09:46:44
345,71,36,201,0,90.0,0,1,0,0,216.19,1,09:46:45
346,39,29,73,1,89.0,0,1,0,0,87.7,1,09:46:46
347,15,0,56,0,89.0,0,1,0,0,57.97,1,09:46:47
348,0,0,10,0,87.0,0,0,1,0,10.0,1,09:46:48
349,0,0,0,0,86.0,0,0,1,0,0.0,1,09:46:49
350,0,0,0,0,86.0,0,0,1,0,0.0,1,09:46:50
351,0,0,0,0,86.0,0,0,1,0,0.0,1,09:46:51
352,0,0,0,0,86.0,0,0,1,0,0.0,1,09:46:52
353,33,0,66,0,87.0,0,1,0,0,73.79,1,09:46:53
363,0,0,0,0,85.0,0,0,1,0,0.0,1,09:47:03
364,0,0,0,0,85.0,0,0,1,0,0.0,1,09:47:04
365,0,0,0,0,85.0,0,0,1,0,0.0,1,09:47:05
366,0,0,0,0,85.0,0,0,1,0,0.0,1,09:47:06
367,0,0,0,0,85.0,0,0,1,0,0.0,1,09:47:07
368,0,0,0,0,86.0,0,0,1,0,0.0,1,09:47:08
369,0,0,0,0,86.0,0,0,1,0,0.0,1,09:47:09
370,0,0,0,0,85.0,0,0,1,0,0.0,1,09:47:10
371,0,0,0,0,85.0,0,0,1,0,0.0,1,09:47:11
372,0,0,0,0,84.0,0,0,1,0,0.0,1,09:47:12
373,0,0,0,0,83.0,0,0,1,0,0.0,1,09:47:13
374,0,0,0,0,83.0,0,0,1,0,0.0,1,09:47:14
375,0,0,0,0,83.0,0,0,1,0,0.0,1,09:47:15
376,0,0,0,0,85.0,0,0,1,0,0.0,1,09:47:16
377,0,0,0,0,86.0,0,0,1,0,0.0,1,09:47:17
378,12,35,140,0,87.0,0,1,0,0,144.81,1,09:47:18
379,76,41,238,1,88.0,0,1,0,0,253.18,1,09:47:19
380,25,43,58,0,88.0,0,1,0,0,76.41,1,09:47:20
381,15,4,47,0,88.0,0,1,0,0,49.5,1,09:47:21
382,6,0,9,0,88.0,0,0,1,0,10.82,1,09:47:22
383,0,0,6,0,88.0,0,0,1,0,6.0,1,09:47:23
384,67,0,62,1,88.0,0,1,0,0,91.29,1,09:47:24
