time,gaze_movement,pupil_diameter
247.0,1027.910995677825,4.8610211534050185
248.0,842.3513374229583,4.719087284899003
249.0,824.279569538618,4.646762629157732
250.0,958.4074016319571,4.583850690643978
251.0,833.1674949799309,4.5659762965769115
252.0,416.9666266630701,4.568719871620633
253.0,369.41541040783807,4.669914123703123
254.0,171.63148353254223,4.722213060488514
255.0,68.46462475476096,4.750195229619114
256.0,22.687875562966667,4.764662035880352
257.0,10.813872507082975,4.77219572901068
258.0,0.0,4.773755449412018
259.0,0.0,4.775315169813355
260.0,0.0,4.7768748902146925
261.0,0.0,4.778434610616031
262.0,0.0,4.7799943310173685
263.0,0.0,4.7815540514187065
264.0,0.0,4.7831137718200445
265.0,0.0,4.784673492221382
266.0,0.0,4.7862332126227205
267.0,0.0,4.787792933024058
268.0,0.0,4.789352653425396
269.0,0.0,4.790912373826734
270.0,0.0,4.792472094228071
271.0,0.0,4.794031814629409
272.0,0.0,4.795591535030747
273.0,0.0,4.797151255432084
274.0,0.0,4.798710975833423
275.0,0.0,4.80027069623476
276.0,0.0,4.801830416636097
277.0,0.0,4.803390137037436
278.0,0.0,4.804949857438773
279.0,0.0,4.806509577840112
280.0,0.0,4.808069298241449
281.0,0.0,4.809629018642786
282.0,0.0,4.811188739044125
283.0,0.0,4.812748459445462
284.0,0.0,4.814308179846799
285.0,0.0,4.815867900248137
286.0,0.0,4.817427620649475
287.0,0.0,4.818987341050814
288.0,0.0,4.820547061452151
289.0,0.0,4.822106781853488
290.0,0.0,4.823666502254827
291.0,0.0,4.825226222656164
292.0,0.0,4.826785943057502
293.0,0.0,4.82834566345884
294.0,0.0,4.8299053838601775
295.0,0.0,4.831465104261516
296.0,0.0,4.8330248246628535
297.0,0.0,4.8345845450641916
298.0,0.0,4.83614426546553
299.0,0.0,4.837703985866867
300.0,0.0,4.839263706268206
301.0,0.0,4.840823426669543
302.0,0.0,4.84238314707088
303.0,0.0,4.843942867472219
304.0,0.0,4.845502587873556
305.0,0.0,4.847062308274893
306.0,0.0,4.848622028676231
307.0,0.0,4.850181749077569
308.0,0.0,4.851741469478908
309.0,0.0,4.853301189880245
310.0,0.0,4.854860910281582
311.0,0.0,4.856420630682921
312.0,0.0,4.857980351084258
313.0,0.0,4.859540071485595
314.0,0.0,4.861099791886934
315.0,0.0,4.862659512288271
316.0,0.0,4.86421923268961
317.0,0.0,4.865778953090947
318.0,0.0,4.867338673492284
319.0,0.0,4.868898393893622
320.0,0.0,4.87045811429496
321.0,0.0,4.872017834696298
322.0,0.0,4.873577555097636
323.0,0.0,4.8751372754989735
324.0,0.0,4.8766969959003115
325.0,0.0,4.8782567163016495
326.0,0.0,4.879816436702987
327.0,0.0,4.881376157104325
328.0,0.0,4.882935877505663
329.0,0.0,4.884495597907001
330.0,0.0,4.886055318308339
331.0,0.0,4.887615038709676
332.0,0.0,4.889174759111015
333.0,0.0,4.890734479512352
334.0,0.0,4.892294199913689
335.0,0.0,4.893853920315028
336.0,0.0,4.895413640716365
337.0,0.0,4.896973361117704
338.0,0.0,4.898533081519041
339.0,0.0,4.900092801920378
340.0,0.0,4.901652522321717
341.0,0.0,4.903212242723054
342.0,0.0,4.904771963124392
343.0,0.0,4.90633168352573
344.0,0.0,4.907891403927067
345.0,0.0,4.909451124328405
346.0,0.0,4.911010844729743
347.0,0.0,4.91257056513108
348.0,0.0,4.914130285532418
349.0,0.0,4.915690005933756
350.0,0.0,4.917249726335094
351.0,0.0,4.918809446736432
352.0,0.0,4.920369167137769
353.0,0.0,4.921928887539108
354.0,0.0,4.923488607940445
355.0,0.0,4.9250483283417825
356.0,0.0,4.9266080487431205
