time,mouse_movement,mouse_clicks
0.0,100.7483598663234,3.0
1.0,152.3741799331617,5.5
2.0,1585.559943951897,4.75
3.0,2046.284291665841,2.375
4.0,1652.0159038761594,3.1875
5.0,2707.455355625495,1.5
6.0,2802.293942363396,0.625
7.0,2517.223728027925,1.25
8.0,2591.805058277524,0.625
9.0,2852.6977648928105,0.25
10.0,2727.9786764793525,1.125
11.0,2927.8248825801898,1.5625
12.0,2374.0010911091204,1.75
13.0,3364.9089812476905,1.875
14.0,2363.357538404041,1.9375
15.0,3378.5711106547396,0.9375
16.0,1643.997966281035,0.4375
17.0,1104.6642214869182,1.1875
18.0,684.3001892079001,0.5625
19.0,332.332374809361,0.25
20.0,258.5998333752343,0.125
21.0,320.6899249338218,4.0625
22.0,173.58741591175175,2.0
23.0,170.4891494511258,1.0
24.0,769.263180698713,0.5
25.0,2547.4837266894747,1.25
26.0,1361.6927898645038,0.5
27.0,748.4288542168235,0.25
28.0,748.2712213563448,2.125
29.0,671.7815088812642,3.0625
30.0,975.5473662489089,1.5
31.0,1137.3229175029585,3.75
32.0,1012.2860528482395,3.875
33.0,641.0261140281178,1.875
34.0,323.95745260917414,0.875
35.0,224.0869019032317,0.4375
36.0,91.65330227270756,0.125
37.0,889.2512124737214,0.0
38.0,555.8993859553672,1.0
39.0,1015.1776652390993,0.5
40.0,910.0355666488617,0.25
41.0,517.9289729794752,1.125
42.0,486.40098867600614,3.5625
43.0,3817.2640320625655,1.75
44.0,2910.69280134553,0.875
45.0,1472.4024760937286,0.4375
46.0,734.2352633701444,0.1875
47.0,359.1729807082527,0.0
48.0,67.78386328434911,0.0
49.0,46.264491390767404,0.0
50.0,22.203658925317487,0.0
51.0,18.101829462658742,0.0
52.0,9.050914731329371,0.0
53.0,4.5254573656646855,0.0
54.0,0.875,0.0
55.0,0.4375,0.0
56.0,0.0,0.0
57.0,0.0,0.0
58.0,0.0,0.0
59.0,0.0,0.0
60.0,0.0,0.0
61.0,0.0,0.0
62.0,0.0,0.0
63.0,0.0,0.0
64.0,0.0,0.0
65.0,0.0,0.0
66.0,0.0,0.0
67.0,0.0,0.0
68.0,0.0,0.0
69.0,0.0,0.0
70.0,0.0,0.0
71.0,0.0,0.0
72.0,0.0,0.0
73.0,0.0,0.0
74.0,1993.5949892500948,0.0
75.0,1818.6755178935532,0.0
76.0,909.3377589467766,0.0
77.0,454.6688794733883,0.0
78.0,1309.4807093813947,0.0
79.0,1955.1217437269856,0.0
80.0,2069.746232895775,2.0
81.0,2181.5229867776707,3.0
82.0,2493.500904496277,2.5
83.0,2091.787987657758,2.25
84.0,1501.28777048566,3.125
85.0,1515.199940755131,2.5
86.0,1637.4592755085378,3.1875
87.0,1727.886462526304,1.5625
88.0,1989.0911068483856,2.75
89.0,2978.9955089442074,3.3125
90.0,2241.1466819772227,2.625
91.0,1474.4050998724817,3.25
92.0,1816.6533817560148,2.625
93.0,982.5832124254471,1.25
94.0,903.9386798786378,3.5625
95.0,1118.9316513130464,2.75
96.0,1065.7073234470618,5.3125
97.0,741.2679213533968,3.625
98.0,844.7066034175173,3.8125
99.0,714.6809830473455,3.8125
100.0,837.7597362554527,4.875
101.0,1662.177837149146,4.3125
102.0,2050.518699166281,4.125
103.0,1410.1177620907415,3.0
104.0,930.0206329317447,4.4375
105.0,598.048648413848,3.125
106.0,895.2255656413049,1.5
107.0,702.8175662278366,4.6875
108.0,925.9824117926374,5.3125
109.0,2172.4144547983287,4.5625
110.0,2128.33211290123,3.25
111.0,2384.876902047311,3.625
112.0,1675.4176512613528,2.6875
113.0,1388.5373220835181,4.25
114.0,1552.4259173569092,3.0625
115.0,1392.7238828272152,3.5
116.0,1523.6218277409887,2.6875
117.0,1645.606322241515,6.3125
118.0,1827.4425449100308,5.0625
119.0,1665.1064642423808,5.5
120.0,1310.491551128302,4.6875
121.0,1222.6751154297394,4.3125
122.0,3199.236502132074,2.0
123.0,2940.853802386313,1.9375
124.0,1559.6895164487405,2.875
125.0,1285.8939241314638,2.375
126.0,1721.9817909131675,3.125
127.0,1907.4842839654411,3.5625
128.0,1424.6782316205386,4.75
129.0,905.9066310287392,3.3125
130.0,822.3999393810093,1.625
131.0,652.7022108332744,4.75
132.0,1004.7394932711545,3.3125
133.0,1628.9627077198222,3.5625
134.0,1779.43158104183,3.75
135.0,3119.513817176051,2.875
136.0,1739.4613634269595,3.3125
137.0,1154.6349139156857,3.625
138.0,1170.8581765093045,4.75
139.0,3164.6613114985284,4.3125
140.0,3622.463999081452,3.125
141.0,3183.570812805557,3.5
142.0,3266.7145086192945,4.6875
143.0,4517.877409175595,3.25
144.0,3194.390309671318,3.5625
145.0,2813.7428199896212,2.75
146.0,1688.552079677382,3.3125
147.0,2504.1474942439036,1.5625
148.0,1698.7162741209588,1.75
149.0,1928.703558152853,1.8125
150.0,2212.729496783514,0.875
151.0,2052.8636934071806,2.375
152.0,1734.6609668812514,2.1875
153.0,1451.8365231036746,2.0625
154.0,3433.331569582749,3.0
155.0,3036.3602177615276,4.5
156.0,1987.0869970784531,3.1875
157.0,1046.0474793965095,3.5625
158.0,1166.1054830541734,2.75
159.0,1984.527771221996,3.3125
160.0,2109.4889922198904,4.5625
161.0,2191.3817463814944,3.25
162.0,1720.4304772877488,2.5625
163.0,1862.7016221961035,5.25
164.0,1876.3030178404765,4.5625
165.0,3462.5866541210703,5.1875
166.0,3223.6801608780734,4.5625
167.0,3018.947866310471,3.25
168.0,2560.267082726266,4.5
169.0,2341.805036081978,3.1875
170.0,2136.1844847612465,3.5
171.0,2114.1263132327085,2.6875
172.0,4369.308464703612,1.3125
173.0,2493.165773609497,1.5625
174.0,2564.9976194745695,0.75
175.0,2435.597943404221,1.3125
176.0,2158.7834787403326,1.625
177.0,2541.0742813525476,2.8125
178.0,2397.8276668553035,2.375
179.0,1879.6566069816686,4.1875
180.0,1365.3502006230688,4.0625
181.0,1377.4639845829315,3.0
182.0,788.7018163236487,2.4375
183.0,793.8617965888245,3.1875
184.0,1392.3090948540773,3.5
185.0,1704.6377095427692,2.6875
186.0,1227.5756266085411,1.3125
187.0,1537.324387262002,4.625
188.0,1000.3830102184843,5.25
189.0,1602.8299211892033,5.5625
190.0,1882.2775085045446,3.75
191.0,1174.217863476004,4.875
192.0,794.910950865912,5.3125
193.0,2247.6368804325907,2.5625
194.0,1094.3668761710612,2.1875
195.0,883.9343812026304,1.0625
196.0,1606.2317440771521,1.4375
197.0,1166.3626479109712,4.625
198.0,1398.096755122102,4.3125
199.0,1351.4019646141448,4.125
200.0,758.033936664373,7.0625
201.0,492.0424620805357,7.5
202.0,622.5016883029289,6.625
203.0,925.8443683560675,4.25
204.0,1606.4880331049678,4.0625
205.0,1194.8922838185592,2.875
206.0,1147.074676538577,2.3125
207.0,1351.3853392976898,5.0625
208.0,1388.8903867228698,3.5
209.0,1581.7611139683734,2.6875
210.0,1563.7438435363106,4.3125
211.0,1219.9217394293141,2.125
212.0,857.4703911952106,0.9375
213.0,718.8878452972648,1.4375
214.0,1916.4668671939933,2.6875
215.0,1443.3893097913597,1.25
216.0,1954.7180555217303,1.625
217.0,2210.4208202674167,1.8125
218.0,2245.0966894531402,2.875
219.0,1577.1752661882867,2.375
220.0,1673.0499323032082,3.1875
221.0,2259.342176109437,3.5625
222.0,1988.0813654763,3.75
223.0,1959.760197428639,3.8125
224.0,2321.4105119978904,4.875
225.0,1504.0703614658828,3.375
226.0,1262.3879318162194,4.625
227.0,1563.627862067351,5.25
228.0,913.1419618142097,4.5625
229.0,1000.8089160994576,5.1875
230.0,822.3059456914582,2.5625
231.0,760.668215630835,3.1875
232.0,669.7850832186258,4.5
233.0,473.01518909813836,5.1875
234.0,358.65527580691105,6.5
235.0,489.49484401825055,4.25
236.0,2187.071620469283,2.0625
237.0,1221.6743959144587,0.9375
238.0,767.1250867727161,1.375
239.0,1086.8040712273696,0.5625
240.0,553.1961753506628,0.25
241.0,652.1005232983325,0.125
242.0,1306.5054499066046,0.0625
243.0,1622.8055087963025,1.0
244.0,2644.453090756903,1.5
245.0,1847.3366978079773,2.75
246.0,2561.017625313102,2.375
247.0,2997.491215585839,3.1875
248.0,2018.7013666431817,3.5625
249.0,2045.6680240028168,4.75
250.0,2347.351737351287,4.3125
251.0,2156.7230425949547,3.125
252.0,2694.512563593807,3.5
253.0,3582.0735571983982,4.6875
254.0,3160.9177839211607,3.25
255.0,2581.1694050751544,4.5625
256.0,2037.409396448371,5.25
257.0,1922.7422373918846,3.5625
258.0,2392.9950403150347,4.6875
259.0,1614.3962799873957,3.3125
260.0,1276.8752581714648,3.5625
261.0,1770.9262697160295,2.6875
262.0,2185.6753784174525,4.3125
263.0,3097.8654612704295,5.0625
264.0,2458.451665244996,3.5
265.0,1881.8904890051879,2.6875
266.0,2015.3309607748029,2.3125
267.0,2129.5582948826213,1.0625
268.0,2383.7177107167145,1.4375
269.0,1417.3099256256885,2.6875
270.0,1685.3643575619376,4.3125
271.0,1469.8964321538547,4.125
272.0,1808.664449489207,5.0625
273.0,1493.8377480762,6.5
274.0,970.2620871639016,5.1875
275.0,1918.207050837794,3.5
276.0,1115.6073647856783,2.6875
277.0,2136.947000539402,1.25
278.0,2094.888692728462,0.5
279.0,2089.361402964823,0.1875
280.0,2732.8748657541996,1.0625
281.0,1751.1299915415593,0.5
282.0,2788.1283148609987,1.25
283.0,1633.5289838337806,0.625
284.0,1497.5873914552349,1.3125
285.0,1762.5286353352635,1.625
286.0,1187.8892262882455,3.8125
287.0,725.3972162686264,3.875
288.0,392.26473226266444,3.9375
289.0,1639.2797417186998,1.9375
290.0,2586.0560907800063,3.9375
291.0,1675.528761278929,3.875
292.0,2116.876332256245,4.875
293.0,2231.6502436027376,4.375
294.0,2223.009513502507,3.1875
295.0,1540.946934345952,2.5
296.0,1935.4998031949895,1.1875
297.0,1037.8839528735116,0.5
298.0,482.24192023851407,0.1875
299.0,205.09034666105723,0.0625
300.0,87.3674990802184,0.0
301.0,8.307624644779732,0.0
302.0,127.06607243062545,0.0
303.0,439.95048195649343,1.0
