time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
164.0,468.7414999999999,104.92316666666666,59.13016666666667,83.00609999999999,60.63049999999999,540.6941666666667,91.67633333333333,46.867916666666666,74.14233333333333,91.95233333333333,442.8338333333334,111.28199999999998,61.18783333333334,153.7285,69.2285,224.4365,108.96249999999999,60.43815,158.35999999999999,97.597,397.8416666666667,165.31783333333334,88.123,224.6205,68.9635
165.0,390.12441666666666,128.29030555555553,68.04022222222221,108.6857,64.47765,413.94763888888883,112.39327777777777,57.217638888888885,81.06779444444444,80.60981111111111,404.9428611111111,152.53591666666665,79.23952777777778,123.20108333333332,87.70458333333333,246.09408333333334,122.47991666666667,70.94213333333333,164.31916666666666,106.85458333333331,328.63447222222226,216.10394444444444,66.60983333333334,182.13816666666668,62.76767083333333
166.0,538.4426785714285,130.62391666666667,55.72393452380952,97.45128571428572,74.86377857142858,469.07527380952376,170.84426190476188,64.28191666666666,134.32534047619043,111.42556190476189,338.97608333333335,184.9651071428571,62.2500119047619,118.33482142857142,99.13489285714284,202.21925,151.13217857142854,74.36298571428571,129.88464285714286,98.78067857142855,425.09513095238094,201.5724761904762,60.598,131.56278571428572,61.079505357142864
167.0,460.3535833333333,120.01676111111111,55.43092277777777,94.90659333333332,69.32693666666667,431.9971944444445,127.91172222222221,59.14982777777777,154.31149222222223,118.96532888888889,369.4557722222222,200.38638333333336,60.261805555555554,146.0973833333333,104.74821666666668,208.72591666666665,146.02421666666666,128.78586,135.32143333333332,97.97011666666667,500.6907277777778,146.41282222222222,53.89253333333333,148.55796666666666,65.66512250000001
168.0,431.1394112903225,166.53094892473118,49.96422715053764,133.70422258064517,85.30709838709677,412.0098037634409,115.01412365591398,56.31449731182796,168.98368978494622,122.31070752688171,324.3395672043011,170.09837903225804,55.563196236559136,136.46389516129034,106.73971774193548,238.3140887096774,140.23075,92.81582580645161,140.09940322580644,98.60334677419355,437.0627392473118,121.79872043010752,53.7126129032258,139.29779032258065,71.13532701612904
169.0,461.8588427419354,172.89852016129032,49.50650443548387,150.87414193548386,95.33737983870967,424.98996370967745,165.70254032258066,50.51899193548387,152.90187177419355,123.68463870967742,262.33272177419354,168.34606048387096,54.20889112903225,109.70471370967742,106.12752822580643,210.67393951612902,120.89952822580645,88.67471693548387,154.95821774193547,97.09778629032257,405.49269758064514,132.68242741935484,48.248532258064515,111.62675806451611,73.35754254032258
170.0,393.36490725806453,176.14839112903223,46.2486127016129,135.5895629032258,104.84247661290323,307.7493951612903,214.46359677419355,51.225391129032246,144.6678629032258,119.3909879032258,204.88285483870968,136.12227419354838,69.74971370967742,108.50820564516128,100.26456048387095,226.96324596774195,112.90727016129033,68.19240161290324,153.6680322580645,83.08410967741935,327.1956572580645,105.79126209677418,54.750294354838715,109.02200806451613,69.7377945564516
171.0,292.6710120967742,171.35777419354838,43.62363024193548,111.8951447580645,88.21504838709677,301.34106854838706,173.07130645161288,46.585306451612894,137.4139879032258,100.2687620967742,283.69315322580644,111.69644677419353,74.03950403225807,133.8397620967742,82.43080887096772,325.5454758064516,104.71593548387096,74.90373911290324,139.37319758064518,78.86638306451613,302.6905282258065,112.64818145161288,60.278225806451616,134.4521129032258,71.41106854838709
172.0,329.1654153225806,139.49102419354838,51.52854838709678,108.57312096774193,102.45723064516129,395.4570846774193,160.203625,45.986213709677415,121.20648790322579,107.77795161290322,373.7522943548387,128.17486854838708,79.01591129032258,101.26662903225808,83.13527741935482,351.2164919354839,105.93160080645161,59.39530383064517,124.60249193548387,94.55104838709678,235.78279838709676,107.64866935483872,53.98083467741935,128.5356991935484,68.29931592741934
173.0,285.16446370967736,124.15122177419354,85.17725483870967,99.71046048387097,102.64847822580644,287.4165483870968,154.43325403225808,55.35052016129033,103.08411370967741,108.23370161290322,244.64700000000002,97.35654112903225,64.18811290322581,85.05124193548389,87.70204596774192,305.2150040322581,108.58361693548387,87.2243306451613,105.66548870967742,106.85576612903225,186.06682661290324,120.79531854838707,59.73674092741935,105.50602096774193,65.85972822580646
174.0,315.9989193548387,102.46369354838708,80.6208883064516,88.27747822580645,98.21466451612903,232.23781854838705,118.23221370967744,49.6185745967742,93.14307983870967,104.11420564516129,215.83988306451613,99.17321814516129,76.04645967741935,77.62540322580647,89.9968072580645,301.0022177419355,118.25672177419355,70.2813616935484,115.21411532258065,103.28719153225806,282.27228225806454,131.64840322580648,62.860091733870966,114.80198629032259,63.714347983870965
175.0,270.5370443548387,79.52761693548386,61.89943870967742,99.12572096774193,100.25518306451613,261.89325,120.54489919354839,60.46046975806451,113.04825161290321,124.02080645161288,191.51522983870967,114.21268971774194,62.050850806451606,93.77419758064516,100.68477459677419,325.3991774193548,142.2090201612903,99.32506451612905,108.71648467741934,105.73224354838709,392.00270564516126,93.41779435483872,53.996798387096774,107.00161330645162,72.77716532258066
176.0,251.85780645161293,66.30137903225807,73.98884596774192,91.63686532258065,90.52350403225807,255.94529032258066,88.29757096774195,62.781899193548384,115.2377629032258,103.72616129032258,198.60867741935482,93.30777016129032,64.07747983870968,82.28314516129032,93.17781209677418,272.6623508064516,148.32743548387097,88.28929637096775,91.94429556451612,95.59951612903225,400.3128830645161,91.5989435483871,51.56139112903226,148.0583570564516,80.71565322580645
177.0,351.2340685483871,79.00002016129032,79.16170725806451,98.66489959677419,90.73498387096774,291.66070967741933,87.20885967741935,55.19929032258065,108.80406693548386,104.08914112903224,289.6689798387097,120.9096814516129,79.0626693548387,82.33629032258065,110.69815403225806,303.7121693548387,134.5898064516129,82.66606612903226,100.1639381048387,101.71139919354837,479.3886451612903,148.42694758064516,76.95743548387097,162.4635885080645,72.1897383064516
178.0,364.11128629032254,122.56797983870968,68.26817822580645,92.34657701612903,83.4115564516129,308.0657701612903,63.80925725806452,49.523334677419356,92.97659354838709,96.61455241935484,332.81905645161294,110.20866129032257,70.4590685483871,107.09958064516128,101.18689354838708,309.3444838709677,107.74961290322581,67.16511008064518,118.60112540322581,96.12973467741935,398.5282580645161,147.86377419354838,63.053374999999996,136.56152459677418,69.3186256048387
179.0,280.52279435483865,171.32919354838708,162.05444193548385,143.62426532258067,90.89785483870969,237.08087096774193,87.78591693548388,117.47729838709677,146.60893548387097,93.52763709677419,230.78331854838706,97.10287903225804,109.17925,118.88232258064515,84.9121439516129,232.41619354838707,76.9159314516129,77.48958870967742,99.76998366935481,81.57202177419356,264.09132338709674,110.17008064516128,64.62670766129033,121.85055463709676,71.63195241935483
180.0,308.34360483870967,160.00087499999998,112.3785443548387,147.97177782258066,89.3650322580645,246.16373387096772,89.06949274193549,87.79833870967741,131.35772741935483,96.68860483870967,228.75594758064517,100.96383467741936,95.75095161290324,112.80287096774194,105.54186431451612,225.85229032258064,97.64810887096775,78.94602016129032,109.9085258064516,92.77645241935484,236.35546612903224,92.63821774193548,62.60225806451613,127.74850403225805,73.79658306451611
181.0,326.3349314516129,139.14217338709676,87.87601935483872,110.60805241935485,98.77775806451612,247.5357379032258,115.47354153225808,65.50603024193549,101.96239516129032,101.68268548387096,255.11457258064513,160.28019758064517,96.24183064516129,110.16171774193549,121.02999032258064,202.93785483870968,115.43363306451613,66.65155766129033,109.97369596774195,94.27541370967742,323.1206201612903,115.95764919354839,86.33561693548387,126.08430241935484,85.75257177419354
