time,gaze_movement,pupil_diameter
0.0,384.90562633735664,4.181556477777778
1.0,2161.989785005356,4.222456003703703
2.0,1744.6146121179122,4.2296684015873005
3.0,1219.9395316020252,4.275062864848485
4.0,1557.3746437841282,4.239490937471491
5.0,1671.1400150009417,4.253605420075935
6.0,2013.994147158519,4.271994862188505
7.0,2116.161281101969,4.086845264606797
8.0,2127.272835846915,3.936667734844943
9.0,2104.6333785312045,3.9527397482980478
10.0,3451.461983420026,3.9305289276930955
11.0,2197.849870145249,3.9229517358895585
12.0,1737.6906597031832,3.9356342563792728
13.0,1878.366743139221,4.028209408260016
14.0,1725.1987678096825,4.048687866085973
15.0,1201.9819549965655,4.079847152846122
16.0,1492.8643018904575,4.148108365849584
17.0,1601.174452683042,4.173476919301102
18.0,1515.9039682549114,4.183447529446234
19.0,2452.096842491149,4.212572451655014
20.0,3405.6326102466987,4.235071967986977
21.0,2669.153781418825,4.28558599277485
22.0,2343.711326638322,4.1613999640638735
23.0,2816.3992992778194,4.1547900013364565
24.0,1609.4108173701538,4.057387324104228
25.0,1930.4855497483186,4.009350067382009
26.0,2247.027709844552,3.9643649114850743
27.0,2176.7596587874687,3.923151918767135
28.0,1903.6541916752165,3.9757201911039974
29.0,1327.2420374199303,3.8669218210651146
30.0,2486.1700272733688,3.7837112491451292
31.0,2147.166257412917,3.707580172932243
32.0,1883.6131963309258,3.6566868169182856
33.0,1885.451912416664,3.7193441378498235
34.0,1239.1681602755375,3.751805524970484
35.0,2003.8873826415465,3.748275781236929
36.0,1551.1849072266532,3.798060541028147
37.0,1694.1458857442244,3.812581483171558
38.0,1436.7713107174322,3.818633775994381
39.0,1477.3225108924837,3.705138962003736
40.0,1163.733581834489,3.6483745014470426
41.0,903.9332589293972,3.7244544108204587
42.0,905.3821258106555,3.7229083134591616
43.0,1359.924611613225,3.6797290504059754
44.0,1017.4326886772114,3.714657980596966
45.0,638.198449298824,3.7735766742986496
46.0,446.2688639328802,3.8413981296224433
47.0,558.4787360183932,3.791342196173229
48.0,789.8546300792732,3.765327803923788
49.0,1512.5159781094478,3.765822833414793
50.0,961.9258063627226,3.732605649193549
51.0,1007.0163518077977,3.693227667256896
52.0,1792.0154087474855,3.7205363862453433
53.0,3138.4806927288396,3.669981014196938
54.0,1768.0863373606044,3.681887068111828
55.0,1623.5335400158842,3.7213469494398934
56.0,2097.0370012512644,3.74566879878417
57.0,1200.0244760386663,3.808204035633532
58.0,1135.180549746431,3.81143565833203
59.0,1798.2305981837953,3.8310003587871106
60.0,2185.57991582708,3.7737168818214912
61.0,1953.3225869092598,3.8467079969167886
62.0,1969.635588731024,4.074182208704046
63.0,2836.6786451950898,4.203387999074314
64.0,3989.30456308267,4.323100687606555
65.0,4246.6489732763275,4.364973347466298
66.0,3853.5835860719426,4.321260783693171
67.0,3392.2816958843687,4.201308568046121
68.0,2568.9236636069977,4.052575482592905
69.0,2125.4524560664518,4.054100528149036
70.0,2981.2753295099483,4.030317893724246
71.0,2297.644099258172,4.086882174240623
72.0,2089.453903710393,4.0604271022186715
73.0,1898.8525304323293,3.9757475159808857
74.0,1944.7438035736106,3.9593716150289704
75.0,1391.692906022072,3.9524353911235277
76.0,835.9540952559239,3.8495303869449504
77.0,1460.0164040560235,3.748947028436775
78.0,2017.5058277980152,3.766592023515458
79.0,2801.591738878815,3.696270955909511
80.0,3460.005102388145,3.7659772389536132
81.0,2243.877340401009,3.8199304463585273
