time,buttons_pressed
0.0,2.0
1.0,1.0
2.0,0.5
3.0,0.25
4.0,0.125
5.0,2.0
6.0,2.0
7.0,1.0
8.0,1.5
9.0,2.75
10.0,1.3125
11.0,0.625
12.0,0.3125
13.0,1.125
14.0,0.5
15.0,0.25
16.0,0.125
17.0,1.0625
18.0,0.5
19.0,1.25
20.0,1.625
21.0,0.8125
22.0,1.375
23.0,0.6875
24.0,0.3125
25.0,0.125
26.0,0.0625
27.0,0.0
28.0,1.0
29.0,0.5
30.0,1.25
31.0,0.625
32.0,1.3125
33.0,0.625
34.0,0.3125
35.0,1.125
36.0,0.5625
37.0,1.25
38.0,1.625
39.0,0.8125
40.0,0.375
41.0,1.1875
42.0,0.5625
43.0,0.25
44.0,0.125
45.0,0.0625
46.0,1.0
47.0,0.5
48.0,1.25
49.0,0.625
50.0,1.3125
51.0,0.625
52.0,1.3125
53.0,1.625
54.0,0.8125
55.0,0.375
56.0,0.1875
57.0,1.0625
58.0,0.5
59.0,1.25
60.0,1.625
61.0,0.8125
62.0,0.375
63.0,0.1875
64.0,0.0625
65.0,0.0
66.0,0.0
67.0,0.0
68.0,0.0
69.0,0.0
70.0,0.0
71.0,0.0
72.0,0.0
73.0,0.0
74.0,0.0
75.0,0.0
76.0,0.0
77.0,0.0
78.0,0.0
79.0,0.0
80.0,0.0
81.0,0.0
82.0,0.0
83.0,0.0
84.0,0.0
85.0,0.0
86.0,0.0
87.0,0.0
88.0,2.0
89.0,1.0
90.0,0.5
91.0,0.25
92.0,0.125
93.0,0.0
94.0,0.0
95.0,0.0
96.0,2.0
97.0,1.0
98.0,0.5
99.0,0.25
100.0,0.125
101.0,1.0
102.0,0.5
103.0,0.25
104.0,0.125
105.0,0.0625
106.0,0.0
107.0,0.0
108.0,0.0
109.0,0.0
110.0,0.0
111.0,0.0
112.0,0.0
113.0,0.0
114.0,0.0
115.0,0.0
116.0,0.0
117.0,0.0
118.0,0.0
119.0,0.0
120.0,0.0
121.0,0.0
122.0,0.0
123.0,0.0
124.0,0.0
125.0,2.0
126.0,1.0
127.0,1.5
128.0,0.75
129.0,0.375
130.0,0.125
131.0,0.0625
132.0,1.0
133.0,0.5
134.0,0.25
135.0,0.125
136.0,0.0625
137.0,0.0
138.0,1.0
139.0,0.5
140.0,0.25
141.0,0.125
142.0,0.0625
143.0,0.0
144.0,1.0
145.0,0.5
146.0,0.25
147.0,0.125
148.0,4.0625
149.0,2.0
150.0,1.0
151.0,0.5
152.0,0.25
153.0,0.0
154.0,0.0
155.0,0.0
156.0,0.0
157.0,0.0
158.0,2.0
159.0,2.0
160.0,2.0
161.0,1.0
162.0,0.5
163.0,0.1875
164.0,0.0625
165.0,0.0
166.0,0.0
167.0,0.0
168.0,1.0
169.0,0.5
170.0,0.25
171.0,1.125
172.0,0.5625
173.0,0.25
174.0,0.125
175.0,0.0625
176.0,0.0
177.0,0.0
178.0,0.0
179.0,0.0
180.0,1.0
181.0,0.5
182.0,1.25
183.0,1.625
184.0,0.8125
185.0,0.375
186.0,0.1875
187.0,1.0625
188.0,0.5
189.0,0.25
190.0,1.125
191.0,0.5625
192.0,0.25
193.0,0.125
194.0,0.0625
195.0,0.0
196.0,0.0
197.0,0.0
198.0,0.0
199.0,0.0
200.0,0.0
201.0,0.0
202.0,0.0
203.0,0.0
204.0,0.0
205.0,0.0
206.0,0.0
207.0,0.0
208.0,0.0
209.0,0.0
210.0,0.0
211.0,0.0
212.0,0.0
213.0,0.0
214.0,0.0
215.0,0.0
216.0,0.0
217.0,0.0
218.0,0.0
219.0,0.0
220.0,0.0
221.0,0.0
222.0,1.0
223.0,0.5
224.0,0.25
225.0,0.125
226.0,0.0625
227.0,0.0
228.0,0.0
229.0,1.0
230.0,0.5
231.0,0.25
232.0,0.125
233.0,0.0625
234.0,1.0
235.0,0.5
236.0,1.25
237.0,0.625
238.0,0.3125
239.0,0.125
240.0,0.0625
241.0,0.0
242.0,0.0
243.0,1.0
244.0,0.5
245.0,0.25
246.0,0.125
247.0,1.0625
248.0,0.5
249.0,0.25
250.0,0.125
251.0,1.0625
252.0,1.5
253.0,0.75
254.0,1.375
255.0,0.6875
256.0,0.3125
257.0,1.125
258.0,1.5625
259.0,1.75
260.0,0.875
261.0,1.4375
262.0,0.6875
263.0,1.3125
264.0,1.625
265.0,0.8125
266.0,0.375
267.0,0.1875
268.0,0.0625
269.0,0.0
270.0,0.0
271.0,2.0
272.0,1.0
273.0,0.5
274.0,0.25
275.0,0.125
276.0,0.0
277.0,0.0
278.0,0.0
279.0,0.0
280.0,0.0
281.0,0.0
282.0,1.0
283.0,0.5
284.0,0.25
285.0,0.125
286.0,1.0625
287.0,0.5
288.0,1.25
289.0,0.625
290.0,0.3125
291.0,0.125
292.0,0.0625
293.0,0.0
294.0,3.0
295.0,1.5
296.0,0.75
297.0,0.375
298.0,0.1875
299.0,0.0
300.0,0.0
301.0,0.0
302.0,2.0
303.0,2.0
304.0,1.0
305.0,0.5
306.0,0.25
307.0,0.0625
308.0,0.0
309.0,0.0
310.0,0.0
311.0,0.0
312.0,0.0
313.0,0.0
314.0,0.0
315.0,1.0
316.0,0.5
317.0,0.25
318.0,0.125
319.0,0.0625
320.0,0.0
321.0,0.0
322.0,0.0
323.0,0.0
324.0,0.0
325.0,0.0
326.0,1.0
327.0,0.5
328.0,0.25
329.0,0.125
330.0,1.0625
331.0,0.5
332.0,0.25
333.0,0.125
334.0,0.0625
335.0,0.0
336.0,0.0
337.0,0.0
338.0,0.0
339.0,0.0
340.0,1.0
341.0,0.5
342.0,0.25
343.0,0.125
344.0,0.0625
345.0,0.0
346.0,0.0
347.0,0.0
348.0,0.0
349.0,1.0
350.0,0.5
351.0,2.25
352.0,1.125
353.0,0.5625
354.0,0.25
355.0,0.125
356.0,1.0
357.0,1.5
358.0,1.75
359.0,0.875
360.0,0.4375
361.0,1.1875
362.0,1.5625
363.0,0.75
364.0,0.375
365.0,1.1875
366.0,0.5625
367.0,1.25
368.0,0.625
369.0,0.3125
370.0,0.125
371.0,0.0625
372.0,1.0
373.0,0.5
374.0,0.25
375.0,0.125
376.0,0.0625
377.0,0.0
378.0,0.0
379.0,0.0
380.0,0.0
381.0,0.0
382.0,0.0
383.0,0.0
384.0,0.0
385.0,1.0
386.0,0.5
