time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
134.0,8.032,6.3463875000000005,3.13525,5.894,1.4180000000000001,1.2555,1.486,1.806,4.247,1.18675,2.28155,2.985,2.9155500000000005,6.29825,1.532,2.19755,3.07455,3.6892375000000004,8.37325,1.81425,8.13775,4.1138,2.7752749999999997,6.086,1.2534999999999998
135.0,18.500166666666665,17.3714625,9.114083333333333,5.823083333333334,1.854083333333333,1.5422499999999997,1.5719166666666666,3.4064166666666664,4.63175,1.3376666666666666,3.6557666666666666,3.1109166666666663,3.2347,6.474666666666667,1.7534999999999996,2.2786458333333335,3.786116666666666,4.683466666666668,7.208583333333332,2.389083333333333,13.380749999999997,11.4436,5.582841666666667,4.91125,1.4012499999999999
136.0,19.75107142857143,11.401491071428572,6.699678571428571,5.431464285714286,1.48525,1.4771785714285715,2.107964285714286,4.529392857142856,5.649035714285715,1.0944035714285714,4.005185714285714,5.121321428571428,3.571846428571429,7.638071428571429,1.3198571428571428,2.7802767857142854,5.795621428571428,4.047571428571429,6.568249999999999,1.8254392857142856,13.792607142857142,8.856757142857143,4.5980035714285705,5.882249999999999,1.2261785714285711
137.0,63.11108666666662,14.758495833333333,5.28705,4.70455,1.71685,1.3432166666666665,2.2615166666666666,3.237116666666666,5.616483333333333,1.5755216666666665,4.13842,5.196616666666666,3.221821666666667,7.196833333333334,1.7338,5.8965958333333335,5.554193333333333,3.793213333333334,5.960916666666666,2.0630049999999995,42.77029999999994,13.656486666666668,4.241911666666667,5.71385,1.5054833333333333
138.0,35.87188064516127,8.967672177419354,4.084959677419355,5.200653225806452,1.2046048387096773,1.31975,1.8749919354838709,2.5687983870967743,5.616427419354839,1.0974943548387097,3.5411709677419356,5.155782258064516,3.0637459677419354,7.302467741935485,1.221774193548387,8.71964314516129,5.114774193548387,3.6783419354838713,5.168959677419355,1.5532508064516128,27.5081451612903,9.152558064516128,3.420463709677419,5.818895161290322,1.097040322580645
139.0,37.719101612903216,9.849926612903225,5.979330645161291,3.6790685483870966,1.0778185483870968,1.4565282258064518,2.1243024193548385,5.172431451612903,4.067104032258063,0.9451608870967743,3.9373991935483867,5.736326612903225,5.969077016129033,5.377584677419355,1.1021129032258066,6.252828830645162,7.11631370967742,5.405880040322581,4.260588709677419,1.33785685483871,27.69868951612902,13.842572580645161,5.193017741935484,4.604189516129033,0.9727540322580644
140.0,34.67957903225806,9.02883427419355,7.338512096774194,2.8888306451612906,1.0385846774193548,3.082947580645161,2.781524193548387,8.067012096774192,3.121779032258064,0.7859590725806452,4.660653225806452,5.296197580645161,9.193405040322581,4.1717137096774195,0.8411814516129033,6.183782258064516,6.293803629032258,7.742737096774193,3.806580645161291,1.1721074596774195,17.88898588709677,9.684891129032259,6.052079435483872,3.922290322580645,0.7609717741935484
141.0,27.074349999999995,7.307320161290322,5.179629032258065,4.259419354838711,0.8669596774193548,3.2599838709677416,2.194600806451613,6.672221774193549,3.6797927419354832,0.7118899193548389,4.577112903225806,5.1034354838709675,8.53701370967742,5.0817499999999995,0.7080967741935483,4.276770161290322,6.1545348790322585,6.47326129032258,5.176709677419355,1.1097778225806452,16.41137197580645,7.690306451612902,6.6958981854838715,4.02575,0.6679879032258065
142.0,22.728995967741938,8.582887903225807,7.9144112903225805,3.434991935483872,0.7390362903225807,2.357572580645161,3.008270161290323,9.13723387096774,2.516799596774193,0.6096691532258065,5.3708306451612895,4.952258064516129,10.961546370967742,3.3921209677419353,0.6697258064516128,3.6076629032258065,7.864252217741936,11.529491129032257,3.9341370967741933,1.0652844758064517,22.811334677419353,7.172762096774193,8.650879233870967,3.013737903225807,0.6612540322580645
143.0,14.251931451612904,7.119850806451613,6.95220564516129,4.539854838709678,0.6943508064516128,2.201338709677419,3.287092741935484,6.089354838709677,2.901167943548387,0.6091129032258065,5.607975806451613,5.199266129032258,8.82636431451613,4.609842741935484,0.6402540322580645,4.679056451612903,8.114080645161291,10.564828629032258,6.451673387096774,1.061646169354839,19.480701612903225,8.81699193548387,6.48553064516129,3.9212983870967735,0.6169798387096774
