time,spo2
3.0,97.3998
4.0,97.5465072
5.0,97.71417257142856
6.0,97.89860447999999
7.0,98.09547607741935
8.0,98.31553687741935
9.0,98.35626332903226
10.0,98.3073226064516
11.0,98.21354829677418
12.0,98.09735719354839
13.0,98.2359373064516
14.0,98.50750722580645
15.0,98.84557204838708
16.0,99.21688432258065
17.0,99.32541387096774
18.0,99.29424019354838
19.0,99.1932149032258
20.0,99.05726380645162
21.0,98.90698683870968
22.0,98.75827838709677
23.0,98.61035419354839
24.0,98.46282212903225
25.0,98.45030806451612
26.0,98.50520496774193
27.0,98.5938073548387
28.0,98.69926248387097
29.0,98.60093908064516
30.0,98.39651322580644
31.0,98.13903614516128
32.0,97.85503345161291
33.0,97.82660046774194
34.0,97.93258374193547
35.0,98.10577514516129
36.0,98.31257061290322
37.0,98.5892398548387
38.0,98.89244496774194
39.0,99.20891801612903
40.0,99.53202503225808
41.0,99.50073987096775
42.0,99.29060012903227
43.0,98.9910330967742
44.0,98.64675241935484
45.0,98.56149556451612
46.0,98.61692903225806
47.0,98.74270766129032
48.0,98.90365887096773
49.0,99.09358166129032
50.0,99.28919709677419
51.0,99.4876588548387
52.0,99.68754377419354
53.0,99.6292724032258
54.0,99.44156709677418
55.0,99.18914482258063
56.0,98.90436406451613
57.0,98.9140724516129
58.0,99.07911503225804
59.0,99.3218247096774
60.0,99.60336793548386
61.0,99.70853748387096
62.0,99.7158118064516
63.0,99.67413851612903
64.0,99.60799141935483
65.0,99.17571193548386
66.0,98.56648470967741
67.0,97.86878361290323
68.0,97.12684558064515
69.0,96.86678753225806
70.0,96.85872870967742
71.0,96.97666949999999
72.0,97.15761009677419
73.0,97.29523330645162
74.0,97.39544787096774
75.0,97.47695811290323
76.0,97.5491161935484
77.0,97.80990193548388
78.0,98.1673395483871
79.0,98.57310309677419
80.0,99.00302961290322
81.0,99.19051064516128
82.0,99.25072819354838
83.0,99.24731399999999
84.0,99.21208393548386
85.0,99.17239858064517
86.0,99.1384395483871
87.0,99.10734367741935
88.0,99.07767938709677
89.0,99.16406869354839
90.0,99.3081269032258
91.0,99.48101956451612
92.0,99.66832945161289
93.0,99.52490704838709
94.0,99.21251419354837
95.0,98.81563611290323
96.0,98.37651541935483
97.0,97.99091187096774
98.0,97.6426275483871
99.0,97.31300283870968
100.0,96.99270793548386
101.0,97.06864412903225
102.0,97.34036341935484
103.0,97.7099742580645
104.0,98.12853087096774
105.0,98.20092527419354
106.0,98.08800212903225
107.0,97.88242020967742
108.0,97.6305089032258
109.0,97.61862696774193
110.0,97.73834206451613
111.0,97.92385567741934
112.0,98.1422685483871
113.0,98.4515937580645
114.0,98.79815032258063
115.0,99.16332256451612
116.0,99.53780264516129
117.0,99.28644658064516
118.0,98.71984548387097
119.0,97.99562187096774
120.0,97.192587
121.0,97.13116998387096
122.0,97.4602647096774
123.0,97.98461530645162
124.0,98.60659383870967
125.0,98.84483666129032
126.0,98.8668046451613
127.0,98.78063520967741
128.0,98.64039706451612
129.0,98.65957127419354
130.0,98.77196883870965
131.0,98.93097808064516
132.0,99.11329316129031
133.0,99.06436258064515
134.0,98.89398270967742
135.0,98.66287819354838
136.0,98.4014113548387
137.0,98.18690941935483
138.0,98.00348051612902
139.0,97.83558812903225
140.0,97.67546399999998
141.0,97.58120283870966
142.0,97.51793109677418
143.0,97.47015406451612
144.0,97.43012438709678
145.0,97.57419677419355
146.0,97.8083833548387
147.0,98.08762703225807
148.0,98.38939925806451
149.0,98.52127601612902
150.0,98.5625729032258
151.0,98.5585798548387
152.0,98.53194183870967
153.0,98.5135738548387
154.0,98.50500212903225
155.0,98.50132853225806
156.0,98.500104
157.0,98.500104
158.0,98.500104
159.0,98.500104
160.0,98.500104
161.0,98.38469883870968
162.0,98.21159109677419
163.0,98.00963206451613
164.0,97.79324738709678
165.0,97.80046020967742
