time,rot_x,rot_y,rot_z
134.0,-0.0016111281976978096,0.4958316643815226,-0.02368685104180458
135.0,0.0008752415929552558,-0.02981706258499775,-0.011588477433273807
136.0,-0.0006993793755010528,-0.12136377560510109,-0.009031321314364574
137.0,0.0008272200085626993,0.2595922799471208,-0.009193947325310453
138.0,0.001265975410286465,0.20205912580474378,-0.01049112720992574
139.0,0.0030924553777661816,0.11246852782913908,0.014267003184446101
140.0,-0.0005455066227153212,0.044347775050675164,0.013291619481168786
141.0,-0.0006079151980162218,0.24795268704532358,-0.005957343047985144
142.0,0.00020107688370445077,0.35306047331658535,0.03710474396303083
143.0,0.00023231929717448962,0.11354406263727793,0.02349228604393599
144.0,0.0011564070346022142,0.00788569926125536,0.040830243483813825
145.0,0.0024755837954664834,0.011611706731320228,0.04200776130706488
146.0,0.002942451417481162,0.07619861683918452,0.015656422103209167
147.0,0.002446511125886396,0.3700347451212017,0.01629611543077075
148.0,0.0009631337068983046,0.2337458936398138,0.019102257042455734
149.0,0.0006686693888798952,-0.05786652081267561,0.013129286311402585
150.0,0.0020618633236868748,0.21785821034117467,-0.011689020709582927
151.0,0.002444682993930287,-0.19091777162192142,0.009317310176945818
152.0,-0.0001926693743317118,-0.3431568851939273,-0.024727900385722184
153.0,-0.0003234075905570363,-0.31989740330428373,-0.01025412738166306
154.0,-0.0025196098338604346,-0.032441017032038263,0.01730527573051813
155.0,0.0012330124439750398,-0.08668365463263278,0.04706718726393741
156.0,0.0021457024595938207,-0.07406621793083405,0.023796963020284362
157.0,0.004012984679808921,0.09842798780861327,0.030001584993366276
158.0,0.0011512768462794733,-0.2430622064879548,0.06478691364578609
159.0,0.0015388852656861218,-0.09192516695861049,0.021011915427159696
160.0,0.0019252614963924145,0.2160043565536983,0.021526272355852666
161.0,0.0014089365624163695,0.15840119950412979,0.04551189007287719
162.0,0.0015735031132413303,0.27412402516566703,0.01659250805189992
163.0,0.0011840484287107401,0.1794228277228982,0.021057081497336178
164.0,0.001441875213371396,0.12927648438487693,0.005984664927300271
165.0,-0.0006019035554203217,-0.018530317474580754,0.036904261144247726
166.0,0.00019915547130615753,-0.05943450654252545,0.007158662556222927
167.0,0.00061539364769249,-0.3978578358437476,0.038275152101654844
168.0,-0.00033991089795060245,-0.34772244070496305,0.03259444755041207
169.0,0.0003699460477168697,-0.3419443830304363,0.0278207073591659
170.0,-0.0013145905977120585,-0.11075233955218194,-0.005881935439341037
171.0,0.0016516918626329506,0.26176122160813386,0.03367265890673102
172.0,-0.00015189229352406458,0.15178647861058597,0.002618476393517897
173.0,0.0026479564795690662,0.43042840869157023,0.033455903306175004
174.0,0.0016834599447561286,0.011300527257369991,0.05965993611952104
175.0,0.003474750850529869,-0.1121721137002005,0.03186392210325819
176.0,0.002305136977853191,0.18106609777457616,0.028464712740109407
177.0,0.0013765561490373735,0.20645398879584015,0.015404835703665399
178.0,0.00017444698739702442,0.13835166687895967,0.03619852009362099
179.0,-0.004576225486383701,0.4360375123026273,-0.001405584632367226
180.0,-0.005312212177516788,-0.289499186147394,0.011926412556561324
181.0,-0.0011681635774630447,0.023969297279402807,0.027806395376883737
182.0,-9.330039252595948e-05,0.22134874293800183,0.023140320359139
183.0,0.000834055794350769,0.24272179685830167,0.012748569984417748
184.0,7.385965600831203e-05,0.3862018858323988,0.018400463445618156
185.0,-0.0002249318729960363,0.25262317810169294,0.02986137142588499
186.0,0.0003008482423114959,0.11250262114953141,0.014329838339225862
187.0,0.0018602386288499293,0.13149291602385987,0.009034745583768489
188.0,0.0014384022733620124,-0.06253766066249794,-0.010936511266412787
189.0,-0.001592313709984381,0.13381354221994624,-0.02227189860658225
190.0,-0.0016023588365399744,0.3540651761658038,0.011515635070183407
191.0,-0.0008525024872823876,0.17246035179605518,0.0403634217930521
192.0,0.0005379566302540537,0.28507084076203215,0.012493001420136478
193.0,0.0013932240135346287,0.3817163473289808,-0.036213513228379415
194.0,0.0026685794834504398,0.07031824001437337,-0.01817764464013103
195.0,0.0026236804598137584,0.207681028011682,0.028229180362453928
196.0,0.002134880229107519,-0.24770207909925507,0.022629384761381252
197.0,0.0009994143881151087,-0.06809869590085715,0.016977916183696016
198.0,0.0015411608647204814,0.10835370444831441,0.04102605111864867
199.0,0.0036181277424421412,-0.040670689488871335,-0.0029307537111770005
200.0,0.0026296917602628856,0.24427913626286463,-0.04336058575630787
201.0,-0.00041565737471882937,-0.051046082651248326,-0.001159507981419259
202.0,0.004049733944909596,0.31751257695122603,-0.00586617783109703
203.0,0.001890975912588103,0.2944422939895065,-0.03704655133331297
204.0,-0.00025575831830790144,0.18312974615861513,-0.006913301899815094
205.0,0.0021146371559407663,0.08426672516329418,0.02303677528476604
206.0,0.004921160845924146,-0.0349910482558523,-0.01040952253192921
207.0,0.0037410978201766493,-0.09238630359228905,0.012596259574353376
208.0,0.005264388774483608,-0.13343070790381395,-0.0021021361879386136
209.0,0.0048795683675028545,0.08759546216810075,-0.023223005213889456
210.0,0.0013232478320424847,0.0711937733243421,0.012346388248654706
211.0,-0.0004215343209713166,0.0324903068314463,0.023874976595056416
212.0,0.0017103291678882786,0.22720821309114225,0.008386428174728143
213.0,-9.303280965873074e-05,0.294084412906606,0.005795878744952061
214.0,-0.0019936439129010497,0.12218511782653985,0.00619940205705761
215.0,-0.0016823720436393696,-0.07234848590976321,0.008847364739365222
216.0,0.0004998472580811841,-0.18555861101970475,-0.006607015452039703
217.0,0.0014623235631630255,-0.23123622691902657,0.015737051346915738
218.0,0.0007323849621375531,-0.017126869758883875,0.004709723448341698
219.0,0.003305867850299937,0.039974060730140475,-0.005993558591634266
220.0,0.00433997674272013,0.008881258167553004,0.012316978269727481
221.0,0.0009060942501173681,-0.29535436525746545,0.012849129402111012
222.0,0.0024631657692398357,-0.34697590010835677,0.022754470459349512
223.0,-0.002225096089745157,-0.3082896348616606,0.021924615116118644
224.0,-0.00044903206179567137,-0.3101180653445885,0.00449291590040116
225.0,-0.00047607832606012454,-0.42233887671906484,-0.007912887500284307
226.0,-0.0020088155178251545,-0.25524215021519825,0.002694405000935942
227.0,0.00015664904073676642,-0.26473266059902006,-0.004989098468260255
228.0,0.0011807022348813184,-0.4909750891616799,-0.00785758516184656
229.0,-0.001416581335082183,-0.2727315785482654,0.01133060589807686
230.0,-0.0006114188225011742,-0.08802432365448311,0.028106796621457313
231.0,-0.000762447733089996,-0.2113482251545965,0.028731579627518468
232.0,0.0008283484723471245,0.023949719398652064,0.0011750376428536283
233.0,0.0008371923313062552,0.05124838269687289,0.005987318272510816
234.0,0.0014691932447660058,0.18690328642050458,0.007722222690920305
235.0,0.0008740529746431691,0.19919495098817414,0.0026388691940408488
236.0,0.002993480885674954,0.10817305693295771,0.005588421695046991
237.0,0.0004726647734080412,0.11175418608348774,0.0495462066440983
238.0,0.0012839660871569163,-0.13904901484509002,-0.015778197041351437
239.0,0.002053554936187576,-0.2828002180763148,-0.02715742553825811
240.0,-0.0002628461030038708,-0.14268081010118702,-0.0010646258734770906
241.0,0.007925151516908091,0.12665947220067492,-0.017491421231010707
242.0,0.004303340725319905,-0.0019348662603549394,0.015078168151383756
243.0,0.004310416976384337,-0.029862970372915777,0.03163616754698118
244.0,0.0066424639408964505,-0.05218393264150463,0.052173570050011255
245.0,0.0018763796142549855,0.14868379429383635,0.05120744789581755
246.0,0.0043152994222582525,-0.14191555727296953,0.04178603932039399
247.0,-0.00037882537988264504,-0.04829477065483536,-0.0017450992172531148
