time,gsr
0.0,34758.24065870931
1.0,34850.61790657421
2.0,34898.80976227724
3.0,34986.756166519175
4.0,35181.185849480826
5.0,35377.472178488206
6.0,35600.314041680096
7.0,35620.32728680146
8.0,35077.81255075202
9.0,34566.54696986647
10.0,33766.4968821254
11.0,32486.283433239347
12.0,30894.258933936842
13.0,30192.579468066302
14.0,30706.188568220423
15.0,31112.14989024194
16.0,31453.55384040058
17.0,33894.69373729329
18.0,33649.16855645844
19.0,33178.7807646373
20.0,33563.216635293495
21.0,33923.59419273153
22.0,34102.28328459483
23.0,34565.68259140104
24.0,34103.34753364813
25.0,34135.244467716155
26.0,34464.35753768227
27.0,34687.06409346918
28.0,34626.1768593998
29.0,37303.618021558315
30.0,39887.78843022004
31.0,39573.973311700465
32.0,41622.52529621824
33.0,40105.498255659535
34.0,35261.489437776996
35.0,32364.779968478673
36.0,30876.60308906933
37.0,30486.027694746917
38.0,33143.57572839057
39.0,32994.07601306749
40.0,32053.96049539307
41.0,31549.078170617075
42.0,32348.260353282716
43.0,32349.996881924708
44.0,37386.67801101273
45.0,38318.62997152432
46.0,36180.21089847083
47.0,34789.84602349972
48.0,35717.51320989229
49.0,34628.316392811466
50.0,34189.99387896963
51.0,34228.517528600896
52.0,34278.39530075666
53.0,34744.529412178104
54.0,34733.84919753439
55.0,34739.8477400704
56.0,34770.72206719589
57.0,34837.337400312404
58.0,34936.80247852252
59.0,34824.22555728009
60.0,34810.933037885035
61.0,34873.479015043995
62.0,35287.07439389964
63.0,36356.31560858803
64.0,35880.67377948777
65.0,35665.66227766131
66.0,35526.70818223925
67.0,35614.99233050252
68.0,35624.15998006203
69.0,35613.08859718965
70.0,35547.438935243874
71.0,35682.88271004693
72.0,35756.89470493836
73.0,35895.7136059889
74.0,39572.024149465884
75.0,38115.20681748315
76.0,37069.9704305923
77.0,36513.377577963154
78.0,37484.578258927715
79.0,37994.59664091321
80.0,37203.23929100682
81.0,36876.517673640315
82.0,36722.9757930036
83.0,36732.67509995863
84.0,36752.87326061544
85.0,36762.444384913964
86.0,36879.95240841173
87.0,37040.79897272015
88.0,37116.47800547986
89.0,37171.18839459646
90.0,37747.83221462827
91.0,37648.11077688202
92.0,37497.64307972895
93.0,37583.45825852956
94.0,37643.03668778226
95.0,37701.34794180893
96.0,37682.76548783884
97.0,37650.32775523996
98.0,37715.15138537076
99.0,40149.39046771704
100.0,40517.57198899321
101.0,38533.06177245638
102.0,37733.356651909504
103.0,36809.409214787986
104.0,36335.01261293624
105.0,36849.456808066665
106.0,37495.340054268265
107.0,37264.65927661954
108.0,37509.88731799805
109.0,39952.64969848187
110.0,39687.69465670649
111.0,42579.105496467266
112.0,45882.47253239199
113.0,44809.28662855836
114.0,44330.69815795284
115.0,45335.61050424188
116.0,46814.05289643853
117.0,46131.03161011611
118.0,46751.64662645819
119.0,48254.2934718204
120.0,48764.03305847886
121.0,49043.94083751725
122.0,44196.99014525817
123.0,43993.2117168125
124.0,40938.54268950196
125.0,39789.004717979806
126.0,38735.89516397605
127.0,38423.125684816376
