time,rot_x,rot_y,rot_z
0.0,0.0,-0.015923595475810026,0.01559873604300168
1.0,0.0,-0.005551781964720695,-0.04637467401832372
2.0,0.0,0.0532768081893191,-0.17935205396216258
3.0,0.0,-0.02699288127167517,-0.04975090900599004
4.0,0.0,0.03277413738578164,-0.02592173138791169
5.0,0.0,0.050484614284868834,-0.004835437658164316
6.0,0.0,0.03607352451771275,-0.0029184356170381892
7.0,-0.005364060074286187,0.014105463735044295,0.011300970976018038
8.0,-0.0026820300371430935,-0.022675105804623306,-0.11225578902323954
9.0,-0.0013410150185715467,-0.02341895154358485,-0.0646014221786162
10.0,-0.0006705075092857734,-0.024611680406322334,-0.01979860068559302
11.0,-0.0003352537546428867,-0.05220977724085955,-0.026403808579619225
12.0,0.0,-0.04391819716112491,0.021202095404433206
13.0,0.0,-0.07651157655121597,0.10450795203071774
14.0,0.0,0.005873760635845292,0.015785819530437825
15.0,0.0,-0.06495836014991521,0.01249523527212737
16.0,0.0,-0.09693639499461112,0.09879150237105312
17.0,0.0,-0.020964748743261534,0.11514891880622008
18.0,0.0,0.04731839870042934,-0.005424184318224258
19.0,0.0,-0.06662157116104811,-0.03228712594412622
20.0,0.0,-0.03285276340342128,-0.011650581667380807
21.0,0.0,-0.017728652082603782,-0.027113811496190132
22.0,0.0,-0.005963679510314932,-0.04136996880222661
23.0,0.0,0.020164756076246758,-0.046069128055913566
24.0,0.0,0.04653268356050013,-0.001036766683815804
25.0,-0.0052356398748664296,0.05773575391420202,0.06456277045716527
26.0,-0.0026178199374332148,0.03414874963957219,0.013706671340869135
27.0,-0.0013089099687166074,0.04239804656024204,-0.0621579867915598
28.0,-0.0006544549843583037,0.046637384191052504,-0.1533561893445701
29.0,-0.005339735128176397,-0.02360860724234678,0.008104086773408167
30.0,-0.002506253817998623,-0.01126636270529306,0.023048032789221483
31.0,-0.0012531269089993114,-0.0033228026079508833,-0.027108513259184605
32.0,-0.006434550227816106,0.057533861189446284,0.0581733843963979
33.0,-0.003217275113908053,0.011485016343683912,0.061559488908479336
34.0,-0.00722268230753638,0.003955213972106689,0.028999898971154188
35.0,-0.00361134115376819,-0.05092948452569106,-0.03792968014559544
36.0,-0.001805670576884095,-0.012439200725945492,-0.008252982371026198
37.0,-0.0007213357017759085,0.05799972302570948,-0.0015589257760466064
38.0,-0.00036066785088795423,-0.023684321546595763,0.07011692873708536
39.0,-0.005224945649172605,0.0353185459977639,0.07744998968641896
40.0,-0.0026124728245863027,-0.010054464657651006,-0.015627704239536834
41.0,-0.006981784722016985,0.07472396281592629,0.07439254008846444
42.0,-0.0034908923610084924,-0.03201831499403946,0.013025867547396507
43.0,-0.0017454461805042462,-0.028658513338308284,0.02361940256428696
44.0,-0.005621041757912492,-0.017233657433876302,0.12690128751684485
45.0,-0.008284804508718123,0.023743752399475616,0.1929120931617329
46.0,-0.003965041369680192,0.010942876869108846,0.13599365793328677
47.0,-0.001982520684840096,-0.04938640789967408,0.09743326111251151
48.0,-0.006423336685814645,-0.10012899493626426,0.08375468716180925
49.0,-0.00557451511837866,-0.06664519908888297,-0.07753693378682155
50.0,-0.0050940499065634795,-0.02167292653670321,-0.048106528166588246
51.0,-0.0025470249532817397,-0.0038449776538086637,0.021713652365572496
52.0,-0.0012735124766408699,-0.05719566272803785,0.09177330921408337
53.0,-0.0004670038525893538,-0.05872002612597206,0.05426958304979242
54.0,-0.00015486648192526302,-0.025775375799483195,0.10376605791065723
55.0,0.0,-0.002929823187158941,0.03701069080581665
56.0,0.0,-0.028829113662801904,0.05587616208762958
57.0,0.0,-0.009775630902892381,0.05393491257450857
58.0,0.0,-0.01643946892226779,0.100076886399282
59.0,-0.0050120059292031345,-0.023335548689634424,0.12651556639742645
60.0,-0.0025060029646015673,-0.025558250205420123,0.05552435574575911
61.0,-0.007062508427206119,0.0032670728665817,0.10954485085069335
62.0,-0.0035312542136030594,0.019693873668853466,0.08099840238428122
63.0,-0.0017656271068015297,0.04963440846048509,0.049127276155572545
64.0,-0.0007261883681131669,-0.040665961524504135,0.03630107266187329
