time,buttons_pressed
0.0,1.0
1.0,0.5
2.0,0.25
3.0,0.125
4.0,0.0625
5.0,0.0
6.0,0.0
7.0,1.0
8.0,0.5
9.0,0.25
10.0,1.125
11.0,0.5625
12.0,0.25
13.0,0.125
14.0,0.0625
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,2.0
31.0,1.0
32.0,0.5
33.0,0.25
34.0,0.125
35.0,0.0
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,1.0
41.0,2.5
42.0,1.25
43.0,0.625
44.0,0.3125
45.0,0.125
46.0,0.0
47.0,0.0
48.0,0.0
49.0,0.0
50.0,0.0
51.0,1.0
52.0,0.5
53.0,0.25
54.0,0.125
55.0,0.0625
56.0,0.0
57.0,0.0
58.0,0.0
59.0,0.0
60.0,0.0
61.0,0.0
62.0,0.0
63.0,0.0
64.0,0.0
65.0,0.0
66.0,0.0
67.0,0.0
68.0,0.0
69.0,0.0
70.0,0.0
71.0,0.0
72.0,1.0
73.0,0.5
74.0,0.25
75.0,0.125
76.0,0.0625
77.0,0.0
78.0,0.0
79.0,0.0
80.0,0.0
81.0,0.0
82.0,0.0
83.0,1.0
84.0,0.5
85.0,0.25
86.0,0.125
87.0,0.0625
88.0,0.0
89.0,0.0
90.0,0.0
91.0,1.0
92.0,0.5
93.0,0.25
94.0,1.125
95.0,0.5625
96.0,0.25
97.0,0.125
98.0,1.0625
99.0,0.5
100.0,0.25
101.0,0.125
102.0,0.0625
103.0,0.0
104.0,0.0
105.0,0.0
106.0,0.0
107.0,0.0
108.0,0.0
109.0,0.0
110.0,0.0
111.0,0.0
112.0,0.0
113.0,0.0
114.0,0.0
115.0,0.0
116.0,0.0
117.0,0.0
118.0,0.0
119.0,0.0
120.0,0.0
121.0,1.0
122.0,0.5
123.0,0.25
124.0,0.125
125.0,1.0625
126.0,1.5
127.0,0.75
128.0,0.375
129.0,0.1875
130.0,1.0625
131.0,1.5
132.0,1.75
133.0,0.875
134.0,1.4375
135.0,0.6875
136.0,0.3125
137.0,0.125
138.0,0.0625
139.0,0.0
140.0,0.0
141.0,0.0
142.0,1.0
143.0,0.5
144.0,0.25
145.0,0.125
146.0,0.0625
147.0,1.0
148.0,0.5
149.0,0.25
150.0,1.125
151.0,0.5625
152.0,0.25
153.0,0.125
154.0,0.0625
155.0,1.0
156.0,0.5
157.0,0.25
158.0,1.125
159.0,0.5625
160.0,0.25
161.0,0.125
162.0,0.0625
163.0,1.0
164.0,1.5
165.0,0.75
166.0,0.375
167.0,0.1875
168.0,0.0625
169.0,0.0
170.0,0.0
171.0,0.0
172.0,0.0
173.0,0.0
174.0,0.0
175.0,1.0
176.0,0.5
177.0,0.25
178.0,0.125
179.0,0.0625
180.0,1.0
181.0,1.5
182.0,0.75
183.0,0.375
184.0,0.1875
185.0,1.0625
186.0,1.5
187.0,0.75
188.0,0.375
189.0,0.1875
190.0,0.0625
191.0,0.0
192.0,0.0
193.0,0.0
194.0,0.0
195.0,0.0
196.0,1.0
197.0,0.5
198.0,0.25
199.0,0.125
200.0,0.0625
201.0,0.0
202.0,0.0
203.0,0.0
204.0,0.0
205.0,0.0
206.0,0.0
207.0,0.0
208.0,0.0
209.0,0.0
210.0,0.0
211.0,0.0
212.0,0.0
213.0,0.0
214.0,0.0
215.0,0.0
216.0,0.0
217.0,1.0
218.0,2.5
219.0,1.25
220.0,1.625
221.0,0.8125
222.0,1.375
223.0,0.625
224.0,0.3125
225.0,0.125
226.0,0.0625
227.0,1.0
228.0,0.5
229.0,0.25
230.0,0.125
231.0,1.0625
232.0,0.5
233.0,0.25
234.0,0.125
235.0,0.0625
236.0,0.0
237.0,0.0
238.0,0.0
239.0,0.0
240.0,0.0
241.0,0.0
242.0,0.0
243.0,0.0
244.0,0.0
245.0,0.0
246.0,0.0
247.0,0.0
248.0,0.0
249.0,0.0
250.0,0.0
251.0,0.0
252.0,0.0
253.0,0.0
254.0,0.0
255.0,0.0
256.0,0.0
257.0,0.0
258.0,0.0
259.0,1.0
260.0,0.5
261.0,0.25
262.0,1.125
263.0,0.5625
264.0,0.25
265.0,0.125
266.0,0.0625
267.0,0.0
268.0,0.0
269.0,0.0
270.0,0.0
271.0,0.0
272.0,0.0
273.0,0.0
274.0,0.0
275.0,0.0
276.0,0.0
277.0,0.0
278.0,0.0
279.0,0.0
280.0,1.0
281.0,1.5
282.0,1.75
283.0,0.875
284.0,0.4375
285.0,0.1875
286.0,0.0625
287.0,0.0
288.0,1.0
289.0,0.5
290.0,0.25
291.0,0.125
292.0,1.0625
293.0,0.5
294.0,0.25
295.0,0.125
296.0,1.0625
297.0,0.5
298.0,0.25
299.0,0.125
300.0,0.0625
301.0,0.0
302.0,1.0
303.0,1.5
304.0,0.75
305.0,0.375
306.0,2.1875
307.0,1.0625
308.0,1.5
309.0,0.75
310.0,0.375
311.0,0.125
312.0,0.0625
313.0,0.0
314.0,0.0
315.0,0.0
316.0,0.0
317.0,0.0
318.0,0.0
319.0,0.0
320.0,1.0
321.0,0.5
322.0,0.25
323.0,0.125
324.0,0.0625
325.0,0.0
326.0,0.0
327.0,0.0
328.0,0.0
329.0,0.0
330.0,0.0
331.0,0.0
332.0,0.0
333.0,0.0
334.0,0.0
335.0,0.0
336.0,0.0
337.0,0.0
338.0,0.0
339.0,0.0
340.0,0.0
341.0,0.0
342.0,0.0
343.0,0.0
344.0,1.0
345.0,1.5
346.0,1.75
347.0,0.875
348.0,0.4375
349.0,0.1875
350.0,0.0625
351.0,1.0
352.0,0.5
353.0,0.25
354.0,0.125
355.0,0.0625
356.0,1.0
357.0,0.5
358.0,0.25
359.0,0.125
360.0,0.0625
361.0,0.0
362.0,0.0
363.0,0.0
364.0,0.0
365.0,0.0
366.0,0.0
367.0,0.0
368.0,0.0
369.0,0.0
370.0,1.0
371.0,0.5
372.0,0.25
373.0,0.125
374.0,0.0625
375.0,2.0
376.0,1.0
377.0,0.5
378.0,0.25
379.0,1.125
380.0,0.5
381.0,0.25
382.0,0.125
383.0,0.0625
384.0,0.0
385.0,0.0
386.0,0.0
387.0,0.0
388.0,0.0
389.0,0.0
390.0,3.0
391.0,1.5
392.0,0.75
393.0,0.375
394.0,0.1875
395.0,0.0
396.0,0.0
397.0,0.0
398.0,0.0
399.0,0.0
400.0,0.0
401.0,0.0
402.0,0.0
403.0,0.0
404.0,0.0
405.0,0.0
406.0,0.0
407.0,0.0
408.0,0.0
409.0,0.0
410.0,0.0
411.0,1.0
412.0,0.5
413.0,0.25
414.0,0.125
415.0,0.0625
416.0,0.0
417.0,0.0
418.0,0.0
419.0,0.0
420.0,0.0
421.0,0.0
422.0,0.0
423.0,0.0
424.0,0.0
425.0,0.0
426.0,0.0
427.0,0.0
428.0,0.0
429.0,0.0
430.0,1.0
431.0,0.5
432.0,0.25
433.0,0.125
434.0,1.0625
435.0,0.5
436.0,0.25
437.0,0.125
438.0,0.0625
439.0,0.0
440.0,0.0
441.0,0.0
442.0,0.0
443.0,0.0
444.0,0.0
445.0,0.0
446.0,0.0
447.0,0.0
448.0,1.0
449.0,0.5
450.0,0.25
451.0,0.125
452.0,1.0625
453.0,1.5
454.0,0.75
455.0,0.375
456.0,0.1875
457.0,1.0625
458.0,0.5
459.0,0.25
460.0,0.125
461.0,0.0625
462.0,0.0
463.0,0.0
464.0,1.0
465.0,1.5
466.0,1.75
467.0,2.875
468.0,1.4375
469.0,0.6875
470.0,1.3125
471.0,0.625
472.0,0.25
473.0,0.125
474.0,1.0625
475.0,0.5
476.0,0.25
477.0,0.125
478.0,0.0625
479.0,0.0
480.0,0.0
481.0,0.0
482.0,0.0
483.0,0.0
484.0,1.0
485.0,1.5
486.0,1.75
487.0,0.875
488.0,1.4375
489.0,0.6875
490.0,0.3125
491.0,1.125
492.0,0.5625
493.0,0.25
494.0,1.125
495.0,1.5625
496.0,0.75
497.0,0.375
498.0,1.1875
499.0,1.5625
500.0,0.75
501.0,0.375
502.0,0.1875
503.0,0.0625
504.0,0.0
505.0,1.0
506.0,0.5
507.0,2.25
508.0,2.125
509.0,1.0625
510.0,1.5
511.0,1.75
512.0,0.8125
513.0,3.375
514.0,2.6875
515.0,1.3125
516.0,0.625
517.0,1.3125
518.0,0.5625
519.0,0.25
520.0,0.125
521.0,0.0625
522.0,0.0
523.0,0.0
524.0,0.0
525.0,0.0
526.0,0.0
527.0,0.0
528.0,1.0
529.0,2.5
530.0,1.25
531.0,0.625
532.0,1.3125
533.0,0.625
534.0,0.25
535.0,0.125
536.0,0.0625
537.0,1.0
538.0,1.5
539.0,0.75
540.0,0.375
541.0,0.1875
542.0,0.0625
543.0,1.0
544.0,1.5
545.0,2.75
546.0,3.375
547.0,1.6875
548.0,0.8125
549.0,0.375
550.0,0.125
551.0,0.0
552.0,0.0
553.0,1.0
554.0,1.5
555.0,0.75
556.0,0.375
557.0,0.1875
558.0,0.0625
559.0,1.0
560.0,0.5
561.0,0.25
562.0,0.125
563.0,0.0625
564.0,1.0
565.0,0.5
566.0,0.25
567.0,0.125
568.0,0.0625
569.0,0.0
570.0,0.0
571.0,0.0
572.0,0.0
573.0,0.0
574.0,1.0
575.0,0.5
576.0,1.25
577.0,2.625
578.0,1.3125
579.0,0.625
580.0,0.3125
581.0,0.125
582.0,0.0
583.0,0.0
584.0,0.0
585.0,0.0
586.0,0.0
587.0,0.0
588.0,0.0
589.0,0.0
590.0,0.0
591.0,0.0
592.0,0.0
593.0,0.0
594.0,0.0
595.0,0.0
596.0,0.0
597.0,1.0
598.0,0.5
599.0,0.25
600.0,0.125
601.0,0.0625
602.0,0.0
603.0,0.0
604.0,0.0
605.0,0.0
606.0,0.0
607.0,0.0
608.0,1.0
609.0,0.5
610.0,0.25
611.0,0.125
612.0,0.0625
613.0,0.0
614.0,0.0
615.0,0.0
616.0,0.0
617.0,0.0
618.0,0.0
619.0,0.0
620.0,0.0
621.0,0.0
622.0,0.0
623.0,0.0
624.0,0.0
625.0,0.0
626.0,1.0
627.0,2.5
628.0,1.25
629.0,1.625
630.0,0.8125
631.0,0.375
632.0,0.125
633.0,0.0625
634.0,1.0
635.0,0.5
636.0,1.25
637.0,1.625
638.0,1.8125
639.0,0.875
640.0,0.4375
641.0,0.1875
642.0,3.0625
643.0,1.5
644.0,0.75
645.0,0.375
646.0,0.1875
647.0,1.0
648.0,1.5
649.0,0.75
650.0,0.375
651.0,1.1875
652.0,0.5625
653.0,0.25
654.0,0.125
655.0,0.0625
656.0,1.0
657.0,0.5
658.0,0.25
659.0,0.125
660.0,1.0625
661.0,0.5
662.0,1.25
663.0,0.625
664.0,0.3125
665.0,0.125
666.0,0.0625
667.0,1.0
668.0,0.5
669.0,0.25
670.0,1.125
671.0,0.5625
672.0,0.25
673.0,1.125
674.0,0.5625
675.0,0.25
676.0,0.125
677.0,0.0625
678.0,0.0
679.0,0.0
680.0,0.0
681.0,0.0
682.0,0.0
683.0,1.0
684.0,0.5
685.0,0.25
686.0,1.125
687.0,2.5625
688.0,1.25
689.0,1.625
690.0,0.8125
691.0,1.375
692.0,0.625
693.0,0.3125
694.0,0.125
695.0,0.0625
696.0,0.0
697.0,0.0
698.0,0.0
699.0,0.0
700.0,0.0
701.0,0.0
702.0,0.0
703.0,0.0
704.0,0.0
705.0,0.0
706.0,0.0
707.0,0.0
708.0,0.0
709.0,2.0
710.0,2.0
711.0,1.0
712.0,0.5
713.0,0.25
714.0,0.0625
715.0,0.0
716.0,0.0
717.0,2.0
718.0,1.0
719.0,0.5
720.0,1.25
721.0,0.625
