time,linaccel_x,linaccel_y,linaccel_z,gravity_x,gravity_y,gravity_z,gyro_x,gyro_y,gyro_z,euler_x,euler_y,euler_z,quaternion_w,quaternion_y,quaternion_x,quaternion_z
0.0,-0.013194444444444437,-0.23513888888888898,0.030000000000000013,-0.19597222222222213,-9.797499999999992,-0.23430555555555543,1.7039930555555556,0.2578125,-0.3168402777777778,38.21961805555556,-1.1397569444444444,91.36805555555556,0.6598773531944442,0.24826304222222217,-0.6712129384722222,-0.22886827319444444
1.0,-0.02282952069716776,-0.25112472766884525,0.03019607843137255,-0.17101034858387798,-9.796323529411762,-0.2574155773420478,-0.0937670206971678,-0.20511642156862742,-0.002059504357298486,38.43656386165577,-0.9981787854030499,91.50442538126362,0.658631949888344,0.24803336152505456,-0.6721946536083878,-0.22982455645697178
2.0,-0.022078452593158476,-0.24762488328664797,0.03224853577794755,-0.16922088532382645,-9.794268525592052,-0.2956889270859857,0.04909984827264238,-0.26052608543417366,-0.07664022048213223,38.254739490493165,-0.9911025963415669,91.72971044478396,0.657673509605827,0.24735516489601894,-0.673898535702296,-0.22832620696640785
3.0,-0.020803277876807295,-0.24472494553376906,0.039215983363042176,-0.16996974648445232,-9.796575311942956,-0.2996548326401267,-0.12292007080610023,-0.030953839869281033,-0.023265436224995047,38.14231592889681,-0.9958478782927312,91.7514690408992,0.6577616753160525,0.24697741445147564,-0.6741758231610713,-0.22766225608432378
4.0,-0.02030675760040087,-0.24564519893979098,0.029298056465988154,-0.1751466515247349,-9.798342892875624,-0.2998329835355454,-0.0794467316496491,-0.012417500602391492,-0.016377796842099498,38.101120610756524,-0.9979909088513215,91.75071082624154,0.6577610056188778,0.24693835716162038,-0.674287884611988,-0.22740965939564062
5.0,-0.01453733937367714,-0.245239714165236,0.02335870565234892,-0.1773157092749122,-9.799211769018456,-0.30097607958139294,-0.03142083446281739,-0.16006459707538928,0.012042396381817635,37.969901143191876,-0.9967413101604278,91.756515807386,0.6580707327579158,0.24622757096432252,-0.6744905144274098,-0.22668161375920004
6.0,-0.015239622832364772,-0.245964113395565,0.01373168095345515,-0.17900415444770268,-9.799674670087974,-0.30082970524099584,-0.010618094942691716,-0.025347991502225373,-0.008394808596421499,37.87938546248778,-0.999541788856305,91.75611902798141,0.6582975656009696,0.24579439851529494,-0.6745863049192954,-0.22621617660274246
7.0,-0.014692147682067043,-0.2442723792784277,0.010111197270471467,-0.17969758064516117,-9.799954637096775,-0.29486011166253095,0.11666675898026704,-0.0768541032779944,-0.004075214659892079,37.84100932459677,-1.0,91.7436050907258,0.6584348828102602,0.24561691349274023,-0.6745634936326684,-0.22606399725542783
8.0,-0.013560791582969009,-0.2451654235101816,0.012631203473945415,-0.17999999999999983,-9.8,-0.2922183622828781,0.02645333916755288,-0.041167727042223004,0.0016166265410217022,37.823021673387096,-1.0,91.71421370967741,0.6585138939807348,0.24553139089455547,-0.6745643137568587,-0.2259898615460606
9.0,-0.012256901364764273,-0.24660677729528535,0.00750170595533499,-0.17999999999999983,-9.8,-0.29039205955334957,0.03221299240074442,-0.003294141594292803,0.02925616470223325,37.81372857862903,-1.0,91.69687112282878,0.6585842279244727,0.24547240265276032,-0.6745341177011478,-0.22596100972836528
10.0,-0.013022924655989176,-0.24409051902398682,0.004480172381382061,-0.17999999999999983,-9.799999999999999,-0.2741598616437323,0.02280831148018648,0.05483938524513121,0.014155552109181142,37.84182551319648,-1.0,91.59538082045643,0.6591962274481539,0.24526787387021576,-0.6739259762318974,-0.22617750970403794
11.0,-0.012362578953304764,-0.24367801385442522,-0.0014125192683660426,-0.17999999999999983,-9.799999999999999,-0.2716010226332804,-0.01207599314328145,0.05818892339179638,0.039708049007444166,37.85942082111437,-1.0,91.57591621667981,0.6592617914660117,0.2452503107812617,-0.6738327813070152,-0.2262232911721183
12.0,-0.01492213935258291,-0.24370187138130694,-0.004239099274381533,-0.17999999999999983,-9.799999999999999,-0.27047793067147874,-0.04317911591097075,0.049118354763516045,0.011480303970223324,37.86821847507331,-1.0,91.56640442890443,0.6592943581120376,0.24524084764869536,-0.6737871379115716,-0.22624522768283345
13.0,-0.014085720730882028,-0.2427874276261374,-0.0038084066471163252,-0.17999999999999983,-9.8,-0.2699163846905779,-0.025914542446800512,0.0161224528160012,-0.003318858560794045,37.87261730205278,-1.0,91.56243608541996,0.6593098722818247,0.2452361160824122,-0.6737643162138498,-0.22625619593819102
14.0,-0.014802165576359133,-0.24444086021505385,-0.0025071809910519587,-0.17999999999999983,-9.8,-0.26965298142717464,-0.0006278667568990152,-0.029206143319046543,-0.005024813895781638,37.87481671554252,-1.0,91.5605449657869,0.6593167055180829,0.24523412893450633,-0.6737538746627556,-0.22626137717008815
15.0,-0.016487104293555915,-0.24313196480938426,0.00035686893751409846,-0.17999999999999983,-9.799999999999999,-0.2699999999999997,0.00335175577111061,0.0008844649973682207,-0.051388262275359045,37.875,-1.0,91.5625,0.6593017599999988,0.24523926,-0.673767089999999,-0.22625732000000018
16.0,-0.011102338521693364,-0.24385743288969097,0.012411309120986548,-0.17999999999999983,-9.799999999999997,-0.27500488758553243,-0.09191010602300925,0.0004116850891044436,-0.044786262124971804,37.875,-1.0,91.59573558162268,0.6591552273704784,0.2452936718866079,-0.6739217366471162,-0.22619908969696975
17.0,-0.009884652981427176,-0.24476261373035568,0.04103376193698773,-0.17999999999999983,-9.796168132942324,-0.2919745845552295,-0.1397351304609369,0.02897304308594631,-0.012354312354312355,37.875,-1.0,91.70032991202345,0.65855692746823,0.24549747966764426,-0.6745155019648091,-0.22596855448680353
18.0,-0.008734704550785437,-0.2470481340197277,0.056844646606803544,-0.17999999999999983,-9.792922776148579,-0.3016324535679372,-0.1024364978625932,0.031119933268464805,0.027804455614999665,37.875,-1.0,91.76044721407624,0.6582386485391221,0.24560910011788578,-0.6748319893285775,-0.22585152066179362
19.0,-0.007057178578122249,-0.2471568213522956,0.06464812975501466,-0.17999999999999983,-9.791300097751709,-0.30646138807429113,-0.08933859632583754,0.0067820510014780615,0.010505825822388171,37.875,-1.0,91.79050586510263,0.6581401603985932,0.245644691026685,-0.6749295783739664,-0.22583390936315478
20.0,-0.0061312285852488085,-0.2463643344298135,0.06793256927633429,-0.17999999999999983,-9.790488758553272,-0.3088758553274681,-0.013022181838383093,-0.010828793658596259,0.007757800496726831,37.875,-1.0,91.80553519061583,0.6580909163283288,0.2456624864810846,-0.674978372896661,-0.22582510371383535
21.0,-0.006020159747169858,-0.24670611638401727,0.07159336186201853,-0.17999999999999983,-9.790083088954054,-0.30992668621700864,0.025273488748452637,-0.028416596242787865,-0.004353626633357014,37.875,-1.0,91.81201124144673,0.6580708734378692,0.2456696838368279,-0.6749979374502858,-0.22582252058614533
22.0,-0.0059939508413268654,-0.2477983172340419,0.07475073762700143,-0.17999999999999983,-9.789999999999996,-0.30999999999999983,0.005335913484685751,-0.0038832736834662693,-0.017633802563990334,37.875,-1.0,91.8125,0.6580772592922484,0.24566776370727042,-0.6749915809147815,-0.22582752339913317
23.0,-0.005259854573287409,-0.24806622650339555,0.07267869091268223,-0.17999999999999983,-9.79408281174771,-0.30607125662012524,0.03691205881263657,0.014398035762985208,-0.025758403448581588,37.875,-1.0,91.78746389022628,0.6582235178671165,0.2456180717669719,-0.6748453261386618,-0.22587662752046206
24.0,-0.006004654148611781,-0.2489237098962665,0.07064355641149092,-0.17999999999999983,-9.797202696196434,-0.3028743379874822,0.027338107847857486,-0.003564472359609578,-0.01902966837367415,37.875,-1.0,91.767723880597,0.6583413007077522,0.24557928201251833,-0.6747275464564277,-0.22591635763119866
25.0,-0.005222932259523498,-0.24907296362760978,0.07187712464072596,-0.17999999999999983,-9.798762638420797,-0.3012758786711607,-0.00754521016617791,-0.0037618906931617575,0.006824382486395006,37.875,-1.0,91.75785387578236,0.6584001921280701,0.24555988713529153,-0.6746686566153106,-0.225936222686567
26.0,-0.004904217913365723,-0.24835281072642656,0.07057177455829355,-0.17999999999999983,-9.799542609532978,-0.30047664901299986,-0.045598163872718527,0.019058392057308766,0.00802029077486468,37.875,-1.0,91.75291887337505,0.658429637838229,0.24555018969667816,-0.674639211694752,-0.22594615521425115
27.0,-0.008274660851341018,-0.24866464640743158,0.06758305247953778,-0.17810246679316877,-9.799932595089068,-0.3000770341839195,-0.013465051403324935,0.46648340366478797,-0.0021577359879917284,37.99596774193548,-1.0,91.7504513721714,0.658170569725566,0.2462550640893257,-0.6743854450598998,-0.22667242462799847
28.0,-0.0014820583987085437,-0.24802938043953088,0.06424621759238994,-0.1738899430740037,-9.799999999999997,-0.2975757575757576,0.01226841898837707,0.17113152325314945,0.09765811060275643,38.32844574780058,-1.0,91.73484848484847,0.6575414361779083,0.2482013279196136,-0.6736066383232704,-0.22866543031395553
29.0,-0.00015627307921057312,-0.2460815395957145,0.05880730567779193,-0.17178368121442117,-9.799999999999997,-0.28648018648018636,0.07239471836423038,-0.013343769501901998,0.029669811199307932,38.48881964809384,-1.0,91.6659974434168,0.6575799765132718,0.24904361055285895,-0.6728898953254074,-0.22975819434556333
30.0,-0.00047512520332481213,-0.24625658223129127,0.051765086141590706,-0.1707305502846299,-9.799999999999997,-0.2772870140612075,0.05491334669323992,-0.005619138949168128,0.012368316258967369,38.56900659824046,-1.0,91.60926949394691,0.6577167365313183,0.24942804311122918,-0.6724145184251676,-0.23034956028617354
31.0,-0.0022274518650230225,-0.2483256171406077,0.043105571847507324,-0.17020398481973428,-9.799999999999997,-0.2512440033085195,0.2049142212152174,-0.03123305378997979,0.0030710789842668396,38.60910007331378,-1.0,91.47467196781713,0.6584488783425823,0.2493734515630587,-0.6715271237138243,-0.23087262848303725
32.0,0.002168057748702909,-0.2452091886608016,0.03972027972027972,-0.16999999999999993,-9.799999999999999,-0.23433167907361468,-0.005516862170087983,-0.06018027671253478,0.044919260846680194,38.59558989397699,-1.0,91.38652953229565,0.6590246337916383,0.24908359183006257,-0.6710535772628019,-0.23095702159996975
33.0,0.0003582224227385509,-0.24490420332355822,0.03838897661478306,-0.16999999999999993,-9.8,-0.22595127453191988,0.0072000244379276605,0.021229509737574252,0.0027565512444544665,38.55113988833747,-1.0,91.34293179938341,0.6593722994446953,0.24876942961737714,-0.6708750288806674,-0.23082887163576193
34.0,-0.0007886307241145956,-0.24365309421761044,0.03476272652079104,-0.16999999999999993,-9.8,-0.22206993006993028,0.01392879633807053,0.14870408489360104,-0.016875446462140013,38.547871433002484,-1.0,91.32304778554777,0.6595212681838862,0.24864820321067382,-0.6707781870482743,-0.23079487262433251
