time,mouse_movement,mouse_clicks
0.0,412.27194043921236,0.0
1.0,1157.5972504025158,1.0
2.0,1073.9206542315794,0.5
3.0,1292.7818771451293,3.25
4.0,2312.1007707102835,2.625
5.0,3198.2998379969868,1.3125
6.0,3220.0698624347633,4.625
7.0,2597.7269064509437,3.3125
8.0,1779.461231547877,4.5625
9.0,1008.9814178893644,4.25
10.0,693.5042557100335,2.125
11.0,295.16921821620474,0.9375
12.0,1730.4881562539265,1.4375
13.0,2937.0064679710413,2.625
14.0,3914.736370341331,4.25
15.0,4744.056663860205,3.125
16.0,4407.442714380349,5.5625
17.0,5150.882761907552,4.75
18.0,3360.357348606729,5.3125
19.0,3447.106395546255,4.5625
20.0,4144.7265693758745,5.25
21.0,5698.90023972135,2.5
22.0,3331.109020224416,4.1875
23.0,5555.432385109538,4.0
24.0,4695.9974091628155,4.9375
25.0,4718.235575087611,5.375
26.0,4663.233121301057,5.6875
27.0,6070.85606785224,4.75
28.0,5810.179134183467,5.3125
29.0,5327.612804439666,4.5625
30.0,3447.857380641788,2.1875
31.0,3339.8770533494167,2.0
32.0,3025.0785987726613,4.9375
33.0,4660.447335368907,4.375
34.0,2843.3035570554903,6.125
35.0,2244.7353310090575,4.0625
36.0,2149.829049765583,3.0
37.0,3415.560331531575,2.375
38.0,4379.880114503383,6.125
39.0,4367.4323090341195,6.9375
40.0,3998.602258276087,4.4375
41.0,3950.7061917243486,5.1875
42.0,2569.4120824538913,8.5625
43.0,3269.76011043232,7.125
44.0,3367.5817018910566,3.4375
45.0,3153.493229124386,4.6875
46.0,2534.150451790222,6.25
47.0,2583.6533341899794,5.9375
48.0,2755.2764216086634,7.875
49.0,3548.990432936145,5.9375
50.0,4959.443182820752,6.875
51.0,3918.670621878649,3.3125
52.0,6403.893455330159,3.5625
53.0,6256.376394782414,2.625
54.0,6929.4259681160565,4.25
55.0,4317.583409741529,5.0
56.0,2602.509433455938,6.5
57.0,5456.390108624464,5.1875
58.0,5702.915527223213,5.5625
59.0,3418.8424048255492,6.6875
60.0,3582.5792196082157,6.25
61.0,4722.660279986507,5.0
62.0,4812.149334581385,5.4375
63.0,2566.2514167101526,5.625
64.0,4196.2387737954905,4.6875
65.0,5336.040169339654,6.25
66.0,3457.3086788383753,5.0625
67.0,4835.13885912257,3.4375
68.0,5081.068957856614,5.625
69.0,6510.338619937228,3.75
70.0,6316.047196910719,2.75
71.0,5002.155203123524,4.3125
72.0,3049.636100362618,6.125
73.0,3532.888130509112,6.9375
74.0,5850.643719186314,4.4375
75.0,5275.419104484754,3.1875
76.0,5338.670590619358,3.5
77.0,5877.2433904530035,3.625
78.0,5747.55924963371,2.6875
79.0,6171.291507304622,2.3125
80.0,6979.128690267751,5.125
81.0,5332.148752209632,7.5
82.0,3483.985748107888,8.6875
83.0,2340.5763783478433,5.3125
84.0,1367.696145354298,8.625
85.0,2623.4186534673877,7.1875
