time,gsr
0.0,17502.51165787464
1.0,17514.650750929588
2.0,17461.48727483057
3.0,17465.1262702804
4.0,17500.325816590157
5.0,17445.228093262762
6.0,17285.150968970258
7.0,16806.115906484127
8.0,16444.28579039478
9.0,16470.468616966926
10.0,16660.697517132867
11.0,16838.22072712263
12.0,16681.583572555548
13.0,16509.46960295611
14.0,16561.77827006149
15.0,16801.72153799426
16.0,16943.460552008168
17.0,17049.594567984244
18.0,17165.673702795593
19.0,17258.128853711263
20.0,17343.930277242704
21.0,17355.149881643338
22.0,17388.54239353521
23.0,17438.191172842402
24.0,17461.677806384636
25.0,17417.4576052016
26.0,17329.242023173043
27.0,17299.11997572726
28.0,17292.90713489242
29.0,17014.763524564354
30.0,16602.8443464319
31.0,16552.50283623733
32.0,16694.77088924071
33.0,16827.24592925924
34.0,16984.275376901798
35.0,17136.143026240643
36.0,17199.289111624366
37.0,17257.623411383407
38.0,17295.58103201552
39.0,17325.67727299463
40.0,17367.0728459561
41.0,17393.33913103753
42.0,17423.679944036216
43.0,17441.412733845296
44.0,17485.005692591454
45.0,17551.22385087426
46.0,17610.541311256013
47.0,17606.660564546863
48.0,17440.32190805151
49.0,17085.34736033281
50.0,16882.161638008758
51.0,16877.20766993377
52.0,16807.811432433373
53.0,16737.393250188834
54.0,16741.40663381162
55.0,16534.32096437009
56.0,16045.004567211949
57.0,15989.451394918882
58.0,16153.148171994702
59.0,16308.907362080106
60.0,16300.95757195916
61.0,16524.446274699272
62.0,16680.01129544447
63.0,16616.955305843763
64.0,16568.713862975488
65.0,16621.201043768197
66.0,16612.52349581891
67.0,16656.933002223108
68.0,16750.951157279793
69.0,16828.37468686636
70.0,16883.674237198695
71.0,16920.550933345865
72.0,16987.65558241385
73.0,17063.36097738112
74.0,17204.755656131572
75.0,17276.417994874435
76.0,17296.030278730228
77.0,17315.63862785804
78.0,17256.59605442108
79.0,17329.70087939976
80.0,17438.837934669085
81.0,17564.65780085911
82.0,17566.67825079366
83.0,17481.896560181653
84.0,16906.52615513411
85.0,16411.61336640927
86.0,16288.702278883582
87.0,16399.886436837412
88.0,16087.450594587195
89.0,15909.590931815244
90.0,16005.102223122605
91.0,16161.498100955028
92.0,16154.57637099759
93.0,15958.420379769275
94.0,16006.792738937676
95.0,16198.44919610095
96.0,16433.698446305454
97.0,16690.841527813776
98.0,16826.041563951803
99.0,16913.425667515286
100.0,16831.336179113852
101.0,16470.086803405968
102.0,16006.504264776886
103.0,15998.808584336726
104.0,16132.446774912922
105.0,16242.756414698828
106.0,16341.279231371496
107.0,16562.672462305127
108.0,16659.02821001143
109.0,16817.466272599566
110.0,17071.828920320215
111.0,17146.653537010254
112.0,17170.275561097827
113.0,17169.22874164019
114.0,17106.518238064233
115.0,17015.538803985837
116.0,17016.67710184781
117.0,17265.221013322567
118.0,17415.20910231035
119.0,17234.67696049802
120.0,17076.546176176817
121.0,16993.017081524988
122.0,16965.210755078224
123.0,17125.00979253159
124.0,17120.713437443166
125.0,17044.646562547772
126.0,17035.454713345505
127.0,16805.9889025687
128.0,16453.68953291717
129.0,16306.640426728281
130.0,16213.676168862587
131.0,15897.128136460975
132.0,15664.433439728298
133.0,15625.351865237008
