time,heart_rate
0.0,81.0
1.0,82.33333333333333
2.0,83.28571428571428
3.0,84.2
4.0,85.12903225806451
5.0,85.12903225806451
6.0,84.5806451612903
7.0,83.7741935483871
8.0,82.83870967741936
9.0,80.80645161290323
10.0,78.7741935483871
11.0,76.74193548387098
12.0,75.2258064516129
13.0,74.48387096774195
14.0,74.16129032258064
15.0,74.03225806451613
16.0,74.51612903225808
17.0,74.7741935483871
18.0,75.41935483870968
19.0,75.74193548387098
20.0,76.41935483870967
21.0,76.74193548387098
22.0,76.90322580645162
23.0,76.45161290322581
24.0,75.19354838709677
25.0,74.03225806451613
26.0,72.93548387096774
27.0,72.38709677419354
28.0,72.64516129032259
29.0,72.80645161290323
30.0,73.41935483870968
31.0,74.25806451612902
32.0,74.67741935483872
33.0,74.87096774193549
34.0,74.45161290322582
35.0,74.2258064516129
36.0,73.58064516129033
37.0,72.74193548387096
38.0,71.80645161290322
39.0,71.35483870967741
40.0,71.64516129032258
41.0,72.32258064516128
42.0,73.19354838709677
43.0,73.64516129032259
44.0,73.87096774193549
45.0,73.45161290322582
46.0,72.70967741935483
47.0,71.80645161290322
48.0,70.83870967741935
49.0,69.83870967741935
50.0,68.83870967741935
51.0,68.35483870967741
52.0,68.64516129032258
53.0,69.32258064516128
54.0,69.6774193548387
55.0,70.38709677419354
56.0,71.25806451612902
57.0,72.19354838709677
58.0,73.67741935483872
59.0,74.93548387096774
60.0,75.5483870967742
61.0,75.32258064516128
62.0,75.70967741935485
63.0,75.87096774193549
64.0,76.45161290322581
65.0,76.74193548387098
66.0,76.90322580645162
67.0,76.96774193548387
68.0,77.0
69.0,77.0
70.0,77.51612903225806
71.0,77.7741935483871
72.0,77.90322580645162
73.0,77.96774193548387
74.0,78.0
75.0,78.0
76.0,78.0
77.0,77.48387096774194
78.0,77.2258064516129
79.0,76.58064516129033
80.0,75.74193548387098
81.0,74.80645161290323
82.0,75.38709677419354
83.0,76.19354838709677
84.0,76.61290322580646
85.0,77.35483870967741
86.0,77.74193548387098
87.0,77.38709677419354
88.0,76.67741935483872
89.0,75.80645161290323
90.0,75.87096774193549
91.0,75.90322580645162
92.0,77.48387096774194
93.0,78.80645161290323
94.0,80.0
95.0,80.58064516129032
96.0,81.38709677419354
97.0,82.25806451612902
98.0,83.19354838709677
99.0,84.16129032258064
100.0,85.16129032258064
101.0,85.64516129032256
102.0,86.38709677419354
103.0,87.25806451612902
104.0,88.19354838709677
105.0,89.16129032258064
106.0,90.67741935483872
107.0,91.93548387096774
108.0,93.06451612903226
109.0,94.64516129032258
110.0,95.93548387096774
111.0,96.54838709677419
112.0,96.83870967741936
113.0,96.45161290322581
114.0,95.19354838709677
115.0,94.03225806451613
116.0,92.93548387096774
117.0,91.35483870967742
118.0,90.58064516129032
119.0,90.2258064516129
120.0,90.58064516129032
121.0,90.7741935483871
122.0,91.41935483870968
123.0,92.25806451612902
124.0,93.19354838709677
125.0,94.6774193548387
126.0,95.93548387096774
127.0,97.06451612903226
128.0,98.12903225806451
129.0,99.16129032258064
130.0,99.64516129032258
131.0,100.38709677419354
132.0,100.2258064516129
133.0,100.12903225806451
134.0,100.06451612903226
135.0,99.51612903225805
136.0,98.70967741935483
137.0,98.32258064516128
138.0,97.09677419354838
139.0,95.96774193548387
140.0,95.41935483870968
141.0,95.16129032258064
142.0,95.54838709677419
143.0,96.29032258064515
144.0,97.19354838709677
145.0,98.16129032258064
146.0,98.64516129032258
147.0,99.38709677419354
148.0,99.74193548387096
149.0,99.38709677419354
150.0,99.70967741935483
151.0,99.87096774193547
152.0,100.4516129032258
153.0,100.74193548387096
154.0,100.38709677419354
155.0,100.19354838709677
156.0,99.58064516129032
157.0,99.25806451612902
158.0,99.09677419354838
159.0,99.03225806451613
160.0,98.48387096774192
161.0,98.2258064516129
162.0,98.61290322580645
163.0,98.80645161290322
164.0,98.90322580645162
165.0,99.48387096774192
166.0,100.29032258064515
167.0,100.6774193548387
168.0,101.38709677419354
169.0,102.25806451612902
170.0,103.19354838709677
171.0,103.64516129032256
172.0,103.35483870967741
173.0,103.19354838709677
174.0,102.5806451612903
175.0,102.25806451612902
176.0,102.09677419354838
177.0,102.54838709677418
178.0,102.77419354838709
179.0,102.9032258064516
180.0,102.96774193548386
181.0,103.0
182.0,103.51612903225805
183.0,103.77419354838709
184.0,104.41935483870967
185.0,104.74193548387098
186.0,104.38709677419354
187.0,104.19354838709677
188.0,103.5806451612903
189.0,102.74193548387096
190.0,101.80645161290322
191.0,100.83870967741935
192.0,99.83870967741935
193.0,98.32258064516128
194.0,97.06451612903226
195.0,95.41935483870968
196.0,94.09677419354838
197.0,92.93548387096774
198.0,92.38709677419355
199.0,92.64516129032258
200.0,92.80645161290323
201.0,92.90322580645162
202.0,92.96774193548387
203.0,93.0
204.0,93.0
205.0,93.0
206.0,92.48387096774194
207.0,91.70967741935485
208.0,90.80645161290323
209.0,89.83870967741936
210.0,89.87096774193549
211.0,89.90322580645162
212.0,90.45161290322581
213.0,91.25806451612902
214.0,91.67741935483872
215.0,91.35483870967742
216.0,90.67741935483872
217.0,89.80645161290323
218.0,89.35483870967742
219.0,88.61290322580646
220.0,88.7741935483871
221.0,89.38709677419355
222.0,89.19354838709677
223.0,89.09677419354838
224.0,88.5483870967742
225.0,87.2258064516129
226.0,86.03225806451613
227.0,84.93548387096774
228.0,84.38709677419354
229.0,84.12903225806451
230.0,84.03225806451613
231.0,84.0
232.0,84.0
233.0,83.48387096774192
234.0,82.70967741935485
235.0,81.29032258064515
236.0,80.06451612903226
237.0,78.93548387096774
238.0,78.38709677419354
239.0,78.12903225806451
240.0,78.54838709677419
241.0,79.29032258064515
242.0,80.19354838709677
243.0,80.64516129032259
244.0,80.87096774193549
245.0,80.4516129032258
246.0,80.2258064516129
247.0,80.09677419354838
248.0,80.54838709677418
249.0,80.7741935483871
250.0,80.90322580645162
251.0,80.96774193548387
252.0,80.48387096774192
253.0,79.70967741935485
254.0,78.80645161290323
255.0,78.35483870967741
256.0,78.64516129032259
257.0,79.32258064516128
258.0,79.67741935483872
259.0,80.38709677419354
260.0,80.74193548387098
261.0,80.38709677419354
262.0,80.19354838709677
263.0,79.58064516129032
264.0,78.74193548387098
265.0,78.32258064516128
266.0,78.64516129032259
267.0,79.32258064516128
268.0,80.70967741935485
269.0,81.93548387096774
270.0,83.06451612903226
271.0,83.61290322580643
272.0,83.35483870967741
273.0,83.19354838709677
274.0,83.61290322580643
275.0,83.80645161290323
276.0,84.41935483870967
277.0,84.74193548387096
278.0,84.90322580645162
279.0,84.96774193548387
280.0,85.51612903225805
281.0,86.29032258064515
282.0,87.19354838709677
283.0,87.64516129032259
284.0,87.87096774193549
285.0,87.4516129032258
286.0,87.74193548387098
287.0,87.87096774193549
288.0,87.93548387096774
289.0,87.96774193548387
290.0,88.0
291.0,88.0
292.0,88.51612903225806
293.0,89.29032258064517
294.0,90.19354838709677
295.0,90.64516129032259
296.0,90.87096774193549
297.0,90.45161290322581
298.0,90.2258064516129
299.0,90.61290322580646
300.0,91.3225806451613
301.0,92.19354838709677
302.0,92.64516129032258
303.0,92.87096774193549
304.0,92.45161290322581
305.0,91.70967741935485
306.0,91.3225806451613
