time,gsr
0.0,52192.92300651024
1.0,52207.8754423811
2.0,52126.64410559047
3.0,52094.43386219455
4.0,52287.17232579863
5.0,52423.197094030744
6.0,52209.023296210304
7.0,52231.339788292156
8.0,52175.441396811875
9.0,52001.78077777641
10.0,51610.78493689856
11.0,51533.41083254305
12.0,51678.217005938
13.0,51625.9489356851
14.0,51631.088785098065
15.0,51671.24341740829
16.0,51801.086292402084
17.0,51711.81925209362
18.0,51775.03283588806
19.0,51799.009322542304
20.0,51736.59175908878
21.0,51937.0013039307
22.0,51997.4121306474
23.0,51917.780770016776
24.0,51862.496137916925
25.0,52065.36376332058
26.0,52163.1492402373
27.0,52222.22369292205
28.0,52224.07140101182
29.0,52284.03768903496
30.0,52264.064770646466
31.0,52200.28842201988
32.0,52280.12458774798
33.0,52292.27073103131
34.0,52480.491103226086
35.0,52389.388221493544
36.0,52410.58065511628
37.0,52549.78104239734
38.0,52473.02321557544
39.0,52642.9683926803
40.0,52647.66910149655
41.0,52780.558990902835
42.0,52766.84454172684
43.0,52855.126670876576
44.0,52811.17371315272
45.0,52956.77610420057
46.0,52917.95668004012
47.0,53017.654683691275
48.0,53181.22350434715
49.0,53388.0460600626
50.0,53406.71512036561
51.0,53352.24598903053
52.0,53333.546295072825
53.0,53346.19005875471
54.0,53259.62871687507
55.0,53333.44287999024
56.0,53439.51961807258
57.0,53498.554651660736
58.0,53411.03017403678
59.0,53477.70889632244
60.0,53450.205383540786
61.0,53324.05963688917
62.0,53490.797947619794
63.0,53424.977250665725
64.0,53458.88894465961
65.0,53720.82343607901
66.0,53851.63911094054
67.0,53759.460973571244
68.0,54053.2779696635
69.0,53999.2918503297
70.0,53999.2178736635
71.0,53968.77123786935
72.0,54029.76567636237
73.0,54222.10273124346
74.0,54159.36123422107
75.0,54217.97577689678
76.0,54367.26463951664
77.0,54140.527726157714
78.0,54186.30995070258
79.0,54267.27275438298
80.0,54339.03194892271
81.0,54384.76606566422
82.0,54385.25844010501
83.0,54408.07823878512
84.0,54390.81985579211
85.0,54347.8999211194
86.0,54197.22050790918
87.0,54225.80951433661
88.0,54105.064735206906
89.0,54192.90861013408
90.0,54084.023321928384
91.0,54257.82466911523
92.0,54253.984261646096
93.0,54331.87166073728
94.0,54497.73593177041
95.0,54518.40587081133
96.0,54575.4588595992
97.0,54445.053116934636
98.0,54320.71669972739
99.0,54411.228417978906
100.0,54491.90501164891
101.0,54472.17865445957
102.0,54493.68430752365
103.0,54291.50531364152
104.0,54536.12669928667
105.0,54759.84960167374
106.0,54710.93584268303
107.0,54754.16042948305
108.0,54621.47961240065
