,Axis1,Axis2,Axis3,Steps,HR,Inclinometer Off,Inclinometer Standing,Inclinometer Sitting,Inclinometer Lying,Vector Magnitude,day,time
250,0,0,8,0,171.0,0,0,0,1,8.0,1,09:05:10
251,43,43,64,0,171.0,0,1,0,0,88.28,1,09:05:11
252,16,2,53,1,171.0,0,1,0,0,55.4,1,09:05:12
285,0,0,0,0,84.0,0,0,1,0,0.0,1,09:05:45
286,0,0,0,0,84.0,0,0,1,0,0.0,1,09:05:46
287,0,0,0,0,80.0,0,0,1,0,0.0,1,09:05:47
288,0,0,0,0,79.0,0,0,1,0,0.0,1,09:05:48
289,0,0,0,0,75.0,0,0,1,0,0.0,1,09:05:49
290,0,6,0,0,75.0,0,0,1,0,6.0,1,09:05:50
291,0,0,0,0,75.0,0,0,1,0,0.0,1,09:05:51
292,53,111,46,1,75.0,0,1,0,0,131.32,1,09:05:52
293,35,8,14,0,76.0,0,1,0,0,38.54,1,09:05:53
294,28,36,18,0,78.0,0,1,0,0,49.03,1,09:05:54
295,74,54,6,0,79.0,0,1,0,0,91.8,1,09:05:55
296,28,140,86,0,79.0,0,1,0,0,166.67,1,09:05:56
297,25,5,19,1,79.0,0,1,0,0,31.8,1,09:05:57
298,11,66,9,0,79.0,0,1,0,0,67.51,1,09:05:58
299,0,27,3,0,80.0,0,1,0,0,27.17,1,09:05:59
300,0,10,14,0,80.0,0,1,0,0,17.2,1,09:06:00
301,0,19,76,0,80.0,0,0,1,0,78.34,1,09:06:01
302,20,0,37,0,81.0,0,1,0,0,42.06,1,09:06:02
303,5,0,11,0,81.0,0,0,1,0,12.08,1,09:06:03
304,0,0,18,0,81.0,0,0,1,0,18.0,1,09:06:04
305,0,0,0,0,81.0,0,0,1,0,0.0,1,09:06:05
306,0,0,0,0,81.0,0,0,1,0,0.0,1,09:06:06
307,0,0,0,0,81.0,0,0,1,0,0.0,1,09:06:07
308,0,0,0,0,90.0,0,0,1,0,0.0,1,09:06:08
309,0,0,0,0,90.0,0,0,1,0,0.0,1,09:06:09
316,20,0,58,0,85.0,0,1,0,0,61.35,1,09:06:16
317,0,0,22,0,83.0,0,0,1,0,22.0,1,09:06:17
318,0,0,12,0,83.0,0,0,1,0,12.0,1,09:06:18
319,0,7,12,0,83.0,0,0,1,0,13.89,1,09:06:19
320,11,6,50,1,83.0,0,1,0,0,51.55,1,09:06:20
321,0,0,4,0,83.0,0,0,1,0,4.0,1,09:06:21
322,0,0,0,0,83.0,0,0,1,0,0.0,1,09:06:22
323,0,0,0,0,83.0,0,0,1,0,0.0,1,09:06:23
349,0,0,0,0,73.0,1,0,0,0,0.0,1,09:06:49
350,0,0,0,0,73.0,1,0,0,0,0.0,1,09:06:50
351,0,0,0,0,73.0,1,0,0,0,0.0,1,09:06:51
352,0,0,0,0,73.0,1,0,0,0,0.0,1,09:06:52
353,0,0,0,0,73.0,1,0,0,0,0.0,1,09:06:53
354,0,0,0,0,81.0,1,0,0,0,0.0,1,09:06:54
355,121,79,70,0,81.0,0,1,0,0,160.57,1,09:06:55
356,64,62,61,1,81.0,0,1,0,0,107.99,1,09:06:56
357,26,52,19,0,82.0,0,1,0,0,61.16,1,09:06:57
358,134,218,125,1,82.0,0,1,0,0,284.79,1,09:06:58
359,138,82,85,0,83.0,0,1,0,0,181.64,1,09:06:59
360,66,23,31,0,83.0,0,1,0,0,76.46,1,09:07:00
361,9,0,2,0,84.0,0,1,0,0,9.22,1,09:07:01
362,0,0,0,0,85.0,1,0,0,0,0.0,1,09:07:02
363,0,0,0,0,85.0,1,0,0,0,0.0,1,09:07:03
364,0,0,0,0,86.0,1,0,0,0,0.0,1,09:07:04
365,0,0,0,0,86.0,1,0,0,0,0.0,1,09:07:05
366,0,0,0,0,88.0,1,0,0,0,0.0,1,09:07:06
367,0,0,0,0,87.0,1,0,0,0,0.0,1,09:07:07
368,107,150,76,0,86.0,0,1,0,0,199.31,1,09:07:08
369,48,81,35,1,86.0,0,1,0,0,100.45,1,09:07:09
370,7,84,51,0,86.0,0,1,0,0,98.52,1,09:07:10
371,70,105,18,0,85.0,0,1,0,0,127.47,1,09:07:11
372,55,96,71,1,84.0,0,1,0,0,131.46,1,09:07:12
373,28,54,154,0,82.0,0,1,0,0,165.58,1,09:07:13
374,156,79,193,1,81.0,0,1,0,0,260.43,1,09:07:14
375,51,4,47,0,80.0,0,1,0,0,69.47,1,09:07:15
382,0,12,0,0,84.0,1,0,0,0,12.0,1,09:07:22
383,0,1,0,0,86.0,1,0,0,0,1.0,1,09:07:23
384,56,27,2,0,86.0,0,1,0,0,62.2,1,09:07:24
385,28,34,0,1,85.0,0,1,0,0,44.05,1,09:07:25
386,26,36,2,0,83.0,0,1,0,0,44.45,1,09:07:26
387,49,0,0,0,83.0,0,1,0,0,49.0,1,09:07:27
388,0,0,0,0,83.0,1,0,0,0,0.0,1,09:07:28
389,10,0,0,0,85.0,0,1,0,0,10.0,1,09:07:29
390,26,22,11,0,85.0,0,1,0,0,35.79,1,09:07:30
391,6,5,0,0,85.0,0,0,1,0,7.81,1,09:07:31
392,20,0,0,1,89.0,0,1,0,0,20.0,1,09:07:32
393,29,0,0,0,86.0,0,1,0,0,29.0,1,09:07:33
394,0,0,0,0,85.0,1,0,0,0,0.0,1,09:07:34
395,0,0,0,0,84.0,1,0,0,0,0.0,1,09:07:35
396,5,2,7,0,83.0,1,0,0,0,8.83,1,09:07:36
397,109,108,115,1,83.0,0,1,0,0,191.76,1,09:07:37
398,140,154,59,0,83.0,0,1,0,0,216.33,1,09:07:38
399,53,139,43,1,82.0,0,1,0,0,154.85,1,09:07:39
400,69,98,61,1,81.0,0,1,0,0,134.48,1,09:07:40
401,79,56,48,0,81.0,0,1,0,0,108.08,1,09:07:41
402,140,44,186,1,81.0,0,1,0,0,236.92,1,09:07:42
403,204,42,108,0,82.0,0,1,0,0,234.61,1,09:07:43
404,7,1,108,1,84.0,0,1,0,0,108.23,1,09:07:44
405,41,31,79,0,85.0,0,1,0,0,94.25,1,09:07:45
406,64,103,32,1,87.0,0,1,0,0,125.42,1,09:07:46
407,113,45,57,0,87.0,0,1,0,0,134.32,1,09:07:47
408,104,69,96,1,87.0,0,1,0,0,157.46,1,09:07:48
415,70,136,26,2,91.0,0,1,0,0,155.15,1,09:07:55
416,114,39,43,1,91.0,0,1,0,0,127.93,1,09:07:56
417,100,134,86,0,91.0,0,1,0,0,188.02,1,09:07:57
418,142,156,128,2,91.0,0,1,0,0,246.75,1,09:07:58
419,215,110,98,2,91.0,0,1,0,0,260.63,1,09:07:59
420,91,69,63,1,91.0,0,1,0,0,130.43,1,09:08:00
421,62,16,68,1,91.0,0,1,0,0,93.4,1,09:08:01
422,5,18,0,0,91.0,0,0,0,1,18.68,1,09:08:02
423,47,26,38,0,91.0,0,1,0,0,65.8,1,09:08:03
424,360,272,61,1,91.0,0,1,0,0,455.31,1,09:08:04
425,80,101,44,0,91.0,0,1,0,0,136.15,1,09:08:05
426,76,83,0,0,90.0,0,1,0,0,112.54,1,09:08:06
427,38,11,0,0,90.0,0,1,0,0,39.56,1,09:08:07
428,244,192,63,1,90.0,0,1,0,0,316.81,1,09:08:08
429,130,141,74,0,89.0,0,1,0,0,205.57,1,09:08:09
430,70,81,0,0,89.0,0,1,0,0,107.06,1,09:08:10
431,0,35,0,0,86.0,0,0,1,0,35.0,1,09:08:11
432,9,0,0,0,86.0,0,1,0,0,9.0,1,09:08:12
433,33,95,20,0,87.0,0,1,0,0,102.54,1,09:08:13
434,63,20,117,1,87.0,0,1,0,0,134.38,1,09:08:14
435,72,222,130,2,85.0,0,1,0,0,267.15,1,09:08:15
436,46,75,10,0,84.0,0,1,0,0,88.55,1,09:08:16
