time,buttons_pressed
0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,1.0
16.0,0.5
17.0,1.25
18.0,0.625
19.0,0.3125
20.0,0.125
21.0,0.0625
22.0,2.0
23.0,1.0
24.0,1.5
25.0,1.75
26.0,0.875
27.0,1.375
28.0,0.6875
29.0,1.3125
30.0,0.625
31.0,0.3125
32.0,0.125
33.0,0.0625
34.0,1.0
35.0,0.5
36.0,1.25
37.0,1.625
38.0,1.8125
39.0,0.875
40.0,1.4375
41.0,0.6875
42.0,1.3125
43.0,2.625
44.0,2.3125
45.0,1.125
46.0,1.5625
47.0,0.75
48.0,1.3125
49.0,1.625
50.0,1.8125
51.0,0.875
52.0,0.4375
53.0,1.1875
54.0,0.5625
55.0,1.25
56.0,0.625
57.0,1.3125
58.0,0.625
59.0,1.3125
60.0,0.625
61.0,1.3125
62.0,0.625
63.0,3.3125
64.0,5.625
65.0,5.8125
66.0,3.875
67.0,2.9375
68.0,1.375
69.0,0.5625
70.0,1.1875
71.0,1.5625
72.0,0.75
73.0,2.375
74.0,1.1875
75.0,1.5625
76.0,0.75
77.0,1.375
78.0,0.625
79.0,1.3125
80.0,2.625
81.0,3.3125
82.0,4.625
83.0,2.3125
84.0,2.125
85.0,1.0
86.0,1.4375
87.0,2.625
88.0,1.3125
89.0,1.625
90.0,1.8125
91.0,0.875
92.0,1.375
93.0,1.6875
94.0,0.8125
95.0,1.375
96.0,1.6875
97.0,0.8125
98.0,2.375
99.0,1.1875
100.0,2.5625
101.0,2.25
102.0,2.125
103.0,1.0
104.0,1.5
105.0,1.6875
106.0,4.8125
107.0,6.375
108.0,7.1875
109.0,6.5625
110.0,7.25
111.0,7.5
112.0,6.625
113.0,4.1875
114.0,2.0
115.0,0.875
116.0,0.3125
117.0,0.0625
118.0,0.0
119.0,0.0
120.0,0.0
121.0,0.0
122.0,0.0
123.0,1.0
124.0,0.5
125.0,0.25
126.0,0.125
127.0,0.0625
128.0,0.0
129.0,0.0
130.0,0.0
131.0,0.0
132.0,0.0
133.0,0.0
134.0,1.0
135.0,2.5
136.0,2.25
137.0,1.125
138.0,1.5625
139.0,0.75
140.0,0.3125
141.0,0.125
142.0,0.0625
143.0,0.0
144.0,0.0
145.0,0.0
146.0,0.0
147.0,1.0
148.0,1.5
149.0,0.75
150.0,0.375
151.0,0.1875
152.0,1.0625
153.0,4.5
154.0,7.25
155.0,7.625
156.0,6.8125
157.0,3.375
158.0,1.5625
159.0,2.625
160.0,1.1875
161.0,0.5
162.0,0.25
163.0,1.125
164.0,0.5
165.0,1.25
166.0,1.625
167.0,0.8125
168.0,1.375
169.0,2.6875
170.0,2.3125
171.0,1.125
172.0,1.5625
173.0,0.75
174.0,0.3125
175.0,1.125
176.0,0.5625
177.0,0.25
178.0,0.125
179.0,0.0625
180.0,1.0
181.0,0.5
182.0,0.25
183.0,1.125
184.0,2.5625
185.0,1.25
186.0,0.625
187.0,0.3125
188.0,0.125
189.0,0.0
190.0,1.0
191.0,4.5
192.0,4.25
193.0,3.125
194.0,2.5625
195.0,1.25
196.0,1.5
197.0,0.6875
198.0,0.3125
199.0,0.125
200.0,0.0625
201.0,1.0
202.0,0.5
203.0,2.25
204.0,2.125
205.0,2.0625
206.0,3.0
207.0,2.5
208.0,3.1875
209.0,5.5625
210.0,3.75
211.0,2.8125
212.0,1.375
213.0,1.625
214.0,0.6875
215.0,1.3125
216.0,0.625
217.0,1.3125
218.0,1.625
219.0,0.8125
220.0,1.375
221.0,2.6875
222.0,2.3125
223.0,1.125
