time,gsr
0.0,27999.248660897043
1.0,27985.431282799003
2.0,28031.46534674278
3.0,28116.791727069867
4.0,28153.045605260384
5.0,28234.185867386932
6.0,27720.67127168983
7.0,27078.643850145614
8.0,26880.115677007336
9.0,26952.66392471768
10.0,27085.25652780841
11.0,27264.941257195253
12.0,27408.17854336661
13.0,27604.070262959547
14.0,27689.360119838828
15.0,27810.051868912837
16.0,27967.76046187263
17.0,28038.474791325425
18.0,28054.50977600436
19.0,27851.655369929707
20.0,27764.706280050108
21.0,27912.58553665009
22.0,27989.597928748994
23.0,28100.579502335415
24.0,28146.346362743698
25.0,28299.454992456886
26.0,28448.544802083874
27.0,28418.894746504746
28.0,28376.88393861002
29.0,28457.775917442425
30.0,28558.418495995324
31.0,28711.70287036186
32.0,28791.96737055638
33.0,28828.315315256696
34.0,28621.971275083597
35.0,28325.13078660971
36.0,28264.491591922168
37.0,28347.71570776932
38.0,28519.597904424176
39.0,28644.833501067063
40.0,28776.417189888078
41.0,28904.348203837355
42.0,29006.437458618337
43.0,29110.53555080126
44.0,29163.466084282976
45.0,29303.117209681244
46.0,29409.71442757775
47.0,29545.839289508374
48.0,29592.511913239574
49.0,29637.102233700414
50.0,29715.118124106088
51.0,29795.424165069504
52.0,29805.40414126603
53.0,29881.008880929927
54.0,30004.58432068651
55.0,30073.751150101456
56.0,30074.51677008788
57.0,30264.117289017468
58.0,30328.73790316115
59.0,30380.770559287565
60.0,30418.953800346848
61.0,30488.3370675191
62.0,30483.543298378056
63.0,30435.851715630924
64.0,30305.995101400295
65.0,30061.91571344666
66.0,29827.182929317663
67.0,29910.64543741174
68.0,30055.170880288915
69.0,30198.99181877813
70.0,30312.149326896928
71.0,30304.701309187338
72.0,30250.370327762743
73.0,30046.058815550718
74.0,29949.267998793952
75.0,29991.67750126614
76.0,30140.934162080688
77.0,30320.15284496991
78.0,30437.84229836098
79.0,30307.530106101647
80.0,30220.90957058112
81.0,30152.878165905353
82.0,30218.472798037088
83.0,30376.50250445203
84.0,30501.183586118237
85.0,30533.79040438618
86.0,30494.570503468654
87.0,30487.057583191534
88.0,30537.170079585558
89.0,30646.13798614101
90.0,30702.876109484965
91.0,30822.10131314231
92.0,30907.690531205906
93.0,31005.368590763173
94.0,30987.597352243916
95.0,30969.968766179685
96.0,30947.374110313947
97.0,31091.43268572129
98.0,31164.941731835028
99.0,31292.899674690627
100.0,31419.59802053689
101.0,31375.84999370058
102.0,31428.52213486549
103.0,31399.40772833769
104.0,31473.093401636477
105.0,31538.423712869437
106.0,31536.73654114733
107.0,31515.69140862605
108.0,31547.67042473306
109.0,31618.310984054348
110.0,31589.90990999528
111.0,31582.264223850034
112.0,31667.205528326947
