time,mouse_movement,mouse_clicks
0.0,411.9280621185008,2.0
1.0,434.1633879079334,3.0
2.0,1859.25083307048,3.5
3.0,1482.5725598534973,2.75
4.0,1817.8522868525868,3.375
5.0,2428.0112307214686,2.625
6.0,1784.2484757807288,2.25
7.0,1949.2320819997208,1.0625
8.0,1837.920891755849,0.5
9.0,2583.9555357069685,0.1875
10.0,2667.5069452988764,1.0625
11.0,2574.0672589446576,1.5
12.0,2175.6464517440127,1.75
13.0,2243.2915203752254,0.875
14.0,1966.9043406764729,3.4375
15.0,1913.1757077032196,2.6875
16.0,1867.9020429027753,3.3125
17.0,2753.650646375368,3.625
18.0,3422.9540324969803,1.8125
19.0,1830.3547042731977,2.8125
20.0,964.106301746807,2.375
21.0,521.7721720548884,3.125
22.0,240.0271222724266,2.5
23.0,1905.354582326488,1.25
24.0,2623.384659979402,0.5625
25.0,3362.3775878794236,0.25
26.0,1763.5437067492874,0.0625
27.0,880.618470188742,0.0
28.0,382.4830537297691,0.0
29.0,512.1689710763765,1.0
30.0,2431.6347755920956,0.5
31.0,3294.1198407900956,1.25
32.0,1897.1062070118019,2.625
33.0,2247.1841183654624,2.3125
34.0,2306.465753579034,1.125
35.0,1083.2418856359623,0.5625
36.0,476.5914477151555,0.25
37.0,235.4817774008042,0.0625
38.0,77.15866948604081,0.0
39.0,2184.254453408311,0.0
40.0,3088.413165150735,1.0
41.0,1825.1567138493065,0.5
42.0,3713.935365379251,0.25
43.0,3283.785909781409,1.125
44.0,3146.791017901016,0.5625
45.0,4754.780886972875,0.25
46.0,2895.7537446309425,1.125
47.0,2595.3002441730587,0.5625
48.0,2719.4101678411125,1.25
49.0,2653.9748611587565,2.625
50.0,2680.7598913293823,2.3125
51.0,3321.3729120366716,1.125
52.0,1880.7581306731545,0.5625
53.0,947.9579292826526,1.25
54.0,1739.291271265122,2.5625
55.0,1001.6407153276347,3.25
56.0,1321.690020589627,2.625
57.0,1710.2788167757255,3.3125
58.0,1265.4754812314113,2.625
59.0,750.1457523946244,3.25
60.0,560.8001751918098,4.5625
61.0,2150.083478705036,2.25
62.0,2621.2732847469215,2.0625
63.0,1732.121442485125,3.0
64.0,1521.9237347314743,3.4375
65.0,1422.786301307744,4.625
66.0,824.7963358745133,4.3125
67.0,1772.5347302284422,3.125
68.0,2074.4472781963786,1.5
69.0,2399.180888378247,0.6875
70.0,2315.840949124849,1.25
71.0,2793.428747473008,0.5625
72.0,2247.916105203927,0.25
73.0,3140.0607323447052,1.125
74.0,4001.3459280011957,0.5625
75.0,2294.9477275903178,0.25
76.0,1666.6682844901682,2.125
77.0,827.186061131004,5.0625
78.0,351.41623426337145,7.5
79.0,213.7641825471124,5.75
80.0,2182.9435256500064,3.875
81.0,1814.8134302766812,3.875
82.0,1437.0915045113597,4.8125
83.0,1166.5531571076663,5.25
84.0,1284.1732267778748,5.5625
85.0,1546.1741112656591,5.75
86.0,1904.2417464219543,5.8125
87.0,2224.681439487166,5.8125
88.0,1663.4339296799483,5.8125
89.0,1234.1033517104547,3.8125
90.0,2363.094755112198,2.8125
91.0,2823.892541131224,2.3125
92.0,3614.9672291867146,3.0625
93.0,2826.031538752646,3.4375
94.0,1542.181032106464,5.6875
95.0,1721.2475532159422,4.8125
96.0,1488.5303716763915,3.375
97.0,2197.288573419184,1.625
98.0,2034.5944288067187,1.75
99.0,1676.3347079175178,1.75
100.0,1951.1959037827678,1.8125
101.0,1466.2091050338738,1.875
102.0,2040.2076442143364,2.9375
103.0,2451.9747776263503,3.4375
104.0,2040.8958423860308,3.6875
105.0,1539.3382051130234,2.8125
106.0,2206.472623153373,3.375
107.0,1815.474521548062,3.625
108.0,1379.2934959360482,2.75
109.0,1021.8809264249121,2.3125
110.0,1061.9543089315541,2.125
111.0,1389.9927004791268,2.0
112.0,1346.560469140898,2.9375
113.0,4922.487007256641,3.4375
114.0,3345.051805809143,3.6875
115.0,3017.343774962644,3.8125
116.0,2534.135684384006,2.875
117.0,2360.706899444575,2.375
118.0,1945.9263062158484,3.125
119.0,1089.695707345069,4.5
120.0,769.5086745525957,4.1875
121.0,457.69783983785,5.0625
122.0,696.889963130132,5.5
123.0,1037.3838746138674,5.6875
124.0,1468.1629769535862,4.75
125.0,1831.8293634333281,2.3125
126.0,1432.1345206697679,2.0625
127.0,1003.9105921831429,2.9375
128.0,735.2691203208591,3.375
129.0,412.09768004023135,2.625
130.0,353.75309049782277,3.3125
131.0,644.2844798148707,4.625
132.0,1106.694871846381,3.25
133.0,940.4964084867107,3.5625
134.0,1436.8544358442282,2.75
135.0,2608.6557126961375,4.3125
136.0,1605.3353444571976,4.0625
137.0,2381.6219978041113,3.0
138.0,1418.2091236925228,2.4375
139.0,850.8565019543017,3.1875
140.0,1081.997331379922,3.5
141.0,893.4513191968764,2.6875
142.0,1227.1368710387758,2.3125
143.0,1293.0371867376534,3.125
144.0,1739.3334827258332,3.5
145.0,1358.7502576029715,5.6875
146.0,1368.6847962425036,3.8125
147.0,1331.916387932135,3.875
148.0,2907.8802979527336,1.875
149.0,2161.142915217373,0.875
150.0,1464.2251051397436,2.3125
151.0,1753.9513810387734,3.125
152.0,1467.6337487523497,1.5
153.0,1652.4442776979936,2.75
154.0,1354.9109020524734,2.375
155.0,962.137362928704,1.125
156.0,478.77890725160114,4.5
157.0,1015.4394524797999,6.25
158.0,566.7726706426743,6.0625
159.0,1206.8179105340678,4.0
160.0,1194.2437873614706,6.0
161.0,1859.2917771036996,4.875
162.0,3189.3634165043145,4.3125
163.0,2318.962518606296,4.0625
164.0,1899.2746716494744,3.0
165.0,1813.4773875898316,2.375
166.0,1960.1528178305914,2.125
167.0,1970.5207066601088,2.0
168.0,1413.0307633488994,1.9375
169.0,1860.0087408454099,1.9375
170.0,1078.9644548182146,1.9375
171.0,1141.3281985957838,2.9375
172.0,1958.7075105649183,4.4375
173.0,1832.0112261388717,4.1875
174.0,4382.051994894766,5.0625
175.0,2608.3304323201414,5.5
176.0,1924.0156808549627,4.6875
177.0,1406.632323283097,4.25
178.0,1918.7015099298796,4.0625
179.0,2037.184512591434,2.9375
180.0,2026.5888536695493,1.375
181.0,2295.766575366682,2.625
182.0,3624.437528721539,3.25
183.0,3412.0068898656873,2.5625
184.0,2592.2450785803658,2.25
185.0,3053.5437148107803,1.125
186.0,1842.7034328433938,0.5
187.0,3557.201539695473,3.1875
188.0,2507.6891415205955,2.5625
189.0,2266.001053304395,3.25
190.0,2008.100997716616,3.625
191.0,1482.1067996475313,1.8125
192.0,1124.7469434997583,0.8125
193.0,1055.651991406883,2.375
194.0,1874.7987263694563,4.125
195.0,1011.4773586265619,5.0
196.0,1851.525468150889,4.5
197.0,1097.2259164816733,5.25
198.0,2498.020267558893,3.5625
199.0,1627.8903431639585,4.6875
200.0,2570.1174296959316,2.25
201.0,2078.165517855872,1.0625
202.0,3578.880293033947,0.4375
203.0,1942.4631864872836,0.1875
204.0,3110.617463170225,0.0
205.0,3067.069836323898,0.0
206.0,2705.823024702272,0.0
207.0,3859.857555545342,0.0
208.0,2588.4184300980796,1.0
209.0,2643.3885794698763,1.5
210.0,1847.0614535042416,0.75
211.0,1661.7618698294364,0.375
212.0,874.2062390036606,1.1875
213.0,1981.5993277658758,2.5625
214.0,1287.1375070928718,4.25
215.0,625.6210079579556,5.125
216.0,1440.3565005230569,2.5625
217.0,759.7126726238062,1.25
218.0,330.94122908274034,0.5625
219.0,222.87814670100528,5.1875
220.0,687.3255027246666,3.5
221.0,3578.2546320803094,2.75
222.0,1797.8351169685766,3.375
223.0,898.9175584842883,5.6875
224.0,447.3321748968568,6.6875
225.0,1672.0347517610417,3.3125
226.0,1789.1803331321178,3.625
227.0,3323.533924614543,2.75
228.0,1704.2801953832375,5.25
229.0,908.2582912922041,6.5
230.0,423.0200124372661,6.25
231.0,235.90222342559912,4.0625
232.0,342.9254863970448,3.0
233.0,170.13420466489848,1.375
234.0,108.66985988008246,0.5625
235.0,53.87509316997501,0.1875
236.0,120.7123904340688,0.0625
237.0,223.63757555845697,1.0
238.0,377.9186441309359,1.5
239.0,868.3342198113421,0.75
240.0,435.16710990567105,0.375
241.0,214.59706325982233,0.1875
242.0,1032.40883731113,0.0625
243.0,1995.078194599172,2.0
244.0,1193.7924850690486,1.0
245.0,608.8649925345243,1.5
246.0,652.4797026218837,2.75
247.0,476.6721647332072,3.375
248.0,1746.3130946098117,3.625
249.0,1285.1384929857795,2.8125
250.0,1079.1972577055003,3.375
251.0,1138.7828451556752,3.625
252.0,971.2392556478997,3.75
253.0,1157.8294423674283,4.8125
254.0,1045.7860233536803,2.375
255.0,696.6561803002188,2.125
256.0,645.3009769977257,2.0
257.0,615.7569493422634,3.9375
258.0,598.3481558031199,1.875
259.0,2329.0496774085814,1.9375
260.0,1763.6778050345124,3.9375
261.0,2981.3559570572047,5.9375
262.0,4384.212416858074,5.875
263.0,3068.3432553539906,3.9375
