time,buttons_pressed
0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,1.0
10.0,0.5
11.0,0.25
12.0,0.125
13.0,1.0625
14.0,0.5
15.0,0.25
16.0,0.125
17.0,1.0625
18.0,0.5
19.0,0.25
20.0,1.125
21.0,0.5625
22.0,0.25
23.0,1.125
24.0,0.5625
25.0,0.25
26.0,0.125
27.0,0.0625
28.0,0.0
29.0,0.0
30.0,0.0
31.0,1.0
32.0,0.5
33.0,0.25
34.0,0.125
35.0,0.0625
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,0.0
41.0,1.0
42.0,0.5
43.0,0.25
44.0,0.125
45.0,0.0625
46.0,0.0
47.0,0.0
48.0,0.0
49.0,0.0
50.0,0.0
51.0,0.0
52.0,0.0
53.0,1.0
54.0,0.5
55.0,0.25
56.0,0.125
57.0,0.0625
58.0,0.0
59.0,0.0
60.0,0.0
61.0,0.0
62.0,0.0
63.0,0.0
64.0,0.0
65.0,1.0
66.0,0.5
67.0,0.25
68.0,1.125
69.0,1.5625
70.0,0.75
71.0,0.375
72.0,0.1875
73.0,0.0625
74.0,0.0
75.0,0.0
76.0,0.0
77.0,0.0
78.0,0.0
79.0,0.0
80.0,0.0
81.0,1.0
82.0,0.5
83.0,0.25
84.0,0.125
85.0,0.0625
86.0,0.0
87.0,0.0
88.0,1.0
89.0,0.5
90.0,0.25
91.0,0.125
92.0,0.0625
93.0,0.0
94.0,0.0
95.0,0.0
96.0,0.0
97.0,0.0
98.0,0.0
99.0,1.0
100.0,0.5
101.0,0.25
102.0,0.125
103.0,1.0625
104.0,0.5
105.0,0.25
106.0,0.125
107.0,0.0625
108.0,0.0
109.0,0.0
110.0,1.0
111.0,0.5
112.0,0.25
113.0,0.125
114.0,0.0625
115.0,0.0
116.0,0.0
117.0,1.0
118.0,0.5
119.0,0.25
120.0,0.125
121.0,0.0625
122.0,1.0
123.0,0.5
124.0,0.25
125.0,0.125
126.0,0.0625
127.0,1.0
128.0,0.5
129.0,0.25
130.0,0.125
131.0,0.0625
132.0,0.0
133.0,0.0
134.0,1.0
135.0,0.5
136.0,1.25
137.0,1.625
138.0,0.8125
139.0,0.375
140.0,1.1875
141.0,0.5625
142.0,0.25
143.0,0.125
144.0,0.0625
145.0,1.0
146.0,0.5
147.0,0.25
148.0,0.125
149.0,0.0625
150.0,0.0
151.0,0.0
152.0,0.0
153.0,0.0
154.0,0.0
155.0,1.0
156.0,0.5
157.0,0.25
158.0,0.125
159.0,0.0625
160.0,0.0
161.0,1.0
162.0,0.5
163.0,0.25
164.0,0.125
165.0,0.0625
166.0,0.0
167.0,0.0
168.0,1.0
169.0,0.5
170.0,0.25
171.0,0.125
172.0,0.0625
173.0,0.0
174.0,0.0
175.0,1.0
176.0,0.5
177.0,0.25
178.0,0.125
179.0,0.0625
180.0,0.0
181.0,0.0
182.0,1.0
183.0,0.5
184.0,0.25
185.0,2.125
186.0,1.0625
187.0,1.5
188.0,0.75
189.0,0.375
190.0,0.125
191.0,0.0625
192.0,0.0
193.0,0.0
194.0,0.0
195.0,1.0
196.0,1.5
197.0,1.75
198.0,0.875
199.0,0.4375
200.0,0.1875
201.0,0.0625
202.0,3.0
203.0,2.5
204.0,1.25
205.0,0.625
206.0,0.3125
207.0,0.0625
208.0,0.0
209.0,0.0
210.0,1.0
211.0,0.5
212.0,0.25
213.0,0.125
214.0,0.0625
215.0,0.0
216.0,0.0
217.0,0.0
218.0,0.0
219.0,0.0
220.0,0.0
221.0,0.0
222.0,0.0
223.0,1.0
224.0,0.5
225.0,0.25
226.0,0.125
227.0,0.0625
228.0,0.0
229.0,0.0
