time,env_temperature,env_pressure,altitude,env_humidity,env_co2
0.0,28.71,978.41,300.36,24.82,766
1.0,28.71,978.42,300.29,24.84,766
2.0,28.71,978.36,300.84,24.55,766
3.0,28.7,978.4,300.29,24.84,766
4.0,28.69,978.41,300.36,25.11,766
5.0,28.7,978.4,300.5,24.87,762
6.0,28.69,978.39,300.57,24.9,762
7.0,28.7,978.43,300.19,24.91,762
8.0,28.69,978.33,301.12,25.08,762
9.0,28.69,978.44,300.88,25.05,762
10.0,28.68,978.38,300.64,24.88,762
11.0,28.7,978.4,300.5,24.99,762
12.0,28.71,978.39,300.6,24.99,762
13.0,28.69,978.38,300.64,25.35,762
14.0,28.7,978.31,301.29,24.88,762
15.0,28.7,978.4,300.5,25.0,762
16.0,28.7,978.34,300.98,24.97,762
17.0,28.7,978.4,300.5,24.33,762
18.0,28.71,978.36,300.84,25.08,762
19.0,28.71,978.41,300.36,25.02,762
20.0,28.72,978.35,300.87,25.0,762
21.0,28.73,978.45,300.09,25.09,762
22.0,28.71,978.39,300.84,24.76,762
23.0,28.72,978.38,300.63,25.15,762
24.0,28.73,978.36,300.8,25.0,762
25.0,28.72,978.33,301.11,25.01,762
26.0,28.73,978.29,301.45,24.45,762
27.0,28.74,978.41,300.42,25.22,762
28.0,28.74,978.41,300.36,24.96,762
29.0,28.75,978.37,300.77,24.96,762
30.0,28.74,978.39,300.6,24.84,762
31.0,28.75,978.32,300.69,25.54,762
32.0,28.75,978.31,301.24,25.02,762
33.0,28.74,978.41,300.42,25.0,762
34.0,28.73,978.31,301.21,25.01,762
35.0,28.74,978.38,300.66,25.19,762
36.0,28.73,978.34,301.45,25.3,763
37.0,28.74,978.35,300.9,25.39,763
38.0,28.74,978.36,300.77,24.87,763
39.0,28.74,978.38,300.66,25.0,763
40.0,28.75,978.37,300.77,24.99,763
41.0,28.74,978.33,301.07,24.98,763
42.0,28.75,978.32,300.22,24.84,763
43.0,28.75,978.31,301.31,24.89,763
44.0,28.75,978.37,300.77,24.91,763
45.0,28.75,978.37,300.77,24.84,763
46.0,28.75,978.39,300.53,24.99,763
47.0,28.74,978.38,301.14,24.32,763
48.0,28.75,978.41,300.39,24.83,763
49.0,28.76,978.44,300.15,24.79,763
50.0,28.75,978.39,300.53,24.79,763
51.0,28.75,978.37,300.77,24.55,763
52.0,28.73,978.4,300.49,24.61,763
53.0,28.74,978.43,300.19,24.76,763
54.0,28.73,978.39,300.56,24.81,763
55.0,28.73,978.47,299.85,24.81,763
56.0,28.73,978.39,300.56,25.09,763
57.0,28.72,978.37,301.04,24.71,763
58.0,28.73,978.39,300.56,24.98,763
59.0,28.73,978.4,300.49,24.82,763
60.0,28.74,978.41,300.42,24.82,763
61.0,28.73,978.34,300.73,25.35,763
62.0,28.73,978.37,300.66,24.42,763
63.0,28.74,978.41,300.42,24.82,763
64.0,28.75,978.42,300.29,24.81,763
65.0,28.73,978.34,300.97,24.86,763
66.0,28.74,978.38,300.42,24.88,763
67.0,28.74,978.33,301.07,24.65,761
68.0,28.75,978.37,300.9,25.0,761
69.0,28.74,978.43,300.19,24.75,761
70.0,28.74,978.41,300.42,24.83,761
71.0,28.75,978.37,300.77,24.82,761
72.0,28.73,978.29,301.45,24.95,761
73.0,28.74,978.35,300.77,24.52,761
74.0,28.74,978.29,301.38,24.83,761
75.0,28.74,978.41,300.42,24.82,761
76.0,28.73,978.39,300.56,24.81,761
77.0,28.74,978.38,300.9,25.23,761
78.0,28.75,978.37,300.77,24.45,761
79.0,28.75,978.34,301.0,24.79,761
80.0,28.75,978.32,301.17,25.13,761
81.0,28.77,978.45,300.97,25.24,761
82.0,28.76,978.38,300.63,24.73,761
83.0,28.77,978.4,300.49,24.78,761
84.0,28.75,978.35,300.93,24.77,761
85.0,28.75,978.37,300.69,24.27,761
86.0,28.76,978.44,301.1,25.34,761
87.0,28.75,978.37,300.69,24.42,761
88.0,28.76,978.33,301.1,24.75,761
89.0,28.76,978.33,301.1,24.74,761
90.0,28.77,978.31,301.21,24.84,761
91.0,28.77,978.31,300.49,24.64,761
92.0,28.77,978.33,301.1,24.54,761
93.0,28.76,978.39,300.56,24.75,761
94.0,28.76,978.33,301.1,24.79,761
95.0,28.77,978.4,300.49,24.8,761
96.0,28.76,978.39,300.49,24.97,761
97.0,28.77,978.4,300.49,24.9,761
98.0,28.77,978.34,300.97,24.92,760
99.0,28.79,978.35,300.93,24.9,760
100.0,28.78,978.36,300.83,24.91,760
101.0,28.78,978.36,300.83,24.84,760
102.0,28.77,978.24,300.45,24.93,760
103.0,28.76,978.28,301.51,24.97,760
104.0,28.77,978.29,301.44,24.96,760
105.0,28.77,978.34,300.97,24.97,760
106.0,28.79,978.35,300.93,25.04,760
107.0,28.78,978.36,300.83,25.13,760
108.0,28.77,978.35,300.9,24.94,760
109.0,28.76,978.38,300.63,24.91,760
110.0,28.77,978.34,300.97,25.3,760
111.0,28.77,978.4,300.97,24.8,760
112.0,28.76,978.38,300.63,24.82,760
113.0,28.78,978.36,300.83,24.82,760
114.0,28.78,978.36,300.83,24.67,760
115.0,28.77,978.34,301.21,25.02,760
116.0,28.77,978.4,300.49,24.7,760
117.0,28.76,978.38,300.63,24.78,760
118.0,28.76,978.39,300.56,24.84,760
119.0,28.76,978.39,300.56,24.93,760
120.0,28.74,978.41,301.07,24.83,760
121.0,28.73,978.29,301.45,25.07,760
122.0,28.74,978.38,300.66,24.95,760
123.0,28.73,978.42,300.32,24.94,760
124.0,28.73,978.31,300.56,24.59,760
125.0,28.73,978.33,301.04,24.9,760
126.0,28.73,978.28,301.52,24.97,760
127.0,28.72,978.37,300.7,24.98,760
128.0,28.72,978.35,300.94,24.94,760
129.0,28.73,978.4,300.56,25.23,759
130.0,28.72,978.33,301.11,24.83,759
131.0,28.73,978.4,300.56,24.95,759
132.0,28.74,978.41,300.42,25.01,759
133.0,28.73,978.43,300.25,25.01,759
134.0,28.74,978.38,300.66,25.08,759
135.0,28.73,978.33,301.76,25.36,759
136.0,28.73,978.39,300.42,24.56,759
137.0,28.73,978.4,300.49,25.0,759
138.0,28.74,978.38,300.66,25.0,759
139.0,28.75,978.32,301.17,24.41,759
140.0,28.76,978.33,300.63,25.61,759
141.0,28.75,978.31,301.31,24.83,759
142.0,28.75,978.42,300.29,25.0,759
143.0,28.74,978.36,300.83,24.99,759
144.0,28.75,978.39,300.53,24.32,759
145.0,28.75,978.4,300.22,24.71,759
146.0,28.75,978.37,300.63,24.68,759
147.0,28.75,978.37,300.77,24.99,759
148.0,28.74,978.41,300.36,25.04,759
149.0,28.74,978.41,300.42,25.29,759
150.0,28.74,978.36,300.83,25.44,759
151.0,28.74,978.41,300.42,25.32,759
152.0,28.76,978.33,301.1,25.04,759
153.0,28.76,978.38,300.63,25.01,759
154.0,28.76,978.3,301.34,25.21,759
155.0,28.75,978.31,300.77,25.19,759
156.0,28.75,978.36,300.83,25.17,759
157.0,28.74,978.32,301.14,25.0,759
158.0,28.73,978.26,301.69,25.01,759
159.0,28.74,978.41,300.42,25.4,759
160.0,28.75,978.31,301.31,24.91,759
161.0,28.75,978.37,300.77,25.48,759
162.0,28.75,978.32,301.24,25.06,759
163.0,28.75,978.25,301.72,25.02,759
164.0,28.76,978.27,301.58,25.03,759
165.0,28.76,978.35,300.86,25.0,759
166.0,28.75,978.28,301.72,24.62,759
167.0,28.77,978.34,301.1,25.04,759
168.0,28.76,978.38,300.63,25.01,759
169.0,28.76,978.27,301.58,25.0,759
170.0,28.76,978.27,301.58,24.98,759
171.0,28.76,978.31,301.27,25.24,759
172.0,28.77,978.27,301.58,24.68,759
173.0,28.76,978.27,301.58,24.99,759
174.0,28.77,978.31,301.21,24.96,759
175.0,28.77,978.29,301.44,25.07,759
176.0,28.77,978.38,301.21,25.07,759
177.0,28.75,978.27,301.58,24.7,759
178.0,28.76,978.33,301.1,24.96,759
179.0,28.76,978.33,301.1,24.97,759
180.0,28.76,978.33,301.1,25.05,759
181.0,28.76,978.38,300.63,25.19,759
182.0,28.76,978.28,301.48,25.17,759
183.0,28.74,978.35,300.9,25.02,759
184.0,28.74,978.35,300.9,25.02,759
185.0,28.74,978.25,301.79,24.78,759
186.0,28.74,978.29,301.96,25.07,759
187.0,28.75,978.35,300.93,25.08,759
188.0,28.75,978.39,300.53,24.93,759
189.0,28.75,978.31,301.24,24.93,759
190.0,28.75,978.26,301.65,24.54,759
191.0,28.76,978.33,300.53,24.75,758
192.0,28.75,978.34,301.0,24.84,758
193.0,28.75,978.37,300.77,24.7,758
194.0,28.73,978.33,301.04,24.84,758
195.0,28.73,978.36,300.8,24.82,758
196.0,28.74,978.39,300.6,24.82,758
197.0,28.74,978.35,300.66,24.33,758
198.0,28.73,978.34,301.04,25.12,758
199.0,28.74,978.35,300.9,24.78,758
200.0,28.75,978.37,300.77,24.78,758
201.0,28.74,978.41,300.42,25.46,758
202.0,28.73,978.37,301.45,24.87,758
203.0,28.74,978.35,300.97,24.45,758
204.0,28.73,978.29,301.45,24.78,758
205.0,28.74,978.41,300.36,24.78,758
206.0,28.74,978.35,300.9,24.74,758
207.0,28.74,978.3,301.62,24.54,758
208.0,28.73,978.28,301.52,24.75,758
209.0,28.73,978.29,301.45,24.72,758
210.0,28.74,978.24,301.86,24.71,758
211.0,28.75,978.28,301.48,24.66,758
212.0,28.75,978.32,301.38,24.79,758
213.0,28.74,978.32,301.14,24.73,758
214.0,28.74,978.25,301.79,24.74,758
215.0,28.75,978.25,301.72,24.26,758
216.0,28.75,978.31,301.24,25.15,758
217.0,28.75,978.3,301.34,24.31,758
218.0,28.75,978.31,301.24,24.75,758
219.0,28.75,978.32,301.17,24.74,758
220.0,28.75,978.32,301.17,25.24,758
221.0,28.75,978.28,301.34,25.04,758
222.0,28.75,978.31,301.24,24.76,762
223.0,28.75,978.28,301.0,24.75,762
224.0,28.76,978.24,301.82,24.74,762
225.0,28.75,978.29,301.41,24.77,762
226.0,28.75,978.28,301.48,24.79,762
227.0,28.76,978.35,301.58,24.95,762
228.0,28.76,978.27,301.51,24.9,762
229.0,28.76,978.33,301.04,24.81,762
230.0,28.75,978.32,301.17,24.78,762
231.0,28.75,978.25,301.72,24.65,762
232.0,28.76,978.27,301.34,24.93,762
233.0,28.77,978.37,300.73,24.85,762
234.0,28.76,978.38,300.63,24.78,762
235.0,28.77,978.29,301.44,24.75,762
236.0,28.77,978.34,300.97,24.34,762
237.0,28.76,978.28,301.21,24.44,762
238.0,28.76,978.25,301.75,24.64,762
239.0,28.77,978.34,300.97,24.72,762
240.0,28.76,978.27,301.58,24.72,762
241.0,28.76,978.39,301.27,25.15,762
242.0,28.77,978.34,300.97,24.65,762
243.0,28.76,978.31,301.27,24.7,762
244.0,28.77,978.29,301.44,24.68,762
245.0,28.77,978.4,300.49,24.5,762
246.0,28.77,978.26,301.68,24.55,762
247.0,28.77,978.3,301.37,24.69,762
248.0,28.76,978.33,301.04,24.68,762
249.0,28.76,978.3,301.34,25.31,762
250.0,28.76,978.27,301.82,25.1,762
251.0,28.77,978.3,301.44,24.92,762
252.0,28.77,978.34,300.97,24.66,762
253.0,28.76,978.38,300.63,24.66,763
