time,gsr
0.0,20466.288851110625
1.0,20751.466584904247
2.0,20885.09895842505
3.0,20986.764715663932
4.0,20976.95352014505
5.0,21005.119748194895
6.0,21105.121115295988
7.0,21080.752938818176
8.0,21030.55825214876
9.0,21093.601284698037
10.0,21115.278298349273
11.0,20933.85573712914
12.0,20578.54945683236
13.0,20353.957452543094
14.0,20225.228195447977
15.0,20172.594700051508
16.0,20232.504783033713
17.0,20287.212475936627
18.0,20279.62781216958
19.0,20356.473706577428
20.0,20455.97416026549
21.0,20354.799067376138
22.0,20036.968986600343
23.0,19818.46518897955
24.0,19750.71697183531
25.0,19589.560655588277
26.0,19486.038928002436
27.0,19559.976654419945
28.0,19712.72450921388
29.0,19786.020142802758
30.0,19900.443053062627
31.0,20028.6847209248
32.0,20142.594303685288
33.0,20028.401623981223
34.0,19715.12818220405
35.0,19561.798287389298
36.0,19567.50559165949
37.0,19632.866570471815
38.0,19777.77922121952
39.0,20002.239434194194
40.0,20092.2088785419
41.0,20305.85670451881
42.0,20209.707040026653
43.0,20132.250955643955
44.0,20191.4267400767
45.0,20325.226999681985
46.0,20491.337135420843
47.0,20690.49686467919
48.0,20812.20232851067
49.0,20963.84472564047
50.0,20962.893211452163
51.0,20960.605596826208
52.0,20960.91457293991
53.0,21000.74280852182
54.0,21088.460395221715
55.0,21211.638864275053
56.0,21187.083906056894
57.0,20885.056478260914
58.0,20602.633344411843
59.0,20381.970133114522
60.0,20261.90254929598
61.0,20286.71881948062
62.0,20391.768643844385
63.0,20591.32358628892
64.0,20730.27178010522
65.0,20879.187716426284
66.0,21013.6494909211
67.0,21107.313550690393
68.0,21147.55137253974
69.0,21060.12710098047
70.0,20711.85797710448
71.0,20322.2240946342
72.0,20106.579196766885
73.0,20125.352942601683
74.0,20290.395501941788
75.0,20338.724391049553
76.0,20196.234894877205
77.0,20081.277345941002
78.0,19946.951972355484
79.0,19769.251623061
80.0,19735.30756966048
81.0,19724.108197019093
82.0,19764.542213064553
83.0,19859.61595624288
84.0,19870.8391128346
85.0,19856.79207367199
86.0,19907.296680509957
87.0,20082.234998386564
88.0,20161.563659866544
89.0,20190.762895502266
90.0,20220.91588442103
91.0,20287.175438580336
92.0,20347.33072991434
93.0,20413.784196203997
94.0,20450.012013561714
95.0,20457.399838585923
96.0,20370.238535239805
97.0,20387.394395006864
98.0,20491.532840488548
99.0,20604.58130344795
100.0,20728.229919227473
101.0,20822.33999678429
102.0,20831.622174185868
103.0,20598.098263351687
104.0,20397.141801955044
105.0,20295.243021149305
106.0,20232.283618949637
107.0,20086.902513747536
108.0,19889.476649490076
109.0,19782.18557660332
110.0,19807.57851330398
111.0,19851.139426113485
112.0,19885.14680530592
113.0,19748.092901387008
114.0,19561.44925040711
115.0,19450.323240372043
116.0,19487.537746110207
117.0,19634.167660721872
118.0,19760.035712265068
119.0,19787.456314313313
120.0,19796.54433284567
121.0,19814.53756126844
122.0,19823.811122457093
123.0,19834.69319172825
124.0,19881.175569082334
125.0,19928.71663609298
126.0,19942.060716626074
127.0,19943.024041520017
128.0,19836.542235657125
129.0,19743.85831409592
130.0,19603.11928249342
131.0,19514.413558352917
132.0,19374.41861741482
133.0,19127.349136025692
134.0,18910.46749185729
135.0,18797.200718253094
136.0,18864.67196116028
137.0,18951.349589595804
138.0,18997.365346350423
139.0,19064.623836378727
140.0,19042.668141404883
141.0,19059.393313389275
142.0,19073.35205311907
143.0,19047.272470129974
144.0,18971.804924896485
145.0,18942.69529830045
146.0,18999.483492270138
147.0,18948.958603486026
148.0,18825.596371462307
149.0,18686.4967123026
150.0,18469.93531876195
151.0,18344.809998084238
152.0,18330.489155046755
153.0,18347.795009419933
154.0,18313.143527724376
155.0,18322.054420006054
156.0,18493.932960625505
157.0,18737.628265381667
158.0,19007.70733644169
159.0,19199.617549934435
160.0,19265.25731467305
161.0,19261.814101803226
162.0,19238.240637961142
163.0,19245.024697935434
164.0,19209.19368875146
165.0,19149.822178378927
166.0,19014.689505258135
167.0,18892.742794035417
168.0,18881.349723813568
169.0,18899.78993881427
170.0,18940.752320009047
171.0,19072.698612718363
172.0,19198.130430979476
173.0,19255.641886615507
174.0,19336.301518423454
175.0,19389.174522065852
176.0,19305.45421815582
177.0,19259.09302134344
178.0,19229.6404091084
179.0,19146.152464616935
180.0,19063.00409582844
181.0,18988.015215517462
182.0,18935.715506531087
183.0,18832.898389586662
184.0,18762.49063417342
185.0,18760.47382285945
186.0,18814.05539963942
187.0,18832.070006964357
188.0,18776.49655774182
189.0,18769.157476789806
190.0,18816.300582246437
191.0,18708.450655735687
192.0,18632.040959834223
193.0,18636.93751543406
194.0,18631.416370237785
195.0,18632.63398344381
196.0,18545.77988785969
197.0,18479.170675414975
198.0,18494.5153100756
199.0,18562.850441417253
200.0,18547.073642755768
201.0,18473.228967005416
202.0,18439.74507936431
203.0,18254.329257839134
204.0,18151.38717515403
205.0,18094.13772188125
206.0,18020.438449326444
207.0,17888.382755172846
208.0,17772.02127400913
209.0,17814.072742818516
210.0,17981.807340496165
211.0,18163.392212122773
212.0,18316.7401355463
213.0,18325.26433319498
214.0,18385.629728920132
215.0,18456.431529118017
216.0,18600.60482413846
217.0,18730.843265283485
218.0,18892.845408507193
219.0,18958.277185961953
220.0,18990.25025694385
221.0,19031.8916564623
222.0,19089.55848113352
223.0,19131.057653378262
224.0,19200.55462743556
225.0,19287.76186973245
226.0,19356.758912026497
227.0,19387.050654592826
228.0,19253.919169559576
229.0,19157.621119298783
230.0,19138.789367152844
231.0,19137.273245975666
232.0,19159.427675119237
233.0,19230.254200072188
234.0,19296.02614665909
235.0,19244.138486610143
236.0,19166.02738587446
237.0,19088.27367570815
238.0,18949.829631263252
239.0,18867.144992459886
240.0,18773.21789783097
241.0,18694.74489718061
242.0,18514.93359516764
243.0,18404.97101274755
244.0,18490.1396174103
245.0,18646.053291536657
246.0,18771.28407907876
247.0,18899.576170164793
248.0,18992.661127289717
249.0,19051.79116075013
250.0,19132.549684720292
251.0,19145.937379219766
252.0,19078.249560891796
253.0,19110.588164665154
254.0,19245.0322718466
255.0,19274.91965488957
256.0,19311.626565978328
257.0,19256.42794643324
258.0,19058.74804549576
259.0,18986.364107855974
260.0,19034.353560807802
261.0,19138.501125802257
262.0,19195.04316017181
263.0,19121.612475086386
264.0,19124.403524039823
265.0,19147.556379962636
266.0,19262.33682923785
267.0,19330.163445119062
268.0,19361.241218905838
269.0,19467.239030410077
270.0,19574.17929916268
271.0,19677.31317200474
272.0,19619.485903452536
273.0,19401.509568627633
274.0,19162.85331754104
275.0,19117.710019256454
276.0,19175.67577843911
277.0,19306.027597039232
278.0,19458.689161191178
279.0,19657.163361678533
280.0,19806.84874887545
281.0,19910.734810696114
282.0,19992.655430293395
283.0,20044.950903802055
284.0,20109.17742393527
285.0,20160.839314016186
286.0,20233.174868277485
287.0,20257.045709972994
288.0,20221.301432091874
289.0,20199.850437337678
290.0,20160.63356033857
291.0,20140.628974249827
292.0,20009.06973833344
293.0,19741.35249799004
294.0,19635.43036987898
295.0,19604.626908370134
296.0,19708.605635733933
297.0,19695.475910673904
298.0,19508.612172620808
299.0,19416.942817164567
300.0,19463.629589064396
301.0,19625.8402566991
302.0,19733.760221034914
303.0,19775.96149378594
304.0,19834.8400244313
305.0,19853.07787377019
306.0,19900.494143643016
307.0,19794.29619108414
308.0,19621.918170130324
309.0,19566.151265238732
310.0,19507.716157464984
311.0,19427.92470570805
312.0,19438.766939563706
313.0,19538.030470852398
314.0,19615.902747381057
315.0,19723.520074894404
316.0,19861.7829207064
317.0,19942.710680815093
318.0,19932.24627046156
319.0,19959.642324098633
320.0,19969.88276253691
321.0,20024.15441424377
322.0,19913.49304917798
323.0,19841.055697713226
324.0,19837.063580198614
325.0,19858.16665394874
326.0,19915.676869625997
327.0,19861.03524280131
328.0,19785.88263666722
329.0,19724.035660305442
330.0,19677.16495046803
331.0,19662.372445321616
332.0,19435.982617018777
333.0,19297.731642327963
334.0,19021.513270926152
335.0,18826.628228244583
336.0,18757.698559592398
337.0,18833.905746268192
338.0,18960.735414677743
339.0,18947.744879274065
340.0,18940.670151159076
341.0,18998.90004234801
342.0,19054.99302827313
343.0,19104.098539969193
344.0,19199.495452048293
345.0,19317.15546089968
346.0,19359.070363273
347.0,19315.707407290887
348.0,19270.542328679083
349.0,19262.39917720484
350.0,19315.187344151527
351.0,19386.83697242108
352.0,19484.96053722888
353.0,19546.18440373768
354.0,19664.98653889692
355.0,19717.092396591164
356.0,19819.647859897705
357.0,19839.560390288156
358.0,19687.3938949433
359.0,19499.678149031577
360.0,19423.358154978832
361.0,19425.493801882316
362.0,19345.79164346193
363.0,19188.78309906174
364.0,19159.59028948581
365.0,19253.611390215927
366.0,19372.026745269883
367.0,19416.525348794334
368.0,19309.04257173159
369.0,19264.72544228886
370.0,19295.74914679203
371.0,19307.849550789422
372.0,19101.022212155964
373.0,18898.88104897707
374.0,18807.91531748206
375.0,18743.51281776424
376.0,18463.186997490997
377.0,18283.83672698061
378.0,18235.33678630936
379.0,18267.292617913874
380.0,18354.45803842543
381.0,18565.560225593348
382.0,18595.93965286343
383.0,18542.928750935032
384.0,18459.740216679667
385.0,18466.56661519179
386.0,18495.3913663829
387.0,18569.280302197956
388.0,18623.13386618096
389.0,18677.070196045708
390.0,18774.388836118338
391.0,18747.116808844505
392.0,18732.209309119855
393.0,18723.229260591615
394.0,18699.643046904617
395.0,18684.874845424907
396.0,18773.31439717365
397.0,18843.830091925975
398.0,18759.49768008422
399.0,18614.12232469621
400.0,18534.719564437914
401.0,18535.367245404817
