time,buttons_pressed
0.0,1.0
1.0,1.5
2.0,0.75
3.0,0.375
4.0,0.1875
5.0,0.0625
6.0,0.0
7.0,0.0
8.0,0.0
9.0,1.0
10.0,0.5
11.0,0.25
12.0,0.125
13.0,0.0625
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,1.0
29.0,0.5
30.0,0.25
31.0,0.125
32.0,0.0625
33.0,2.0
34.0,3.0
35.0,1.5
36.0,0.75
37.0,0.375
38.0,0.125
39.0,1.0
40.0,0.5
41.0,0.25
42.0,0.125
43.0,0.0625
44.0,0.0
45.0,1.0
46.0,0.5
47.0,1.25
48.0,0.625
49.0,0.3125
50.0,0.125
51.0,1.0625
52.0,0.5
53.0,0.25
54.0,1.125
55.0,1.5625
56.0,0.75
57.0,0.375
58.0,0.1875
59.0,0.0625
60.0,0.0
61.0,0.0
62.0,0.0
63.0,0.0
64.0,0.0
65.0,0.0
66.0,0.0
67.0,0.0
68.0,1.0
69.0,0.5
70.0,0.25
71.0,0.125
72.0,0.0625
73.0,0.0
74.0,0.0
75.0,0.0
76.0,0.0
77.0,0.0
78.0,2.0
79.0,1.0
80.0,0.5
81.0,0.25
82.0,1.125
83.0,0.5
84.0,0.25
85.0,0.125
86.0,0.0625
87.0,1.0
88.0,0.5
89.0,0.25
90.0,0.125
91.0,0.0625
92.0,2.0
93.0,1.0
94.0,0.5
95.0,0.25
96.0,0.125
97.0,0.0
98.0,0.0
99.0,0.0
100.0,1.0
101.0,0.5
102.0,0.25
103.0,0.125
104.0,1.0625
105.0,0.5
106.0,0.25
107.0,0.125
108.0,1.0625
109.0,0.5
110.0,0.25
111.0,1.125
112.0,0.5625
113.0,0.25
114.0,1.125
115.0,0.5625
116.0,0.25
117.0,0.125
118.0,0.0625
119.0,1.0
120.0,0.5
121.0,0.25
122.0,0.125
123.0,0.0625
124.0,1.0
125.0,0.5
126.0,0.25
127.0,0.125
128.0,2.0625
129.0,2.0
130.0,2.0
131.0,2.0
132.0,1.0
133.0,0.4375
134.0,0.1875
135.0,0.0625
136.0,0.0
137.0,0.0
138.0,0.0
139.0,0.0
140.0,1.0
141.0,0.5
142.0,0.25
143.0,1.125
144.0,1.5625
145.0,0.75
146.0,0.375
147.0,0.1875
148.0,0.0625
149.0,1.0
150.0,0.5
151.0,1.25
152.0,0.625
153.0,1.3125
154.0,0.625
155.0,0.3125
156.0,0.125
157.0,0.0625
158.0,0.0
159.0,0.0
160.0,0.0
161.0,0.0
162.0,1.0
163.0,0.5
164.0,2.25
165.0,2.125
166.0,1.0625
167.0,0.5
168.0,0.25
169.0,0.0625
170.0,0.0
171.0,1.0
172.0,0.5
173.0,0.25
174.0,0.125
175.0,1.0625
176.0,3.5
177.0,2.75
178.0,1.375
179.0,0.6875
180.0,1.3125
181.0,0.5625
182.0,0.25
183.0,0.125
184.0,1.0625
185.0,0.5
186.0,0.25
187.0,0.125
188.0,0.0625
189.0,0.0
190.0,0.0
191.0,0.0
192.0,0.0
193.0,0.0
194.0,0.0
195.0,0.0
196.0,0.0
197.0,2.0
198.0,2.0
199.0,1.0
200.0,2.5
201.0,1.25
202.0,0.5625
203.0,0.25
204.0,2.125
205.0,1.0
206.0,0.5
207.0,1.25
208.0,0.625
209.0,1.25
210.0,0.625
211.0,0.3125
212.0,0.125
213.0,1.0625
214.0,0.5
215.0,0.25
216.0,1.125
217.0,0.5625
218.0,0.25
219.0,0.125
220.0,0.0625
221.0,0.0
222.0,2.0
223.0,1.0
224.0,0.5
225.0,3.25
226.0,1.625
227.0,0.75
228.0,0.375
229.0,0.1875
230.0,0.0
231.0,0.0
232.0,0.0
233.0,1.0
234.0,0.5
235.0,1.25
236.0,1.625
237.0,1.8125
238.0,0.875
239.0,0.4375
240.0,0.1875
241.0,0.0625
242.0,0.0
