time,mouse_movement,mouse_clicks
0.0,124.4625102502924,0.0
1.0,153.70339108014576,0.0
2.0,81.85169554007288,3.0
3.0,237.82481450380783,3.5
4.0,119.91240725190391,7.75
5.0,793.6725316093134,3.875
6.0,1387.582364799296,1.9375
7.0,693.634932399648,0.875
8.0,438.4928006141399,0.375
9.0,219.21515030706996,0.0
10.0,302.79793885941433,0.0
11.0,234.9094488761927,0.0
12.0,118.45472443809635,0.0
13.0,149.77135003089137,0.0
14.0,168.83651963506435,0.0
15.0,617.5757745770393,0.0
16.0,1335.3446591324753,2.0
17.0,1986.9240576570924,2.0
18.0,1793.5572569193082,4.0
19.0,3425.88651583732,4.0
20.0,3538.7586321363306,5.0
21.0,3140.9928363199465,4.4375
22.0,3065.3233226674483,4.1875
23.0,4650.916814735328,2.0
24.0,4463.355877831106,1.9375
25.0,3033.5947111454852,3.875
26.0,3082.7289271639397,4.875
27.0,3676.928626545652,6.375
28.0,6114.620113552039,3.1875
29.0,7324.032872177768,2.5625
30.0,6892.200018651929,3.1875
31.0,5421.451227167526,2.5
32.0,2642.489180270862,1.125
33.0,1184.5450440948412,0.5625
34.0,456.77237172156936,0.25
35.0,2417.86322194139,0.0625
36.0,4871.736676699528,3.0
37.0,3754.6808733389794,3.5
38.0,3244.19469679967,3.75
39.0,1776.3399890869543,5.875
40.0,1802.614075340172,6.9375
41.0,2647.9122615926967,3.375
42.0,2586.558135508206,4.625
43.0,3251.15720527334,4.25
44.0,2315.5495586111456,5.0
45.0,1230.0406783730973,4.375
46.0,1045.7403122157034,5.1875
47.0,4153.605682964882,3.5
48.0,3428.806021809073,5.6875
49.0,3882.8256984632526,2.75
50.0,4242.4218488983815,4.3125
51.0,2770.5679686413614,3.0625
52.0,2351.6433930819635,4.5
53.0,2754.1142631011367,3.125
54.0,3849.439783226593,4.5625
55.0,3549.901412660415,4.1875
56.0,3041.0652216864482,3.0625
57.0,3279.020702208159,4.4375
58.0,3487.175178379662,5.1875
59.0,3516.930412250339,5.5
60.0,2536.1705163417787,2.6875
61.0,1227.87012055793,1.3125
62.0,748.5987463651772,0.5625
63.0,314.9753782194887,0.1875
64.0,99.5894520926818,0.0
65.0,91.0700922239194,0.0
66.0,252.93339174962787,0.0
67.0,247.92240337558212,0.0
68.0,213.8475512051637,0.0
69.0,355.63587644821337,0.0
70.0,175.71681109980983,0.0
71.0,81.37720724872779,0.0
72.0,36.70690945053973,0.0
73.0,454.54450630285197,0.0
74.0,438.4818958154278,0.0
75.0,219.2409479077139,0.0
76.0,117.62047395385694,0.0
77.0,737.6515196071908,1.0
78.0,1307.1630946213284,2.5
79.0,2063.555488569292,5.25
80.0,1613.877537036332,5.625
81.0,2473.2922298185435,4.8125
82.0,2706.506890616698,4.375
83.0,2280.4399548568213,3.125
84.0,2344.5748807862224,4.4375
85.0,2318.902251191045,5.125
86.0,2351.935352774609,6.5
87.0,2208.6940612986145,5.1875
88.0,2543.058631322141,6.5625
89.0,2583.1228885007786,6.1875
90.0,2425.435705676813,7.0
91.0,2713.9941096678785,5.375
92.0,2357.886045638247,4.625
93.0,4150.501414400784,4.1875
