time,AF3/theta,AF3/alpha,AF3/betaL,AF3/betaH,AF3/gamma,T7/theta,T7/alpha,T7/betaL,T7/betaH,T7/gamma,Pz/theta,Pz/alpha,Pz/betaL,Pz/betaH,Pz/gamma,T8/theta,T8/alpha,T8/betaL,T8/betaH,T8/gamma,AF4/theta,AF4/alpha,AF4/betaL,AF4/betaH,AF4/gamma
232.0,150.99124999999995,27.688000000000002,13.935,18.562,14.54,19.298,18.176,15.597999999999999,21.604,15.934000000000001,9.326,15.292,3.239,39.961,17.732,9.357000000000001,12.494000000000002,2.219,3.2310000000000003,2.71,277.6231999999992,61.312,28.38,22.018,18.394000000000002
233.0,125.11491666666663,19.151583333333335,10.722999999999999,18.966066666666663,14.246416666666665,12.70508333333333,11.837499999999999,11.018333333333334,20.422083333333333,15.22675,7.8315,10.018333333333333,2.894583333333333,37.8565,15.001916666666665,6.85575,9.789166666666667,3.875666666666666,3.5714999999999995,2.2417499999999997,254.3372499999993,58.683399999999665,28.41216666666665,24.937187499999997,18.040458333333326
234.0,59.657749999999986,13.573107142857143,7.773785714285713,17.27938214285714,14.404821428571427,8.282892857142857,7.24342857142857,6.4385,18.287749999999996,14.17775,4.6207142857142856,6.886642857142857,2.6884642857142853,34.89978571428571,16.002892857142854,5.507249999999999,7.400785714285713,2.868214285714285,3.9708071428571423,3.5348214285714286,119.03639285714256,32.160671428571284,15.357142857142849,21.81936607142857,16.537625
235.0,45.16494999999999,10.911916666666666,8.208833333333335,18.802884999999996,14.25205,11.510216666666667,7.018800000000001,5.856966666666667,17.71088333333333,13.582349999999998,4.536466666666667,6.980700000000001,3.2958833333333333,32.569900000000004,14.685749999999999,12.56505,11.012833333333333,6.953633333333333,5.270643333333334,3.8466500000000003,79.2725833333332,21.5506466666666,11.216466666666664,18.44670416666667,14.734758333333332
236.0,41.28523387096774,15.019082258064511,7.398725806451614,18.68216370967742,15.315637096774193,14.147137096774193,6.981741935483871,8.10291935483871,18.91401451612903,14.404620967741936,6.777645161290323,6.755758064516128,5.048459677419355,29.578403225806454,14.10065322580645,12.09973387096774,12.677951612903225,11.403758064516127,5.017537096774193,4.386120967741935,50.50099193548381,13.667474193548355,9.388999999999998,14.478727822580646,14.486431451612903
237.0,84.89880645161288,22.270250806451592,7.432088709677419,19.43444314516129,16.792754032258063,31.692310483870962,12.781183870967741,6.021104838709677,21.5289943548387,16.747613709677417,20.64033870967742,8.47233064516129,5.438891129032259,32.0776370967742,16.003165322580642,12.163850806451613,10.419524193548387,12.157379032258065,4.853429838709678,5.066383064516129,62.88792822580644,17.32296290322579,10.199661290322581,13.939654233870968,13.535377016129033
238.0,48.75874596774193,17.913909677419348,7.830995967741936,15.462187701612901,14.708124999999999,19.482854838709677,9.494974999999998,7.412931451612904,21.647104838709673,17.91066612903225,12.414487903225808,6.342012096774194,4.765923387096774,32.26875,14.517762096774192,9.786487903225806,7.6702016129032256,10.233141129032258,6.024493145161291,4.812036290322581,38.46779838709678,11.46436693548387,8.327633064516128,16.584395161290324,15.056016129032258
239.0,28.762907258064512,13.589063709677415,7.900306451612903,13.078152419354838,13.72419758064516,12.295778225806451,7.623392741935483,8.273762096774195,18.287568548387092,16.43263951612903,6.9199435483870975,5.764717741935483,4.1353185483870964,35.139241935483874,14.497887096774193,12.406729838709676,7.799979838709677,11.046818548387098,8.904016129032257,5.59116935483871,21.941629032258067,10.176883064516128,6.6766895161290325,19.80346209677419,16.380774193548383
240.0,18.278747983870968,9.682348387096773,5.241845161290323,15.640170564516128,12.666576612903226,7.514048387096773,5.762240725806452,5.574362903225807,21.199659677419348,17.520258870967737,4.295991935483872,4.0619233870967735,2.8335596774193545,33.821697580645164,14.009310483870966,8.565935483870968,6.099322580645161,10.076951612903224,9.65542741935484,6.000689516129032,15.004826612903226,7.24091129032258,5.251354838709677,21.834059677419354,18.293883064516123
241.0,11.493954637096774,8.570826612903225,3.6258637096774198,15.225811290322579,14.814972983870968,5.524520161290322,5.545717137096774,3.5217540322580647,22.45218548387096,18.133853629032252,2.8603387096774195,3.1759153225806447,2.1178846774193545,37.691695967741936,15.759556451612902,6.196201612903226,5.144774193548386,7.088479838709676,10.334935483870968,4.997572580645161,9.930770967741935,6.688504032258064,4.730842741935484,23.50198870967742,18.118528225806443
242.0,19.27247983870968,7.263991935483871,3.4660217741935484,16.968516129032256,14.832323387096775,3.890829838709677,5.669504032258064,4.538818548387097,22.0032443548387,17.56210806451612,1.5810975806451613,2.925306451612903,2.197065322580645,33.92318467741936,17.051967741935485,5.039999999999999,4.769604838709677,4.4766645161290315,10.883278225806453,4.351822580645162,35.668252419354836,13.17246370967742,5.541209677419355,21.632447983870968,17.437491935483862
243.0,13.242338709677417,5.667431451612902,3.599823387096774,16.15526008064516,13.538135483870967,3.577606451612903,5.308403225806451,3.412583870967742,20.56185483870967,17.202395161290315,2.117217741935484,2.3781572580645163,1.8517241935483872,28.63392096774193,16.643028225806454,4.021223387096774,4.341854838709677,3.231670161290322,11.35132258064516,3.963491935483871,24.81340241935484,11.726435483870969,6.441084677419354,23.736851008064516,18.661054435483862
244.0,9.54060080645161,6.852681451612903,2.740583064516129,16.500075604838706,16.18782258064516,3.0929927419354843,3.525641129032258,2.763920967741935,22.459704838709666,18.105601612903218,1.6755927419354837,2.3315443548387096,2.232275403225806,24.729424193548383,18.61885080645161,3.043807258064516,3.6100040322580638,2.5154112903225805,9.741197580645162,3.4400685483870967,15.906717338709678,12.132846774193547,5.450887096774194,21.630418145161286,16.39811088709677
